t_ms,state,x_cm,x_filt_cm,theta_deg,theta_cmd_deg,u_step_rate,fault_flags,x_ref_cm,sonar_age_ms,sonar_valid,sonar_miss_count,theta_cmd_unclamped_deg,theta_cmd_clamped_deg,theta_cmd_saturated,act_deg_abs,trim_deg,search_phase,x_linear_cm,x_linear_filt_cm,x_ctrl_cm,x_ctrl_filt_cm,x_feedback_cm,feedback_blend,test_phase
350,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,33.2227,18.7482,idle,0.0,0.0,0.0,0.0,0.0,0.0,
450,SAFE_DISABLED,5.2478,5.2238,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,33.2227,18.7482,idle,5.2478,5.2238,5.2478,5.2238,5.2238,0.4,
550,SAFE_DISABLED,5.2821,5.2621,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,33.2227,18.7482,idle,5.2821,5.2621,5.2821,5.2621,5.2621,0.4,
650,SAFE_DISABLED,5.2821,5.2723,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,33.2227,18.7482,idle,5.2821,5.2723,5.2821,5.2723,5.2723,0.4,
750,SAFE_DISABLED,5.2821,5.2788,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,33.2227,18.7482,idle,5.2821,5.2788,5.2821,5.2788,5.2788,0.4,
850,SAFE_DISABLED,5.2821,5.2805,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,33.2227,18.7482,idle,5.2821,5.2805,5.2821,5.2805,5.2805,0.4,
950,SAFE_DISABLED,5.2135,5.2365,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,33.2227,18.7482,idle,5.2135,5.2365,5.2135,5.2365,5.2365,0.4,
1050,SAFE_DISABLED,4.8019,5.0869,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,33.2227,18.7482,idle,4.8019,5.0869,4.8019,5.0869,5.0869,0.4,
1150,SAFE_DISABLED,5.2135,5.16,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,33.2227,18.7482,idle,5.2135,5.16,5.2135,5.16,5.16,0.4,
1250,SAFE_DISABLED,5.2135,5.1873,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,33.2227,18.7482,idle,5.2135,5.1873,5.2135,5.1873,5.1873,0.4,
1350,SAFE_DISABLED,5.2135,5.2045,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,33.2227,18.7482,idle,5.2135,5.2045,5.2135,5.2045,5.2045,0.4,
1451,SAFE_DISABLED,5.2135,5.2091,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,33.2227,18.7482,idle,5.2135,5.2091,5.2135,5.2091,5.2091,0.4,
1551,SAFE_DISABLED,5.2135,5.2114,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,33.2227,18.7482,idle,5.2135,5.2114,5.2135,5.2114,5.2114,0.4,
1651,SAFE_DISABLED,5.2135,5.2128,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,33.2227,18.7482,idle,5.2135,5.2128,5.2135,5.2128,5.2128,0.4,
1751,SAFE_DISABLED,5.2135,5.2132,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,33.2227,18.7482,idle,5.2135,5.2132,5.2135,5.2132,5.2132,0.4,
1851,SAFE_DISABLED,5.2821,5.2484,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,33.2227,18.7482,idle,5.2821,5.2484,5.2821,5.2484,5.2484,0.4,
1951,SAFE_DISABLED,5.2821,5.2656,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,33.2227,18.7482,idle,5.2821,5.2656,5.2821,5.2656,5.2656,0.4,
2051,SAFE_DISABLED,5.2821,5.2765,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,33.2227,18.7482,idle,5.2821,5.2765,5.2821,5.2765,5.2765,0.4,
2151,SAFE_DISABLED,5.2821,5.2793,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,33.2227,18.7482,idle,5.2821,5.2793,5.2821,5.2793,5.2793,0.4,
2251,SAFE_DISABLED,5.2821,5.2812,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,33.2227,18.7482,idle,5.2821,5.2812,5.2821,5.2812,5.2812,0.4,
2351,SAFE_DISABLED,5.2821,5.2817,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,33.2227,18.7482,idle,5.2821,5.2817,5.2821,5.2817,5.2817,0.4,
2451,SAFE_DISABLED,5.2821,5.282,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,33.2227,18.7482,idle,5.2821,5.282,5.2821,5.282,5.282,0.4,
2551,SAFE_DISABLED,5.2821,5.282,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,33.2227,18.7482,idle,5.2821,5.282,5.2821,5.282,5.282,0.4,
2651,SAFE_DISABLED,5.2135,5.2615,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,33.2227,18.7482,idle,5.2135,5.2615,5.2135,5.2615,5.2615,0.4,
2751,SAFE_DISABLED,5.2135,5.237,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,33.2227,18.7482,idle,5.2135,5.237,5.2135,5.237,5.237,0.4,
2851,SAFE_DISABLED,5.2135,5.2251,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,33.2227,18.7482,idle,5.2135,5.225,5.2135,5.225,5.2251,0.4,
2951,SAFE_DISABLED,5.2135,5.2175,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,33.2227,18.7482,idle,5.2135,5.2175,5.2135,5.2175,5.2175,0.4,
3051,SAFE_DISABLED,5.2135,5.2155,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,33.2227,18.7482,idle,5.2135,5.2155,5.2135,5.2155,5.2155,0.4,
3151,SAFE_DISABLED,5.2135,5.2142,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,33.2227,18.7482,idle,5.2135,5.2142,5.2135,5.2142,5.2142,0.4,
3251,SAFE_DISABLED,5.2135,5.2139,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,33.2227,18.7482,idle,5.2135,5.2139,5.2135,5.2139,5.2139,0.4,
3351,SAFE_DISABLED,4.8705,4.9883,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,33.2227,18.7482,idle,4.8705,4.9883,4.8705,4.9883,4.9883,0.4,
3451,SAFE_DISABLED,4.8705,4.9282,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,33.2227,18.7482,idle,4.8705,4.9282,4.8705,4.9282,4.9282,0.4,
3551,SAFE_DISABLED,5.2135,5.0652,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,33.2227,18.7482,idle,5.2135,5.0652,5.2135,5.0652,5.0652,0.4,
3651,SAFE_DISABLED,5.2135,5.1409,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,33.2227,18.7482,idle,5.2135,5.1409,5.2135,5.1409,5.1409,0.4,
3751,SAFE_DISABLED,5.2821,5.2092,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,33.2227,18.7482,idle,5.2821,5.2092,5.2821,5.2092,5.2092,0.4,
