t_ms,state,x_cm,x_filt_cm,theta_deg,theta_cmd_deg,u_step_rate,fault_flags,x_ref_cm,sonar_age_ms,sonar_valid,sonar_miss_count,theta_cmd_unclamped_deg,theta_cmd_clamped_deg,theta_cmd_saturated,act_deg_abs,trim_deg,search_phase,x_linear_cm,x_linear_filt_cm,x_ctrl_cm,x_ctrl_filt_cm,x_feedback_cm,feedback_blend,test_phase
350,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,2,0.0,0.0,0,-51.1523,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,
450,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,4,0.0,0.0,0,-51.1523,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,
550,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,7,0.0,0.0,0,-51.1523,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,
650,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,9,0.0,0.0,0,-51.1523,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,
750,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,12,0.0,0.0,0,-51.1523,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,
850,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,14,0.0,0.0,0,-51.1523,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,
950,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,17,0.0,0.0,0,-51.1523,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,
1050,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,19,0.0,0.0,0,-51.1523,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,
1150,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,22,0.0,0.0,0,-51.1523,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,
1250,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,24,0.0,0.0,0,-51.1523,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,
1350,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,27,0.0,0.0,0,-51.1523,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,
1451,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,29,0.0,0.0,0,-51.1523,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,
1551,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,32,0.0,0.0,0,-51.1523,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,
1651,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,34,0.0,0.0,0,-51.1523,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,
1751,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,37,0.0,0.0,0,-51.1523,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,
1851,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,39,0.0,0.0,0,-51.1523,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,
1951,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,42,0.0,0.0,0,-51.1523,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,
2051,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,44,0.0,0.0,0,-51.1523,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,
2151,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,47,0.0,0.0,0,-51.1523,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,
2251,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,49,0.0,0.0,0,-51.1523,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,
2351,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,52,0.0,0.0,0,-51.1523,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,
2451,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,54,0.0,0.0,0,-51.1523,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,
2551,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,57,0.0,0.0,0,-51.1523,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,
2651,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,59,0.0,0.0,0,-51.1523,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,
2751,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,62,0.0,0.0,0,-51.1523,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,
2851,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,64,0.0,0.0,0,-51.1523,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,
2951,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,67,0.0,0.0,0,-51.1523,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,
3051,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,69,0.0,0.0,0,-51.1523,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,
3151,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,72,0.0,0.0,0,-51.1523,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,
3251,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,74,0.0,0.0,0,-51.1523,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,
3351,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,77,0.0,0.0,0,-51.1523,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,
