capture_index,point_direction,point_number,label,sample_index,captured_at_iso,mode,distance_cm,pulse_us,valid_sample,echo_ok,timer1_stress,pings,valid_count,timeout_count,miss_count
1,out,1,out_p01,7,2026-03-13T15:41:48,PCINT,24.9700,1448.0000,1,1,0,65,65,0,0
1,out,1,out_p01,8,2026-03-13T15:41:48,PCINT,25.3800,1472.0000,1,1,0,66,66,0,0
1,out,1,out_p01,9,2026-03-13T15:41:48,PCINT,25.4500,1476.0000,1,1,0,67,67,0,0
1,out,1,out_p01,10,2026-03-13T15:41:48,PCINT,25.3800,1472.0000,1,1,0,68,68,0,0
1,out,1,out_p01,11,2026-03-13T15:41:48,PCINT,25.4500,1476.0000,1,1,0,69,69,0,0
1,out,1,out_p01,12,2026-03-13T15:41:48,PCINT,25.3800,1472.0000,1,1,0,70,70,0,0
1,out,1,out_p01,13,2026-03-13T15:41:48,PCINT,24.9700,1448.0000,1,1,0,71,71,0,0
1,out,1,out_p01,14,2026-03-13T15:41:48,PCINT,24.9700,1448.0000,1,1,0,72,72,0,0
1,out,1,out_p01,15,2026-03-13T15:41:48,PCINT,25.4500,1476.0000,1,1,0,73,73,0,0
1,out,1,out_p01,16,2026-03-13T15:41:48,PCINT,25.4500,1476.0000,1,1,0,74,74,0,0
1,out,1,out_p01,17,2026-03-13T15:41:48,PCINT,24.9700,1448.0000,1,1,0,75,75,0,0
1,out,1,out_p01,18,2026-03-13T15:41:48,PCINT,25.3800,1472.0000,1,1,0,76,76,0,0
1,out,1,out_p01,19,2026-03-13T15:41:48,PCINT,25.3800,1472.0000,1,1,0,77,77,0,0
1,out,1,out_p01,20,2026-03-13T15:41:48,PCINT,25.0300,1452.0000,1,1,0,78,78,0,0
1,out,1,out_p01,21,2026-03-13T15:41:48,PCINT,24.9700,1448.0000,1,1,0,79,79,0,0
1,out,1,out_p01,22,2026-03-13T15:41:48,PCINT,25.9300,1504.0000,1,1,0,80,80,0,0
1,out,1,out_p01,23,2026-03-13T15:41:48,PCINT,25.8600,1500.0000,1,1,0,81,81,0,0
1,out,1,out_p01,24,2026-03-13T15:41:48,PCINT,24.9700,1448.0000,1,1,0,82,82,0,0
2,out,2,out_p02,0,2026-03-13T15:41:52,PCINT,25.3800,1472.0000,1,1,0,93,93,0,0
2,out,2,out_p02,1,2026-03-13T15:41:52,PCINT,0.0000,1496.0000,0,0,0,94,93,0,0
2,out,2,out_p02,2,2026-03-13T15:41:52,PCINT,25.7900,1496.0000,1,1,0,94,94,0,0
2,out,2,out_p02,3,2026-03-13T15:41:52,PCINT,25.4500,1476.0000,1,1,0,95,95,0,0
2,out,2,out_p02,4,2026-03-13T15:41:52,PCINT,25.3800,1472.0000,1,1,0,96,96,0,0
2,out,2,out_p02,5,2026-03-13T15:41:52,PCINT,25.3800,1472.0000,1,1,0,97,97,0,0
2,out,2,out_p02,6,2026-03-13T15:41:52,PCINT,25.4500,1476.0000,1,1,0,98,98,0,0
2,out,2,out_p02,7,2026-03-13T15:41:52,PCINT,25.3800,1472.0000,1,1,0,99,99,0,0
2,out,2,out_p02,8,2026-03-13T15:41:52,PCINT,25.3800,1472.0000,1,1,0,100,100,0,0
2,out,2,out_p02,9,2026-03-13T15:41:52,PCINT,25.3800,1472.0000,1,1,0,101,101,0,0
2,out,2,out_p02,10,2026-03-13T15:41:52,PCINT,25.8600,1500.0000,1,1,0,102,102,0,0
2,out,2,out_p02,11,2026-03-13T15:41:52,PCINT,25.3800,1472.0000,1,1,0,103,103,0,0
2,out,2,out_p02,12,2026-03-13T15:41:52,PCINT,25.8600,1500.0000,1,1,0,104,104,0,0
2,out,2,out_p02,13,2026-03-13T15:41:52,PCINT,25.8600,1500.0000,1,1,0,105,105,0,0
2,out,2,out_p02,14,2026-03-13T15:41:52,PCINT,25.0300,1452.0000,1,1,0,106,106,0,0
2,out,2,out_p02,15,2026-03-13T15:41:52,PCINT,25.0300,1452.0000,1,1,0,107,107,0,0
2,out,2,out_p02,16,2026-03-13T15:41:52,PCINT,25.4500,1476.0000,1,1,0,108,108,0,0
2,out,2,out_p02,17,2026-03-13T15:41:52,PCINT,25.4500,1476.0000,1,1,0,109,109,0,0
2,out,2,out_p02,18,2026-03-13T15:41:52,PCINT,25.4500,1476.0000,1,1,0,110,110,0,0
2,out,2,out_p02,19,2026-03-13T15:41:52,PCINT,25.3800,1472.0000,1,1,0,111,111,0,0
2,out,2,out_p02,20,2026-03-13T15:41:52,PCINT,25.8600,1500.0000,1,1,0,112,112,0,0
2,out,2,out_p02,21,2026-03-13T15:41:52,PCINT,0.0000,1472.0000,0,0,0,113,112,0,0
2,out,2,out_p02,22,2026-03-13T15:41:52,PCINT,25.3800,1472.0000,1,1,0,113,113,0,0
2,out,2,out_p02,23,2026-03-13T15:41:52,PCINT,25.3800,1472.0000,1,1,0,114,114,0,0
2,out,2,out_p02,24,2026-03-13T15:41:52,PCINT,25.4500,1476.0000,1,1,0,115,115,0,0
3,out,3,out_p03,0,2026-03-13T15:41:55,PCINT,24.9700,1448.0000,1,1,0,124,124,0,0
3,out,3,out_p03,1,2026-03-13T15:41:55,PCINT,25.4500,1476.0000,1,1,0,125,125,0,0
3,out,3,out_p03,2,2026-03-13T15:41:55,PCINT,25.7900,1496.0000,1,1,0,126,126,0,0
3,out,3,out_p03,3,2026-03-13T15:41:55,PCINT,25.4500,1476.0000,1,1,0,127,127,0,0
3,out,3,out_p03,4,2026-03-13T15:41:55,PCINT,24.9700,1448.0000,1,1,0,128,128,0,0
3,out,3,out_p03,5,2026-03-13T15:41:55,PCINT,25.4500,1476.0000,1,1,0,129,129,0,0
3,out,3,out_p03,6,2026-03-13T15:41:55,PCINT,25.3800,1472.0000,1,1,0,130,130,0,0
3,out,3,out_p03,7,2026-03-13T15:41:55,PCINT,24.9700,1448.0000,1,1,0,131,131,0,0
3,out,3,out_p03,8,2026-03-13T15:41:55,PCINT,25.4500,1476.0000,1,1,0,132,132,0,0
3,out,3,out_p03,9,2026-03-13T15:41:55,PCINT,25.4500,1476.0000,1,1,0,133,133,0,0
3,out,3,out_p03,10,2026-03-13T15:41:55,PCINT,25.3800,1472.0000,1,1,0,134,134,0,0
3,out,3,out_p03,11,2026-03-13T15:41:55,PCINT,24.9700,1448.0000,1,1,0,135,135,0,0
3,out,3,out_p03,12,2026-03-13T15:41:55,PCINT,25.4500,1476.0000,1,1,0,136,136,0,0
3,out,3,out_p03,13,2026-03-13T15:41:55,PCINT,0.0000,1476.0000,0,0,0,137,136,0,0
3,out,3,out_p03,14,2026-03-13T15:41:55,PCINT,25.4500,1476.0000,1,1,0,137,137,0,0
3,out,3,out_p03,15,2026-03-13T15:41:55,PCINT,25.0300,1452.0000,1,1,0,138,138,0,0
3,out,3,out_p03,16,2026-03-13T15:41:55,PCINT,24.9700,1448.0000,1,1,0,139,139,0,0
3,out,3,out_p03,17,2026-03-13T15:41:55,PCINT,25.4500,1476.0000,1,1,0,140,140,0,0
3,out,3,out_p03,18,2026-03-13T15:41:55,PCINT,25.3800,1472.0000,1,1,0,141,141,0,0
3,out,3,out_p03,19,2026-03-13T15:41:55,PCINT,24.9700,1448.0000,1,1,0,142,142,0,0
3,out,3,out_p03,20,2026-03-13T15:41:55,PCINT,25.4500,1476.0000,1,1,0,143,143,0,0
3,out,3,out_p03,21,2026-03-13T15:41:55,PCINT,25.3800,1472.0000,1,1,0,144,144,0,0
3,out,3,out_p03,22,2026-03-13T15:41:55,PCINT,24.9700,1448.0000,1,1,0,145,145,0,0
3,out,3,out_p03,23,2026-03-13T15:41:55,PCINT,24.9700,1448.0000,1,1,0,146,146,0,0
3,out,3,out_p03,24,2026-03-13T15:41:55,PCINT,25.3800,1472.0000,1,1,0,147,147,0,0
4,out,4,out_p04,0,2026-03-13T15:41:58,PCINT,25.4500,1476.0000,1,1,0,155,155,0,0
4,out,4,out_p04,1,2026-03-13T15:41:58,PCINT,25.3800,1472.0000,1,1,0,156,156,0,0
4,out,4,out_p04,2,2026-03-13T15:41:58,PCINT,25.3800,1472.0000,1,1,0,157,157,0,0
4,out,4,out_p04,3,2026-03-13T15:41:58,PCINT,25.4500,1476.0000,1,1,0,158,158,0,0
4,out,4,out_p04,4,2026-03-13T15:41:58,PCINT,25.8600,1500.0000,1,1,0,159,159,0,0
4,out,4,out_p04,5,2026-03-13T15:41:58,PCINT,25.8600,1500.0000,1,1,0,160,160,0,0
4,out,4,out_p04,6,2026-03-13T15:41:58,PCINT,25.4500,1476.0000,1,1,0,161,161,0,0
4,out,4,out_p04,7,2026-03-13T15:41:58,PCINT,25.4500,1476.0000,1,1,0,162,162,0,0
4,out,4,out_p04,8,2026-03-13T15:41:58,PCINT,25.3800,1472.0000,1,1,0,163,163,0,0
4,out,4,out_p04,9,2026-03-13T15:41:58,PCINT,25.4500,1476.0000,1,1,0,164,164,0,0
4,out,4,out_p04,10,2026-03-13T15:41:58,PCINT,25.4500,1476.0000,1,1,0,165,165,0,0
4,out,4,out_p04,11,2026-03-13T15:41:58,PCINT,25.4500,1476.0000,1,1,0,166,166,0,0
4,out,4,out_p04,12,2026-03-13T15:41:58,PCINT,25.3800,1472.0000,1,1,0,167,167,0,0
4,out,4,out_p04,13,2026-03-13T15:41:58,PCINT,25.3800,1472.0000,1,1,0,168,168,0,0
4,out,4,out_p04,14,2026-03-13T15:41:58,PCINT,25.4500,1476.0000,1,1,0,169,169,0,0
4,out,4,out_p04,15,2026-03-13T15:41:58,PCINT,25.7900,1496.0000,1,1,0,170,170,0,0
4,out,4,out_p04,16,2026-03-13T15:41:58,PCINT,25.4500,1476.0000,1,1,0,171,171,0,0
4,out,4,out_p04,17,2026-03-13T15:41:58,PCINT,0.0000,1500.0000,0,0,0,172,171,0,0
4,out,4,out_p04,18,2026-03-13T15:41:58,PCINT,0.0000,1428.0000,0,0,0,722,709,12,12
4,out,4,out_p04,19,2026-03-13T15:41:58,PCINT,24.6200,1428.0000,1,1,0,722,710,12,12
4,out,4,out_p04,20,2026-03-13T15:41:58,PCINT,24.5500,1424.0000,1,1,0,723,711,12,12
4,out,4,out_p04,21,2026-03-13T15:41:58,PCINT,24.9700,1448.0000,1,1,0,724,712,12,12
4,out,4,out_p04,22,2026-03-13T15:41:58,PCINT,24.5500,1424.0000,1,1,0,725,713,12,12
4,out,4,out_p04,23,2026-03-13T15:41:58,PCINT,0.0000,1424.0000,0,0,0,726,713,12,12
4,out,4,out_p04,24,2026-03-13T15:41:58,PCINT,24.5500,1424.0000,1,1,0,726,714,12,12
5,out,5,out_p05,0,2026-03-13T15:42:02,PCINT,24.9700,1448.0000,1,1,0,736,724,12,12
5,out,5,out_p05,1,2026-03-13T15:42:02,PCINT,24.5500,1424.0000,1,1,0,737,725,12,12
5,out,5,out_p05,2,2026-03-13T15:42:02,PCINT,24.9700,1448.0000,1,1,0,738,726,12,12
5,out,5,out_p05,3,2026-03-13T15:42:02,PCINT,0.0000,1428.0000,0,0,0,739,726,12,12
5,out,5,out_p05,4,2026-03-13T15:42:02,PCINT,24.6200,1428.0000,1,1,0,739,727,12,12
5,out,5,out_p05,5,2026-03-13T15:42:02,PCINT,24.5500,1424.0000,1,1,0,740,728,12,12
5,out,5,out_p05,6,2026-03-13T15:42:02,PCINT,24.9700,1448.0000,1,1,0,741,729,12,12
5,out,5,out_p05,7,2026-03-13T15:42:02,PCINT,24.5500,1424.0000,1,1,0,742,730,12,12
5,out,5,out_p05,8,2026-03-13T15:42:02,PCINT,24.9700,1448.0000,1,1,0,743,731,12,12
5,out,5,out_p05,9,2026-03-13T15:42:02,PCINT,25.8600,1500.0000,1,1,0,744,732,12,12
5,out,5,out_p05,10,2026-03-13T15:42:02,PCINT,25.8600,1500.0000,1,1,0,745,733,12,12
5,out,5,out_p05,11,2026-03-13T15:42:02,PCINT,24.6200,1428.0000,1,1,0,746,734,12,12
5,out,5,out_p05,12,2026-03-13T15:42:02,PCINT,23.7900,1380.0000,1,1,0,747,735,12,12
5,out,5,out_p05,13,2026-03-13T15:42:02,PCINT,24.6200,1428.0000,1,1,0,748,736,12,12
5,out,5,out_p05,14,2026-03-13T15:42:02,PCINT,25.3800,1472.0000,1,1,0,749,737,12,12
5,out,5,out_p05,15,2026-03-13T15:42:02,PCINT,23.3800,1356.0000,1,1,0,750,738,12,12
5,out,5,out_p05,16,2026-03-13T15:42:02,PCINT,24.5500,1424.0000,1,1,0,751,739,12,12
5,out,5,out_p05,17,2026-03-13T15:42:02,PCINT,26.6900,1548.0000,1,1,0,752,740,12,12
5,out,5,out_p05,18,2026-03-13T15:42:02,PCINT,25.9300,1504.0000,1,1,0,753,741,12,12
5,out,5,out_p05,19,2026-03-13T15:42:02,PCINT,24.9700,1448.0000,1,1,0,754,742,12,12
5,out,5,out_p05,20,2026-03-13T15:42:02,PCINT,24.6200,1428.0000,1,1,0,755,743,12,12
5,out,5,out_p05,21,2026-03-13T15:42:02,PCINT,24.5500,1424.0000,1,1,0,756,744,12,12
5,out,5,out_p05,22,2026-03-13T15:42:02,PCINT,25.7900,1496.0000,1,1,0,761,745,16,16
5,out,5,out_p05,23,2026-03-13T15:42:02,PCINT,28.9000,1676.0000,1,1,0,762,746,16,16
5,out,5,out_p05,24,2026-03-13T15:42:02,PCINT,26.2100,1520.0000,1,1,0,763,747,16,16
6,out,6,out_p06,0,2026-03-13T15:42:05,PCINT,21.5900,1252.0000,1,1,0,775,755,20,20
6,out,6,out_p06,1,2026-03-13T15:42:05,PCINT,19.8600,1152.0000,1,1,0,776,756,20,20
6,out,6,out_p06,2,2026-03-13T15:42:05,PCINT,20.2800,1176.0000,1,1,0,777,757,20,20
6,out,6,out_p06,3,2026-03-13T15:42:05,PCINT,21.1700,1228.0000,1,1,0,778,758,20,20
6,out,6,out_p06,4,2026-03-13T15:42:05,PCINT,23.2400,1348.0000,1,1,0,779,759,20,20
6,out,6,out_p06,5,2026-03-13T15:42:05,PCINT,0.0000,1448.0000,0,0,0,780,759,20,20
6,out,6,out_p06,6,2026-03-13T15:42:05,PCINT,24.9700,1448.0000,1,1,0,780,760,20,20
6,out,6,out_p06,7,2026-03-13T15:42:05,PCINT,25.3800,1472.0000,1,1,0,781,761,20,20
6,out,6,out_p06,8,2026-03-13T15:42:05,PCINT,25.3800,1472.0000,1,1,0,782,762,20,20
6,out,6,out_p06,9,2026-03-13T15:42:05,PCINT,0.0000,1500.0000,0,0,0,783,762,20,20
6,out,6,out_p06,10,2026-03-13T15:42:05,PCINT,25.8600,1500.0000,1,1,0,783,763,20,20
6,out,6,out_p06,11,2026-03-13T15:42:05,PCINT,0.0000,1524.0000,0,0,0,784,763,20,20
6,out,6,out_p06,12,2026-03-13T15:42:05,PCINT,26.2800,1524.0000,1,1,0,784,764,20,20
6,out,6,out_p06,13,2026-03-13T15:42:05,PCINT,26.6900,1548.0000,1,1,0,785,765,20,20
6,out,6,out_p06,14,2026-03-13T15:42:05,PCINT,25.8600,1500.0000,1,1,0,786,766,20,20
6,out,6,out_p06,15,2026-03-13T15:42:05,PCINT,25.3800,1472.0000,1,1,0,787,767,20,20
6,out,6,out_p06,16,2026-03-13T15:42:05,PCINT,17.7200,1028.0000,1,1,0,941,861,80,80
6,out,6,out_p06,17,2026-03-13T15:42:05,PCINT,16.0000,928.0000,1,1,0,942,862,80,80
6,out,6,out_p06,18,2026-03-13T15:42:05,PCINT,0.0000,924.0000,0,0,0,943,862,80,80
6,out,6,out_p06,19,2026-03-13T15:42:05,PCINT,15.9300,924.0000,1,1,0,943,863,80,80
6,out,6,out_p06,20,2026-03-13T15:42:05,PCINT,16.4100,952.0000,1,1,0,944,864,80,80
6,out,6,out_p06,21,2026-03-13T15:42:05,PCINT,16.0000,928.0000,1,1,0,945,865,80,80
6,out,6,out_p06,22,2026-03-13T15:42:05,PCINT,15.5900,904.0000,1,1,0,946,866,80,80
6,out,6,out_p06,23,2026-03-13T15:42:05,PCINT,15.1700,880.0000,1,1,0,947,867,80,80
6,out,6,out_p06,24,2026-03-13T15:42:05,PCINT,16.0700,932.0000,1,1,0,948,868,80,80
7,out,7,out_p07,0,2026-03-13T15:42:13,PCINT,17.2400,1000.0000,1,1,0,957,877,80,80
7,out,7,out_p07,1,2026-03-13T15:42:13,PCINT,15.5200,900.0000,1,1,0,958,878,80,80
7,out,7,out_p07,2,2026-03-13T15:42:13,PCINT,16.4100,952.0000,1,1,0,959,879,80,80
7,out,7,out_p07,3,2026-03-13T15:42:13,PCINT,17.7200,1028.0000,1,1,0,960,880,80,80
7,out,7,out_p07,4,2026-03-13T15:42:13,PCINT,16.4100,952.0000,1,1,0,961,881,80,80
7,out,7,out_p07,5,2026-03-13T15:42:13,PCINT,17.6600,1024.0000,1,1,0,962,882,80,80
7,out,7,out_p07,6,2026-03-13T15:42:13,PCINT,17.2400,1000.0000,1,1,0,963,883,80,80
7,out,7,out_p07,7,2026-03-13T15:42:13,PCINT,17.2400,1000.0000,1,1,0,964,884,80,80
7,out,7,out_p07,8,2026-03-13T15:42:13,PCINT,0.0000,1024.0000,0,0,0,965,884,80,80
7,out,7,out_p07,9,2026-03-13T15:42:13,PCINT,17.6600,1024.0000,1,1,0,965,885,80,80
7,out,7,out_p07,10,2026-03-13T15:42:13,PCINT,17.6600,1024.0000,1,1,0,966,886,80,80
7,out,7,out_p07,11,2026-03-13T15:42:13,PCINT,17.7200,1028.0000,1,1,0,967,887,80,80
7,out,7,out_p07,12,2026-03-13T15:42:13,PCINT,18.1400,1052.0000,1,1,0,968,888,80,80
7,out,7,out_p07,13,2026-03-13T15:42:13,PCINT,17.6600,1024.0000,1,1,0,969,889,80,80
7,out,7,out_p07,14,2026-03-13T15:42:13,PCINT,0.0000,976.0000,0,0,0,970,889,80,80
7,out,7,out_p07,15,2026-03-13T15:42:13,PCINT,16.8300,976.0000,1,1,0,970,890,80,80
7,out,7,out_p07,16,2026-03-13T15:42:13,PCINT,17.2400,1000.0000,1,1,0,971,891,80,80
7,out,7,out_p07,17,2026-03-13T15:42:13,PCINT,17.6600,1024.0000,1,1,0,972,892,80,80
7,out,7,out_p07,18,2026-03-13T15:42:13,PCINT,0.0000,1048.0000,0,0,0,973,892,80,80
7,out,7,out_p07,19,2026-03-13T15:42:13,PCINT,18.0700,1048.0000,1,1,0,973,893,80,80
7,out,7,out_p07,20,2026-03-13T15:42:13,PCINT,0.0000,1028.0000,0,0,0,974,893,80,80
7,out,7,out_p07,21,2026-03-13T15:42:13,PCINT,17.7200,1028.0000,1,1,0,974,894,80,80
7,out,7,out_p07,22,2026-03-13T15:42:13,PCINT,17.2400,1000.0000,1,1,0,975,895,80,80
7,out,7,out_p07,23,2026-03-13T15:42:13,PCINT,17.6600,1024.0000,1,1,0,976,896,80,80
7,out,7,out_p07,24,2026-03-13T15:42:13,PCINT,17.2400,1000.0000,1,1,0,977,897,80,80
8,out,8,out_p08,0,2026-03-13T15:42:19,PCINT,18.0700,1048.0000,1,1,0,985,905,80,80
8,out,8,out_p08,1,2026-03-13T15:42:19,PCINT,18.0700,1048.0000,1,1,0,986,906,80,80
8,out,8,out_p08,2,2026-03-13T15:42:19,PCINT,0.0000,1020.0000,0,0,0,987,906,80,80
8,out,8,out_p08,3,2026-03-13T15:42:19,PCINT,17.5900,1020.0000,1,1,0,987,907,80,80
8,out,8,out_p08,4,2026-03-13T15:42:19,PCINT,0.0000,1024.0000,0,0,0,988,907,80,80
8,out,8,out_p08,5,2026-03-13T15:42:19,PCINT,17.6600,1024.0000,1,1,0,988,908,80,80
8,out,8,out_p08,6,2026-03-13T15:42:19,PCINT,18.0700,1048.0000,1,1,0,989,909,80,80
8,out,8,out_p08,7,2026-03-13T15:42:19,PCINT,18.1400,1052.0000,1,1,0,990,910,80,80
8,out,8,out_p08,8,2026-03-13T15:42:19,PCINT,17.1700,996.0000,1,1,0,991,911,80,80
8,out,8,out_p08,9,2026-03-13T15:42:19,PCINT,17.3100,1004.0000,1,1,0,992,912,80,80
8,out,8,out_p08,10,2026-03-13T15:42:19,PCINT,17.2400,1000.0000,1,1,0,993,913,80,80
8,out,8,out_p08,11,2026-03-13T15:42:19,PCINT,17.6600,1024.0000,1,1,0,994,914,80,80
8,out,8,out_p08,12,2026-03-13T15:42:19,PCINT,17.6600,1024.0000,1,1,0,995,915,80,80
8,out,8,out_p08,13,2026-03-13T15:42:19,PCINT,0.0000,1000.0000,0,0,0,996,915,80,80
8,out,8,out_p08,14,2026-03-13T15:42:19,PCINT,17.2400,1000.0000,1,1,0,996,916,80,80
8,out,8,out_p08,15,2026-03-13T15:42:19,PCINT,16.8300,976.0000,1,1,0,997,917,80,80
8,out,8,out_p08,16,2026-03-13T15:42:19,PCINT,16.8300,976.0000,1,1,0,998,918,80,80
8,out,8,out_p08,17,2026-03-13T15:42:19,PCINT,18.5500,1076.0000,1,1,0,999,919,80,80
8,out,8,out_p08,18,2026-03-13T15:42:19,PCINT,16.8300,976.0000,1,1,0,1000,920,80,80
8,out,8,out_p08,19,2026-03-13T15:42:19,PCINT,0.0000,1148.0000,0,0,0,1001,920,80,80
8,out,8,out_p08,20,2026-03-13T15:42:19,PCINT,19.7900,1148.0000,1,1,0,1001,921,80,80
8,out,8,out_p08,21,2026-03-13T15:42:19,PCINT,0.0000,972.0000,0,0,0,1002,921,80,80
8,out,8,out_p08,22,2026-03-13T15:42:19,PCINT,16.7600,972.0000,1,1,0,1002,922,80,80
8,out,8,out_p08,23,2026-03-13T15:42:19,PCINT,30.6200,1776.0000,1,1,0,1003,923,80,80
8,out,8,out_p08,24,2026-03-13T15:42:19,PCINT,16.0000,928.0000,1,1,0,1004,924,80,80
9,out,9,out_p09,0,2026-03-13T15:42:27,PCINT,15.0300,872.0000,1,1,0,1013,933,80,80
9,out,9,out_p09,1,2026-03-13T15:42:27,PCINT,15.8600,920.0000,1,1,0,1014,934,80,80
9,out,9,out_p09,2,2026-03-13T15:42:27,PCINT,15.4500,896.0000,1,1,0,1015,935,80,80
9,out,9,out_p09,3,2026-03-13T15:42:27,PCINT,15.0300,872.0000,1,1,0,1016,936,80,80
9,out,9,out_p09,4,2026-03-13T15:42:27,PCINT,13.5200,784.0000,1,1,0,1017,937,80,80
9,out,9,out_p09,5,2026-03-13T15:42:27,PCINT,12.2100,708.0000,1,1,0,1018,938,80,80
9,out,9,out_p09,6,2026-03-13T15:42:27,PCINT,13.9300,808.0000,1,1,0,1019,939,80,80
9,out,9,out_p09,7,2026-03-13T15:42:27,PCINT,16.2100,940.0000,1,1,0,1020,940,80,80
9,out,9,out_p09,8,2026-03-13T15:42:27,PCINT,17.1000,992.0000,1,1,0,1021,941,80,80
9,out,9,out_p09,9,2026-03-13T15:42:27,PCINT,15.3100,888.0000,1,1,0,1022,942,80,80
9,out,9,out_p09,10,2026-03-13T15:42:27,PCINT,0.0000,812.0000,0,0,0,1023,942,80,80
9,out,9,out_p09,11,2026-03-13T15:42:27,PCINT,14.0000,812.0000,1,1,0,1023,943,80,80
9,out,9,out_p09,12,2026-03-13T15:42:27,PCINT,13.1000,760.0000,1,1,0,1024,944,80,80
9,out,9,out_p09,13,2026-03-13T15:42:27,PCINT,12.6900,736.0000,1,1,0,1025,945,80,80
9,out,9,out_p09,14,2026-03-13T15:42:27,PCINT,0.0000,876.0000,0,0,0,1186,1037,148,148
9,out,9,out_p09,15,2026-03-13T15:42:27,PCINT,15.1000,876.0000,1,1,0,1186,1038,148,148
9,out,9,out_p09,16,2026-03-13T15:42:27,PCINT,10.9700,636.0000,1,1,0,1187,1039,148,148
9,out,9,out_p09,17,2026-03-13T15:42:27,PCINT,13.9300,808.0000,1,1,0,1188,1040,148,148
9,out,9,out_p09,18,2026-03-13T15:42:27,PCINT,13.4500,780.0000,1,1,0,1189,1041,148,148
9,out,9,out_p09,19,2026-03-13T15:42:27,PCINT,14.0000,812.0000,1,1,0,1190,1042,148,148
9,out,9,out_p09,20,2026-03-13T15:42:27,PCINT,12.6200,732.0000,1,1,0,1191,1043,148,148
9,out,9,out_p09,21,2026-03-13T15:42:27,PCINT,14.2100,824.0000,1,1,0,1192,1044,148,148
