phase,x_ref_cm,duration_s,step_cm,steady_state_error_cm,overshoot_cm,settling_time_s,rise_time_s,rmse_cm,iae_cm_s,itae_cm_s2,peak_abs_output_steps,peak_abs_beam_deg
hold_center,13.0,29.902,,-1.874995238095238,2.2516999999999996,,4.301000000000001,3.071390914336152,75.8934343,944.5954568062998,158.1379,17.774984269902557
hold_far,17.0,29.900000000000002,4.0,-3.486495238095238,0.7656999999999989,,0.8000000000000007,3.158241691928174,80.01852000000001,1253.1017510000004,200.3957,22.499995319007915
hold_near,9.0,35.199999999999996,8.0,-0.8103761904761901,0.9427000000000003,,0.8000000000000043,1.8824587494248366,42.34541000000001,523.618176,224.0,25.200001632782406
