phase,x_ref_cm,duration_s,step_cm,steady_state_error_cm,overshoot_cm,settling_time_s,rise_time_s,rmse_cm,iae_cm_s,itae_cm_s2,peak_abs_output_steps,peak_abs_beam_deg
hold_center,13.0,29.900000000000002,,-0.30630952380952386,5.1279,,0.5999999999999999,3.3351913313031982,89.23135000000002,1316.2189290000001,160.0,17.99998479605043
hold_far,17.0,29.9,4.0,0.26301904761904754,4.736000000000001,,0.0,1.4457138196637211,30.238219999999995,350.96434999999974,160.0,17.99998479605043
hold_near,9.0,35.2,8.0,1.5644809523809524,0.7852999999999994,,1.2999999999999972,3.1061613867639317,87.08761000000007,1337.9430130000014,160.0,17.99998479605043
