phase,x_ref_cm,duration_s,step_cm,steady_state_error_cm,overshoot_cm,settling_time_s,rise_time_s,rmse_cm,iae_cm_s,itae_cm_s2,peak_abs_output_steps,peak_abs_beam_deg
hold_center,13.0,29.901,,-4.833219047619048,0.0,,,4.830838934015499,144.4285433,2167.7800510733,129.5266,14.624976903832314
hold_far,17.0,29.900000000000002,4.0,-8.776252380952382,0.0,,,8.822649022279723,263.80027000000007,3957.335111000001,165.0,18.562514759309874
hold_near,9.0,35.2,8.0,-0.7406904761904763,0.0,,,0.8386273307027978,29.443120000000008,516.5329150000001,84.9097,18.562514759309874
