BALL_BEAM_BOOT
HELP,keys
MENU,bringup
MENU,state=SAFE_DISABLED,zero=yes,limits=yes,sign=yes,angle_ok=no,sonar_ok=no
MENU,sonar=flat_target_then_sonar_diag
STATE,SAFE_DISABLED
SENSORS,angle=bad,pos=bad
MEAS,theta_deg=0.0000,x_cm=0.0000,x_filt_cm=0.0000
AGE,angle_ms=9,pos_ms=9
FAULTS,bits=0
CAL,zero_calibrated=yes,limits_calibrated=yes,sign_calibrated=yes
CAL_STORE,status=loaded
TEL,enabled=1
FAULT_INFO,bits=0
FAULT_INFO,mode=bringup_warning
FAULT_INFO,none
GUIDE,step=angle_sensor,do=check_AS5600_then_s
TEL,353,SAFE_DISABLED,0.0000,0.0000,-71.4185,0.0000,0.00,0
TEL,453,SAFE_DISABLED,0.0000,0.0000,-81.6189,0.0000,0.00,0
TEL,553,SAFE_DISABLED,0.0000,0.0000,-83.9859,0.0000,0.00,0
TEL,653,SAFE_DISABLED,0.0000,0.0000,-81.7026,0.0000,0.00,0
TEL,753,SAFE_DISABLED,0.0000,0.0000,-83.9551,0.0000,0.00,0
TEL,854,SAFE_DISABLED,0.0000,0.0000,-84.3337,0.0000,0.00,0
TEL,954,SAFE_DISABLED,0.0000,0.0000,-84.4063,0.0000,0.00,0
TEL,1054,SAFE_DISABLED,0.0000,0.0000,-83.1692,0.0000,0.00,0
TEL,1154,SAFE_DISABLED,0.0000,0.0000,-82.9613,0.0000,0.00,0
TEL,1254,SAFE_DISABLED,0.0000,0.0000,-84.1757,0.0000,0.00,0
TEL,1354,SAFE_DISABLED,0.0000,0.0000,-84.3708,0.0000,0.00,1
TEL,1454,SAFE_DISABLED,0.0000,0.0000,-84.4035,0.0000,0.00,1
TEL,1554,SAFE_DISABLED,0.0000,0.0000,-84.4090,0.0000,0.00,1
TEL,1654,SAFE_DISABLED,0.0000,0.0000,-84.4190,0.0000,0.00,1
TEL,1754,SAFE_DISABLED,0.0000,0.0000,-84.4116,0.0000,0.00,1
TEL,1854,SAFE_DISABLED,0.0000,0.0000,-84.4104,0.0000,0.00,1
