t_ms,state,x_cm,x_filt_cm,theta_deg,theta_cmd_deg,u_step_rate,fault_flags,x_ref_cm,sonar_age_ms,sonar_valid,sonar_miss_count,theta_cmd_unclamped_deg,theta_cmd_clamped_deg,theta_cmd_saturated,act_deg_abs,trim_deg,search_phase,x_linear_cm,x_linear_filt_cm,x_ctrl_cm,x_ctrl_filt_cm,x_feedback_cm,feedback_blend,test_phase
350,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.2637,16.476,idle,0.0,0.0,0.0,0.0,0.0,0.0,
450,SAFE_DISABLED,-11.4272,-11.4272,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,0.2637,16.476,idle,-11.4272,-11.4272,-11.4272,-11.4272,-11.4272,0.25,
550,SAFE_DISABLED,-11.4272,-11.4272,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,0.2637,16.476,idle,-11.4272,-11.4272,-11.4272,-11.4272,-11.4272,0.25,
650,SAFE_DISABLED,-11.4272,-11.4272,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,0.2637,16.476,idle,-11.4272,-11.4272,-11.4272,-11.4272,-11.4272,0.25,
750,SAFE_DISABLED,-11.4272,-11.4272,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,0.2637,16.476,idle,-11.4272,-11.4272,-11.4272,-11.4272,-11.4272,0.25,
850,SAFE_DISABLED,-11.4272,-11.4272,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,0.2637,16.476,idle,-11.4272,-11.4272,-11.4272,-11.4272,-11.4272,0.25,
950,SAFE_DISABLED,-11.4272,-11.4272,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,0.2637,16.476,idle,-11.4272,-11.4272,-11.4272,-11.4272,-11.4272,0.25,
1050,SAFE_DISABLED,-11.4272,-11.4272,0.0,0.0,0.0,0,0.0,35,1,0,0.0,0.0,0,0.2637,16.476,idle,-11.4272,-11.4272,-11.4272,-11.4272,-11.4272,0.25,
1150,SAFE_DISABLED,-11.4272,-11.4272,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,0.2637,16.476,idle,-11.4272,-11.4272,-11.4272,-11.4272,-11.4272,0.25,
1250,SAFE_DISABLED,-11.4272,-11.4272,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,0.2637,16.476,idle,-11.4272,-11.4272,-11.4272,-11.4272,-11.4272,0.25,
1350,SAFE_DISABLED,-11.4272,-11.4272,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,0.2637,16.476,idle,-11.4272,-11.4272,-11.4272,-11.4272,-11.4272,0.25,
1451,SAFE_DISABLED,-11.4272,-11.4272,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,0.2637,16.476,idle,-11.4272,-11.4272,-11.4272,-11.4272,-11.4272,0.25,
1551,SAFE_DISABLED,-11.4272,-11.4272,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,0.2637,16.476,idle,-11.4272,-11.4272,-11.4272,-11.4272,-11.4272,0.25,
1651,SAFE_DISABLED,-11.4272,-11.4272,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,0.2637,16.476,idle,-11.4272,-11.4272,-11.4272,-11.4272,-11.4272,0.25,
1751,SAFE_DISABLED,-11.4272,-11.4272,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,0.2637,16.476,idle,-11.4272,-11.4272,-11.4272,-11.4272,-11.4272,0.25,
1851,SAFE_DISABLED,-11.4958,-11.4478,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,0.2637,16.476,idle,-11.4958,-11.4478,-11.4958,-11.4478,-11.4478,0.25,
1951,SAFE_DISABLED,-11.4958,-11.4793,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,0.2637,16.476,idle,-11.4958,-11.4793,-11.4958,-11.4793,-11.4793,0.25,
