t_ms,state,x_cm,x_filt_cm,theta_deg,theta_cmd_deg,u_step_rate,fault_flags,x_ref_cm,sonar_age_ms,sonar_valid,sonar_miss_count,theta_cmd_unclamped_deg,theta_cmd_clamped_deg,theta_cmd_saturated,act_deg_abs,trim_deg,search_phase,x_linear_cm,x_linear_filt_cm,x_ctrl_cm,x_ctrl_filt_cm,x_feedback_cm,feedback_blend,test_phase
350,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,27.4219,20.0391,idle,0.0,0.0,0.0,0.0,0.0,0.0,
450,SAFE_DISABLED,8.1809,8.1569,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,27.4219,20.0391,idle,8.1809,8.1569,8.1809,8.1569,8.1569,0.4,
550,SAFE_DISABLED,8.1466,8.1501,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,27.4219,20.0391,idle,8.1466,8.1501,8.1466,8.1501,8.1501,0.4,
650,SAFE_DISABLED,8.1466,8.1483,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,27.4219,20.0391,idle,8.1466,8.1483,8.1466,8.1483,8.1483,0.4,
750,SAFE_DISABLED,8.1466,8.1472,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,27.4219,20.0391,idle,8.1466,8.1472,8.1466,8.1472,8.1472,0.4,
850,SAFE_DISABLED,8.1466,8.1469,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,27.4219,20.0391,idle,8.1466,8.1469,8.1466,8.1469,8.1469,0.4,
950,SAFE_DISABLED,8.1466,8.1467,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,27.4219,20.0391,idle,8.1466,8.1467,8.1466,8.1467,8.1467,0.4,
1050,SAFE_DISABLED,8.1466,8.1466,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,27.4219,20.0391,idle,8.1466,8.1466,8.1466,8.1466,8.1466,0.4,
1150,SAFE_DISABLED,8.2152,8.1672,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,27.4219,20.0391,idle,8.2152,8.1672,8.2152,8.1672,8.1672,0.4,
1250,SAFE_DISABLED,8.1466,8.1711,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,27.4219,20.0391,idle,8.1466,8.1711,8.1466,8.1711,8.1711,0.4,
1350,SAFE_DISABLED,8.1466,8.1694,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,27.4219,20.0391,idle,8.1466,8.1694,8.1466,8.1694,8.1694,0.4,
1451,SAFE_DISABLED,8.1466,8.1577,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,27.4219,20.0391,idle,8.1466,8.1577,8.1466,8.1577,8.1577,0.4,
1551,SAFE_DISABLED,8.1466,8.152,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,27.4219,20.0391,idle,8.1466,8.152,8.1466,8.152,8.152,0.4,
1651,SAFE_DISABLED,8.1466,8.1484,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,27.4219,20.0391,idle,8.1466,8.1484,8.1466,8.1484,8.1484,0.4,
