t_ms,state,x_cm,x_filt_cm,theta_deg,theta_cmd_deg,u_step_rate,fault_flags
349,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,0
449,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,0
549,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,0
649,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,0
749,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,0
849,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,0
949,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,0
1049,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,0
1149,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,0
1249,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,0
1349,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
1449,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
1549,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
1649,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
1750,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
1850,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
1950,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
2050,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
2150,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
2250,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
2350,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
2450,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
2550,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
2650,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
2750,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
2850,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
2950,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
3050,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
3150,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
3250,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
3350,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
3450,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
3550,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
3650,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
3750,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
3850,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
3950,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
4050,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
4150,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
4250,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
4350,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
4450,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
4550,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
4651,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
4751,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
4851,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
4951,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
5051,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
5151,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
5251,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
5351,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
5451,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
5551,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
5651,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
5751,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
5851,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
5951,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
6051,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
6151,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
6251,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
6351,SAFE_DISABLED,0.0,0.0,-1.4062,0.0,0.0,1
77572,RUNNING,11.2504,11.2504,0.2637,-3.0,-200.0,0
77672,RUNNING,11.2504,11.2504,-2.6177,-3.0,-667.43,0
77772,RUNNING,11.2504,11.2504,-8.1319,-3.0,332.57,0
77872,RUNNING,11.319,11.2916,-5.4773,-3.0,1160.72,0
77972,RUNNING,11.319,11.3146,3.6073,-3.0,160.72,0
78072,RUNNING,12.0736,11.9526,6.2533,-3.0,-839.28,0
78172,RUNNING,12.0736,12.0542,-1.8626,-3.0,-1361.66,0
78272,FAULT,12.1422,12.1366,-12.8628,-3.0,0.0,4
78372,FAULT,12.1422,12.1248,-12.9166,-3.0,0.0,4
78472,FAULT,12.0736,12.0769,-12.9194,-3.0,0.0,4
78572,FAULT,12.0736,12.0741,-12.9198,-3.0,0.0,4
78672,FAULT,11.7306,11.7855,-12.9199,-3.0,0.0,4
78772,FAULT,11.7306,11.7394,-12.9199,-3.0,0.0,4
78873,FAULT,11.7306,11.7312,-12.9199,-3.0,0.0,4
78973,FAULT,11.7306,11.7307,-12.9199,-3.0,0.0,4
79073,FAULT,11.7306,11.7306,-12.9199,-3.0,0.0,4
79173,FAULT,11.7306,11.7306,-12.9199,-3.0,0.0,4
79273,FAULT,11.319,11.3453,-12.9199,-3.0,0.0,4
79373,FAULT,11.2504,11.2656,-12.9199,-3.0,0.0,4
79473,FAULT,11.2504,11.2514,-12.9199,-3.0,0.0,4
79574,FAULT,11.319,11.3082,-12.9199,-3.0,0.0,4
79674,FAULT,11.662,11.6394,-12.9199,-3.0,0.0,4
79774,FAULT,12.0736,11.9218,-12.9199,-3.0,0.0,4
79874,FAULT,12.0736,12.0639,-12.9199,-3.0,0.0,4
79974,FAULT,12.0736,12.072,-12.9199,-3.0,0.0,4
80074,FAULT,12.0736,12.0735,-12.9199,-3.0,0.0,4
80174,FAULT,11.7306,11.7855,-12.9199,-3.0,0.0,4
80274,FAULT,11.662,11.6699,-12.9199,-3.0,0.0,4
80374,FAULT,11.662,11.6633,-12.9199,-3.0,0.0,4
80474,FAULT,11.662,11.6621,-12.9199,-3.0,0.0,4
80574,FAULT,11.662,11.662,-12.9199,-3.0,0.0,4
80674,FAULT,11.319,11.3739,-12.9199,-3.0,0.0,4
80774,FAULT,11.319,11.3278,-12.9199,-3.0,0.0,4
80874,FAULT,11.319,11.3196,-12.9199,-3.0,0.0,4
80974,FAULT,11.319,11.3191,-12.9199,-3.0,0.0,4
81074,FAULT,11.319,11.3519,-12.9199,-3.0,0.0,4
81174,FAULT,12.5538,12.0651,-12.9199,-3.0,0.0,4
81274,FAULT,13.377,13.293,-12.9199,-3.0,0.0,4
81374,FAULT,12.5538,12.8495,-12.9199,-3.0,0.0,4
81474,FAULT,12.5538,12.8495,-12.9199,-3.0,0.0,4
81574,FAULT,4.1846,5.8673,-12.9199,-3.0,0.0,4
81674,FAULT,-0.343,0.5912,-12.9199,-3.0,0.0,4
81774,FAULT,-1.9208,-1.5189,-12.9199,-3.0,0.0,4
81874,FAULT,-2.058,-2.0169,-12.9199,-3.0,0.0,4
81974,FAULT,-2.1952,-2.1337,-12.9199,-3.0,0.0,4
82074,FAULT,-2.744,-2.5436,-12.9199,-3.0,0.0,4
82174,FAULT,-2.744,-2.7449,-12.9199,-3.0,0.0,4
82274,FAULT,-2.744,-2.6288,-12.9199,-3.0,0.0,4
82374,FAULT,-2.744,-2.7256,-12.9199,-3.0,0.0,4
82475,FAULT,-2.744,-2.7428,-12.9199,-3.0,0.0,4
82575,FAULT,-2.8126,-2.8014,-12.9199,-3.0,0.0,4
82675,FAULT,-2.8126,-2.8119,-12.9199,-3.0,0.0,4
82775,FAULT,-2.8126,-2.8125,-12.9199,-3.0,0.0,4
82875,FAULT,-2.8126,-2.7797,-12.9199,-3.0,0.0,4
82975,FAULT,-2.6754,-2.725,-12.9199,-3.0,0.0,4
83075,FAULT,-2.8126,-2.7938,-12.9199,-3.0,0.0,4
83175,FAULT,-3.1556,-3.0977,-12.9199,-3.0,0.0,4
83275,FAULT,-2.8126,-2.8638,-12.9199,-3.0,0.0,4
83375,FAULT,-2.1266,-2.3104,-12.9199,-3.0,0.0,4
83475,FAULT,-1.5778,-1.7762,-12.9199,-3.0,0.0,4
83575,FAULT,-1.372,-1.4531,-12.9199,-3.0,0.0,4
83675,FAULT,-0.7546,-0.8993,-12.9199,-3.0,0.0,4
83775,FAULT,-0.7546,-0.8993,-12.9199,-3.0,0.0,4
83875,FAULT,1.715,0.8357,-12.9199,-3.0,0.0,4
83975,FAULT,2.6754,2.1506,-12.9199,-3.0,0.0,4
84075,FAULT,4.459,4.0281,-12.9199,-3.0,0.0,4
84175,FAULT,4.8706,4.6864,-12.9199,-3.0,0.0,4
84275,FAULT,9.604,7.8371,-12.9199,-3.0,0.0,4
84375,FAULT,10.4272,9.9963,-12.9199,-3.0,0.0,4
84475,FAULT,11.662,11.5093,-12.9199,-3.0,0.0,4
84575,FAULT,11.662,11.6376,-12.9199,-3.0,0.0,4
84675,FAULT,11.662,11.5781,-12.9199,-3.0,0.0,4
84775,FAULT,11.7306,11.6897,-12.9199,-3.0,0.0,4
84875,FAULT,11.319,11.4646,-12.9199,-3.0,0.0,4
84975,FAULT,11.7306,11.6716,-12.9199,-3.0,0.0,4
85075,FAULT,12.0736,11.9326,-12.9199,-3.0,0.0,4
85175,FAULT,12.4852,12.298,-12.9199,-3.0,0.0,4
85275,FAULT,12.4852,12.4732,-12.9199,-3.0,0.0,4
85376,FAULT,12.4852,12.4833,-12.9199,-3.0,0.0,4
85476,FAULT,11.662,11.9088,-12.9199,-3.0,0.0,4
85576,FAULT,11.662,11.7015,-12.9199,-3.0,0.0,4
85676,FAULT,11.662,11.6645,-12.9199,-3.0,0.0,4
85776,FAULT,12.0736,12.0081,-12.9199,-3.0,0.0,4
85876,FAULT,12.0736,12.0694,-12.9199,-3.0,0.0,4
