phase,x_ref_cm,duration_s,step_cm,steady_state_error_cm,overshoot_cm,settling_time_s,rise_time_s,rmse_cm,iae_cm_s,itae_cm_s2,peak_abs_output_steps,peak_abs_beam_deg
hold_center,13.0,29.902,,-4.552266666666666,0.0,,,4.5474754319402315,135.9290183,2026.0362012035002,155.546,17.54998374375468
hold_far,17.0,29.900000000000002,4.0,-4.4835714285714285,1.1446000000000005,,0.8999999999999986,5.051161968521039,119.33231000000002,1289.4766730000001,160.0,17.99998479605043
hold_near,9.0,35.199999999999996,8.0,-0.8255095238095238,0.8972999999999995,,0.5,1.6217750592934197,37.89762999999999,509.67670899999996,160.0,17.99998479605043
