phase,x_ref_cm,duration_s,step_cm,steady_state_error_cm,overshoot_cm,settling_time_s,rise_time_s,rmse_cm,iae_cm_s,itae_cm_s2,peak_abs_output_steps,peak_abs_beam_deg
hold_center,13.0,29.903000000000002,,-0.8916428571428573,4.781000000000001,,0.19999999999999996,3.0014179895120683,78.97439229999999,1159.3082439984998,168.646,19.01251581160562
hold_far,17.0,29.9,4.0,-1.8101904761904763,8.819,,0.0,5.343395910857315,132.65159,1972.5309620000003,160.0,17.99998479605043
hold_near,9.0,35.2,8.0,-0.9780476190476192,1.0172999999999996,,0.6000000000000014,0.9970274428443294,31.87737,576.4335290000001,105.0283,11.362497922577894
