phase,x_ref_cm,duration_s,step_cm,steady_state_error_cm,overshoot_cm,settling_time_s,rise_time_s,rmse_cm,iae_cm_s,itae_cm_s2,peak_abs_output_steps,peak_abs_beam_deg
hold_center,13.0,29.901,,-0.5662333333333331,4.837299999999999,,0.8010000000000002,3.1024149125264766,82.1676289,1173.7811570689,211.2243,23.512526334563105
hold_far,17.0,29.900000000000002,4.0,-5.059080952380952,1.130700000000001,,0.40000000000000213,4.339174639444695,107.33591000000001,1609.8577250000003,224.0,25.200001632782406
hold_near,9.0,35.2,8.0,-0.8733333333333335,0.9199999999999999,,0.3999999999999986,2.249846668971248,51.82600000000001,595.9449920000002,224.0,25.200001632782406
