t_ms,state,x_cm,x_filt_cm,theta_deg,theta_cmd_deg,u_step_rate,fault_flags
3150,SAFE_DISABLED,16.0911,16.0918,-1.7578,0.0,0.0,0
3250,SAFE_DISABLED,16.0911,16.0912,-1.7578,0.0,0.0,0
3350,SAFE_DISABLED,16.0911,16.0911,-1.7578,0.0,0.0,0
3450,SAFE_DISABLED,16.0911,16.0911,-1.7578,0.0,0.0,0
3550,SAFE_DISABLED,16.0911,16.0911,-1.7578,0.0,0.0,0
3650,SAFE_DISABLED,16.0911,16.0911,-1.7578,0.0,0.0,0
3750,SAFE_DISABLED,16.0911,16.0911,-1.7578,0.0,0.0,0
3850,SAFE_DISABLED,16.0911,16.0911,-1.7578,0.0,0.0,0
3950,SAFE_DISABLED,16.0911,16.0911,-1.7578,0.0,0.0,0
4050,SAFE_DISABLED,16.0911,16.0911,-1.7578,0.0,0.0,0
96960,RUNNING,-1.372,-1.372,-1.3184,0.4245,861.55,0
97060,RUNNING,-1.372,-1.372,-1.3184,0.4378,1016.92,0
97160,RUNNING,-1.372,-1.372,-1.3184,0.451,1173.43,0
97260,RUNNING,-1.372,-1.372,-1.3184,0.4643,1331.07,0
97360,RUNNING,-1.372,-1.372,-1.3184,0.4775,1489.85,0
97460,RUNNING,-1.372,-1.372,-1.3184,0.4908,1649.76,0
97560,RUNNING,-1.372,-1.372,-1.3184,0.504,1810.81,0
97660,RUNNING,-1.372,-1.372,-1.3184,0.5173,1972.99,0
97760,RUNNING,-1.372,-1.372,-1.3184,0.5305,2000.0,0
97860,RUNNING,-1.372,-1.372,-1.3184,0.5438,2000.0,0
97960,RUNNING,-1.372,-1.372,-1.3184,0.557,2000.0,0
103260,RUNNING,-1.372,-1.372,-1.3184,1.2604,2000.0,0
103360,RUNNING,-1.372,-1.372,-1.3184,1.2736,2000.0,0
103460,RUNNING,-1.3034,-1.3144,-1.3184,0.9824,2000.0,0
103560,RUNNING,-1.3034,-1.3052,-1.3184,1.2792,2000.0,0
103660,RUNNING,-1.372,-1.3447,-1.3184,2.0183,2000.0,0
103760,RUNNING,-1.372,-1.3676,-1.3184,1.3238,2000.0,0
103860,RUNNING,-1.372,-1.3717,-1.3184,1.3455,2000.0,0
103960,RUNNING,-1.372,-1.372,-1.3184,1.3515,2000.0,0
104060,RUNNING,-1.372,-1.372,-1.3184,1.3649,2000.0,0
104160,RUNNING,-1.372,-1.372,-1.3184,1.3781,2000.0,0
104260,RUNNING,-1.372,-1.372,-1.3184,1.3913,2000.0,0
104360,RUNNING,-1.3034,-1.3308,-1.3184,1.3921,2000.0,0
104460,RUNNING,-1.3034,-1.3052,-1.3184,1.3511,2000.0,0
104560,RUNNING,-1.3034,-1.3037,-1.3184,1.4092,2000.0,0
104660,RUNNING,-1.3034,-1.3034,-1.3184,1.4212,2000.0,0
104760,RUNNING,-1.372,-1.361,-1.3184,1.4519,2000.0,0
104860,RUNNING,-1.372,-1.3713,-1.3184,1.4866,2000.0,0
104960,RUNNING,-1.372,-1.3719,-1.3184,1.4817,2000.0,0
105060,RUNNING,-1.372,-1.372,-1.3184,1.4951,2000.0,0
105160,RUNNING,-1.372,-1.372,-1.3184,1.5082,2000.0,0
105260,RUNNING,-1.372,-1.372,-1.3184,1.5214,2000.0,0
105360,RUNNING,-1.372,-1.372,-1.3184,1.5347,2000.0,0
105460,RUNNING,-1.372,-1.372,-1.3184,1.5479,2000.0,0
105560,RUNNING,-1.372,-1.372,-1.3184,1.5612,2000.0,0
105660,RUNNING,-1.372,-1.372,-1.3184,1.5744,2000.0,0
105760,RUNNING,-1.372,-1.372,-1.3184,1.5877,2000.0,0
105860,RUNNING,-1.372,-1.372,-1.3184,1.6009,2000.0,0
105960,RUNNING,-1.372,-1.372,-1.3184,1.6142,2000.0,0
106060,RUNNING,-1.372,-1.372,-1.3184,1.6275,2000.0,0
106160,RUNNING,-1.372,-1.372,-1.3184,1.6407,2000.0,0
106260,RUNNING,-1.372,-1.372,-1.3184,1.654,2000.0,0
106360,RUNNING,-1.372,-1.372,-1.3184,1.6672,2000.0,0
106460,RUNNING,-1.372,-1.372,-1.3184,1.6805,2000.0,0
106560,RUNNING,-1.372,-1.372,-1.3184,1.6937,2000.0,0
106660,RUNNING,-1.372,-1.372,-1.3184,1.707,2000.0,0
106760,RUNNING,-1.372,-1.372,-1.3184,1.7202,2000.0,0
106860,RUNNING,-1.372,-1.372,-1.3184,1.7335,2000.0,0
106960,RUNNING,-1.372,-1.372,-1.3184,1.7467,2000.0,0
107060,RUNNING,-1.372,-1.372,-1.3184,1.76,2000.0,0
107160,RUNNING,-1.372,-1.372,-1.3184,1.7732,2000.0,0
107260,RUNNING,-1.372,-1.372,-1.3184,1.7865,2000.0,0
107360,RUNNING,-1.372,-1.372,-1.3184,1.7997,2000.0,0
107460,RUNNING,-1.372,-1.372,-1.3184,1.813,2000.0,0
107560,RUNNING,-1.372,-1.372,-1.3184,1.8262,2000.0,0
107660,RUNNING,-1.372,-1.372,-1.3184,1.8395,2000.0,0
107760,RUNNING,-1.372,-1.372,-1.3184,1.8527,2000.0,0
107860,RUNNING,-1.3034,-1.3308,-1.3184,1.1361,2000.0,0
107960,RUNNING,-1.372,-1.3654,-1.3184,1.877,2000.0,0
108060,RUNNING,-1.372,-1.3716,-1.3184,1.9031,2000.0,0
108160,RUNNING,-1.372,-1.3719,-1.3184,1.9054,2000.0,0
108260,RUNNING,-1.372,-1.372,-1.3184,1.9188,2000.0,0
108360,RUNNING,-1.372,-1.372,-1.3184,1.932,2000.0,0
108460,RUNNING,-1.372,-1.372,-1.3184,1.9452,2000.0,0
108560,RUNNING,-1.372,-1.372,-1.3184,1.9585,2000.0,0
108660,RUNNING,-1.372,-1.372,-1.3184,1.9717,2000.0,0
108760,RUNNING,-1.372,-1.372,-1.3184,1.985,2000.0,0
108860,RUNNING,-1.3034,-1.3308,-1.3184,1.2683,2000.0,0
108960,RUNNING,-1.372,-1.3654,-1.3184,2.0093,2000.0,0
109060,RUNNING,-1.372,-1.3716,-1.3184,2.0354,2000.0,0
109160,RUNNING,-1.372,-1.3719,-1.3184,2.0377,2000.0,0
109260,RUNNING,-1.372,-1.372,-1.3184,2.0511,2000.0,0
109360,RUNNING,-1.372,-1.372,-1.3184,2.0642,2000.0,0
109460,RUNNING,-1.372,-1.372,-1.3184,2.0775,2000.0,0
109560,RUNNING,-1.372,-1.372,-1.3184,2.0907,2000.0,0
109660,RUNNING,-1.372,-1.372,-1.3184,2.104,2000.0,0
109760,RUNNING,-1.372,-1.372,-1.3184,2.1172,2000.0,0
109860,RUNNING,-1.372,-1.372,-1.3184,2.1305,2000.0,0
109960,RUNNING,-1.372,-1.372,-1.3184,2.1437,2000.0,0
110060,RUNNING,-1.372,-1.372,-1.3184,2.157,2000.0,0
110160,RUNNING,-1.372,-1.372,-1.3184,2.1702,2000.0,0
110260,RUNNING,-1.2348,-1.2732,-1.3184,1.1491,2000.0,0
110360,RUNNING,-1.2348,-1.2409,-1.3184,2.1559,2000.0,0
110460,RUNNING,-0.7546,-0.8318,-1.3184,0.0234,1841.16,0
110560,RUNNING,0.0686,-0.2072,-1.3184,1.8601,2000.0,0
110660,RUNNING,1.029,0.8379,-1.3184,-3.0,1800.0,0
110760,RUNNING,1.029,0.9526,-1.3184,1.502,2000.0,0
110860,RUNNING,1.029,0.9526,-1.3184,1.4928,2000.0,0
110960,RUNNING,2.3324,1.9635,-1.3184,1.1814,2000.0,0
111060,RUNNING,13.4456,11.657,-1.3184,-3.0,1400.0,0
111160,RUNNING,12.9654,11.3731,-1.3184,-1.74,836.64,0
111260,RUNNING,10.0842,10.8582,-1.3184,3.0,886.8,0
111360,RUNNING,7.203,9.1708,-1.3184,-1.2449,947.5,0
111460,RUNNING,10.9074,10.4406,-1.3184,-3.0,632.82,0
111560,RUNNING,12.9654,12.0675,-1.3184,-2.227,404.63,0
111660,RUNNING,10.9074,11.492,-1.3184,3.0,480.12,0
111760,RUNNING,10.9074,11.0009,-1.3184,-2.1051,381.98,0
111860,RUNNING,11.319,11.1603,-1.3184,-3.0,124.39,0
111960,RUNNING,10.976,11.0055,-1.3184,-2.2977,241.48,0
112060,RUNNING,11.2504,11.2248,-1.3184,-3.0,-118.68,0
112160,RUNNING,11.319,11.3039,-1.3184,-2.5383,-113.9,0
112260,RUNNING,11.3876,11.3592,-1.3184,-3.0,-422.83,0
112360,RUNNING,11.3876,11.3831,-1.3184,-2.7594,-451.0,0
112460,RUNNING,11.3876,11.3873,-1.3184,-2.8782,-630.04,0
112560,RUNNING,11.3876,11.3876,-1.3184,-2.9807,-810.61,0
112660,RUNNING,11.3876,11.3876,-1.3184,-3.0,-962.55,0
112760,RUNNING,11.3876,11.3876,-1.3184,-3.0,-1106.58,0
112860,RUNNING,11.3876,11.5193,-1.3184,0.3794,-1021.8,0
112960,RUNNING,11.7992,11.7544,-1.3184,-3.0,-1336.75,0
113060,RUNNING,12.2108,12.1421,-1.3184,-3.0,-1480.78,0
113160,RUNNING,11.7992,11.8541,-1.3184,-3.0,-1509.41,0
113260,RUNNING,12.1422,12.0085,-1.3184,-3.0,-1684.09,0
113360,RUNNING,10.9074,11.3799,-1.3184,-3.0,-1725.34,0
113460,RUNNING,10.0156,10.1029,-1.3184,-0.5702,-1382.23,0
113560,RUNNING,6.174,7.0167,-1.3184,-2.0068,-1123.48,0
113660,RUNNING,2.401,2.9368,-1.3184,3.0,-385.26,0
113760,RUNNING,0.0686,0.5769,-1.3184,-0.1291,62.01,0
113860,RUNNING,-0.2744,-0.1541,-1.3184,3.0,522.06,0
113960,RUNNING,-1.9208,-1.6052,-1.3184,0.5294,831.19,0
114060,RUNNING,-2.2638,-2.1064,-1.3184,3.0,1263.66,0
114160,RUNNING,-2.744,-2.489,-1.3184,0.8235,1291.35,0
114260,RUNNING,-2.744,-2.489,-1.3184,0.8475,1485.86,0
114360,RUNNING,-2.744,-2.489,-1.3184,0.8523,725.01,0
114460,RUNNING,-3.2242,-2.9301,-1.3184,3.0,200.0,0
114560,RUNNING,-9.8784,-8.5197,-1.3184,2.6947,1200.0,0
114660,RUNNING,-10.1528,-10.0154,-1.3184,3.0,2000.0,0
114760,RUNNING,-10.1528,-10.1473,-1.3184,3.0,2000.0,0
114860,RUNNING,-9.8784,-9.9401,-1.3184,1.5844,1968.2,0
114960,RUNNING,-9.8784,-9.9031,-1.3184,3.0,2000.0,0
115060,RUNNING,-9.8784,-9.9031,-1.3184,3.0,2000.0,0
115160,RUNNING,-9.8784,-9.9031,-1.3184,3.0,1200.0,0
115260,RUNNING,-9.8784,-9.9031,-1.3184,3.0,200.0,0
115360,RUNNING,-9.8784,-9.9031,-1.3184,3.0,0.0,0
115460,RUNNING,-8.6779,-8.6187,-1.3184,3.0,464.64,0
115560,RUNNING,-9.8784,-9.6439,-1.3184,3.0,1464.64,0
115660,RUNNING,-10.0842,-10.0412,-1.3184,3.0,2000.0,0
115760,RUNNING,-10.0842,-10.0773,-1.3184,3.0,2000.0,0
115860,RUNNING,-10.0156,-10.0228,-1.3184,3.0,2000.0,0
115960,RUNNING,-9.8784,-9.9344,-1.3184,3.0,2000.0,0
116060,RUNNING,-9.5354,-9.6486,-1.3184,3.0,2000.0,0
116160,RUNNING,-9.5354,-9.6486,-1.3184,3.0,2000.0,0
116260,RUNNING,-9.5354,-9.6486,-1.3184,3.0,1400.0,0
116360,RUNNING,-9.5354,-9.6486,-1.3184,3.0,400.0,0
116460,RUNNING,-9.5354,-9.6486,-1.3184,3.0,0.0,0
116560,RUNNING,-0.7546,-4.3122,-1.3184,1.6713,307.7,0
116660,RUNNING,-1.2005,-1.3684,-1.3184,-3.0,107.7,0
116760,RUNNING,-1.3034,-1.2973,-1.3184,0.798,1107.7,0
116860,RUNNING,-1.2348,-1.2684,-1.3184,-0.0774,1707.7,0
116960,RUNNING,-1.2005,-1.2277,-1.3184,0.8018,2000.0,0
117060,RUNNING,-1.2005,-1.2277,-1.3184,0.8137,2000.0,0
117160,RUNNING,0.1372,-0.3611,-1.3184,-3.0,1600.0,0
117260,RUNNING,12.5538,8.2154,-1.3184,-2.028,1278.62,0
117360,RUNNING,12.5538,12.2761,-1.3184,-3.0,294.88,0
117460,RUNNING,11.7306,11.8014,-1.3184,-3.0,266.07,0
117560,RUNNING,12.8968,12.6719,-1.3184,-3.0,64.44,0
117660,RUNNING,12.8968,12.8608,-1.3184,-3.0,-79.59,0
117760,RUNNING,13.034,13.0097,-1.3184,-3.0,-223.62,0
117860,RUNNING,13.034,13.0301,-1.3184,-3.0,-367.65,0
117960,RUNNING,12.2108,12.5069,-1.3184,3.0,-225.26,0
118060,RUNNING,11.7992,12.0112,-1.3184,-3.0,-402.35,0
118160,RUNNING,11.3876,11.4275,-1.3184,-2.1769,-202.35,0
118260,RUNNING,11.3876,11.394,-1.3184,-3.0,-603.4,0
118360,RUNNING,12.2108,11.8753,-1.3184,-3.0,-738.12,0
118460,RUNNING,12.2108,12.1571,-1.3184,-3.0,-882.15,0
118560,RUNNING,12.2108,12.2074,-1.3184,-3.0,-1026.18,0
118660,RUNNING,12.5538,12.416,-1.3184,-3.0,-1170.21,0
118760,RUNNING,12.5538,12.5121,-1.3184,-3.0,-1286.85,0
118860,RUNNING,12.691,12.6624,-1.3184,-3.0,-1430.88,0
118960,RUNNING,12.2108,12.2858,-1.3184,-1.6321,-1272.46,0
119060,RUNNING,13.377,12.9225,-1.3184,-3.0,-1618.76,0
119160,RUNNING,12.2108,12.2564,-1.3184,-2.4885,-1402.68,0
119260,RUNNING,12.9654,12.852,-1.3184,-3.0,-1755.86,0
119360,RUNNING,5.3508,8.2083,-1.3184,3.0,-1568.3,0
119460,RUNNING,4.0474,4.8613,-1.3184,-1.561,-992.81,0
119560,RUNNING,3.2928,3.5315,-1.3184,3.0,-539.04,0
119660,RUNNING,3.2928,3.331,-1.3184,-1.173,-540.99,0
119760,RUNNING,3.7044,3.5422,-1.3184,-3.0,-728.49,0
119860,RUNNING,4.5276,4.2712,-1.3184,-1.503,-746.68,0
119960,RUNNING,12.1422,10.9074,-1.3184,-3.0,-1401.95,0
120060,RUNNING,12.2108,11.9858,-1.3184,-3.0,-1621.6,0
120160,RUNNING,11.3876,11.4983,-1.3184,-0.8449,-1434.05,0
120260,RUNNING,11.3876,10.4833,-1.3184,-3.0,-1667.19,0
120360,RUNNING,11.319,11.2886,-1.3184,-3.0,-1811.22,0
120460,RUNNING,11.3876,11.3718,-1.3184,-3.0,-1955.25,0
120560,RUNNING,12.2108,11.8805,-1.3184,-3.0,-2000.0,0
120660,RUNNING,12.2108,11.9439,-1.3184,-3.0,-2000.0,0
120760,RUNNING,11.319,11.573,-1.3184,2.7948,-1800.0,0
120860,RUNNING,10.976,11.3679,-1.3184,-3.0,-1971.64,0
120960,RUNNING,12.5538,12.0992,-1.3184,-3.0,-1984.08,0
121060,RUNNING,12.5538,12.1024,-1.3184,-3.0,-2000.0,0
121160,RUNNING,11.3876,11.4762,-1.3184,-1.613,-1800.0,0
121260,RUNNING,11.3876,11.4018,-1.3184,-3.0,-2000.0,0
121360,RUNNING,11.7306,11.6272,-1.3184,-3.0,-2000.0,0
121460,RUNNING,11.7306,11.7141,-1.3184,-3.0,-2000.0,0
121560,RUNNING,11.7992,11.7707,-1.3184,-3.0,-2000.0,0
121660,RUNNING,11.7992,11.7946,-1.3184,-3.0,-2000.0,0
121760,RUNNING,11.7992,11.7989,-1.3184,-3.0,-2000.0,0
121860,RUNNING,11.7992,11.8815,-1.3184,-3.0,-2000.0,0
121960,RUNNING,12.1422,12.142,-1.3184,-3.0,-2000.0,0
122060,RUNNING,12.1422,12.1422,-1.3184,-3.0,-2000.0,0
122160,RUNNING,12.1422,12.1422,-1.3184,-3.0,-2000.0,0
122260,RUNNING,12.1422,12.1422,-1.3184,-3.0,-2000.0,0
122360,RUNNING,11.2504,11.6071,-1.3184,3.0,-1800.0,0
122460,READY,12.0736,11.999,-1.3184,-3.0,0.0,0
122560,READY,11.2504,11.5749,-1.3184,-3.0,0.0,0
122660,READY,11.2504,11.2035,-1.3184,-3.0,0.0,0
122760,READY,12.0736,11.7644,-1.3184,-3.0,0.0,0
122860,READY,12.2794,12.1641,-1.3184,-3.0,0.0,0
122960,READY,11.7306,11.7979,-1.3184,-3.0,0.0,0
123060,READY,11.7306,11.7414,-1.3184,-3.0,0.0,0
123160,READY,11.7306,11.9684,-1.3184,-3.0,0.0,0
123260,READY,11.319,11.5217,-1.3184,-3.0,0.0,0
123360,READY,11.0446,11.1673,-1.3184,-3.0,0.0,0
123460,READY,11.7306,11.5582,-1.3184,-3.0,0.0,0
123560,READY,11.3876,11.5533,-1.3184,-3.0,0.0,0
123660,READY,12.1422,11.8669,-1.3184,-3.0,0.0,0
123760,READY,11.3876,11.4907,-1.3184,-3.0,0.0,0
123860,READY,12.1422,12.038,-1.3184,-3.0,0.0,0
123960,READY,12.1422,11.7206,-1.3184,-3.0,0.0,0
124060,READY,12.1422,12.1735,-1.3184,-3.0,0.0,0
124160,READY,11.3876,11.2766,-1.3184,-3.0,0.0,0
124260,READY,11.3876,11.3698,-1.3184,-3.0,0.0,0
124360,READY,12.5538,12.4945,-1.3184,-3.0,0.0,0
124460,READY,11.3876,11.647,-1.3184,-3.0,0.0,0
124560,READY,11.7306,11.61,-1.3184,-3.0,0.0,0
124660,READY,11.7992,11.7689,-1.3184,-3.0,0.0,0
124760,READY,11.7992,11.7973,-1.3184,-3.0,0.0,0
124860,READY,11.7992,11.7989,-1.3184,-3.0,0.0,0
124960,READY,11.7992,11.7992,-1.3184,-3.0,0.0,0
125060,READY,11.3876,11.5522,-1.3184,-3.0,0.0,0
125160,READY,11.3876,11.3981,-1.3184,-3.0,0.0,0
125260,READY,11.3876,11.3893,-1.3184,-3.0,0.0,0
125360,READY,12.4852,12.2603,-1.3184,-3.0,0.0,0
125460,READY,12.6224,12.5645,-1.3184,-3.0,0.0,0
125560,READY,13.034,12.8821,-1.3184,-3.0,0.0,0
125660,READY,13.1026,13.0673,-1.3184,-3.0,0.0,0
125760,READY,13.1026,13.1003,-1.3184,-3.0,0.0,0
125860,READY,13.1026,13.1022,-1.3184,-3.0,0.0,0
125960,READY,12.6224,12.6531,-1.3184,-3.0,0.0,0
126060,READY,12.6224,12.6273,-1.3184,-3.0,0.0,0
126160,READY,12.5538,12.5585,-1.3184,-3.0,0.0,0
126260,READY,12.6224,12.5957,-1.3184,-3.0,0.0,0
126360,READY,12.691,12.6849,-1.3184,-3.0,0.0,0
126460,READY,12.6224,12.6324,-1.3184,-3.0,0.0,0
126560,READY,12.6224,12.623,-1.3184,-3.0,0.0,0
126660,READY,12.2794,12.4167,-1.3184,-3.0,0.0,0
126760,READY,12.2108,12.224,-1.3184,-3.0,0.0,0
126860,READY,12.2108,12.2129,-1.3184,-3.0,0.0,0
126960,READY,12.2108,12.2109,-1.3184,-3.0,0.0,0
127060,READY,12.2108,12.2108,-1.3184,-3.0,0.0,0
127160,READY,12.6224,12.5565,-1.3184,-3.0,0.0,0
127260,READY,12.6224,12.6119,-1.3184,-3.0,0.0,0
127360,READY,12.6224,12.6217,-1.3184,-3.0,0.0,0
127460,READY,12.2108,12.3753,-1.3184,-3.0,0.0,0
127560,READY,12.2108,12.2608,-1.3184,-3.0,0.0,0
127660,READY,12.2108,12.2188,-1.3184,-3.0,0.0,0
127760,READY,12.2108,12.2113,-1.3184,-3.0,0.0,0
127860,READY,12.2108,12.2109,-1.3184,-3.0,0.0,0
127960,READY,12.2108,12.2108,-1.3184,-3.0,0.0,0
128060,READY,12.2794,12.3343,-1.3184,-3.0,0.0,0
128160,READY,12.6224,12.5809,-1.3184,-3.0,0.0,0
128260,READY,12.6224,12.6158,-1.3184,-3.0,0.0,0
128360,READY,12.2108,12.2861,-1.3184,-3.0,0.0,0
128460,READY,12.2108,12.2229,-1.3184,-3.0,0.0,0
128560,READY,12.2108,12.2116,-1.3184,-3.0,0.0,0
128660,READY,12.2108,12.2109,-1.3184,-3.0,0.0,0
128760,READY,12.2108,12.2108,-1.3184,-3.0,0.0,0
