t_ms,state,x_cm,x_filt_cm,theta_deg,theta_cmd_deg,u_step_rate,fault_flags,x_ref_cm,sonar_age_ms,sonar_valid,sonar_miss_count,theta_cmd_unclamped_deg,theta_cmd_clamped_deg,theta_cmd_saturated,act_deg_abs,trim_deg,search_phase,test_phase
79588,READY,1.4403,1.7707,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,16.5234,18.2812,idle,
79688,READY,1.4403,1.6022,0.0,0.0,0.0,0,0.0,23,1,0,0.0,0.0,0,16.5234,18.2812,idle,
79788,READY,1.4403,1.4958,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,16.5234,18.2812,idle,
79888,READY,1.4403,1.4675,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,16.5234,18.2812,idle,
79988,READY,1.4403,1.4496,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,16.5234,18.2812,idle,
80088,READY,0.4113,1.0209,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,16.5234,18.2812,idle,
80188,READY,1.0287,0.9064,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,16.5234,18.2812,idle,
80288,READY,0.8915,0.9276,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,16.5234,18.2812,idle,
80388,READY,-0.1375,0.248,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,16.5234,18.2812,idle,
80488,READY,0.4799,0.2654,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,16.5234,18.2812,idle,
80588,READY,-0.4119,0.0379,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,16.5234,18.2812,idle,
80688,READY,-1.3037,-0.6463,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,16.5234,18.2812,idle,
80788,READY,-0.4119,-0.5903,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,16.5234,18.2812,idle,
80888,READY,-0.6863,-0.6393,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,16.5234,18.2812,idle,
80988,READY,-1.2351,-0.9703,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,16.5234,18.2812,idle,
81088,READY,-1.2351,-1.1054,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,16.5234,18.2812,idle,
81188,READY,-1.7839,-1.5411,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,16.5234,18.2812,idle,
81288,READY,-1.7839,-1.665,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,16.5234,18.2812,idle,
81388,READY,-1.2351,-1.5641,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,16.5234,18.2812,idle,
81488,READY,-1.2351,-1.3963,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,16.5234,18.2812,idle,
81588,READY,-0.8235,-1.0805,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,16.5234,18.2812,idle,
81688,READY,-0.3433,-0.719,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,16.5234,18.2812,idle,
81788,READY,-0.4119,-0.4683,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,16.5234,18.2812,idle,
81888,READY,-0.8235,-0.6495,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,16.5234,18.2812,idle,
81988,READY,-0.0003,-0.3267,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,16.5234,18.2812,idle,
82088,READY,-0.0003,-0.1459,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,16.5234,18.2812,idle,
82188,READY,-0.4805,-0.3254,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,16.5234,18.2812,idle,
82288,READY,-0.0003,-0.2317,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,16.5234,18.2812,idle,
82388,READY,0.8915,0.5206,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,16.5234,18.2812,idle,
82488,READY,0.0683,0.3043,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,16.5234,18.2812,idle,
82588,READY,0.8915,0.4927,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,16.5234,18.2812,idle,
82688,READY,1.0287,0.7516,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,16.5234,18.2812,idle,
82788,READY,0.4799,0.6437,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,16.5234,18.2812,idle,
82888,READY,1.0287,0.7248,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,16.5234,18.2812,idle,
82988,READY,1.8519,1.4408,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,16.5234,18.2812,idle,
83088,READY,2.6751,1.8974,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,16.5234,18.2812,idle,
83188,READY,2.6751,2.4083,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,16.5234,18.2812,idle,
83288,READY,2.6751,2.5444,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,16.5234,18.2812,idle,
83388,READY,0.7543,1.5512,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,16.5234,18.2812,idle,
83488,READY,0.3427,0.9348,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,16.5234,18.2812,idle,
83588,READY,0.2741,0.5108,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,16.5234,18.2812,idle,
83688,READY,0.2741,0.3901,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,16.5234,18.2812,idle,
83788,READY,0.3427,0.3344,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,16.5234,18.2812,idle,
83888,READY,0.3427,0.3386,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,16.5234,18.2812,idle,
83988,READY,0.6171,0.4236,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,16.5234,18.2812,idle,
84088,READY,1.4403,0.8557,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,16.5234,18.2812,idle,
84188,READY,2.6751,1.93,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,16.5234,18.2812,idle,
84288,READY,2.7437,2.345,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,16.5234,18.2812,idle,
84388,READY,2.7437,2.6069,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,16.5234,18.2812,idle,
84488,READY,2.6751,2.6561,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,16.5234,18.2812,idle,
84588,READY,1.4403,2.1757,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,16.5234,18.2812,idle,
84688,READY,1.0973,1.6257,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,16.5234,18.2812,idle,
84788,READY,1.0973,1.3562,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,16.5234,18.2812,idle,
84888,READY,1.9205,1.433,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,16.5234,18.2812,idle,
84988,READY,1.9205,1.7533,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,16.5234,18.2812,idle,
85088,READY,1.9205,1.8385,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,16.5234,18.2812,idle,
85188,READY,1.0287,1.4275,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,16.5234,18.2812,idle,
85288,READY,1.0287,1.2241,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,16.5234,18.2812,idle,
85388,READY,1.0287,1.1244,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,16.5234,18.2812,idle,
85488,READY,1.9205,1.5768,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,16.5234,18.2812,idle,
85588,READY,1.9205,1.8026,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,16.5234,18.2812,idle,
85688,READY,1.4403,1.7186,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,16.5234,18.2812,idle,
85788,READY,1.0287,1.2754,0.0,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0,16.5234,18.2812,idle,
85888,READY,1.0287,1.1496,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,16.5234,18.2812,idle,
85988,READY,0.7543,1.0056,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,16.5234,18.2812,idle,
86088,READY,1.0973,0.9434,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,16.5234,18.2812,idle,
86188,READY,1.0973,1.0445,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,16.5234,18.2812,idle,
86288,READY,1.0973,1.0714,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,16.5234,18.2812,idle,
86388,READY,1.0973,1.0846,0.0,0.0,0.0,0,0.0,40,1,0,0.0,0.0,0,16.5234,18.2812,idle,
86488,READY,1.0973,1.0929,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,16.5234,18.2812,idle,
86588,READY,1.0973,1.0951,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,16.5234,18.2812,idle,
86688,READY,1.4403,1.3219,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,16.5234,18.2812,idle,
86788,READY,1.0973,1.1743,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,16.5234,18.2812,idle,
86888,READY,1.0973,1.135,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,16.5234,18.2812,idle,
86993,RUNNING,1.0973,1.1102,-1.8,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0,16.5234,18.2812,idle,
87093,RUNNING,1.0966,1.103,-1.9125,-1.7961,31.71,0,0.0,23,1,0,-1.7961,-1.7961,0,16.6992,18.2812,idle,
87193,RUNNING,1.0284,1.0795,-1.35,-1.8592,0.0,0,0.0,34,1,0,-1.8592,-1.8592,0,16.7871,18.2812,idle,
87293,RUNNING,1.0968,1.0664,-1.575,-2.1439,-258.41,0,0.0,13,1,0,-2.1439,-2.1439,0,16.875,18.2812,idle,
87393,RUNNING,1.3691,1.22,-3.4875,-2.2511,-22.35,0,0.0,32,1,0,-2.2511,-2.2511,0,15.2051,18.2812,idle,
87493,RUNNING,1.0285,1.0949,-1.0125,-1.6854,17.25,0,0.0,11,1,0,-1.6854,-1.6854,0,17.1387,18.2812,idle,
87593,RUNNING,1.0279,1.0605,-2.1375,-2.2024,0.0,0,0.0,31,1,0,-2.2024,-2.2024,0,16.084,18.2812,idle,
87693,RUNNING,1.0965,1.0841,-2.1375,-2.4165,-222.14,0,0.0,11,1,0,-2.4165,-2.4165,0,16.1719,18.2812,idle,
87793,RUNNING,1.0279,1.0554,-2.25,-2.3726,-147.64,0,0.0,31,1,0,-2.3726,-2.3726,0,16.084,18.2812,idle,
87894,RUNNING,1.1646,1.1169,-2.7,-2.8966,-186.93,0,0.0,11,1,0,-2.8966,-2.8966,0,15.9082,18.2812,idle,
87994,RUNNING,1.0961,1.1064,-2.5875,-2.637,0.0,0,0.0,31,1,0,-2.637,-2.637,0,15.7324,18.2812,idle,
88094,RUNNING,1.0958,1.0993,-2.925,-2.6884,56.49,0,0.0,11,1,0,-2.6884,-2.6884,0,15.6445,18.2812,idle,
88194,RUNNING,1.0959,1.0977,-2.8125,-2.8092,0.0,0,0.0,30,1,0,-2.8092,-2.8092,0,15.5566,18.2812,idle,
88294,RUNNING,1.0959,1.0965,-2.8125,-2.8957,0.0,0,0.0,11,1,0,-2.8957,-2.8957,0,15.5566,18.2812,idle,
88394,RUNNING,1.0957,1.096,-3.0375,-2.9916,0.0,0,0.0,31,1,0,-2.9916,-2.9916,0,15.3809,18.2812,idle,
88494,RUNNING,1.0957,1.0958,-3.0375,-3.0831,0.0,0,0.0,11,1,0,-3.0831,-3.0831,0,15.3809,18.2812,idle,
88594,RUNNING,1.0954,1.0954,-3.375,-3.1695,54.03,0,0.0,31,1,0,-3.1695,-3.1695,0,15.293,18.2812,idle,
88694,RUNNING,1.095,1.1438,-3.7125,-2.9965,254.03,0,0.0,10,1,0,-2.9965,-2.9965,0,14.6777,18.2812,idle,
88794,RUNNING,1.096,1.1056,-2.7,-3.3776,-347.09,0,0.0,30,1,0,-3.3776,-3.3776,0,15.8203,18.2812,idle,
88894,RUNNING,1.0957,1.099,-3.0375,-3.4453,-163.33,0,0.0,11,1,0,-3.4453,-3.4453,0,15.2051,18.2812,idle,
88994,RUNNING,1.0266,1.0762,-3.6,-3.524,0.0,0,0.0,31,1,0,-3.524,-3.524,0,14.8535,18.2812,idle,
89094,RUNNING,1.0266,1.0436,-3.6,-3.4374,170.04,0,0.0,11,1,0,-3.4374,-3.4374,0,14.8535,18.2812,idle,
89194,RUNNING,1.0266,1.035,-3.6,-3.6344,0.0,0,0.0,31,1,0,-3.6344,-3.6344,0,14.7656,18.2812,idle,
89294,RUNNING,1.0266,1.0295,-3.6,-3.6923,0.0,0,0.0,10,1,0,-3.6923,-3.6923,0,14.7656,18.2812,idle,
89394,RUNNING,1.0264,1.0278,-3.825,-3.7971,0.0,0,0.0,30,1,0,-3.7971,-3.7971,0,14.5898,18.2812,idle,
89494,RUNNING,1.0264,1.0268,-3.825,-3.8789,0.0,0,0.0,10,1,0,-3.8789,-3.8789,0,14.5898,18.2812,idle,
89594,RUNNING,1.0259,1.0262,-4.1625,-3.9608,51.19,0,0.0,31,1,0,-3.9608,-3.9608,0,14.502,18.2812,idle,
89694,RUNNING,1.4358,1.2348,-4.5,-5.8385,-200.0,0,0.0,11,1,0,-5.8385,-5.8385,0,13.9746,18.2812,idle,
89794,RUNNING,1.501,1.355,-5.85,-4.6633,0.0,0,0.0,30,1,0,-4.6633,-4.6633,0,12.7441,18.2812,idle,
89894,RUNNING,1.4356,1.4333,-4.6125,-4.9313,-238.05,0,0.0,10,1,0,-4.9313,-4.9313,0,13.8867,18.2812,idle,
89994,RUNNING,1.4349,1.4337,-4.95,-5.0436,0.0,0,0.0,30,1,0,-5.0436,-5.0436,0,13.4473,18.2812,idle,
90094,RUNNING,1.4344,1.434,-5.175,-5.1677,0.0,0,0.0,10,1,0,-5.1677,-5.1677,0,13.1836,18.2812,idle,
90194,RUNNING,1.4344,1.4342,-5.175,-5.2862,0.0,0,0.0,31,1,0,-5.2862,-5.2862,0,13.1836,18.2812,idle,
90294,RUNNING,1.3656,1.4133,-5.4,-5.0293,200.0,0,0.0,10,1,0,-5.0293,-5.0293,0,12.9199,18.2812,idle,
90394,RUNNING,1.3663,1.3897,-5.0625,-5.4687,-43.5,0,0.0,30,1,0,-5.4687,-5.4687,0,13.0957,18.2812,idle,
90494,RUNNING,1.3653,1.3977,-5.5125,-5.3572,166.16,0,0.0,10,1,0,-5.3572,-5.3572,0,12.7441,18.2812,idle,
90594,RUNNING,1.365,1.3809,-5.625,-5.678,0.0,0,0.0,30,1,0,-5.678,-5.678,0,12.6562,18.2812,idle,
90694,RUNNING,1.4322,1.4042,-6.075,-6.0336,0.0,0,0.0,10,1,0,-6.0336,-6.0336,0,12.2168,18.2812,idle,
90795,RUNNING,1.4987,1.4373,-6.6375,-5.9759,-42.55,0,0.0,30,1,0,-5.9759,-5.9759,0,11.9531,18.2812,idle,
90895,RUNNING,1.501,1.4799,-5.85,-6.3396,-295.02,0,0.0,10,1,0,-6.3396,-6.3396,0,12.4805,18.2812,idle,
90995,RUNNING,1.5007,1.4904,-5.9625,-6.3387,-193.58,0,0.0,30,1,0,-6.3387,-6.3387,0,12.2168,18.2812,idle,
91095,RUNNING,1.4991,1.4955,-6.525,-6.4988,0.0,0,0.0,10,1,0,-6.4988,-6.4988,0,11.7773,18.2812,idle,
91195,RUNNING,1.4991,1.4973,-6.525,-6.5966,0.0,0,0.0,30,1,0,-6.5966,-6.5966,0,11.7773,18.2812,idle,
91295,RUNNING,1.4984,1.4978,-6.75,-6.728,0.0,0,0.0,10,1,0,-6.728,-6.728,0,11.6016,18.2812,idle,
91395,RUNNING,1.4984,1.4981,-6.75,-6.8506,0.0,0,0.0,29,1,0,-6.8506,-6.8506,0,11.6016,18.2812,idle,
91495,RUNNING,1.4296,1.4772,-6.975,-6.6002,200.0,0,0.0,10,1,0,-6.6002,-6.6002,0,11.3379,18.2812,idle,
91595,RUNNING,1.4306,1.4539,-6.6375,35.2125,356.65,0,3.4622,30,1,0,56.7562,35.2125,1,11.4258,18.2812,idle,
91695,RUNNING,1.0973,1.223,-0.1125,-0.2081,318.95,0,3.4622,10,1,0,-0.2081,-0.2081,0,17.7539,18.2812,idle,
91795,RUNNING,1.0972,1.2309,-0.225,-0.9369,-347.44,0,3.4622,30,1,0,-0.9369,-0.9369,0,18.457,18.2812,idle,
91895,RUNNING,1.0972,1.143,-0.5625,-0.2767,225.41,0,3.4622,9,1,0,-0.2767,-0.2767,0,17.8418,18.2812,idle,
91995,RUNNING,0.7542,1.0167,-0.7875,-0.2115,191.92,0,3.4622,29,1,0,-0.2115,-0.2115,0,17.7539,18.2812,idle,
92095,RUNNING,0.7541,0.8441,1.125,0.922,-189.96,0,3.4622,9,1,0,0.922,0.922,0,19.5117,18.2812,idle,
92195,RUNNING,0.7542,0.7983,0.9,0.5672,98.9,0,3.4622,30,1,0,0.5672,0.5672,0,19.0723,18.2812,idle,
92295,RUNNING,1.3712,1.1746,-1.4625,-1.231,-101.1,0,3.4622,12,1,0,-1.231,-1.231,0,17.4023,18.2812,idle,
92395,RUNNING,1.3716,1.2752,0.675,0.2199,65.04,0,3.4622,31,1,0,0.2199,0.2199,0,18.7207,18.2812,idle,
92495,RUNNING,1.0972,1.1987,0.225,1.2563,323.61,0,3.4622,11,1,0,1.2563,1.2563,0,18.457,18.2812,idle,
92595,RUNNING,1.0972,1.1469,0.675,0.7966,147.05,0,3.4622,32,1,0,0.7966,0.7966,0,19.1602,18.2812,idle,
92695,RUNNING,1.097,1.114,1.2375,1.1706,0.0,0,3.4622,11,1,0,1.1706,1.1706,0,19.3359,18.2812,idle,
92795,RUNNING,1.9887,1.5601,-1.125,0.5335,-165.02,0,3.4622,32,1,0,0.5335,0.5335,0,17.7539,18.2812,idle,
92895,RUNNING,1.9886,1.8416,-1.2375,-0.8372,266.75,0,3.4622,11,1,0,-0.8372,-0.8372,0,16.7871,18.2812,idle,
92995,RUNNING,1.8518,1.8758,0.3375,0.3162,-17.94,0,3.4622,32,1,0,0.3162,0.3162,0,18.9844,18.2812,idle,
93095,RUNNING,1.8518,1.86,0.45,0.5374,0.0,0,3.4622,3,1,0,0.5374,0.5374,0,18.8965,18.2812,idle,
93195,RUNNING,1.5086,1.7527,1.0125,0.7853,-49.46,0,3.4622,23,1,0,0.7853,0.7853,0,19.1602,18.2812,idle,
93295,RUNNING,1.0968,1.3216,1.6875,3.245,200.0,0,3.4622,3,1,0,3.245,3.245,0,20.0391,18.2812,idle,
93395,RUNNING,1.0958,1.2059,2.925,1.9907,-33.99,0,3.4622,22,1,0,1.9907,1.9907,0,21.2695,18.2812,idle,
93495,RUNNING,1.0966,1.1343,2.025,2.567,310.42,0,3.4622,2,1,0,2.567,2.567,0,20.2148,18.2812,idle,
93595,RUNNING,1.0277,1.0798,2.475,2.5739,0.0,0,3.4622,23,1,0,2.5739,2.5739,0,21.0059,18.2812,idle,
93696,RUNNING,0.6845,0.8701,3.375,4.4502,200.0,0,3.4622,3,1,0,4.4502,4.4502,0,21.7969,18.2812,idle,
93796,RUNNING,0.684,0.7749,3.9375,3.4732,-287.29,0,3.4622,22,1,0,3.4732,3.4732,0,22.5879,18.2812,idle,
93896,RUNNING,0.6837,0.7149,4.275,4.0324,-87.29,0,3.4622,2,1,0,4.0324,4.0324,0,22.5,18.2812,idle,
93996,RUNNING,0.6837,0.699,4.275,4.0656,31.63,0,3.4622,22,1,0,4.0656,4.0656,0,22.5,18.2812,idle,
94096,RUNNING,0.6838,0.6891,4.1625,4.346,180.62,0,3.4622,2,1,0,4.346,4.346,0,22.6758,18.2812,idle,
