t_ms,state,x_cm,x_filt_cm,theta_deg,theta_cmd_deg,u_step_rate,fault_flags,x_ref_cm,sonar_age_ms,sonar_valid,sonar_miss_count,theta_cmd_unclamped_deg,theta_cmd_clamped_deg,theta_cmd_saturated,act_deg_abs,trim_deg,search_phase,x_linear_cm,x_linear_filt_cm,x_ctrl_cm,x_ctrl_filt_cm,x_feedback_cm,feedback_blend,pos_fresh,pos_held,pos_control_usable,control_hold_active,test_phase
1851,SAFE_DISABLED,-12.7253,-12.7691,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,10.5469,19.8633,idle,-12.7253,-12.7691,-12.7253,-12.7691,-12.7691,0.4,1,0,1,0,
1951,SAFE_DISABLED,-12.7253,-12.7403,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,10.6348,19.8633,idle,-12.7253,-12.7403,-12.7253,-12.7403,-12.7403,0.4,1,0,1,0,
2051,SAFE_DISABLED,-12.7253,-12.7327,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,10.5469,19.8633,idle,-12.7253,-12.7327,-12.7253,-12.7327,-12.7327,0.4,1,0,1,0,
2151,SAFE_DISABLED,-12.7939,-12.7495,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,10.5469,19.8633,idle,-12.7939,-12.7495,-12.7939,-12.7495,-12.7495,0.4,1,0,1,0,
2251,SAFE_DISABLED,-12.7939,-12.7542,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,10.5469,19.8633,idle,-12.7939,-12.7542,-12.7939,-12.7542,-12.7542,0.4,1,0,1,0,
2351,SAFE_DISABLED,-12.8625,-12.8095,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,10.5469,19.8633,idle,-12.8625,-12.8095,-12.8625,-12.8095,-12.8095,0.4,1,0,1,0,
2451,SAFE_DISABLED,-13.1369,-12.9188,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.1369,-12.9188,-13.1369,-12.9188,-12.9188,0.4,1,0,1,0,
2551,SAFE_DISABLED,-13.1369,-13.0621,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.1369,-13.0621,-13.1369,-13.0621,-13.0621,0.4,1,0,1,0,
2651,SAFE_DISABLED,-13.2055,-13.1353,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.2055,-13.1353,-13.2055,-13.1353,-13.1353,0.4,1,0,1,0,
2751,SAFE_DISABLED,-13.2055,-13.1711,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.2055,-13.1711,-13.2055,-13.1711,-13.1711,0.4,1,0,1,0,
2851,SAFE_DISABLED,-13.2055,-13.1937,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,10.6348,19.8633,idle,-13.2055,-13.1937,-13.2055,-13.1937,-13.1937,0.4,1,0,1,0,
2951,SAFE_DISABLED,-13.2055,-13.1998,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.2055,-13.1998,-13.2055,-13.1998,-13.1998,0.4,1,0,1,0,
3051,SAFE_DISABLED,-13.2055,-13.2027,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.2055,-13.2027,-13.2055,-13.2027,-13.2027,0.4,1,0,1,0,
3151,SAFE_DISABLED,-13.2055,-13.2046,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.2055,-13.2046,-13.2055,-13.2046,-13.2046,0.4,1,0,1,0,
3251,SAFE_DISABLED,-13.2055,-13.2051,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.2055,-13.2051,-13.2055,-13.2051,-13.2051,0.4,1,0,1,0,
3351,SAFE_DISABLED,-13.2055,-13.2053,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.2055,-13.2053,-13.2055,-13.2053,-13.2053,0.4,1,0,1,0,
3451,SAFE_DISABLED,-13.2055,-13.2055,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.2055,-13.2055,-13.2055,-13.2055,-13.2055,0.4,1,0,1,0,
3551,SAFE_DISABLED,-13.2055,-13.2055,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.2055,-13.2055,-13.2055,-13.2055,-13.2055,0.4,1,0,1,0,
3651,SAFE_DISABLED,-13.1369,-13.1849,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.1369,-13.1849,-13.1369,-13.1849,-13.1849,0.4,1,0,1,0,
3751,SAFE_DISABLED,-13.1369,-13.1534,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.1369,-13.1534,-13.1369,-13.1534,-13.1534,0.4,1,0,1,0,
3851,SAFE_DISABLED,-12.7253,-12.9495,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,10.5469,19.8633,idle,-12.7253,-12.9495,-12.7253,-12.9495,-12.9495,0.4,1,0,1,0,
3951,SAFE_DISABLED,-12.7253,-12.8352,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,10.5469,19.8633,idle,-12.7253,-12.8352,-12.7253,-12.8352,-12.8352,0.4,1,0,1,0,
4051,SAFE_DISABLED,-12.7253,-12.763,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,10.5469,19.8633,idle,-12.7253,-12.763,-12.7253,-12.763,-12.763,0.4,1,0,1,0,
4151,SAFE_DISABLED,-13.1369,-12.9537,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.1369,-12.9537,-13.1369,-12.9537,-12.9537,0.4,1,0,1,0,
4251,SAFE_DISABLED,-13.1369,-13.0472,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.1369,-13.0472,-13.1369,-13.0472,-13.0472,0.4,1,0,1,0,
4352,SAFE_DISABLED,-13.2055,-13.1411,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.2055,-13.1411,-13.2055,-13.1411,-13.1411,0.4,1,0,1,0,
4452,SAFE_DISABLED,-13.1369,-13.139,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.1369,-13.139,-13.1369,-13.139,-13.139,0.4,1,0,1,0,
4552,SAFE_DISABLED,-13.1369,-13.152,0.0,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.1369,-13.152,-13.1369,-13.152,-13.152,0.4,1,0,1,0,
4652,SAFE_DISABLED,-13.2055,-13.1793,0.0,0.0,0.0,0,0.0,30,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.2055,-13.1793,-13.2055,-13.1793,-13.1793,0.4,1,0,1,0,
4752,SAFE_DISABLED,-13.1369,-13.1721,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.1369,-13.1721,-13.1369,-13.1721,-13.1721,0.4,1,0,1,0,
4852,SAFE_DISABLED,-13.2055,-13.1696,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.2055,-13.1696,-13.2055,-13.1696,-13.1696,0.4,1,0,1,0,
4952,SAFE_DISABLED,-13.2055,-13.1879,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,10.6348,19.8633,idle,-13.2055,-13.1879,-13.2055,-13.1879,-13.1879,0.4,1,0,1,0,
5052,SAFE_DISABLED,-13.2055,-13.1969,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.2055,-13.1969,-13.2055,-13.1969,-13.1969,0.4,1,0,1,0,
5152,SAFE_DISABLED,-13.1369,-13.1431,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.1369,-13.1431,-13.1369,-13.1431,-13.1431,0.4,1,0,1,0,
5253,SAFE_DISABLED,-13.0683,-13.105,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.0683,-13.105,-13.0683,-13.105,-13.105,0.4,1,0,1,0,
5353,SAFE_DISABLED,-13.0683,-13.0809,0.0,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.0683,-13.0809,-13.0683,-13.0809,-13.0809,0.4,1,0,1,0,
5453,SAFE_DISABLED,-12.8625,-13.0272,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,10.5469,19.8633,idle,-12.8625,-13.0272,-12.8625,-13.0272,-13.0272,0.4,1,0,1,0,
5553,SAFE_DISABLED,-13.1369,-13.0013,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,10.6348,19.8633,idle,-13.1369,-13.0013,-13.1369,-13.0013,-13.0013,0.4,1,0,1,0,
5653,SAFE_DISABLED,-12.7939,-12.91,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,10.5469,19.8633,idle,-12.7939,-12.91,-12.7939,-12.91,-12.91,0.4,1,0,1,0,
5753,SAFE_DISABLED,-12.7939,-12.8508,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,10.5469,19.8633,idle,-12.7939,-12.8508,-12.7939,-12.8508,-12.8508,0.4,1,0,1,0,
5853,SAFE_DISABLED,-12.7939,-12.8134,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,10.5469,19.8633,idle,-12.7939,-12.8134,-12.7939,-12.8134,-12.8134,0.4,1,0,1,0,
5954,SAFE_DISABLED,-12.7253,-12.7829,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,10.5469,19.8633,idle,-12.7253,-12.7829,-12.7253,-12.7829,-12.7829,0.4,1,0,1,0,
6054,SAFE_DISABLED,-13.1369,-13.0155,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.1369,-13.0155,-13.1369,-13.0155,-13.0155,0.4,1,0,1,0,
6154,SAFE_DISABLED,-13.2055,-13.1124,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.2055,-13.1124,-13.2055,-13.1124,-13.1124,0.4,1,0,1,0,
6254,SAFE_DISABLED,-13.2055,-13.1599,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.2055,-13.1599,-13.2055,-13.1599,-13.1599,0.4,1,0,1,0,
6354,SAFE_DISABLED,-13.2055,-13.1899,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.2055,-13.1899,-13.2055,-13.1899,-13.1899,0.4,1,0,1,0,
6454,SAFE_DISABLED,-13.2055,-13.1979,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,10.6348,19.8633,idle,-13.2055,-13.1979,-13.2055,-13.1979,-13.1979,0.4,1,0,1,0,
6554,SAFE_DISABLED,-13.1369,-13.1668,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.1369,-13.1668,-13.1369,-13.1668,-13.1668,0.4,1,0,1,0,
6654,SAFE_DISABLED,-13.1369,-13.1472,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.1369,-13.1472,-13.1369,-13.1472,-13.1472,0.4,1,0,1,0,
6754,SAFE_DISABLED,-13.0683,-13.1214,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.0683,-13.1214,-13.0683,-13.1214,-13.1214,0.4,1,0,1,0,
6854,SAFE_DISABLED,-13.1369,-13.1149,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.1369,-13.1149,-13.1369,-13.1149,-13.1149,0.4,1,0,1,0,
6955,SAFE_DISABLED,-13.2055,-13.1644,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.2055,-13.1644,-13.2055,-13.1644,-13.1644,0.4,1,0,1,0,
7055,SAFE_DISABLED,-13.1369,-13.1504,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.1369,-13.1504,-13.1369,-13.1504,-13.1504,0.4,1,0,1,0,
7155,SAFE_DISABLED,-13.0683,-13.121,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.0683,-13.121,-13.0683,-13.121,-13.121,0.4,1,0,1,0,
7255,SAFE_DISABLED,-13.1369,-13.1147,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.1369,-13.1147,-13.1369,-13.1147,-13.1147,0.4,1,0,1,0,
7355,SAFE_DISABLED,-13.0683,-13.1055,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.0683,-13.1055,-13.0683,-13.1055,-13.1055,0.4,1,0,1,0,
7455,SAFE_DISABLED,-12.7939,-12.9008,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,10.5469,19.8633,idle,-12.7939,-12.9008,-12.7939,-12.9008,-12.9008,0.4,1,0,1,0,
7555,SAFE_DISABLED,-12.7939,-12.8463,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,10.5469,19.8633,idle,-12.7939,-12.8463,-12.7939,-12.8463,-12.8463,0.4,1,0,1,0,
7655,SAFE_DISABLED,-12.7939,-12.8196,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,10.5469,19.8633,idle,-12.7939,-12.8196,-12.7939,-12.8196,-12.8196,0.4,1,0,1,0,
7755,SAFE_DISABLED,-12.7939,-12.8027,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,10.5469,19.8633,idle,-12.7939,-12.8027,-12.7939,-12.8027,-12.8027,0.4,1,0,1,0,
7855,SAFE_DISABLED,-12.7939,-12.7983,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,10.5469,19.8633,idle,-12.7939,-12.7983,-12.7939,-12.7983,-12.7983,0.4,1,0,1,0,
7955,SAFE_DISABLED,-12.7939,-12.7961,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,10.5469,19.8633,idle,-12.7939,-12.7961,-12.7939,-12.7961,-12.7961,0.4,1,0,1,0,
8055,SAFE_DISABLED,-12.7939,-12.7947,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,10.5469,19.8633,idle,-12.7939,-12.7947,-12.7939,-12.7947,-12.7947,0.4,1,0,1,0,
8155,SAFE_DISABLED,-12.7939,-12.7943,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,10.5469,19.8633,idle,-12.7939,-12.7943,-12.7939,-12.7943,-12.7943,0.4,1,0,1,0,
8255,SAFE_DISABLED,-12.7939,-12.7797,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,10.5469,19.8633,idle,-12.7939,-12.7797,-12.7939,-12.7797,-12.7797,0.4,1,0,1,0,
8355,SAFE_DISABLED,-12.7253,-12.7685,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,10.5469,19.8633,idle,-12.7253,-12.7685,-12.7253,-12.7685,-12.7685,0.4,1,0,1,0,
8455,SAFE_DISABLED,-12.7253,-12.7609,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,10.5469,19.8633,idle,-12.7253,-12.7609,-12.7253,-12.7609,-12.7609,0.4,1,0,1,0,
8555,SAFE_DISABLED,-13.0683,-12.9177,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.0683,-12.9177,-13.0683,-12.9177,-12.9177,0.4,1,0,1,0,
8655,SAFE_DISABLED,-13.0683,-12.9187,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.0683,-12.9187,-13.0683,-12.9187,-12.9187,0.4,1,0,1,0,
8755,SAFE_DISABLED,-12.7939,-12.8551,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,10.5469,19.8633,idle,-12.7939,-12.8551,-12.7939,-12.8551,-12.8551,0.4,1,0,1,0,
8855,SAFE_DISABLED,-12.7939,-12.8239,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,10.5469,19.8633,idle,-12.7939,-12.8239,-12.7939,-12.8239,-12.8239,0.4,1,0,1,0,
8955,SAFE_DISABLED,-12.7939,-12.8042,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,10.5469,19.8633,idle,-12.7939,-12.8042,-12.7939,-12.8042,-12.8042,0.4,1,0,1,0,
9055,SAFE_DISABLED,-13.0683,-12.8813,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.0683,-12.8813,-13.0683,-12.8813,-12.8813,0.4,1,0,1,0,
9155,SAFE_DISABLED,-13.2055,-13.0323,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.2055,-13.0323,-13.2055,-13.0323,-13.0323,0.4,1,0,1,0,
9255,SAFE_DISABLED,-13.2055,-13.1461,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.2055,-13.1461,-13.2055,-13.1461,-13.1461,0.4,1,0,1,0,
9355,SAFE_DISABLED,-13.2055,-13.1764,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.2055,-13.1764,-13.2055,-13.1764,-13.1764,0.4,1,0,1,0,
9455,SAFE_DISABLED,-13.2055,-13.1913,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.2055,-13.1913,-13.2055,-13.1913,-13.1913,0.4,1,0,1,0,
9555,SAFE_DISABLED,-13.2055,-13.2006,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.2055,-13.2006,-13.2055,-13.2006,-13.2006,0.4,1,0,1,0,
9655,SAFE_DISABLED,-13.1369,-13.1682,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.1369,-13.1682,-13.1369,-13.1682,-13.1682,0.4,1,0,1,0,
9755,SAFE_DISABLED,-13.1369,-13.1522,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.1369,-13.1522,-13.1369,-13.1522,-13.1522,0.4,1,0,1,0,
9856,SAFE_DISABLED,-13.1369,-13.1422,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.1369,-13.1422,-13.1369,-13.1422,-13.1422,0.4,1,0,1,0,
9956,SAFE_DISABLED,-13.1369,-13.1395,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.1369,-13.1395,-13.1369,-13.1395,-13.1395,0.4,1,0,1,0,
10056,SAFE_DISABLED,-13.1369,-13.1378,0.0,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.1369,-13.1378,-13.1369,-13.1378,-13.1378,0.4,1,0,1,0,
10157,SAFE_DISABLED,-13.1369,-13.1374,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,10.5469,19.8633,idle,-13.1369,-13.1374,-13.1369,-13.1374,-13.1374,0.4,1,0,1,0,
10257,SAFE_DISABLED,-12.7939,-13.0342,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,10.5469,19.8633,idle,-12.7939,-13.0342,-12.7939,-13.0342,-13.0342,0.4,1,0,1,0,
10357,SAFE_DISABLED,-12.7939,-12.8764,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,10.5469,19.8633,idle,-12.7939,-12.8764,-12.7939,-12.8764,-12.8764,0.4,1,0,1,0,
100564,RUNNING,-10.3724,-10.3958,-1.2375,18.7293,120.0,0,0.0,29,1,0,18.7293,18.7293,0,18.1934,19.4238,idle,-10.3739,-10.3973,-10.3715,-10.3949,-10.3958,0.4,1,0,1,0,
100664,RUNNING,-10.3721,-10.3836,1.35,18.695,600.0,0,0.0,11,1,0,18.695,18.695,0,20.2148,19.4238,idle,-10.3739,-10.3853,-10.371,-10.3825,-10.3836,0.4,1,0,1,0,
100765,RUNNING,-10.2543,-10.2598,11.25,18.6355,887.57,0,0.0,31,1,0,18.6355,18.6355,0,29.8828,19.4238,idle,-10.3739,-10.3795,-10.1745,-10.1801,-10.2598,0.4,1,0,1,0,
100870,RUNNING,-10.1007,-10.0708,19.0125,18.3774,287.57,0,0.0,33,1,0,18.3774,18.3774,0,37.8809,19.4238,idle,-10.4425,-10.4116,-9.8728,-9.8436,-10.0708,0.4,1,0,1,0,
100972,RUNNING,-10.0679,-10.0577,19.9125,18.4351,-312.43,0,0.0,23,1,0,18.4351,18.4351,0,39.5508,19.4238,idle,-10.4425,-10.4319,-9.8182,-9.8082,-10.0577,0.4,1,0,1,0,
101074,RUNNING,-10.1243,-10.1193,18.3375,18.6279,176.01,0,0.0,30,1,0,18.6279,18.6279,0,37.6172,19.4238,idle,-10.4425,-10.4373,-9.9122,-9.9073,-10.1193,0.4,1,0,1,0,
101176,RUNNING,-10.1086,-10.1062,18.7875,18.6862,0.0,0,0.0,31,1,0,18.6862,18.6862,0,38.1445,19.4238,idle,-10.4425,-10.4399,-9.8861,-9.8837,-10.1062,0.4,1,0,1,0,
101276,RUNNING,-10.167,-10.1194,19.0125,18.7919,0.0,0,0.0,31,1,0,18.7919,18.7919,0,38.1445,19.4238,idle,-10.5111,-10.4618,-9.9377,-9.8911,-10.1194,0.4,1,0,1,0,
101379,RUNNING,-10.1007,-10.121,19.0125,18.6653,-120.0,0,0.0,11,1,0,18.6653,18.6653,0,38.3203,19.4238,idle,-10.4425,-10.4635,-9.8728,-9.8927,-10.121,0.4,1,0,1,0,
101480,RUNNING,-10.1711,-10.1485,18.9,19.0085,0.0,0,0.0,30,1,0,19.0085,19.0085,0,38.2324,19.4238,idle,-10.5111,-10.4878,-9.9444,-9.9223,-10.1485,0.4,1,0,1,0,
101580,RUNNING,-10.1047,-10.1354,18.9,19.0669,0.0,0,0.0,73,1,1,19.0669,19.0669,0,38.2324,19.4238,idle,-10.4425,-10.4742,-9.8795,-9.9095,-10.1354,0.4,0,1,1,0,
101681,RUNNING,-10.1047,-10.1354,18.9,0.0,0.0,0,0.0,175,1,3,0.0,0.0,0,38.2324,19.4238,idle,-10.4425,-10.4742,-9.8795,-9.9095,-10.1354,0.4,0,1,0,1,
101781,RUNNING,-10.1047,-10.1354,18.9,0.0,0.0,0,0.0,275,1,5,0.0,0.0,0,38.2324,19.4238,idle,-10.4425,-10.4742,-9.8795,-9.9095,-10.1354,0.4,0,1,0,1,
101881,RUNNING,-10.1047,-10.1354,18.9,0.0,0.0,0,0.0,375,1,8,0.0,0.0,0,38.2324,19.4238,idle,-10.4425,-10.4742,-9.8795,-9.9095,-10.1354,0.4,0,1,0,1,
101982,RUNNING,-9.6876,-9.9315,17.4375,17.9412,-231.55,0,0.0,31,1,0,17.9412,17.9412,0,37.2656,19.4238,idle,-9.9623,-10.2131,-9.5045,-9.7438,-9.9315,0.4,1,0,1,0,
102083,RUNNING,-6.8164,-8.3759,15.1875,15.2136,-111.55,0,0.0,31,1,0,15.2136,15.2136,0,34.8926,19.4238,idle,-6.9623,-8.5552,-6.7191,-8.2564,-8.3759,0.4,1,0,1,0,
