t_ms,state,x_cm,x_filt_cm,theta_deg,theta_cmd_deg,u_step_rate,fault_flags,x_ref_cm,sonar_age_ms,sonar_valid,sonar_miss_count,theta_cmd_unclamped_deg,theta_cmd_clamped_deg,theta_cmd_saturated,act_deg_abs,trim_deg,search_phase,x_linear_cm,x_linear_filt_cm,x_ctrl_cm,x_ctrl_filt_cm,x_feedback_cm,feedback_blend,test_phase
350,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,14.6868,18.2903,idle,0.0,0.0,0.0,0.0,0.0,0.0,
450,SAFE_DISABLED,-10.2415,-10.0974,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,14.6868,18.2903,idle,-10.2415,-10.0974,-10.2415,-10.0974,-10.0974,0.4,
550,SAFE_DISABLED,-10.0357,-10.1433,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,14.6868,18.2903,idle,-10.0357,-10.1433,-10.0357,-10.1433,-10.1433,0.4,
650,SAFE_DISABLED,-10.0357,-10.1244,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,14.6868,18.2903,idle,-10.0357,-10.1244,-10.0357,-10.1244,-10.1244,0.4,
750,SAFE_DISABLED,-10.0357,-10.0792,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,14.6868,18.2903,idle,-10.0357,-10.0792,-10.0357,-10.0792,-10.0792,0.4,
850,SAFE_DISABLED,-10.3787,-10.276,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,14.6868,18.2903,idle,-10.3787,-10.276,-10.3787,-10.276,-10.276,0.4,
950,SAFE_DISABLED,-10.0357,-10.1534,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,14.6868,18.2903,idle,-10.0357,-10.1534,-10.0357,-10.1534,-10.1534,0.4,
1050,SAFE_DISABLED,-10.0357,-10.0934,0.0,0.0,0.0,0,0.0,35,1,0,0.0,0.0,0,14.6868,18.2903,idle,-10.0357,-10.0934,-10.0357,-10.0934,-10.0934,0.4,
1150,SAFE_DISABLED,-10.0357,-10.0411,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,14.6868,18.2903,idle,-10.0357,-10.0411,-10.0357,-10.0411,-10.0411,0.4,
1250,SAFE_DISABLED,-10.0357,-10.0383,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,14.6868,18.2903,idle,-10.0357,-10.0383,-10.0357,-10.0383,-10.0383,0.4,
