t_ms,state,x_cm,x_filt_cm,theta_deg,theta_cmd_deg,u_step_rate,fault_flags
82788,SAFE_DISABLED,-0.7687,-0.732,3.4277,0.0,0.0,0
82888,SAFE_DISABLED,0.2313,0.1697,3.4277,0.0,0.0,0
82988,SAFE_DISABLED,0.2313,0.2215,3.4277,0.0,0.0,0
83088,SAFE_DISABLED,0.2313,0.2311,3.4277,0.0,0.0,0
83188,SAFE_DISABLED,0.2313,0.2313,3.4277,0.0,0.0,0
83288,SAFE_DISABLED,0.2313,0.2313,3.4277,0.0,0.0,0
83388,SAFE_DISABLED,-0.7687,-0.3687,3.4277,0.0,0.0,0
83488,SAFE_DISABLED,-0.2687,-0.3087,3.4277,0.0,0.0,0
83588,SAFE_DISABLED,-0.2687,-0.3087,3.4277,0.0,0.0,0
83688,SAFE_DISABLED,0.2313,0.2184,3.4277,0.0,0.0,0
83788,SAFE_DISABLED,0.2313,0.2184,3.4277,0.0,0.0,0
83888,SAFE_DISABLED,0.2313,-0.0193,3.4277,0.0,0.0,0
83988,SAFE_DISABLED,0.2313,0.2249,3.4277,0.0,0.0,0
84088,SAFE_DISABLED,0.2313,0.2288,3.4277,0.0,0.0,0
84188,SAFE_DISABLED,0.2313,0.2309,3.4277,0.0,0.0,0
84288,SAFE_DISABLED,0.2313,0.2312,3.4277,0.0,0.0,0
86710,READY,0.2313,0.2312,7.1191,0.0,0.0,1
86810,READY,0.2313,0.2313,6.6804,0.0,0.0,0
86910,READY,0.2313,0.2313,6.6067,0.0,0.0,0
87010,READY,-0.7687,-0.6087,6.5943,0.0,0.0,0
87110,READY,0.2313,-0.1046,6.5922,0.0,0.0,0
87211,READY,0.2313,0.1776,6.5919,0.0,0.0,0
87311,READY,0.2313,0.2098,6.5918,0.0,0.0,0
87411,READY,0.2313,0.2308,6.5918,0.0,0.0,0
87511,READY,0.2313,0.2311,6.5918,0.0,0.0,0
87611,READY,0.2313,0.2313,6.5918,0.0,0.0,0
87711,READY,0.2313,0.2313,6.5918,0.0,0.0,0
87811,READY,-0.7687,-0.3687,6.5918,0.0,0.0,0
87911,READY,-0.2687,-0.4431,6.5918,0.0,0.0,0
88011,READY,0.2313,-0.0384,6.5918,0.0,0.0,0
88111,READY,0.2313,0.1234,6.5918,0.0,0.0,0
88211,READY,0.2313,0.1234,6.5918,0.0,0.0,0
105984,READY,0.2313,0.175,6.5918,0.0,0.0,0
106084,READY,0.2313,0.2277,6.5918,0.0,0.0,0
106184,READY,0.2313,0.2299,6.5918,0.0,0.0,0
106284,READY,0.2313,0.2313,6.5918,0.0,0.0,0
106384,READY,0.2313,0.2313,6.5918,0.0,0.0,0
106484,READY,0.2313,0.2313,6.5918,0.0,0.0,0
106584,READY,0.2313,0.2313,6.5918,0.0,0.0,0
106684,READY,0.2313,0.2313,6.5918,0.0,0.0,0
106784,READY,-0.7687,-0.6087,6.5918,0.0,0.0,0
106884,READY,0.2313,0.097,6.5918,0.0,0.0,0
106984,READY,0.2313,0.2227,6.5918,0.0,0.0,0
107084,READY,0.2313,0.2313,6.5918,0.0,0.0,0
107184,READY,0.2313,0.2313,6.5918,0.0,0.0,0
107284,READY,0.2313,0.2313,6.5918,0.0,0.0,0
107384,READY,0.2313,0.2313,6.5918,0.0,0.0,0
107484,READY,0.2313,0.2313,6.5918,0.0,0.0,0
107584,READY,0.2313,0.2313,6.5918,0.0,0.0,0
107684,READY,0.2313,0.2237,6.5918,0.0,0.0,0
107784,READY,0.2313,0.2301,6.5918,0.0,0.0,0
107884,RUNNING,0.2313,0.2312,5.6292,-0.0715,-1000.0,0
107984,RUNNING,0.2313,0.2312,-2.9287,-0.0738,-666.49,0
108084,RUNNING,0.2313,0.2313,-9.8191,-0.0781,333.51,0
108184,RUNNING,0.2313,0.2313,-7.6611,-0.0783,1333.51,0
108284,RUNNING,0.2313,0.2313,4.0485,-0.0805,943.74,0
108384,RUNNING,0.2313,0.2313,13.9519,-0.0827,-56.26,0
108484,RUNNING,0.2313,0.2313,14.7416,-0.085,-1056.26,0
108584,RUNNING,0.2313,0.2313,4.8577,-0.0872,-2000.0,0
108684,RUNNING,0.2313,0.2313,-11.969,-0.0894,-1000.0,0
108784,FAULT,0.2313,0.2313,-14.0254,-0.0894,0.0,4
108884,FAULT,-0.7687,-0.4886,-13.7638,-0.0894,0.0,4
108984,FAULT,-0.7687,-0.6567,-13.7198,-0.0894,0.0,4
109084,FAULT,0.2313,0.1894,-13.7124,-0.0894,0.0,4
109184,FAULT,0.2313,0.2309,-13.7112,-0.0894,0.0,4
109284,FAULT,0.2313,0.2313,-13.711,-0.0894,0.0,4
109384,FAULT,-0.2687,-0.4047,-13.7109,-0.0894,0.0,4
109484,FAULT,-0.2687,-0.3231,-13.7109,-0.0894,0.0,4
109584,FAULT,-0.2687,-0.3231,-13.7109,-0.0894,0.0,4
109684,FAULT,0.2313,0.0096,-13.7109,-0.0894,0.0,4
109784,FAULT,-0.2687,-0.1041,-13.7109,-0.0894,0.0,4
109884,FAULT,0.2313,0.0972,-13.7109,-0.0894,0.0,4
109984,FAULT,0.2313,0.1777,-13.7109,-0.0894,0.0,4
110084,FAULT,0.2313,0.2228,-13.7109,-0.0894,0.0,4
110184,FAULT,0.2313,0.2279,-13.7109,-0.0894,0.0,4
110284,FAULT,-0.2687,-0.3092,-13.7109,-0.0894,0.0,4
110384,FAULT,-0.7687,-0.5849,-13.7109,-0.0894,0.0,4
110484,FAULT,-0.2687,-0.3951,-13.7109,-0.0894,0.0,4
110584,FAULT,0.2313,0.1311,-13.7109,-0.0894,0.0,4
110684,FAULT,0.2313,0.2249,-13.7109,-0.0894,0.0,4
110784,FAULT,-0.7687,-0.3697,-13.7109,-0.0894,0.0,4
110884,FAULT,0.2313,-0.0231,-13.7109,-0.0894,0.0,4
110984,FAULT,0.2313,-0.0231,-13.7109,-0.0894,0.0,4
111084,FAULT,0.2313,-0.0231,-13.7109,-0.0894,0.0,4
111184,FAULT,0.2313,0.1768,-13.7109,-0.0894,0.0,4
111284,FAULT,0.2313,0.2279,-13.7109,-0.0894,0.0,4
111384,FAULT,0.2313,0.2308,-13.7109,-0.0894,0.0,4
111484,FAULT,0.2313,0.2311,-13.7109,-0.0894,0.0,4
111584,FAULT,0.2313,0.2311,-13.7109,-0.0894,0.0,4
111684,FAULT,0.2313,0.2313,-13.7109,-0.0894,0.0,4
111784,FAULT,0.2313,0.2313,-13.7109,-0.0894,0.0,4
111884,FAULT,0.2313,0.2313,-13.7109,-0.0894,0.0,4
111984,FAULT,0.2313,0.2313,-13.7109,-0.0894,0.0,4
112084,FAULT,-0.7687,-0.3686,-13.7109,-0.0894,0.0,4
112184,FAULT,-0.2687,-0.3087,-13.7109,-0.0894,0.0,4
112284,FAULT,0.2313,0.2175,-13.7109,-0.0894,0.0,4
112384,FAULT,0.2313,0.2258,-13.7109,-0.0894,0.0,4
112484,FAULT,-0.2687,-0.3095,-13.7109,-0.0894,0.0,4
112584,FAULT,0.2313,0.1448,-13.7109,-0.0894,0.0,4
112684,FAULT,0.2313,0.1448,-13.7109,-0.0894,0.0,4
112784,FAULT,-0.2687,-0.1189,-13.7109,-0.0894,0.0,4
112884,FAULT,0.2313,0.2224,-13.7109,-0.0894,0.0,4
112984,FAULT,-0.2687,-0.3101,-13.7109,-0.0894,0.0,4
113084,FAULT,0.2313,0.1967,-13.7109,-0.0894,0.0,4
113184,FAULT,0.2313,0.1967,-13.7109,-0.0894,0.0,4
113284,FAULT,-0.7687,-0.6142,-13.7109,-0.0894,0.0,4
113384,FAULT,0.2313,-0.0239,-13.7109,-0.0894,0.0,4
113484,FAULT,0.2313,0.215,-13.7109,-0.0894,0.0,4
113584,FAULT,0.2313,0.2287,-13.7109,-0.0894,0.0,4
113684,FAULT,0.2313,0.2309,-13.7109,-0.0894,0.0,4
113784,FAULT,0.2313,0.2309,-13.7109,-0.0894,0.0,4
113884,FAULT,0.2313,0.2313,-13.7109,-0.0894,0.0,4
113984,FAULT,0.2313,0.2313,-13.7109,-0.0894,0.0,4
114084,FAULT,-0.2687,-0.1887,-13.7109,-0.0894,0.0,4
114184,FAULT,0.2313,0.2045,-13.7109,-0.0894,0.0,4
114284,FAULT,0.2313,0.2271,-13.7109,-0.0894,0.0,4
114384,FAULT,0.2313,0.2313,-13.7109,-0.0894,0.0,4
114484,FAULT,0.2313,0.2313,-13.7109,-0.0894,0.0,4
114584,FAULT,0.2313,0.2313,-13.7109,-0.0894,0.0,4
114684,FAULT,0.2313,0.2313,-13.7109,-0.0894,0.0,4
114784,FAULT,0.2313,0.2313,-13.7109,-0.0894,0.0,4
114884,FAULT,0.2313,0.1114,-13.7109,-0.0894,0.0,4
114984,FAULT,0.2313,0.2122,-13.7109,-0.0894,0.0,4
115084,FAULT,0.2313,0.2312,-13.7109,-0.0894,0.0,4
115184,FAULT,0.2313,0.2313,-13.7109,-0.0894,0.0,4
115284,FAULT,0.2313,0.2313,-13.7109,-0.0894,0.0,4
115384,FAULT,0.2313,0.2313,-13.7109,-0.0894,0.0,4
115484,FAULT,0.2313,0.2313,-13.7109,-0.0894,0.0,4
115584,FAULT,0.2313,0.2313,-13.7109,-0.0894,0.0,4
115684,FAULT,0.2313,0.2313,-13.7109,-0.0894,0.0,4
115784,FAULT,0.2313,0.2313,-13.7109,-0.0894,0.0,4
115884,FAULT,0.2313,0.2313,-13.7109,-0.0894,0.0,4
115984,FAULT,0.2313,0.2313,-13.7109,-0.0894,0.0,4
116084,FAULT,0.2313,0.2313,-13.7109,-0.0894,0.0,4
116184,FAULT,0.2313,0.2313,-13.7109,-0.0894,0.0,4
116284,FAULT,0.2313,0.2313,-13.7109,-0.0894,0.0,4
116384,FAULT,0.2313,0.2313,-13.7109,-0.0894,0.0,4
116484,FAULT,0.2313,0.2313,-13.7109,-0.0894,0.0,4
116584,FAULT,0.2313,0.2313,-13.7109,-0.0894,0.0,4
116684,FAULT,0.2313,0.2313,-13.7109,-0.0894,0.0,4
116784,FAULT,-0.2687,-0.0686,-13.7109,-0.0894,0.0,4
116884,FAULT,0.2313,0.1114,-13.7109,-0.0894,0.0,4
116984,FAULT,0.2313,0.1834,-13.7109,-0.0894,0.0,4
117084,FAULT,0.2313,0.2301,-13.7109,-0.0894,0.0,4
117184,FAULT,0.2313,0.2301,-13.7109,-0.0894,0.0,4
117284,FAULT,-0.7687,-0.7047,-13.7109,-0.0894,0.0,4
117384,FAULT,0.2313,0.121,-13.7109,-0.0894,0.0,4
117484,FAULT,0.2313,0.2137,-13.7109,-0.0894,0.0,4
117584,FAULT,0.2313,0.2285,-13.7109,-0.0894,0.0,4
117684,FAULT,0.2313,0.2309,-13.7109,-0.0894,0.0,4
117784,FAULT,0.2313,0.2312,-13.7109,-0.0894,0.0,4
117884,FAULT,0.2313,0.2313,-13.7109,-0.0894,0.0,4
117984,FAULT,0.2313,0.2313,-13.7109,-0.0894,0.0,4
118084,FAULT,0.2313,0.2313,-13.7109,-0.0894,0.0,4
118184,FAULT,0.2313,0.2313,-13.7109,-0.0894,0.0,4
