t_ms,state,x_cm,x_filt_cm,theta_deg,theta_cmd_deg,u_step_rate,fault_flags,x_ref_cm,sonar_age_ms,sonar_valid,sonar_miss_count,theta_cmd_unclamped_deg,theta_cmd_clamped_deg,theta_cmd_saturated,act_deg_abs,trim_deg,search_phase,x_linear_cm,x_linear_filt_cm,x_ctrl_cm,x_ctrl_filt_cm,x_feedback_cm,feedback_blend,test_phase
2751,SAFE_DISABLED,-2.3092,-2.3396,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3092,-2.3396,-2.3092,-2.3396,-2.3396,0.4,
2851,SAFE_DISABLED,-1.9662,-2.2212,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,12.4805,19.5117,idle,-1.9662,-2.2212,-1.9662,-2.2212,-2.2212,0.4,
2951,SAFE_DISABLED,-1.9662,-2.0536,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,12.4805,19.5117,idle,-1.9662,-2.0536,-1.9662,-2.0536,-2.0536,0.4,
3051,SAFE_DISABLED,-1.9662,-1.9946,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,12.4805,19.5117,idle,-1.9662,-1.9946,-1.9662,-1.9946,-1.9946,0.4,
3151,SAFE_DISABLED,-1.8976,-1.9309,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,12.4805,19.5117,idle,-1.8976,-1.9309,-1.8976,-1.9309,-1.9309,0.4,
3251,SAFE_DISABLED,-1.8976,-1.9139,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,12.4805,19.5117,idle,-1.8976,-1.9139,-1.8976,-1.9139,-1.9139,0.4,
3351,SAFE_DISABLED,-1.8976,-1.9032,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,12.4805,19.5117,idle,-1.8976,-1.9032,-1.8976,-1.9032,-1.9032,0.4,
3451,SAFE_DISABLED,-1.9662,-1.9209,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,12.4805,19.5117,idle,-1.9662,-1.9209,-1.9662,-1.9209,-1.9209,0.4,
3551,SAFE_DISABLED,-1.9662,-1.9506,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,12.4805,19.5117,idle,-1.9662,-1.9506,-1.9662,-1.9506,-1.9506,0.4,
3651,SAFE_DISABLED,-1.9662,-1.9586,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,12.4805,19.5117,idle,-1.9662,-1.9586,-1.9662,-1.9586,-1.9586,0.4,
3751,SAFE_DISABLED,-1.8976,-1.9286,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,12.4805,19.5117,idle,-1.8976,-1.9286,-1.8976,-1.9286,-1.9286,0.4,
3851,SAFE_DISABLED,-1.8976,-1.9128,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,12.4805,19.5117,idle,-1.8976,-1.9128,-1.8976,-1.9128,-1.9128,0.4,
3951,SAFE_DISABLED,-1.8976,-1.905,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,12.4805,19.5117,idle,-1.8976,-1.905,-1.8976,-1.905,-1.905,0.4,
4051,SAFE_DISABLED,-1.8976,-1.9145,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,12.4805,19.5117,idle,-1.8976,-1.9145,-1.8976,-1.9145,-1.9145,0.4,
4151,SAFE_DISABLED,-1.8976,-1.9059,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,12.4805,19.5117,idle,-1.8976,-1.9059,-1.8976,-1.9059,-1.9059,0.4,
4251,SAFE_DISABLED,-1.8976,-1.9004,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,12.4805,19.5117,idle,-1.8976,-1.9004,-1.8976,-1.9004,-1.9004,0.4,
4352,SAFE_DISABLED,-1.8976,-1.899,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,12.4805,19.5117,idle,-1.8976,-1.899,-1.8976,-1.899,-1.899,0.4,
4452,SAFE_DISABLED,-1.8976,-1.898,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,12.4805,19.5117,idle,-1.8976,-1.898,-1.8976,-1.898,-1.898,0.4,
4552,SAFE_DISABLED,-1.8976,-1.8978,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,12.4805,19.5117,idle,-1.8976,-1.8978,-1.8976,-1.8978,-1.8978,0.4,
4652,SAFE_DISABLED,-1.8976,-1.8976,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,12.4805,19.5117,idle,-1.8976,-1.8976,-1.8976,-1.8976,-1.8976,0.4,
4752,SAFE_DISABLED,-1.8976,-1.8976,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,12.4805,19.5117,idle,-1.8976,-1.8976,-1.8976,-1.8976,-1.8976,0.4,
4852,SAFE_DISABLED,-1.9662,-1.9326,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,12.4805,19.5117,idle,-1.9662,-1.9326,-1.9662,-1.9326,-1.9326,0.4,
4952,SAFE_DISABLED,-2.3778,-2.0732,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.0732,-2.3778,-2.0732,-2.0732,0.4,
5052,SAFE_DISABLED,-2.3778,-2.2285,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.2285,-2.3778,-2.2285,-2.2285,0.4,
5152,SAFE_DISABLED,-2.3778,-2.3266,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.3266,-2.3778,-2.3266,-2.3266,0.4,
5253,SAFE_DISABLED,-2.3778,-2.3527,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.3527,-2.3778,-2.3527,-2.3527,0.4,
5353,SAFE_DISABLED,-1.8976,-2.1243,0.0,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,12.4805,19.5117,idle,-1.8976,-2.1243,-1.8976,-2.1243,-2.1243,0.4,
5453,SAFE_DISABLED,-1.8976,-2.0086,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,12.4805,19.5117,idle,-1.8976,-2.0086,-1.8976,-2.0086,-2.0086,0.4,
5553,SAFE_DISABLED,-1.8976,-1.9357,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,12.4805,19.5117,idle,-1.8976,-1.9357,-1.8976,-1.9357,-1.9357,0.4,
5653,SAFE_DISABLED,-2.3778,-2.1467,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.1467,-2.3778,-2.1467,-2.1467,0.4,
5753,SAFE_DISABLED,-2.3778,-2.2646,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.2646,-2.3778,-2.2646,-2.2646,0.4,
5853,SAFE_DISABLED,-2.3778,-2.3389,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.3389,-2.3778,-2.3389,-2.3389,0.4,
5954,SAFE_DISABLED,-2.3778,-2.3644,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.3644,-2.3778,-2.3644,-2.3644,0.4,
6054,SAFE_DISABLED,-2.3778,-2.3712,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.3712,-2.3778,-2.3712,-2.3712,0.4,
6154,SAFE_DISABLED,-2.3778,-2.3746,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.3746,-2.3778,-2.3746,-2.3746,0.4,
12556,SAFE_DISABLED,-2.3778,-2.3778,0.0,0.0,0.0,0,0.0,10,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.3778,-2.3778,-2.3778,-2.3778,0.4,
12656,SAFE_DISABLED,-2.3778,-2.3778,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.3778,-2.3778,-2.3778,-2.3778,0.4,
12756,SAFE_DISABLED,-2.3778,-2.3778,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.3778,-2.3778,-2.3778,-2.3778,0.4,
12856,SAFE_DISABLED,-2.3778,-2.3778,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.3778,-2.3778,-2.3778,-2.3778,0.4,
12956,SAFE_DISABLED,-2.3778,-2.3778,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.3778,-2.3778,-2.3778,-2.3778,0.4,
13056,SAFE_DISABLED,-2.3778,-2.4498,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.4498,-2.3778,-2.4498,-2.4498,0.4,
13156,SAFE_DISABLED,-2.3778,-2.4131,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.4131,-2.3778,-2.4131,-2.4131,0.4,
13256,SAFE_DISABLED,-2.3778,-2.3899,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.3899,-2.3778,-2.3899,-2.3899,0.4,
13356,SAFE_DISABLED,-2.3092,-2.3487,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3092,-2.3487,-2.3092,-2.3487,-2.3487,0.4,
13456,SAFE_DISABLED,-2.3092,-2.3285,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3092,-2.3285,-2.3092,-2.3285,-2.3285,0.4,
13556,SAFE_DISABLED,-1.8976,-2.0454,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,12.4805,19.5117,idle,-1.8976,-2.0454,-1.8976,-2.0454,-2.0454,0.4,
13656,SAFE_DISABLED,-1.8976,-1.97,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,12.4805,19.5117,idle,-1.8976,-1.97,-1.8976,-1.97,-1.97,0.4,
13756,SAFE_DISABLED,-2.3778,-2.0665,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.0665,-2.3778,-2.0665,-2.0665,0.4,
13856,SAFE_DISABLED,-2.3778,-2.2252,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.2252,-2.3778,-2.2252,-2.2252,0.4,
13956,SAFE_DISABLED,-2.3778,-2.4119,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.4119,-2.3778,-2.4119,-2.4119,0.4,
14056,SAFE_DISABLED,-2.3778,-2.3945,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.3945,-2.3778,-2.3945,-2.3945,0.4,
14156,SAFE_DISABLED,-2.3778,-2.3835,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.3835,-2.3778,-2.3835,-2.3835,0.4,
14256,SAFE_DISABLED,-2.3778,-2.3806,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.3806,-2.3778,-2.3806,-2.3806,0.4,
14356,SAFE_DISABLED,-2.3778,-2.3791,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.3791,-2.3778,-2.3791,-2.3791,0.4,
14456,SAFE_DISABLED,-2.3778,-2.3782,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.3782,-2.3778,-2.3782,-2.3782,0.4,
14556,SAFE_DISABLED,-2.3778,-2.378,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.378,-2.3778,-2.378,-2.378,0.4,
14656,SAFE_DISABLED,-2.3778,-2.4023,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.4023,-2.3778,-2.4023,-2.4023,0.4,
14756,SAFE_DISABLED,-2.3778,-2.3898,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.3898,-2.3778,-2.3898,-2.3898,0.4,
14856,SAFE_DISABLED,-1.8976,-2.1388,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,12.4805,19.5117,idle,-1.8976,-2.1388,-1.8976,-2.1388,-2.1388,0.4,
14956,SAFE_DISABLED,-2.3778,-2.1244,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.1244,-2.3778,-2.1244,-2.1244,0.4,
15056,SAFE_DISABLED,-1.9662,-2.0437,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,12.4805,19.5117,idle,-1.9662,-2.0437,-1.9662,-2.0437,-2.0437,0.4,
15156,SAFE_DISABLED,-1.9662,-2.0041,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,12.4805,19.5117,idle,-1.9662,-2.0041,-1.9662,-2.0041,-2.0041,0.4,
15256,SAFE_DISABLED,-1.9662,-1.9792,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,12.4805,19.5117,idle,-1.9662,-1.9792,-1.9662,-1.9792,-1.9792,0.4,
15356,SAFE_DISABLED,-1.8976,-1.9376,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,12.4805,19.5117,idle,-1.8976,-1.9376,-1.8976,-1.9376,-1.9376,0.4,
15456,SAFE_DISABLED,-1.8976,-1.9172,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,12.4805,19.5117,idle,-1.8976,-1.9172,-1.8976,-1.9172,-1.9172,0.4,
15556,SAFE_DISABLED,-1.8976,-1.9043,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,12.4805,19.5117,idle,-1.8976,-1.9043,-1.8976,-1.9043,-1.9043,0.4,
15656,SAFE_DISABLED,-2.3092,-2.0243,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3092,-2.0243,-2.3092,-2.0243,-2.0243,0.4,
15756,SAFE_DISABLED,-2.3092,-2.1696,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3092,-2.1696,-2.3092,-2.1696,-2.1696,0.4,
15856,SAFE_DISABLED,-2.3778,-2.3064,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.3064,-2.3778,-2.3064,-2.3064,0.4,
15956,SAFE_DISABLED,-2.3778,-2.3428,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.3428,-2.3778,-2.3428,-2.3428,0.4,
16056,SAFE_DISABLED,-2.3778,-2.3606,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.3606,-2.3778,-2.3606,-2.3606,0.4,
16156,SAFE_DISABLED,-2.3778,-2.3719,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.3719,-2.3778,-2.3719,-2.3719,0.4,
16256,SAFE_DISABLED,-2.3778,-2.3749,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.3749,-2.3778,-2.3749,-2.3749,0.4,
16356,SAFE_DISABLED,-2.3778,-2.3764,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.3764,-2.3778,-2.3764,-2.3764,0.4,
16456,SAFE_DISABLED,-2.3778,-2.3773,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.3773,-2.3778,-2.3773,-2.3773,0.4,
16556,SAFE_DISABLED,-2.3778,-2.3775,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.3775,-2.3778,-2.3775,-2.3775,0.4,
16656,SAFE_DISABLED,-2.0348,-2.2748,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.0348,-2.2748,-2.0348,-2.2748,-2.2748,0.4,
16756,SAFE_DISABLED,-2.0348,-2.1524,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.0348,-2.1524,-2.0348,-2.1524,-2.1524,0.4,
16856,SAFE_DISABLED,-2.3092,-2.1574,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3092,-2.1574,-2.3092,-2.1574,-2.1574,0.4,
16956,SAFE_DISABLED,-1.8976,-2.0393,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,12.4805,19.5117,idle,-1.8976,-2.0393,-1.8976,-2.0393,-2.0393,0.4,
17056,SAFE_DISABLED,-1.8976,-1.9462,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,12.4805,19.5117,idle,-1.8976,-1.9462,-1.8976,-1.9462,-1.9462,0.4,
17156,SAFE_DISABLED,-1.8976,-1.9214,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,12.4805,19.5117,idle,-1.8976,-1.9214,-1.8976,-1.9214,-1.9214,0.4,
17256,SAFE_DISABLED,-1.8976,-1.9092,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,12.4805,19.5117,idle,-1.8976,-1.9092,-1.8976,-1.9092,-1.9092,0.4,
17356,SAFE_DISABLED,-2.3092,-2.0495,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3092,-2.0495,-2.3092,-2.0495,-2.0495,0.4,
17456,SAFE_DISABLED,-2.3092,-2.1819,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3092,-2.1819,-2.3092,-2.1819,-2.1819,0.4,
17556,SAFE_DISABLED,-2.3092,-2.2151,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3092,-2.2151,-2.3092,-2.2151,-2.2151,0.4,
17656,SAFE_DISABLED,-1.9662,-2.1602,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,12.4805,19.5117,idle,-1.9662,-2.1602,-1.9662,-2.1602,-2.1602,0.4,
17756,SAFE_DISABLED,-2.3778,-2.1847,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.1847,-2.3778,-2.1847,-2.1847,0.4,
17856,SAFE_DISABLED,-2.3778,-2.3115,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.3115,-2.3778,-2.3115,-2.3115,0.4,
17956,SAFE_DISABLED,-2.3778,-2.3453,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.3453,-2.3778,-2.3453,-2.3453,0.4,
18056,SAFE_DISABLED,-2.3778,-2.3619,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.3619,-2.3778,-2.3619,-2.3619,0.4,
18156,SAFE_DISABLED,-2.3778,-2.37,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.37,-2.3778,-2.37,-2.37,0.4,
18256,SAFE_DISABLED,-2.3778,-2.3751,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.3751,-2.3778,-2.3751,-2.3751,0.4,
18356,SAFE_DISABLED,-2.3778,-2.3765,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.3765,-2.3778,-2.3765,-2.3765,0.4,
18456,SAFE_DISABLED,-2.3778,-2.3771,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.3771,-2.3778,-2.3771,-2.3771,0.4,
18556,SAFE_DISABLED,-2.3778,-2.3775,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.3775,-2.3778,-2.3775,-2.3775,0.4,
18656,SAFE_DISABLED,-2.3778,-2.3777,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.3777,-2.3778,-2.3777,-2.3777,0.4,
18756,SAFE_DISABLED,-2.3092,-2.3427,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3092,-2.3427,-2.3092,-2.3427,-2.3427,0.4,
18856,SAFE_DISABLED,-2.3092,-2.3207,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3092,-2.3207,-2.3092,-2.3207,-2.3207,0.4,
18956,SAFE_DISABLED,-2.3092,-2.3148,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3092,-2.3148,-2.3092,-2.3148,-2.3148,0.4,
19056,SAFE_DISABLED,-2.3778,-2.3325,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.3325,-2.3778,-2.3325,-2.3325,0.4,
19156,SAFE_DISABLED,-2.3778,-2.3622,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,12.4805,19.5117,idle,-2.3778,-2.3622,-2.3778,-2.3622,-2.3622,0.4,
