capture_index,point_direction,point_number,label,sample_index,captured_at_iso,mode,distance_cm,pulse_us,valid_sample,echo_ok,timer1_stress,pings,valid_count,timeout_count,miss_count
14,ret,5,ret_p05,3,2026-03-13T15:46:39,PCINT,8.3400,484.0000,1,1,1,1211,1103,108,108
14,ret,5,ret_p05,4,2026-03-13T15:46:39,PCINT,7.9300,460.0000,1,1,1,1212,1104,108,108
14,ret,5,ret_p05,5,2026-03-13T15:46:39,PCINT,7.9300,460.0000,1,1,1,1213,1105,108,108
14,ret,5,ret_p05,6,2026-03-13T15:46:39,PCINT,10.4100,604.0000,1,1,1,1214,1106,108,108
14,ret,5,ret_p05,7,2026-03-13T15:46:39,PCINT,12.1400,704.0000,1,1,1,1215,1107,108,108
14,ret,5,ret_p05,8,2026-03-13T15:46:39,PCINT,12.9000,748.0000,1,1,1,1216,1108,108,108
14,ret,5,ret_p05,9,2026-03-13T15:46:39,PCINT,12.9000,748.0000,1,1,1,1217,1109,108,108
14,ret,5,ret_p05,10,2026-03-13T15:46:39,PCINT,12.9000,748.0000,1,1,1,1218,1110,108,108
14,ret,5,ret_p05,11,2026-03-13T15:46:39,PCINT,0.0000,696.0000,0,0,1,1219,1110,108,108
14,ret,5,ret_p05,12,2026-03-13T15:46:39,PCINT,12.0000,696.0000,1,1,1,1219,1111,108,108
14,ret,5,ret_p05,13,2026-03-13T15:46:39,PCINT,11.5200,668.0000,1,1,1,1220,1112,108,108
14,ret,5,ret_p05,14,2026-03-13T15:46:39,PCINT,8.4800,492.0000,1,1,1,1221,1113,108,108
14,ret,5,ret_p05,15,2026-03-13T15:46:39,PCINT,9.7900,568.0000,1,1,1,1222,1114,108,108
14,ret,5,ret_p05,16,2026-03-13T15:46:39,PCINT,0.0000,644.0000,0,0,1,1223,1114,108,108
14,ret,5,ret_p05,17,2026-03-13T15:46:39,PCINT,11.1000,644.0000,1,1,1,1223,1115,108,108
14,ret,5,ret_p05,18,2026-03-13T15:46:39,PCINT,10.2800,596.0000,1,1,1,1224,1116,108,108
14,ret,5,ret_p05,19,2026-03-13T15:46:39,PCINT,9.3800,544.0000,1,1,1,1225,1117,108,108
14,ret,5,ret_p05,20,2026-03-13T15:46:39,PCINT,13.2400,768.0000,1,1,1,1226,1118,108,108
14,ret,5,ret_p05,21,2026-03-13T15:46:39,PCINT,0.0000,5900.0000,0,0,1,1227,1118,108,108
14,ret,5,ret_p05,22,2026-03-13T15:46:39,PCINT,101.7200,5900.0000,0,1,1,1227,1119,108,108
14,ret,5,ret_p05,23,2026-03-13T15:46:39,PCINT,94.4100,5476.0000,0,1,1,1228,1120,108,108
14,ret,5,ret_p05,24,2026-03-13T15:46:39,PCINT,9.7900,568.0000,1,1,1,1229,1121,108,108
15,ret,4,ret_p04,0,2026-03-13T15:46:42,PCINT,9.3100,540.0000,1,1,1,1266,1130,136,136
15,ret,4,ret_p04,1,2026-03-13T15:46:42,PCINT,9.3100,540.0000,1,1,1,1267,1131,136,136
15,ret,4,ret_p04,2,2026-03-13T15:46:42,PCINT,10.3400,600.0000,1,1,1,1268,1132,136,136
15,ret,4,ret_p04,3,2026-03-13T15:46:42,PCINT,8.7600,508.0000,1,1,1,1269,1133,136,136
15,ret,4,ret_p04,4,2026-03-13T15:46:42,PCINT,7.9300,460.0000,1,1,1,1270,1134,136,136
15,ret,4,ret_p04,5,2026-03-13T15:46:42,PCINT,8.4100,488.0000,1,1,1,1271,1135,136,136
15,ret,4,ret_p04,6,2026-03-13T15:46:42,PCINT,8.8300,512.0000,1,1,1,1272,1136,136,136
15,ret,4,ret_p04,7,2026-03-13T15:46:42,PCINT,10.2100,592.0000,1,1,1,1273,1137,136,136
15,ret,4,ret_p04,8,2026-03-13T15:46:42,PCINT,12.8300,744.0000,1,1,1,1274,1138,136,136
15,ret,4,ret_p04,9,2026-03-13T15:46:42,PCINT,12.4100,720.0000,1,1,1,1275,1139,136,136
15,ret,4,ret_p04,10,2026-03-13T15:46:42,PCINT,12.8300,744.0000,1,1,1,1276,1140,136,136
15,ret,4,ret_p04,11,2026-03-13T15:46:42,PCINT,10.1400,588.0000,1,1,1,1277,1141,136,136
15,ret,4,ret_p04,12,2026-03-13T15:46:42,PCINT,9.2400,536.0000,1,1,1,1278,1142,136,136
15,ret,4,ret_p04,13,2026-03-13T15:46:42,PCINT,8.3400,484.0000,1,1,1,1279,1143,136,136
15,ret,4,ret_p04,14,2026-03-13T15:46:42,PCINT,8.8300,512.0000,1,1,1,1280,1144,136,136
15,ret,4,ret_p04,15,2026-03-13T15:46:42,PCINT,8.7600,508.0000,1,1,1,1281,1145,136,136
15,ret,4,ret_p04,16,2026-03-13T15:46:42,PCINT,0.0000,532.0000,0,0,1,1282,1145,136,136
15,ret,4,ret_p04,17,2026-03-13T15:46:42,PCINT,9.1700,532.0000,1,1,1,1282,1146,136,136
15,ret,4,ret_p04,18,2026-03-13T15:46:42,PCINT,0.0000,6496.0000,0,0,1,1283,1146,136,136
15,ret,4,ret_p04,19,2026-03-13T15:46:42,PCINT,112.0000,6496.0000,0,1,1,1283,1147,136,136
15,ret,4,ret_p04,20,2026-03-13T15:46:42,PCINT,110.1400,6388.0000,0,1,1,1284,1148,136,136
15,ret,4,ret_p04,21,2026-03-13T15:46:42,PCINT,10.9700,636.0000,1,1,1,1285,1149,136,136
15,ret,4,ret_p04,22,2026-03-13T15:46:42,PCINT,9.6600,560.0000,1,1,1,1286,1150,136,136
15,ret,4,ret_p04,23,2026-03-13T15:46:42,PCINT,9.7200,564.0000,1,1,1,1287,1151,136,136
15,ret,4,ret_p04,24,2026-03-13T15:46:42,PCINT,9.7200,564.0000,1,1,1,1288,1152,136,136
16,ret,3,ret_p03,0,2026-03-13T15:46:48,PCINT,8.3400,484.0000,1,1,1,1297,1161,136,136
16,ret,3,ret_p03,1,2026-03-13T15:46:48,PCINT,0.0000,660.0000,0,0,1,1298,1161,136,136
16,ret,3,ret_p03,2,2026-03-13T15:46:48,PCINT,11.3800,660.0000,1,1,1,1298,1162,136,136
16,ret,3,ret_p03,3,2026-03-13T15:46:48,PCINT,7.8600,456.0000,1,1,1,1299,1163,136,136
16,ret,3,ret_p03,4,2026-03-13T15:46:48,PCINT,6.2800,364.0000,1,1,1,1300,1164,136,136
16,ret,3,ret_p03,5,2026-03-13T15:46:48,PCINT,0.0000,356.0000,0,0,1,1301,1164,136,136
16,ret,3,ret_p03,6,2026-03-13T15:46:48,PCINT,6.1400,356.0000,1,1,1,1301,1165,136,136
16,ret,3,ret_p03,7,2026-03-13T15:46:48,PCINT,6.6900,388.0000,1,1,1,1302,1166,136,136
16,ret,3,ret_p03,8,2026-03-13T15:46:48,PCINT,9.5900,556.0000,1,1,1,1303,1167,136,136
16,ret,3,ret_p03,9,2026-03-13T15:46:48,PCINT,10.4100,604.0000,1,1,1,1304,1168,136,136
16,ret,3,ret_p03,10,2026-03-13T15:46:48,PCINT,0.0000,364.0000,0,0,1,1305,1168,136,136
16,ret,3,ret_p03,11,2026-03-13T15:46:48,PCINT,6.2800,364.0000,1,1,1,1305,1169,136,136
16,ret,3,ret_p03,12,2026-03-13T15:46:48,PCINT,13.4500,780.0000,1,1,1,1450,1302,148,148
16,ret,3,ret_p03,13,2026-03-13T15:46:48,PCINT,0.0000,784.0000,0,0,1,1451,1302,148,148
16,ret,3,ret_p03,14,2026-03-13T15:46:48,PCINT,13.5200,784.0000,1,1,1,1451,1303,148,148
16,ret,3,ret_p03,15,2026-03-13T15:46:48,PCINT,13.0300,756.0000,1,1,1,1452,1304,148,148
16,ret,3,ret_p03,16,2026-03-13T15:46:48,PCINT,13.1000,760.0000,1,1,1,1453,1305,148,148
16,ret,3,ret_p03,17,2026-03-13T15:46:48,PCINT,12.5500,728.0000,1,1,1,1454,1306,148,148
16,ret,3,ret_p03,18,2026-03-13T15:46:48,PCINT,13.0300,756.0000,1,1,1,1455,1307,148,148
16,ret,3,ret_p03,19,2026-03-13T15:46:48,PCINT,13.0300,756.0000,1,1,1,1456,1308,148,148
16,ret,3,ret_p03,20,2026-03-13T15:46:48,PCINT,13.0300,756.0000,1,1,1,1457,1309,148,148
16,ret,3,ret_p03,21,2026-03-13T15:46:48,PCINT,13.0300,756.0000,1,1,1,1458,1310,148,148
16,ret,3,ret_p03,22,2026-03-13T15:46:48,PCINT,0.0000,732.0000,0,0,1,1459,1310,148,148
16,ret,3,ret_p03,23,2026-03-13T15:46:48,PCINT,12.6200,732.0000,1,1,1,1459,1311,148,148
16,ret,3,ret_p03,24,2026-03-13T15:46:48,PCINT,0.0000,756.0000,0,0,1,1460,1311,148,148
17,ret,2,ret_p02,0,2026-03-13T15:46:52,PCINT,10.9000,632.0000,1,1,1,1467,1319,148,148
17,ret,2,ret_p02,1,2026-03-13T15:46:52,PCINT,10.6200,616.0000,1,1,1,1468,1320,148,148
17,ret,2,ret_p02,2,2026-03-13T15:46:52,PCINT,0.0000,984.0000,0,0,1,1469,1320,148,148
17,ret,2,ret_p02,3,2026-03-13T15:46:52,PCINT,16.9700,984.0000,1,1,1,1469,1321,148,148
17,ret,2,ret_p02,4,2026-03-13T15:46:52,PCINT,14.8300,860.0000,1,1,1,1470,1322,148,148
17,ret,2,ret_p02,5,2026-03-13T15:46:52,PCINT,17.5200,1016.0000,1,1,1,1471,1323,148,148
17,ret,2,ret_p02,6,2026-03-13T15:46:52,PCINT,17.1700,996.0000,1,1,1,1472,1324,148,148
17,ret,2,ret_p02,7,2026-03-13T15:46:52,PCINT,17.5200,1016.0000,1,1,1,1473,1325,148,148
17,ret,2,ret_p02,8,2026-03-13T15:46:52,PCINT,0.0000,1044.0000,0,0,1,1474,1325,148,148
17,ret,2,ret_p02,9,2026-03-13T15:46:52,PCINT,18.0000,1044.0000,1,1,1,1474,1326,148,148
17,ret,2,ret_p02,10,2026-03-13T15:46:52,PCINT,18.5500,1076.0000,1,1,1,1475,1327,148,148
17,ret,2,ret_p02,11,2026-03-13T15:46:52,PCINT,0.0000,636.0000,0,0,1,1476,1327,148,148
17,ret,2,ret_p02,12,2026-03-13T15:46:52,PCINT,10.9700,636.0000,1,1,1,1476,1328,148,148
17,ret,2,ret_p02,13,2026-03-13T15:46:52,PCINT,0.0000,612.0000,0,0,1,1477,1328,148,148
17,ret,2,ret_p02,14,2026-03-13T15:46:52,PCINT,10.5500,612.0000,1,1,1,1477,1329,148,148
17,ret,2,ret_p02,15,2026-03-13T15:46:52,PCINT,11.7900,684.0000,1,1,1,1478,1330,148,148
17,ret,2,ret_p02,16,2026-03-13T15:46:52,PCINT,12.2800,712.0000,1,1,1,1479,1331,148,148
17,ret,2,ret_p02,17,2026-03-13T15:46:52,PCINT,10.9700,636.0000,1,1,1,1480,1332,148,148
17,ret,2,ret_p02,18,2026-03-13T15:46:52,PCINT,12.2100,708.0000,1,1,1,1481,1333,148,148
17,ret,2,ret_p02,19,2026-03-13T15:46:52,PCINT,0.0000,732.0000,0,0,1,1482,1333,148,148
17,ret,2,ret_p02,20,2026-03-13T15:46:52,PCINT,12.6200,732.0000,1,1,1,1482,1334,148,148
17,ret,2,ret_p02,21,2026-03-13T15:46:52,PCINT,12.2100,708.0000,1,1,1,1483,1335,148,148
17,ret,2,ret_p02,22,2026-03-13T15:46:52,PCINT,12.2100,708.0000,1,1,1,1484,1336,148,148
17,ret,2,ret_p02,23,2026-03-13T15:46:52,PCINT,11.3800,660.0000,1,1,1,1485,1337,148,148
17,ret,2,ret_p02,24,2026-03-13T15:46:52,PCINT,0.0000,736.0000,0,0,1,1486,1337,148,148
18,ret,1,ret_p01,0,2026-03-13T15:46:56,PCINT,14.4100,836.0000,1,1,1,1494,1346,148,148
18,ret,1,ret_p01,1,2026-03-13T15:46:56,PCINT,0.0000,784.0000,0,0,1,1495,1346,148,148
18,ret,1,ret_p01,2,2026-03-13T15:46:56,PCINT,13.5200,784.0000,1,1,1,1495,1347,148,148
18,ret,1,ret_p01,3,2026-03-13T15:46:56,PCINT,11.3800,660.0000,1,1,1,1496,1348,148,148
18,ret,1,ret_p01,4,2026-03-13T15:46:56,PCINT,17.5900,1020.0000,1,1,1,1497,1349,148,148
18,ret,1,ret_p01,5,2026-03-13T15:46:56,PCINT,10.9000,632.0000,1,1,1,1498,1350,148,148
18,ret,1,ret_p01,6,2026-03-13T15:46:56,PCINT,12.2100,708.0000,1,1,1,1499,1351,148,148
18,ret,1,ret_p01,7,2026-03-13T15:46:56,PCINT,8.8300,512.0000,1,1,1,1500,1352,148,148
18,ret,1,ret_p01,8,2026-03-13T15:46:56,PCINT,0.0000,864.0000,0,0,1,1501,1352,148,148
18,ret,1,ret_p01,9,2026-03-13T15:46:56,PCINT,14.9000,864.0000,1,1,1,1501,1353,148,148
18,ret,1,ret_p01,10,2026-03-13T15:46:56,PCINT,29.7200,1724.0000,1,1,1,1696,1496,200,200
18,ret,1,ret_p01,11,2026-03-13T15:46:56,PCINT,29.3100,1700.0000,1,1,1,1697,1497,200,200
18,ret,1,ret_p01,12,2026-03-13T15:46:56,PCINT,12.6200,732.0000,1,1,1,1698,1498,200,200
18,ret,1,ret_p01,13,2026-03-13T15:46:56,PCINT,0.0000,1744.0000,0,0,1,1699,1498,200,200
18,ret,1,ret_p01,14,2026-03-13T15:46:56,PCINT,30.0700,1744.0000,1,1,1,1699,1499,200,200
18,ret,1,ret_p01,15,2026-03-13T15:46:56,PCINT,28.4100,1648.0000,1,1,1,1700,1500,200,200
18,ret,1,ret_p01,16,2026-03-13T15:46:56,PCINT,26.3400,1528.0000,1,1,1,1701,1501,200,200
18,ret,1,ret_p01,17,2026-03-13T15:46:56,PCINT,27.8600,1616.0000,1,1,1,1702,1502,200,200
18,ret,1,ret_p01,18,2026-03-13T15:46:56,PCINT,0.0000,1596.0000,0,0,1,1703,1502,200,200
18,ret,1,ret_p01,19,2026-03-13T15:46:56,PCINT,27.5200,1596.0000,1,1,1,1703,1503,200,200
18,ret,1,ret_p01,20,2026-03-13T15:46:56,PCINT,25.4500,1476.0000,1,1,1,1704,1504,200,200
18,ret,1,ret_p01,21,2026-03-13T15:46:56,PCINT,24.5500,1424.0000,1,1,1,1705,1505,200,200
18,ret,1,ret_p01,22,2026-03-13T15:46:56,PCINT,26.2800,1524.0000,1,1,1,1706,1506,200,200
18,ret,1,ret_p01,23,2026-03-13T15:46:56,PCINT,0.0000,1644.0000,0,0,1,1707,1506,200,200
18,ret,1,ret_p01,24,2026-03-13T15:46:56,PCINT,28.3400,1644.0000,1,1,1,1707,1507,200,200
