phase,x_ref_cm,duration_s,step_cm,steady_state_error_cm,overshoot_cm,settling_time_s,rise_time_s,rmse_cm,iae_cm_s,itae_cm_s2,peak_abs_output_steps,peak_abs_beam_deg
hold_center,13.0,29.901,,-1.455080952380953,4.8795,,1.201,3.17245123392517,85.42748460000001,1261.4727154246002,205.031,22.61252422997161
hold_far,17.0,29.900000000000002,4.0,-0.9253047619047617,0.8150000000000013,,0.10000000000000142,1.3714149205473884,33.46436999999999,517.2209009999999,167.0602,17.662512654718377
hold_near,9.0,35.2,8.0,-0.793852380952381,0.8983000000000008,,0.5,1.8663875390802398,40.13454999999999,478.20538300000004,224.0,25.200001632782406
