t_ms,state,x_cm,x_filt_cm,theta_deg,theta_cmd_deg,u_step_rate,fault_flags,x_ref_cm,test_phase
49436,SAFE_DISABLED,8.9077,8.9024,27.8085,0.0,0.0,0,0.0,
49536,SAFE_DISABLED,8.9077,8.9051,24.057,0.0,0.0,0,0.0,
49636,SAFE_DISABLED,8.9077,8.9068,19.9279,0.0,0.0,0,0.0,
49736,SAFE_DISABLED,8.9077,8.9073,8.3386,0.0,0.0,0,0.0,
49836,SAFE_DISABLED,8.9077,8.9076,3.3096,0.0,0.0,0,0.0,
49936,SAFE_DISABLED,8.9077,8.9077,2.0552,0.0,0.0,0,0.0,
50036,SAFE_DISABLED,8.9077,8.9077,1.8443,0.0,0.0,0,0.0,
50136,SAFE_DISABLED,8.9077,8.9077,1.8089,0.0,0.0,0,0.0,
50236,SAFE_DISABLED,8.8391,8.8727,1.803,0.0,0.0,0,0.0,
50336,SAFE_DISABLED,8.8391,8.8556,1.802,0.0,0.0,0,0.0,
50436,SAFE_DISABLED,8.8391,8.8448,1.8018,0.0,0.0,0,0.0,
50536,SAFE_DISABLED,8.8391,8.8419,-12.4827,0.0,0.0,0,0.0,
50636,SAFE_DISABLED,8.8391,8.8411,-24.174,0.0,0.0,0,0.0,
50736,SAFE_DISABLED,8.8391,8.8411,-25.3295,0.0,0.0,0,0.0,
50836,SAFE_DISABLED,9.2507,8.9633,-20.8352,0.0,0.0,0,0.0,
50936,SAFE_DISABLED,11.8391,10.3618,-16.8671,0.0,0.0,0,0.0,
51036,SAFE_DISABLED,12.2599,11.5451,-12.4613,0.0,0.0,0,0.0,
51136,SAFE_DISABLED,12.0449,11.8432,-11.8725,0.0,0.0,0,0.0,
51236,SAFE_DISABLED,11.8391,11.8411,-12.4863,0.0,0.0,0,0.0,
51336,SAFE_DISABLED,11.8391,11.8411,-12.6642,0.0,0.0,0,0.0,
51436,SAFE_DISABLED,11.8391,11.8411,-12.6942,0.0,0.0,0,0.0,
51536,SAFE_DISABLED,11.8391,11.8411,-12.6992,0.0,0.0,0,0.0,
51636,SAFE_DISABLED,11.8391,11.8411,-12.7,0.0,0.0,0,0.0,
51736,SAFE_DISABLED,11.8391,11.8411,-12.7002,0.0,0.0,0,0.0,
51836,SAFE_DISABLED,7.3391,9.8601,-12.7002,0.0,0.0,0,0.0,
51936,SAFE_DISABLED,5.8299,7.8067,-12.7002,0.0,0.0,0,0.0,
52036,SAFE_DISABLED,5.3405,6.3074,-12.7002,0.0,0.0,0,0.0,
52136,SAFE_DISABLED,5.1347,5.731,-12.7002,0.0,0.0,0,0.0,
52236,SAFE_DISABLED,4.5173,5.0957,-12.7002,0.0,0.0,0,0.0,
52336,SAFE_DISABLED,4.1057,4.6196,-12.7002,0.0,0.0,0,0.0,
52436,SAFE_DISABLED,2.5965,3.7068,-12.7002,0.0,0.0,0,0.0,
52536,SAFE_DISABLED,1.9791,2.9121,-12.7002,0.0,0.0,0,0.0,
52636,SAFE_DISABLED,0.7627,1.8372,-12.7002,0.0,0.0,0,0.0,
52736,SAFE_DISABLED,0.4013,1.177,-12.7002,0.0,0.0,0,0.0,
52836,SAFE_DISABLED,-1.0209,0.0184,-12.7002,0.0,0.0,0,0.0,
52936,SAFE_DISABLED,-1.8625,-0.8256,-12.7002,0.0,0.0,0,0.0,
53036,SAFE_DISABLED,-2.5987,-1.8064,-12.7002,0.0,0.0,0,0.0,
53136,SAFE_DISABLED,-2.6673,-2.2454,-12.7002,0.0,0.0,0,0.0,
53236,SAFE_DISABLED,-4.3137,-3.4346,-12.7002,0.0,0.0,0,0.0,
53336,SAFE_DISABLED,-4.8625,-4.0514,-15.0586,0.0,0.0,0,0.0,
53436,SAFE_DISABLED,-6.5775,-5.514,-15.7563,0.0,0.0,0,0.0,
53536,SAFE_DISABLED,-6.5775,-6.0564,-15.8879,0.0,0.0,0,0.0,
53636,SAFE_DISABLED,-7.3137,-6.7127,-15.9036,0.0,0.0,0,0.0,
53736,SAFE_DISABLED,-7.3321,-7.0286,-15.8984,0.0,0.0,0,0.0,
53836,SAFE_DISABLED,-4.8809,-5.6175,-15.9077,0.0,0.0,0,0.0,
53936,SAFE_DISABLED,-7.3321,-5.8619,-15.9293,0.0,0.0,0,0.0,
54036,SAFE_DISABLED,-7.8809,-7.1884,-15.9129,0.0,0.0,0,0.0,
54136,SAFE_DISABLED,-4.8809,-6.5263,-15.9208,0.0,0.0,0,0.0,
54236,SAFE_DISABLED,-4.8809,-6.3203,-15.9378,0.0,0.0,0,0.0,
54336,SAFE_DISABLED,-4.8809,-5.5862,-15.917,0.0,0.0,0,0.0,
54436,SAFE_DISABLED,-4.3321,-4.7622,-15.8731,0.0,0.0,0,0.0,
54536,SAFE_DISABLED,-1.8809,-3.2927,-15.905,0.0,0.0,0,0.0,
54636,SAFE_DISABLED,-1.3321,-2.0853,-15.9352,0.0,0.0,0,0.0,
54736,SAFE_DISABLED,-1.1765,-1.6544,-15.8946,0.0,0.0,0,0.0,
54836,SAFE_DISABLED,1.6679,0.237,-15.9425,0.0,0.0,0,0.0,
54936,SAFE_DISABLED,1.6679,0.9668,-15.923,0.0,0.0,0,0.0,
55036,SAFE_DISABLED,3.4883,2.105,-15.9118,0.0,0.0,0,0.0,
55136,SAFE_DISABLED,4.0371,3.0472,-15.9325,0.0,0.0,0,0.0,
55236,SAFE_DISABLED,4.2429,3.8025,-15.9425,0.0,0.0,0,0.0,
55336,SAFE_DISABLED,4.6679,4.2267,-15.9442,0.0,0.0,0,0.0,
55436,SAFE_DISABLED,4.7231,4.5528,-15.9418,0.0,0.0,0,0.0,
55536,SAFE_DISABLED,4.8603,4.6953,-15.9319,0.0,0.0,0,0.0,
55636,SAFE_DISABLED,5.2719,4.9704,-15.9358,0.0,0.0,0,0.0,
55736,SAFE_DISABLED,5.3405,5.1592,-15.9046,0.0,0.0,0,0.0,
58029,READY,-7.7621,-6.3741,-15.9521,0.0,0.0,0,0.0,
58129,READY,-7.7621,-7.0819,-15.8854,0.0,0.0,0,0.0,
58229,READY,-7.8993,-7.5699,-15.8678,0.0,0.0,0,0.0,
58329,READY,-8.2423,-7.8984,-15.8649,0.0,0.0,0,0.0,
58429,READY,-8.2423,-8.0998,-15.8644,0.0,0.0,0,0.0,
58529,READY,-8.2423,-8.1725,-15.8643,0.0,0.0,0,0.0,
58629,READY,-8.2423,-8.2183,-15.8643,0.0,0.0,0,0.0,
58729,READY,-8.2423,-8.2305,-15.8643,0.0,0.0,0,0.0,
58829,READY,-8.6539,-8.4986,-15.8643,0.0,0.0,0,0.0,
58929,READY,-8.2423,-8.4399,-15.8643,0.0,0.0,0,0.0,
59029,READY,-8.5853,-8.413,-15.8643,0.0,0.0,0,0.0,
59129,READY,-9.4085,-8.7478,-15.8643,0.0,0.0,0,0.0,
59229,READY,-8.2423,-8.5482,-15.8643,0.0,0.0,0,0.0,
59329,READY,-7.8307,-8.1823,-15.8643,0.0,0.0,0,0.0,
59429,READY,-8.6539,-8.4071,-15.8643,0.0,0.0,0,0.0,
59529,READY,-8.6539,-8.533,-15.8643,0.0,0.0,0,0.0,
59629,READY,-8.2423,-8.3881,-15.8643,0.0,0.0,0,0.0,
59729,READY,-8.2423,-8.3137,-15.8643,0.0,0.0,0,0.0,
59829,READY,-8.2423,-8.2668,-15.8643,0.0,0.0,0,0.0,
59929,READY,-8.2423,-8.2543,-15.8643,0.0,0.0,0,0.0,
60029,READY,-8.5853,-8.3493,-15.8643,0.0,0.0,0,0.0,
60129,READY,-9.0655,-8.6137,-15.8643,0.0,0.0,0,0.0,
60229,READY,-9.4085,-9.1359,-15.8643,0.0,0.0,0,0.0,
60329,READY,-9.4085,-9.2749,-15.8643,0.0,0.0,0,0.0,
60429,READY,-8.5853,-9.0437,-15.8643,0.0,0.0,0,0.0,
60529,READY,-8.1737,-8.6,-15.8643,0.0,0.0,0,0.0,
60630,READY,-7.8307,-8.0945,-15.8643,0.0,0.0,0,0.0,
60730,READY,-7.8307,-7.96,-15.8643,0.0,0.0,0,0.0,
60830,READY,-8.2423,-7.9985,-15.8643,0.0,0.0,0,0.0,
60930,READY,-9.9573,-8.8102,-15.8643,0.0,0.0,0,0.0,
61030,READY,-9.9573,-9.5638,-15.8643,0.0,0.0,0,0.0,
61130,READY,-9.9573,-9.7645,-15.8643,0.0,0.0,0,0.0,
61230,READY,-9.0655,-9.5127,-15.8643,0.0,0.0,0,0.0,
61330,READY,-8.9969,-9.2496,-15.8643,0.0,0.0,0,0.0,
61430,READY,-8.9969,-9.0836,-15.8643,0.0,0.0,0,0.0,
61530,READY,-9.4085,-9.1628,-15.8643,0.0,0.0,0,0.0,
61630,READY,-9.9573,-9.6603,-15.8643,0.0,0.0,0,0.0,
61730,READY,-10.3003,-9.9867,-15.8643,0.0,0.0,0,0.0,
61830,READY,-10.3003,-10.1927,-15.8643,0.0,0.0,0,0.0,
61930,READY,-10.3003,-10.2476,-15.8643,0.0,0.0,0,0.0,
62030,READY,-9.8887,-10.1587,-15.8643,0.0,0.0,0,0.0,
62130,READY,-9.8887,-10.021,-15.8643,0.0,0.0,0,0.0,
62230,READY,-8.9969,-9.4936,-15.8643,0.0,0.0,0,0.0,
62330,READY,-8.9969,-9.2403,-15.8643,0.0,0.0,0,0.0,
62430,READY,-9.0655,-9.1009,-15.8643,0.0,0.0,0,0.0,
62530,READY,-9.0655,-9.0828,-15.8643,0.0,0.0,0,0.0,
62630,READY,-8.9969,-9.0508,-15.8643,0.0,0.0,0,0.0,
62730,READY,-8.9969,-9.0233,-15.8643,0.0,0.0,0,0.0,
62830,READY,-8.9969,-9.0059,-15.8643,0.0,0.0,0,0.0,
62930,READY,-8.9969,-9.0013,-15.8643,0.0,0.0,0,0.0,
63030,READY,-9.4771,-9.2289,-15.8643,0.0,0.0,0,0.0,
63130,READY,-9.4771,-9.3555,-15.8643,0.0,0.0,0,0.0,
63230,READY,-9.8887,-9.6453,-15.8643,0.0,0.0,0,0.0,
63330,READY,-9.4771,-9.5595,-15.8643,0.0,0.0,0,0.0,
63430,READY,-9.4771,-9.5053,-15.8643,0.0,0.0,0,0.0,
63531,READY,-9.4771,-9.4909,-15.8643,0.0,0.0,0,0.0,
63631,READY,-9.4771,-9.4818,-15.8643,0.0,0.0,0,0.0,
63731,READY,-9.4771,-9.4794,-15.8643,0.0,0.0,0,0.0,
63831,READY,-9.4771,-9.4779,-15.8643,0.0,0.0,0,0.0,
63931,READY,-9.4771,-9.4775,-15.8643,0.0,0.0,0,0.0,
64031,READY,-9.4771,-9.4772,-15.8643,0.0,0.0,0,0.0,
64131,READY,-9.4771,-9.4771,-15.8643,0.0,0.0,0,0.0,
64231,READY,-9.8887,-9.6006,-15.8643,0.0,0.0,0,0.0,
64331,READY,-9.8887,-9.7475,-15.8643,0.0,0.0,0,0.0,
64431,READY,-9.4771,-9.5698,-15.8643,0.0,0.0,0,0.0,
64531,READY,-9.4771,-9.5225,-15.8643,0.0,0.0,0,0.0,
64631,READY,-9.4771,-9.4927,-15.8643,0.0,0.0,0,0.0,
64731,READY,-9.4771,-9.4847,-15.8643,0.0,0.0,0,0.0,
64831,READY,-9.4771,-9.4797,-15.8643,0.0,0.0,0,0.0,
64931,READY,-9.4771,-9.4784,-15.8643,0.0,0.0,0,0.0,
65031,READY,-9.4771,-9.4775,-15.8643,0.0,0.0,0,0.0,
65131,READY,-9.4771,-9.4773,-15.8643,0.0,0.0,0,0.0,
65231,READY,-9.4771,-9.4771,-15.8643,0.0,0.0,0,0.0,
65331,READY,-9.4771,-9.4771,-15.8643,0.0,0.0,0,0.0,
65431,READY,-9.4771,-9.4771,-15.8643,0.0,0.0,0,0.0,
65531,READY,-9.4771,-9.4771,-15.8643,0.0,0.0,0,0.0,
65631,READY,-9.4771,-9.4771,-15.8643,0.0,0.0,0,0.0,
65731,READY,-9.4771,-9.4771,-15.8643,0.0,0.0,0,0.0,
65831,READY,-9.4771,-9.4771,-15.8643,0.0,0.0,0,0.0,
65931,READY,-9.8887,-9.6005,-15.8643,0.0,0.0,0,0.0,
66031,READY,-9.8887,-9.7898,-15.8643,0.0,0.0,0,0.0,
66131,READY,-9.8887,-9.8402,-15.8643,0.0,0.0,0,0.0,
66231,READY,-9.8887,-9.8721,-15.8643,0.0,0.0,0,0.0,
66331,READY,-9.4771,-9.6706,-15.8643,0.0,0.0,0,0.0,
66432,READY,-9.4771,-9.5435,-15.8643,0.0,0.0,0,0.0,
66532,READY,-9.4085,-9.4746,-15.8643,0.0,0.0,0,0.0,
66632,READY,-9.4085,-9.4312,-15.8643,0.0,0.0,0,0.0,
66732,READY,-9.4085,-9.4196,-15.8643,0.0,0.0,0,0.0,
66832,READY,-9.4085,-9.4123,-15.8643,0.0,0.0,0,0.0,
66932,READY,-9.4771,-9.4309,-15.8643,0.0,0.0,0,0.0,
67032,READY,-9.4771,-9.4612,-15.8643,0.0,0.0,0,0.0,
67132,READY,-9.4771,-9.4693,-15.8643,0.0,0.0,0,0.0,
67232,READY,-9.4771,-9.4744,-15.8643,0.0,0.0,0,0.0,
67332,READY,-9.4771,-9.4758,-15.8643,0.0,0.0,0,0.0,
67432,READY,-9.4771,-9.4766,-15.8643,0.0,0.0,0,0.0,
67532,READY,-9.4771,-9.4768,-15.8643,0.0,0.0,0,0.0,
67632,READY,-9.4771,-9.477,-15.8643,0.0,0.0,0,0.0,
67732,READY,-9.4771,-9.477,-15.8643,0.0,0.0,0,0.0,
67832,READY,-9.4771,-9.4626,-15.8643,0.0,0.0,0,0.0,
67932,READY,-9.4771,-9.47,-15.8643,0.0,0.0,0,0.0,
68032,READY,-9.4771,-9.4746,-15.8643,0.0,0.0,0,0.0,
68132,READY,-9.4085,-9.4553,-15.8643,0.0,0.0,0,0.0,
68232,READY,-9.4771,-9.4595,-15.8643,0.0,0.0,0,0.0,
68332,READY,-9.4771,-9.4685,-15.8643,0.0,0.0,0,0.0,
68432,READY,-9.8887,-9.5976,-15.8643,0.0,0.0,0,0.0,
68532,READY,-9.8887,-9.746,-15.8643,0.0,0.0,0,0.0,
68632,READY,-9.8887,-9.8397,-15.8643,0.0,0.0,0,0.0,
68732,READY,-9.8887,-9.8647,-15.8643,0.0,0.0,0,0.0,
68832,READY,-9.8887,-9.8804,-15.8643,0.0,0.0,0,0.0,
68932,READY,-9.8887,-9.8846,-15.8643,0.0,0.0,0,0.0,
69032,READY,-9.8887,-9.8873,-15.8643,0.0,0.0,0,0.0,
69132,READY,-9.4771,-9.7645,-15.8643,0.0,0.0,0,0.0,
69232,READY,-9.4771,-9.5757,-15.8643,0.0,0.0,0,0.0,
69332,READY,-9.4771,-9.5254,-15.8643,0.0,0.0,0,0.0,
69432,READY,-9.4771,-9.4936,-15.8643,0.0,0.0,0,0.0,
69532,READY,-9.4771,-9.4852,-15.8643,0.0,0.0,0,0.0,
69632,READY,-9.4771,-9.4799,-15.8643,0.0,0.0,0,0.0,
69732,READY,-9.8887,-9.6883,-15.8643,0.0,0.0,0,0.0,
69832,READY,-9.8887,-9.82,-15.8643,0.0,0.0,0,0.0,
69932,READY,-9.4771,-9.7315,-15.8643,0.0,0.0,0,0.0,
70032,READY,-9.8887,-9.8348,-15.8643,0.0,0.0,0,0.0,
70132,READY,-9.4771,-9.7388,-15.8643,0.0,0.0,0,0.0,
70232,READY,-9.4771,-9.5668,-15.8643,0.0,0.0,0,0.0,
70332,READY,-9.4771,-9.5211,-15.8643,0.0,0.0,0,0.0,
70432,READY,-9.4771,-9.4922,-15.8643,0.0,0.0,0,0.0,
70532,READY,-9.4771,-9.4845,-15.8643,0.0,0.0,0,0.0,
70632,READY,-9.4771,-9.4796,-15.8643,0.0,0.0,0,0.0,
70732,READY,-9.8887,-9.6018,-15.8643,0.0,0.0,0,0.0,
70832,READY,-9.8887,-9.7903,-15.8643,0.0,0.0,0,0.0,
70932,READY,-9.8887,-9.8405,-15.8643,0.0,0.0,0,0.0,
71032,READY,-9.4771,-9.6017,-15.8643,0.0,0.0,0,0.0,
71132,READY,-9.4771,-9.5381,-15.8643,0.0,0.0,0,0.0,
71232,READY,-9.4771,-9.498,-15.8643,0.0,0.0,0,0.0,
71332,READY,-9.4771,-9.4873,-15.8643,0.0,0.0,0,0.0,
71432,READY,-9.8887,-9.6905,-15.8643,0.0,0.0,0,0.0,
71532,RUNNING,-9.4771,-9.5817,-15.5637,4.0,600.0,0,0.0,
71632,RUNNING,-9.4771,-9.5129,-9.3135,3.912,1152.17,0,0.0,
71732,RUNNING,-9.4085,-9.4741,1.7074,4.0,575.49,0,0.0,
71832,RUNNING,-9.4085,-9.431,8.7358,4.0,121.36,0,0.0,
71932,RUNNING,-8.9969,-9.296,11.2604,4.0,-119.84,0,0.0,
72032,RUNNING,-8.6539,-8.9245,10.2091,1.7695,-295.48,0,0.0,
72132,RUNNING,-8.9969,-8.8894,8.103,4.0,-100.08,0,0.0,
72232,RUNNING,-8.5853,-8.6997,6.5016,3.1906,-99.92,0,0.0,
72332,RUNNING,-8.5853,-8.6413,5.5747,4.0,-21.17,0,0.0,
72432,RUNNING,-8.1737,-8.3341,4.7837,2.7624,-76.98,0,0.0,
72532,RUNNING,-5.6539,-7.237,3.9742,3.8015,-10.49,0,0.0,
72632,RUNNING,-5.1737,-5.9419,2.8098,-3.5377,-214.47,0,0.0,
72732,RUNNING,-3.9389,-5.1797,1.6336,3.1128,-14.47,0,0.0,
72832,RUNNING,-2.1737,-3.3617,0.31,-4.0,-214.47,0,0.0,
72932,RUNNING,-2.1737,-2.7558,-0.9447,2.1828,-14.47,0,0.0,
73032,RUNNING,0.4147,-0.8862,-2.191,-4.0,-199.73,0,0.0,
73132,RUNNING,0.4147,-0.8862,-2.6461,1.4179,206.21,0,0.0,
73232,RUNNING,1.4437,0.1724,-1.2242,-4.0,-58.08,0,0.0,
73332,RUNNING,3.3804,1.6664,-0.5482,0.3153,19.51,0,0.0,
73432,RUNNING,5.0737,3.4942,-1.0493,-4.0,-205.03,0,0.0,
73532,RUNNING,6.3804,4.8951,-2.0506,-1.1375,-4.23,0,0.0,
73632,RUNNING,6.3804,4.8951,-2.721,-1.2192,48.42,0,0.0,
73732,RUNNING,7.135,5.5671,-2.5648,-1.5768,27.53,0,0.0,
73832,RUNNING,9.3804,7.7811,-2.5941,-4.0,-125.68,0,0.0,
73932,RUNNING,11.0737,9.2632,-3.225,-3.3022,-51.05,0,0.0,
74032,RUNNING,12.1319,11.1176,-4.0756,-4.0,-44.01,0,0.0,
74132,RUNNING,11.9947,11.5793,-4.6015,-4.0,-6.96,0,0.0,
74232,RUNNING,11.9947,11.8522,-4.8251,-4.0,16.08,0,0.0,
74332,RUNNING,11.7889,11.8632,-4.8427,-4.0,28.24,0,0.0,
74432,RUNNING,11.1029,11.5907,-4.3613,-4.0,18.91,0,0.0,
74532,RUNNING,10.8285,11.362,-3.7584,-4.0,-3.33,0,0.0,
74632,RUNNING,10.8285,11.362,-3.4467,-4.0,-31.45,0,0.0,
74732,RUNNING,9.2507,10.7287,-3.5637,-4.0,-10.65,0,0.0,
74832,RUNNING,6.2507,8.3903,-2.9589,4.0,219.44,0,0.0,
74932,RUNNING,6.2507,8.3903,-2.123,-3.4826,-26.6,0,0.0,
75032,RUNNING,6.2507,8.3903,-2.0932,-3.5946,0.0,0,0.0,
75132,RUNNING,6.2507,8.3903,-2.2895,-3.5946,0.0,0,0.0,
75232,RUNNING,6.2507,8.3903,-2.3224,-3.5946,0.0,0,0.0,
75332,RUNNING,6.2507,8.3903,-2.328,-3.5946,0.0,0,0.0,
75432,RUNNING,6.2507,8.3903,-2.3289,-3.5946,0.0,0,0.0,
75532,RUNNING,10.657,9.251,-2.4451,-4.0,-69.54,0,0.0,
75632,RUNNING,12.6121,11.321,-3.0793,-4.0,-46.36,0,0.0,
75732,RUNNING,12.8179,12.0628,-3.6746,-4.0,-17.3,0,0.0,
75832,RUNNING,13.0237,12.6596,-4.0157,-4.0,1.91,0,0.0,
75932,RUNNING,13.2295,12.9214,-4.1481,-4.0,11.33,0,0.0,
76032,RUNNING,13.2295,13.0786,-4.1035,-4.0,10.22,0,0.0,
76132,RUNNING,13.2295,13.0786,-4.0229,-4.0,6.05,0,0.0,
76232,RUNNING,13.2295,13.0786,-3.9453,-4.0,0.0,0,0.0,
76332,RUNNING,13.2295,13.0786,-3.9169,-4.0,0.0,0,0.0,
76432,RUNNING,13.2295,13.0786,-3.9121,-4.0,0.0,0,0.0,
76532,RUNNING,13.2295,13.0786,-3.9113,-4.0,0.0,0,0.0,
76632,RUNNING,13.2295,12.7629,-3.5112,-4.0,-8.55,0,0.0,
76732,RUNNING,13.4353,13.0842,-3.3321,-4.0,-27.19,0,0.0,
76832,RUNNING,13.6411,13.4256,-3.44,-4.0,-28.66,0,0.0,
76932,RUNNING,13.6411,13.5499,-3.7415,-4.0,-15.37,0,0.0,
77032,RUNNING,13.5725,13.5648,-3.9494,-4.0,-4.29,0,0.0,
77132,RUNNING,13.2981,13.4864,-4.0575,-4.0,2.47,0,0.0,
77232,RUNNING,13.0237,13.2026,-4.1287,-4.0,9.69,0,0.0,
77332,RUNNING,12.8179,13.0352,-4.0208,-4.0,4.1,0,0.0,
77432,RUNNING,12.5435,12.7612,-3.9001,-3.8504,6.8,0,0.0,
77532,RUNNING,12.4749,12.6296,-3.763,-4.0,-13.03,0,0.0,
77632,RUNNING,12.0633,12.2777,-3.7683,-3.7948,2.51,0,0.0,
77732,RUNNING,11.9947,12.1334,-3.7409,-4.0,-14.56,0,0.0,
77832,RUNNING,11.9947,12.0423,-3.794,-4.0,-14.35,0,0.0,
77932,RUNNING,11.9947,12.018,-3.9363,-4.0,-7.29,0,0.0,
78032,RUNNING,12.2691,12.1139,-4.0462,-4.0,-0.65,0,0.0,
78132,RUNNING,12.3377,12.2136,-4.1532,-4.0,7.38,0,0.0,
78232,RUNNING,12.6121,12.4553,-4.1044,-4.0,6.05,0,0.0,
78332,RUNNING,12.8865,12.632,-4.0899,-4.0,6.35,0,0.0,
78432,RUNNING,13.0237,12.8692,-4.0206,-4.0,2.8,0,0.0,
78532,RUNNING,13.2295,13.0242,-4.0027,-4.0,1.81,0,0.0,
78632,RUNNING,13.2981,13.1941,-3.9733,-4.0,-0.03,0,0.0,
78732,RUNNING,13.5039,13.3377,-3.9216,-4.0,-3.96,0,0.0,
78832,RUNNING,13.6411,13.5371,-3.9129,-4.0,-5.56,0,0.0,
78932,RUNNING,13.5725,13.5696,-3.9114,-4.0,-6.76,0,0.0,
79032,RUNNING,13.2981,13.4892,-3.9112,-4.0,-7.9,0,0.0,
79132,RUNNING,13.2295,13.3568,-3.9843,-4.0,-3.93,0,0.0,
79232,RUNNING,12.4749,12.9791,-4.0414,-1.584,151.44,0,0.0,
79332,RUNNING,12.1319,12.5614,-3.6638,-4.0,-6.57,0,0.0,
79432,RUNNING,12.1319,12.5614,-3.2379,-4.0,-40.64,0,0.0,
79532,RUNNING,12.1319,12.5614,-3.4819,-4.0,0.0,0,0.0,
79632,RUNNING,12.1319,12.5614,-3.6196,-4.0,0.0,0,0.0,
79732,RUNNING,12.1319,12.5614,-3.6428,-4.0,0.0,0,0.0,
79832,RUNNING,12.1319,12.5614,-3.6467,-4.0,0.0,0,0.0,
79932,RUNNING,12.1319,12.5614,-3.6473,-4.0,0.0,0,0.0,
80032,RUNNING,12.1319,12.5614,-3.6474,-4.0,0.0,0,0.0,
80132,RUNNING,12.1319,12.5614,-3.6475,-4.0,0.0,0,0.0,
80232,RUNNING,12.1319,12.5614,-3.6475,-4.0,0.0,0,0.0,
80332,RUNNING,12.1319,12.5614,-3.6475,-4.0,0.0,0,0.0,
80432,RUNNING,12.1319,12.5614,-3.6475,-4.0,0.0,0,0.0,
80532,RUNNING,12.1319,12.5614,-3.6475,-4.0,0.0,0,0.0,
80632,RUNNING,12.1319,12.5614,-3.6475,-4.0,0.0,0,0.0,
80732,RUNNING,12.1319,12.5614,-3.6475,-4.0,0.0,0,0.0,
80832,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
80932,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
81032,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
81132,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
81232,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
81332,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
81432,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
81532,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
81632,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
81732,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
81832,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
81932,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
82032,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
82132,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
82232,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
82332,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
82432,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
82532,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
82632,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
82732,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
82832,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
82932,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
83032,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
83132,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
83232,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
83332,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
83432,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
83532,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
83632,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
83732,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
83832,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
83932,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
84032,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
84132,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
84232,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
84332,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
84432,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
84532,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
84632,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
84732,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
84832,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
84932,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
85032,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,0.0,
85132,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,4.3872,
85232,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,4.3872,
85332,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,4.3872,
85432,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,4.3872,
85532,FAULT,12.1319,12.5614,-3.6475,-4.0,0.0,1,4.3872,
