t_ms,state,x_cm,x_filt_cm,theta_deg,theta_cmd_deg,u_step_rate,fault_flags
349,SAFE_DISABLED,11.1475,11.1338,-3.9551,0.0,0.0,0
449,SAFE_DISABLED,11.2161,11.1947,-3.9551,0.0,0.0,0
549,SAFE_DISABLED,11.2504,11.2468,-3.9551,0.0,0.0,0
649,SAFE_DISABLED,11.2504,11.2498,-3.9551,0.0,0.0,0
749,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
849,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
949,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
1049,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
1149,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
1249,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
1349,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
1449,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
1549,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
1649,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
1750,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
1850,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
1950,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
2050,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
2150,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
2250,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
2350,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
2450,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
2550,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
2650,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
2750,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
2850,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
2950,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
3050,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
3150,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
3250,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
3350,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
3450,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
3550,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
3650,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
3750,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
3850,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
3950,SAFE_DISABLED,11.662,11.5961,-3.9551,0.0,0.0,0
4050,SAFE_DISABLED,11.2504,11.3057,-3.9551,0.0,0.0,0
4150,SAFE_DISABLED,11.662,11.5174,-3.9551,0.0,0.0,0
4250,SAFE_DISABLED,11.319,11.3507,-3.9551,0.0,0.0,0
4350,SAFE_DISABLED,11.319,11.4033,-3.9551,0.0,0.0,0
4450,SAFE_DISABLED,11.662,11.6206,-3.9551,0.0,0.0,0
4550,SAFE_DISABLED,11.662,11.6593,-3.9551,0.0,0.0,0
4651,SAFE_DISABLED,11.2504,11.3323,-3.9551,0.0,0.0,0
4751,SAFE_DISABLED,11.2504,11.2556,-3.9551,0.0,0.0,0
4851,SAFE_DISABLED,11.2504,11.2512,-3.9551,0.0,0.0,0
4951,SAFE_DISABLED,11.2504,11.2505,-3.9551,0.0,0.0,0
5051,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
5151,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
5251,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
5351,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
5451,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
5551,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
5651,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
5751,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
5851,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
5951,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
6051,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
6151,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
6251,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
6351,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
6451,SAFE_DISABLED,11.2504,11.2504,-3.9551,0.0,0.0,0
84051,RUNNING,-3.3679,-3.3676,1.2066,1.0419,-31.44,0
84151,RUNNING,-3.3679,-3.3678,1.22,1.075,-64.33,0
84251,RUNNING,-3.3679,-3.3679,0.8125,1.1071,143.15,0
84352,RUNNING,-3.3679,-3.3679,1.4714,1.1396,-131.68,0
84452,RUNNING,-3.3679,-3.3679,0.902,1.1721,120.22,0
84552,RUNNING,-3.2993,-3.3102,1.2583,0.9001,-148.24,0
84652,RUNNING,-3.2993,-3.301,0.988,1.2163,99.87,0
84752,RUNNING,-3.2993,-3.2994,1.4553,1.2447,-80.6,0
84852,RUNNING,-3.2993,-3.2993,1.1847,1.2795,33.56,0
84952,RUNNING,-3.2993,-3.3058,1.3487,1.1413,-79.55,0
85052,RUNNING,-3.2993,-3.3003,1.2913,1.3438,23.91,0
85152,RUNNING,-3.2993,-3.3224,1.7163,0.7783,-247.45,0
85252,RUNNING,-3.3679,-3.3606,1.3212,1.4265,48.89,0
