t_ms,state,x_cm,x_filt_cm,theta_deg,theta_cmd_deg,u_step_rate,fault_flags,x_ref_cm,sonar_age_ms,sonar_valid,sonar_miss_count,theta_cmd_unclamped_deg,theta_cmd_clamped_deg,theta_cmd_saturated,act_deg_abs,trim_deg,search_phase,x_linear_cm,x_linear_filt_cm,x_ctrl_cm,x_ctrl_filt_cm,x_feedback_cm,feedback_blend,pos_fresh,pos_held,pos_control_usable,control_hold_active,test_phase
1351,SAFE_DISABLED,2.3977,2.365,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3977,2.365,2.3977,2.365,2.365,0.4,1,0,1,0,
1451,SAFE_DISABLED,2.3977,2.3817,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3977,2.3817,2.3977,2.3817,2.3817,0.4,1,0,1,0,
1551,SAFE_DISABLED,2.3977,2.3898,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3977,2.3898,2.3977,2.3898,2.3898,0.4,1,0,1,0,
1651,SAFE_DISABLED,2.3977,2.395,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3977,2.395,2.3977,2.395,2.395,0.4,1,0,1,0,
1751,SAFE_DISABLED,2.3977,2.3964,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3977,2.3964,2.3977,2.3964,2.3964,0.4,1,0,1,0,
1851,SAFE_DISABLED,2.3977,2.397,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3977,2.397,2.3977,2.397,2.397,0.4,1,0,1,0,
1951,SAFE_DISABLED,2.3977,2.3975,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3977,2.3975,2.3977,2.3975,2.3975,0.4,1,0,1,0,
2051,SAFE_DISABLED,2.3977,2.3976,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3977,2.3976,2.3977,2.3976,2.3976,0.4,1,0,1,0,
2151,SAFE_DISABLED,2.3977,2.3976,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3977,2.3976,2.3977,2.3976,2.3976,0.4,1,0,1,0,
2251,SAFE_DISABLED,2.3291,2.3627,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3291,2.3627,2.3291,2.3627,2.3627,0.4,1,0,1,0,
2351,SAFE_DISABLED,2.3291,2.3455,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3291,2.3455,2.3291,2.3455,2.3455,0.4,1,0,1,0,
2451,SAFE_DISABLED,2.3291,2.3347,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3291,2.3347,2.3291,2.3347,2.3347,0.4,1,0,1,0,
2551,SAFE_DISABLED,2.3291,2.3319,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3291,2.3319,2.3291,2.3319,2.3319,0.4,1,0,1,0,
2651,SAFE_DISABLED,2.3291,2.33,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3291,2.33,2.3291,2.33,2.33,0.4,1,0,1,0,
2751,SAFE_DISABLED,2.3291,2.3296,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3291,2.3296,2.3291,2.3296,2.3296,0.4,1,0,1,0,
2851,SAFE_DISABLED,2.3291,2.3293,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3291,2.3293,2.3291,2.3293,2.3293,0.4,1,0,1,0,
2951,SAFE_DISABLED,2.3977,2.3497,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3977,2.3497,2.3977,2.3497,2.3497,0.4,1,0,1,0,
3051,SAFE_DISABLED,2.3977,2.3742,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3977,2.3742,2.3977,2.3742,2.3742,0.4,1,0,1,0,
3151,SAFE_DISABLED,2.3977,2.3795,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3977,2.3795,2.3977,2.3795,2.3795,0.4,1,0,1,0,
3251,SAFE_DISABLED,2.3977,2.3888,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3977,2.3888,2.3977,2.3888,2.3888,0.4,1,0,1,0,
3351,SAFE_DISABLED,2.3977,2.3946,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3977,2.3946,2.3977,2.3946,2.3946,0.4,1,0,1,0,
3451,SAFE_DISABLED,2.3291,2.3612,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3291,2.3612,2.3291,2.3612,2.3612,0.4,1,0,1,0,
3551,SAFE_DISABLED,2.3291,2.3401,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3291,2.3401,2.3291,2.3401,2.3401,0.4,1,0,1,0,
3651,SAFE_DISABLED,2.3291,2.3345,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3291,2.3345,2.3291,2.3345,2.3345,0.4,1,0,1,0,
3751,SAFE_DISABLED,2.3291,2.3317,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3291,2.3317,2.3291,2.3317,2.3317,0.4,1,0,1,0,
3851,SAFE_DISABLED,2.3291,2.33,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3291,2.33,2.3291,2.33,2.33,0.4,1,0,1,0,
3951,SAFE_DISABLED,2.3977,2.3501,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3977,2.3501,2.3977,2.3501,2.3501,0.4,1,0,1,0,
4051,SAFE_DISABLED,2.3977,2.3814,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3977,2.3814,2.3977,2.3814,2.3814,0.4,1,0,1,0,
4151,SAFE_DISABLED,2.3977,2.3897,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3977,2.3897,2.3977,2.3897,2.3897,0.4,1,0,1,0,
4251,SAFE_DISABLED,2.3977,2.3949,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3977,2.3949,2.3977,2.3949,2.3949,0.4,1,0,1,0,
4352,SAFE_DISABLED,2.3977,2.3963,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3977,2.3963,2.3977,2.3963,2.3963,0.4,1,0,1,0,
4452,SAFE_DISABLED,2.3291,2.3522,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3291,2.3522,2.3291,2.3522,2.3522,0.4,1,0,1,0,
4552,SAFE_DISABLED,2.3291,2.3404,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3291,2.3404,2.3291,2.3404,2.3404,0.4,1,0,1,0,
4652,SAFE_DISABLED,2.3977,2.3535,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3977,2.3535,2.3977,2.3535,2.3535,0.4,1,0,1,0,
4752,SAFE_DISABLED,2.3291,2.3411,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3291,2.3411,2.3291,2.3411,2.3411,0.4,1,0,1,0,
4852,SAFE_DISABLED,2.3291,2.3476,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3291,2.3476,2.3291,2.3476,2.3476,0.4,1,0,1,0,
4952,SAFE_DISABLED,2.3291,2.3382,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3291,2.3382,2.3291,2.3382,2.3382,0.4,1,0,1,0,
5052,SAFE_DISABLED,2.3977,2.3685,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3977,2.3685,2.3977,2.3685,2.3685,0.4,1,0,1,0,
5152,SAFE_DISABLED,2.3977,2.3877,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3977,2.3877,2.3977,2.3877,2.3877,0.4,1,0,1,0,
5253,SAFE_DISABLED,2.3977,2.3928,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3977,2.3928,2.3977,2.3928,2.3928,0.4,1,0,1,0,
5353,SAFE_DISABLED,2.3977,2.396,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3977,2.396,2.3977,2.396,2.396,0.4,1,0,1,0,
5453,SAFE_DISABLED,2.3977,2.3969,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3977,2.3969,2.3977,2.3969,2.3969,0.4,1,0,1,0,
5553,SAFE_DISABLED,2.3291,2.3523,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3291,2.3523,2.3291,2.3523,2.3523,0.4,1,0,1,0,
5653,SAFE_DISABLED,2.3291,2.3405,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3291,2.3405,2.3291,2.3405,2.3405,0.4,1,0,1,0,
5754,SAFE_DISABLED,2.3291,2.333,0.0,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3291,2.333,2.3291,2.333,2.333,0.4,1,0,1,0,
5854,SAFE_DISABLED,2.3291,2.331,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3291,2.331,2.3291,2.331,2.331,0.4,1,0,1,0,
5954,SAFE_DISABLED,2.3291,2.3297,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3291,2.3297,2.3291,2.3297,2.3297,0.4,1,0,1,0,
6054,SAFE_DISABLED,2.3291,2.3294,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3291,2.3294,2.3291,2.3294,2.3294,0.4,1,0,1,0,
6154,SAFE_DISABLED,2.3291,2.3292,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3291,2.3292,2.3291,2.3292,2.3292,0.4,1,0,1,0,
6254,SAFE_DISABLED,2.3977,2.3742,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,19.5996,18.1934,idle,2.3977,2.3742,2.3977,2.3742,2.3742,0.4,1,0,1,0,
53356,READY,-9.6358,-7.3469,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,22.8516,19.8633,idle,-9.6358,-7.3469,-9.6358,-7.3469,-7.3469,0.4,1,0,1,0,
53456,READY,-11.1358,-9.0003,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,22.8516,19.8633,idle,-11.1358,-9.0003,-11.1358,-9.0003,-9.0003,0.4,1,0,1,0,
53556,READY,-12.5501,-10.7927,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,22.8516,19.8633,idle,-12.5501,-10.7927,-12.5501,-10.7927,-10.7927,0.4,1,0,1,0,
53656,READY,-12.7216,-11.7584,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,22.8516,19.8633,idle,-12.7216,-11.7584,-12.7216,-11.7584,-11.7584,0.4,1,0,1,0,
53756,READY,-13.1369,-12.5344,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,22.8516,19.8633,idle,-13.1369,-12.5344,-13.1369,-12.5344,-12.5344,0.4,1,0,1,0,
53856,READY,-13.1369,-12.8417,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,22.8516,19.8633,idle,-13.1369,-12.8417,-13.1369,-12.8417,-12.8417,0.4,1,0,1,0,
53956,READY,-13.1369,-12.9923,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,22.8516,19.8633,idle,-13.1369,-12.9923,-13.1369,-12.9923,-12.9923,0.4,1,0,1,0,
54056,READY,-13.1369,-13.0873,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,22.8516,19.8633,idle,-13.1369,-13.0873,-13.1369,-13.0873,-13.0873,0.4,1,0,1,0,
54156,READY,-13.1369,-13.1126,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,22.8516,19.8633,idle,-13.1369,-13.1126,-13.1369,-13.1126,-13.1126,0.4,1,0,1,0,
54256,READY,-13.1369,-13.125,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,22.8516,19.8633,idle,-13.1369,-13.125,-13.1369,-13.125,-13.125,0.4,1,0,1,0,
54356,READY,-13.2055,-13.1534,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,22.8516,19.8633,idle,-13.2055,-13.1534,-13.2055,-13.1534,-13.1534,0.4,1,0,1,0,
54456,READY,-13.2055,-13.18,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,22.8516,19.8633,idle,-13.2055,-13.18,-13.2055,-13.18,-13.18,0.4,1,0,1,0,
54556,READY,-13.2055,-13.1066,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,22.8516,19.8633,idle,-13.2055,-13.1066,-13.2055,-13.1066,-13.1066,0.4,1,0,1,0,
54656,READY,-12.7939,-12.9012,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,22.8516,19.8633,idle,-12.7939,-12.9012,-12.7939,-12.9012,-12.9012,0.4,1,0,1,0,
54756,READY,-12.7939,-12.8465,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,22.8516,19.8633,idle,-12.7939,-12.8465,-12.7939,-12.8465,-12.8465,0.4,1,0,1,0,
54856,READY,-12.7939,-12.812,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,22.8516,19.8633,idle,-12.7939,-12.812,-12.7939,-12.812,-12.812,0.4,1,0,1,0,
54956,READY,-12.7939,-12.8028,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,22.8516,19.8633,idle,-12.7939,-12.8028,-12.7939,-12.8028,-12.8028,0.4,1,0,1,0,
55056,READY,-12.7939,-12.7983,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,22.8516,19.8633,idle,-12.7939,-12.7983,-12.7939,-12.7983,-12.7983,0.4,1,0,1,0,
55156,READY,-12.7939,-12.7954,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,22.8516,19.8633,idle,-12.7939,-12.7954,-12.7939,-12.7954,-12.7954,0.4,1,0,1,0,
55256,READY,-13.0683,-12.877,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,22.8516,19.8633,idle,-13.0683,-12.877,-13.0683,-12.877,-12.877,0.4,1,0,1,0,
55356,READY,-13.1369,-13.0096,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,22.8516,19.8633,idle,-13.1369,-13.0096,-13.1369,-13.0096,-13.0096,0.4,1,0,1,0,
55456,READY,-13.1369,-13.0932,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,22.8516,19.8633,idle,-13.1369,-13.0932,-13.1369,-13.0932,-13.0932,0.4,1,0,1,0,
55556,READY,-13.1369,-13.1155,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,22.8516,19.8633,idle,-13.1369,-13.1155,-13.1369,-13.1155,-13.1155,0.4,1,0,1,0,
55656,READY,-13.1369,-13.1264,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,22.8516,19.8633,idle,-13.1369,-13.1264,-13.1369,-13.1264,-13.1264,0.4,1,0,1,0,
55756,READY,-13.1369,-13.1333,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,22.8516,19.8633,idle,-13.1369,-13.1333,-13.1369,-13.1333,-13.1333,0.4,1,0,1,0,
55856,READY,-13.1369,-13.1352,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,22.8516,19.8633,idle,-13.1369,-13.1352,-13.1369,-13.1352,-13.1352,0.4,1,0,1,0,
55956,READY,-13.0683,-13.1155,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,22.8516,19.8633,idle,-13.0683,-13.1155,-13.0683,-13.1155,-13.1155,0.4,1,0,1,0,
56056,READY,-12.7939,-12.9042,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,22.8516,19.8633,idle,-12.7939,-12.9042,-12.7939,-12.9042,-12.9042,0.4,1,0,1,0,
56156,READY,-12.7939,-12.848,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,22.8516,19.8633,idle,-12.7939,-12.848,-12.7939,-12.848,-12.848,0.4,1,0,1,0,
56256,READY,-12.7253,-12.7854,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,22.8516,19.8633,idle,-12.7253,-12.7854,-12.7253,-12.7854,-12.7854,0.4,1,0,1,0,
56356,READY,-12.7253,-12.7854,0.0,0.0,0.0,0,0.0,134,1,2,0.0,0.0,0,22.8516,19.8633,idle,-12.7253,-12.7854,-12.7253,-12.7854,-12.7854,0.4,0,1,1,0,
56456,READY,-12.7253,-12.7854,0.0,0.0,0.0,0,0.0,234,1,5,0.0,0.0,0,22.8516,19.8633,idle,-12.7253,-12.7854,-12.7253,-12.7854,-12.7854,0.4,0,1,0,0,
56556,READY,-12.7253,-12.7854,0.0,0.0,0.0,0,0.0,334,1,7,0.0,0.0,0,22.8516,19.8633,idle,-12.7253,-12.7854,-12.7253,-12.7854,-12.7854,0.4,0,1,0,0,
56656,READY,-9.7253,-11.8548,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,22.8516,19.8633,idle,-9.7253,-11.8548,-9.7253,-11.8548,-11.8548,0.4,1,0,1,0,
56756,READY,-8.2253,-10.3188,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,22.8516,19.8633,idle,-8.2253,-10.3188,-8.2253,-10.3188,-10.3188,0.4,1,0,1,0,
56856,READY,-6.7253,-8.4861,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,22.8516,19.8633,idle,-6.7253,-8.4861,-6.7253,-8.4861,-8.4861,0.4,1,0,1,0,
56956,READY,-5.2253,-6.7218,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,22.8516,19.8633,idle,-5.2253,-6.7218,-5.2253,-6.7218,-6.7218,0.4,1,0,1,0,
57056,READY,-3.7253,-5.3511,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,22.8516,19.8633,idle,-3.7253,-5.3511,-3.7253,-5.3511,-5.3511,0.4,1,0,1,0,
57156,READY,-3.7253,-4.522,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,22.8516,19.8633,idle,-3.7253,-4.522,-3.7253,-4.522,-4.522,0.4,1,0,1,0,
57256,READY,-2.2253,-3.1674,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,22.8516,19.8633,idle,-2.2253,-3.1674,-2.2253,-3.1674,-3.1674,0.4,1,0,1,0,
57356,READY,-2.0923,-2.6335,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,22.8516,19.8633,idle,-2.0923,-2.6335,-2.0923,-2.6335,-2.6335,0.4,1,0,1,0,
57456,READY,-2.0237,-2.3225,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,22.8516,19.8633,idle,-2.0237,-2.3225,-2.0237,-2.3225,-2.3225,0.4,1,0,1,0,
57556,READY,-2.0923,-2.1612,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,22.8516,19.8633,idle,-2.0923,-2.1612,-2.0923,-2.1612,-2.1612,0.4,1,0,1,0,
57656,READY,-1.3377,-1.8997,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,22.8516,19.8633,idle,-1.3377,-1.8997,-1.3377,-1.8997,-1.8997,0.4,1,0,1,0,
57756,READY,-0.9261,-1.4896,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,22.8516,19.8633,idle,-0.9261,-1.4896,-0.9261,-1.4896,-1.4896,0.4,1,0,1,0,
57856,READY,-0.9261,-1.1194,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,22.8516,19.8633,idle,-0.9261,-1.1194,-0.9261,-1.1194,-1.1194,0.4,1,0,1,0,
57956,READY,-0.7889,-0.9653,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,22.8516,19.8633,idle,-0.7889,-0.9653,-0.7889,-0.9653,-0.9653,0.4,1,0,1,0,
58056,READY,-0.8575,-0.87,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,22.8516,19.8633,idle,-0.8575,-0.87,-0.8575,-0.87,-0.87,0.4,1,0,1,0,
58156,READY,-0.9261,-0.8986,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,22.8516,19.8633,idle,-0.9261,-0.8986,-0.9261,-0.8986,-0.8986,0.4,1,0,1,0,
58256,READY,-2.6411,-1.6242,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,22.8516,19.8633,idle,-2.6411,-1.6242,-2.6411,-1.6242,-1.6242,0.4,1,0,1,0,
58356,READY,-3.1899,-2.3219,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,22.8516,19.8633,idle,-3.1899,-2.3219,-3.1899,-2.3219,-2.3219,0.4,1,0,1,0,
58456,READY,-3.2585,-2.9373,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,22.8516,19.8633,idle,-3.2585,-2.9373,-3.2585,-2.9373,-2.9373,0.4,1,0,1,0,
58556,READY,-3.2585,-3.1011,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,22.8516,19.8633,idle,-3.2585,-3.1011,-3.2585,-3.1011,-3.1011,0.4,1,0,1,0,
58656,READY,-3.2585,-3.2045,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,22.8516,19.8633,idle,-3.2585,-3.2045,-3.2585,-3.2045,-3.2045,0.4,1,0,1,0,
58756,READY,-3.2585,-3.2321,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,22.8516,19.8633,idle,-3.2585,-3.2321,-3.2585,-3.2321,-3.2321,0.4,1,0,1,0,
58856,READY,-2.9155,-3.0706,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,22.8516,19.8633,idle,-2.9155,-3.0706,-2.9155,-3.0706,-3.0706,0.4,1,0,1,0,
58956,READY,-3.1899,-3.0986,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,22.8516,19.8633,idle,-3.1899,-3.0986,-3.1899,-3.0986,-3.0986,0.4,1,0,1,0,
59056,READY,-3.2585,-3.1802,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,22.8516,19.8633,idle,-3.2585,-3.1802,-3.2585,-3.1802,-3.1802,0.4,1,0,1,0,
59156,READY,-3.2585,-3.2201,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,22.8516,19.8633,idle,-3.2585,-3.2201,-3.2585,-3.2201,-3.2201,0.4,1,0,1,0,
59256,READY,-3.2585,-3.231,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,22.8516,19.8633,idle,-3.2585,-3.231,-3.2585,-3.231,-3.231,0.4,1,0,1,0,
59356,READY,-3.2585,-3.245,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,22.8516,19.8633,idle,-3.2585,-3.245,-3.2585,-3.245,-3.245,0.4,1,0,1,0,
59456,READY,-3.2585,-3.2519,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,22.8516,19.8633,idle,-3.2585,-3.2519,-3.2585,-3.2519,-3.2519,0.4,1,0,1,0,
59556,READY,-3.3271,-3.2768,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,22.8516,19.8633,idle,-3.3271,-3.2768,-3.3271,-3.2768,-3.2768,0.4,1,0,1,0,
59656,READY,-3.2585,-3.2675,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,22.8516,19.8633,idle,-3.2585,-3.2675,-3.2585,-3.2675,-3.2675,0.4,1,0,1,0,
59756,READY,-3.2585,-3.2629,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,22.8516,19.8633,idle,-3.2585,-3.2629,-3.2585,-3.2629,-3.2629,0.4,1,0,1,0,
