t_ms,state,x_cm,x_filt_cm,theta_deg,theta_cmd_deg,u_step_rate,fault_flags,x_ref_cm,test_phase
109108,READY,8.7405,8.7085,25.3472,0.0,0.0,0,0.0,
109208,READY,8.7405,8.7194,25.3472,0.0,0.0,0,0.0,
109308,READY,8.7405,8.7302,25.3472,0.0,0.0,0,0.0,
109408,READY,8.7405,8.7369,25.3472,0.0,0.0,0,0.0,
109508,READY,8.7405,8.7387,25.3472,0.0,0.0,0,0.0,
109608,READY,8.7405,8.7399,25.3472,0.0,0.0,0,0.0,
109708,READY,8.7405,8.7402,25.3472,0.0,0.0,0,0.0,
109808,READY,8.7405,8.7404,25.3472,0.0,0.0,0,0.0,
109908,READY,8.7405,8.7404,25.3472,0.0,0.0,0,0.0,
110008,READY,8.6719,8.6954,25.3472,0.0,0.0,0,0.0,
110108,READY,8.6719,8.6834,25.3472,0.0,0.0,0,0.0,
110208,READY,8.6719,8.6758,25.3472,0.0,0.0,0,0.0,
110308,READY,8.6719,8.6738,25.3472,0.0,0.0,0,0.0,
110408,READY,8.6719,8.6725,25.3472,0.0,0.0,0,0.0,
110508,READY,8.6719,8.6722,25.3472,0.0,0.0,0,0.0,
110608,READY,8.3289,8.4971,25.3472,0.0,0.0,0,0.0,
110708,READY,8.3289,8.4113,25.3472,0.0,0.0,0,0.0,
110808,READY,8.3289,8.3571,25.3472,0.0,0.0,0,0.0,
110908,READY,8.3289,8.3427,25.3472,0.0,0.0,0,0.0,
111008,READY,8.3289,8.3336,25.3472,0.0,0.0,0,0.0,
111108,READY,8.6719,8.5061,25.3472,0.0,0.0,0,0.0,
111208,READY,8.6719,8.615,25.3472,0.0,0.0,0,0.0,
111308,READY,8.7405,8.679,25.3472,0.0,0.0,0,0.0,
111408,READY,8.7405,8.7194,25.3472,0.0,0.0,0,0.0,
111508,READY,8.7405,8.7302,25.3472,0.0,0.0,0,0.0,
111608,READY,8.7405,8.7369,25.3472,0.0,0.0,0,0.0,
111708,READY,8.6033,8.6976,25.3472,0.0,0.0,0,0.0,
111808,READY,8.3289,8.4957,25.3472,0.0,0.0,0,0.0,
111908,READY,8.3289,8.4106,25.3472,0.0,0.0,0,0.0,
112008,READY,8.3289,8.3569,25.3472,0.0,0.0,0,0.0,
112108,READY,8.3289,8.3426,25.3472,0.0,0.0,0,0.0,
112208,READY,8.2603,8.2986,25.3472,0.0,0.0,0,0.0,
112308,READY,8.2603,8.2791,25.3472,0.0,0.0,0,0.0,
112408,READY,8.2603,8.2667,25.3472,0.0,0.0,0,0.0,
112508,READY,8.2603,8.2634,25.3472,0.0,0.0,0,0.0,
112608,READY,8.3289,8.2964,25.3472,0.0,0.0,0,0.0,
112708,READY,8.6719,8.4879,25.3472,0.0,0.0,0,-4.1494,
112808,READY,8.7405,8.6538,25.3472,0.0,0.0,0,-4.1494,
112908,READY,8.6719,8.6774,25.3472,0.0,0.0,0,-4.1494,
113008,READY,8.3289,8.4989,25.3472,0.0,0.0,0,-4.1494,
113108,READY,8.3289,8.4122,25.3472,0.0,0.0,0,-4.1494,
113208,READY,8.3289,8.3575,25.3472,0.0,0.0,0,-4.1494,
113308,READY,8.3975,8.3635,25.3472,0.0,0.0,0,-4.1494,
113408,READY,8.6719,8.4681,25.3472,0.0,0.0,0,-4.1494,
113508,READY,8.6719,8.572,25.3472,0.0,0.0,0,-4.1494,
113608,READY,8.6719,8.6376,25.3472,0.0,0.0,0,-4.1494,
113708,READY,8.3289,8.4802,25.3472,0.0,0.0,0,-4.1494,
113808,READY,8.3289,8.3808,25.3472,0.0,0.0,0,-4.1494,
113908,READY,8.2603,8.3337,25.3472,0.0,0.0,0,-4.1494,
114008,READY,8.2603,8.2855,25.3472,0.0,0.0,0,-4.1494,
114108,READY,8.3289,8.3076,25.3472,0.0,0.0,0,-4.1494,
114208,READY,8.3289,8.3216,25.3472,0.0,0.0,0,-4.1494,
114308,READY,8.3289,8.3253,25.3472,0.0,0.0,0,-4.1494,
114408,READY,8.3289,8.4501,25.3472,0.0,0.0,0,-4.1494,
114508,READY,8.3289,8.3883,25.3472,0.0,0.0,0,-4.1494,
114608,READY,8.6719,8.4522,25.3472,0.0,0.0,0,-4.1494,
114708,READY,8.6719,8.5642,25.3472,0.0,0.0,0,-4.1494,
114808,READY,8.6719,8.635,25.3472,0.0,0.0,0,-4.1494,
114908,READY,8.6719,8.6538,25.3472,0.0,0.0,0,-4.1494,
115008,READY,8.6719,8.6657,25.3472,0.0,0.0,0,-4.1494,
115108,READY,8.6719,8.6688,25.3472,0.0,0.0,0,-4.1494,
115208,READY,8.7405,8.7058,25.3472,0.0,0.0,0,-4.1494,
115308,READY,8.7405,8.7235,25.3472,0.0,0.0,0,-4.1494,
115408,READY,8.7405,8.7347,25.3472,0.0,0.0,0,-4.1494,
115508,READY,8.7405,8.7376,25.3472,0.0,0.0,0,-4.1494,
115608,READY,8.7405,8.7395,25.3472,0.0,0.0,0,-4.1494,
115708,READY,8.6719,8.705,25.3472,0.0,0.0,0,-4.1494,
115808,READY,8.6719,8.6832,25.3472,0.0,0.0,0,-4.1494,
115908,READY,8.6719,8.6775,25.3472,0.0,0.0,0,-4.1494,
116008,READY,8.6719,8.6738,25.3472,0.0,0.0,0,-4.1494,
116108,READY,8.6719,8.6728,25.3472,0.0,0.0,0,-4.1494,
116208,READY,8.3289,8.4469,25.3472,0.0,0.0,0,-4.1494,
116308,READY,8.6719,8.576,25.3472,0.0,0.0,0,-4.1494,
116408,READY,8.6719,8.639,25.3472,0.0,0.0,0,-4.1494,
116508,READY,8.6719,8.6558,25.3472,0.0,0.0,0,-4.1494,
116608,READY,8.6719,8.6664,25.3472,0.0,0.0,0,4.1494,
116708,READY,8.6719,8.6692,25.3472,0.0,0.0,0,4.1494,
116808,READY,8.7405,8.6915,25.3472,0.0,0.0,0,4.1494,
116908,READY,8.7405,8.7165,25.3472,0.0,0.0,0,4.1494,
117008,READY,8.7405,8.7323,25.3472,0.0,0.0,0,4.1494,
117108,READY,8.7405,8.7365,25.3472,0.0,0.0,0,4.1494,
117208,READY,8.7405,8.7146,25.3472,0.0,0.0,0,4.1494,
117308,READY,8.6719,8.6928,25.3472,0.0,0.0,0,4.1494,
117408,READY,8.3289,8.5762,25.3472,0.0,0.0,0,4.1494,
117508,READY,8.6719,8.625,25.3472,0.0,0.0,0,4.1494,
117608,READY,8.3289,8.4304,25.3472,0.0,0.0,0,4.1494,
117708,READY,8.3289,8.3786,25.3472,0.0,0.0,0,4.1494,
117808,READY,8.3289,8.346,25.3472,0.0,0.0,0,4.1494,
117908,READY,8.3289,8.3372,25.3472,0.0,0.0,0,4.1494,
118008,READY,8.3289,8.3318,25.3472,0.0,0.0,0,4.1494,
118108,READY,8.3289,8.3303,25.3472,0.0,0.0,0,4.1494,
118208,READY,8.3289,8.3294,25.3472,0.0,0.0,0,4.1494,
118308,READY,8.3289,8.3291,25.3472,0.0,0.0,0,4.1494,
118408,READY,8.3289,8.3146,25.3472,0.0,0.0,0,4.1494,
118508,READY,8.3289,8.3219,25.3472,0.0,0.0,0,4.1494,
118608,READY,8.3289,8.3265,25.3472,0.0,0.0,0,4.1494,
118708,READY,8.3289,8.3277,25.3472,0.0,0.0,0,4.1494,
118808,READY,8.3289,8.3285,25.3472,0.0,0.0,0,4.1494,
118908,READY,8.3289,8.3287,25.3472,0.0,0.0,0,4.1494,
119008,READY,8.3289,8.3288,25.3472,0.0,0.0,0,4.1494,
119108,READY,8.3289,8.3289,25.3472,0.0,0.0,0,4.1494,
119208,READY,8.7405,8.5892,25.3472,0.0,0.0,0,4.1494,
119308,READY,8.7405,8.6664,25.3472,0.0,0.0,0,4.1494,
119408,READY,8.7405,8.7151,25.3472,0.0,0.0,0,4.1494,
119508,READY,8.7405,8.728,25.3472,0.0,0.0,0,4.1494,
119608,READY,8.3289,8.5983,25.3472,0.0,0.0,0,4.1494,
119708,READY,8.3289,8.4609,25.3472,0.0,0.0,0,4.1494,
119808,READY,8.6719,8.4771,25.3472,0.0,0.0,0,4.1494,
119908,READY,8.6719,8.5764,25.3472,0.0,0.0,0,4.1494,
120008,READY,8.6719,8.6391,25.3472,0.0,0.0,0,4.1494,
120108,READY,8.7405,8.6908,25.3472,0.0,0.0,0,4.1494,
120208,READY,8.6719,8.7029,25.3472,0.0,0.0,0,4.1494,
120308,READY,8.7405,8.7076,25.3472,0.0,0.0,0,4.1494,
120408,READY,8.7405,8.7292,25.3472,0.0,0.0,0,4.1494,
120508,READY,8.6719,8.7144,25.3472,0.0,0.0,0,4.1494,
120608,READY,8.6719,8.6865,25.3472,0.0,0.0,0,4.1494,
120708,READY,8.6719,8.679,25.3472,0.0,0.0,0,4.1494,
120808,READY,8.6719,8.6743,25.3472,0.0,0.0,0,4.1494,
120908,READY,8.6719,8.6731,25.3472,0.0,0.0,0,4.1494,
121008,READY,8.7405,8.7174,25.3472,0.0,0.0,0,4.1494,
121108,READY,8.7405,8.7292,25.3472,0.0,0.0,0,4.1494,
121208,READY,8.7405,8.7366,25.3472,0.0,0.0,0,4.1494,
121308,READY,8.7405,8.7386,25.3472,0.0,0.0,0,4.1494,
121408,READY,8.6719,8.6948,25.3472,0.0,0.0,0,4.1494,
121508,READY,8.6719,8.6831,25.3472,0.0,0.0,0,4.1494,
121608,READY,8.6719,8.6757,25.3472,0.0,0.0,0,4.1494,
121708,READY,8.6719,8.6738,25.3472,0.0,0.0,0,4.1494,
121808,READY,8.6719,8.6725,25.3472,0.0,0.0,0,4.1494,
121908,READY,8.6719,8.6722,25.3472,0.0,0.0,0,4.1494,
122008,READY,8.6719,8.6821,25.3472,0.0,0.0,0,4.1494,
122108,READY,8.6719,8.6769,25.3472,0.0,0.0,0,4.1494,
122208,READY,8.3975,8.6057,25.3472,0.0,0.0,0,4.1494,
122308,READY,8.3975,8.4995,25.3472,0.0,0.0,0,4.1494,
122408,READY,8.3975,8.4829,25.3472,0.0,0.0,0,4.1494,
122508,READY,8.7405,8.6143,25.3472,0.0,0.0,0,4.1494,
122608,READY,8.6033,8.656,25.0133,0.0,0.0,0,4.1494,
122708,READY,8.6033,8.6579,24.9255,0.0,0.0,0,4.1494,
122808,READY,8.6033,8.5644,24.9107,0.0,0.0,0,4.1494,
122908,READY,8.3289,8.5019,24.9083,0.0,0.0,0,4.1494,
123008,READY,8.3289,8.3882,24.9078,0.0,0.0,0,4.1494,
123108,READY,8.3289,8.358,24.9078,0.0,0.0,0,4.1494,
123208,READY,8.6719,8.4418,24.9078,0.0,0.0,0,4.1494,
123308,READY,8.6719,8.5591,24.9078,0.0,0.0,0,4.1494,
123408,READY,8.6719,8.6332,24.9078,0.0,0.0,0,4.1494,
123508,READY,8.7405,8.6879,24.9078,0.0,0.0,0,4.1494,
123608,READY,8.7405,8.7225,24.9078,0.0,0.0,0,4.1494,
123708,READY,8.7405,8.7316,24.9078,0.0,0.0,0,4.1494,
