BALL_BEAM_REF_BOOT
TEL,405,13.8781,16.1305,-3.1305,103.4005,0,0.000000
TEL,409,13.8781,16.1305,-3.1305,103.4005,-1,-0.001963
TEL,413,13.8781,16.1305,-3.1305,103.4005,-2,-0.003927
TEL,417,13.8781,16.1305,-3.1304,103.4005,-3,-0.005890
TEL,422,13.8781,16.1305,-3.1304,103.4005,-4,-0.007854
TEL,427,13.8781,16.1305,-3.1304,103.4005,-5,-0.009817
TEL,431,13.8781,16.1305,-3.1303,103.4005,-6,-0.011781
TEL,435,13.8781,16.1305,-3.1302,103.4005,-7,-0.013744
TEL,440,13.8781,16.1305,-3.1301,103.4005,-8,-0.015708
TEL,444,15.5752,15.8776,-2.8772,103.4005,-9,-0.017671
TEL,449,15.5752,15.8776,-2.8771,103.4005,-10,-0.019635
TEL,453,15.5752,15.8776,-2.8770,103.4005,-11,-0.021598
TEL,457,15.5752,15.8776,-2.8768,103.4005,-12,-0.023562
TEL,462,15.5752,15.8776,-2.8767,103.4005,-13,-0.025525
TEL,466,15.5752,15.8776,-2.8765,103.4005,-14,-0.027489
TEL,471,15.5752,15.8776,-2.8764,103.4005,-15,-0.029452
TEL,476,15.5752,15.8776,-2.8762,103.4005,-16,-0.031416
TEL,480,15.5752,15.8776,-2.8760,103.4005,-17,-0.033379
TEL,485,17.8974,16.6205,-3.6183,103.4005,-18,-0.035343
TEL,489,17.8974,16.6205,-3.6180,103.4005,-19,-0.037306
TEL,494,17.8974,16.6205,-3.6177,103.4005,-20,-0.039270
TEL,498,17.8974,16.6205,-3.6174,103.4005,-21,-0.041233
TEL,503,17.8974,16.6205,-3.6171,103.4005,-22,-0.043197
TEL,508,17.8974,16.6205,-3.6168,41.2954,-23,-0.045160
TEL,513,17.8974,16.6205,-3.6165,41.2954,-24,-0.047124
TEL,518,17.8974,16.6205,-3.6162,41.2954,-25,-0.049087
TEL,522,17.8974,16.6205,-3.6158,41.2954,-26,-0.051051
TEL,527,17.8316,17.1353,-4.1295,41.2954,-27,-0.053014
TEL,532,17.8316,17.1353,-4.1290,41.2954,-28,-0.054978
TEL,536,17.8316,17.1353,-4.1286,41.2954,-29,-0.056941
TEL,541,17.8316,17.1353,-4.1281,41.2954,-30,-0.058905
TEL,545,17.8316,17.1353,-4.1276,41.2954,-31,-0.060868
TEL,550,17.8316,17.1353,-4.1271,41.2954,-32,-0.062832
TEL,555,17.8316,17.1353,-4.1266,41.2954,-33,-0.064795
TEL,560,17.8316,17.1353,-4.1261,41.2954,-34,-0.066759
TEL,564,17.8316,17.1353,-4.1255,41.2954,-35,-0.068722
TEL,569,17.8316,17.4177,-4.4067,41.2954,-36,-0.070686
TEL,574,17.8316,17.4177,-4.4061,41.2954,-37,-0.072649
TEL,578,17.8316,17.4177,-4.4055,41.2954,-38,-0.074613
TEL,583,17.8316,17.4177,-4.4048,41.2954,-39,-0.076576
TEL,587,17.8316,17.4177,-4.4041,41.2954,-40,-0.078540
TEL,592,17.8316,17.4177,-4.4034,41.2954,-41,-0.080503
TEL,596,17.8316,17.4177,-4.4027,41.2954,-42,-0.082467
TEL,602,17.8316,17.4177,-4.4020,41.2954,-43,-0.084430
TEL,606,17.8316,17.4177,-4.4013,41.2954,-44,-0.086394
TEL,612,14.8899,16.5241,-3.5103,25.7279,-45,-0.088357
TEL,616,14.8899,16.5241,-3.5103,25.7279,-45,-0.088357
TEL,620,14.8899,16.5241,-3.5109,25.7279,-44,-0.086394
TEL,625,14.8899,16.5241,-3.5115,25.7279,-43,-0.084430
TEL,629,14.8899,16.5241,-3.5121,25.7279,-42,-0.082467
TEL,634,14.8899,16.5241,-3.5127,25.7279,-41,-0.080503
TEL,638,14.8899,16.5241,-3.5132,25.7279,-40,-0.078540
TEL,644,14.8899,16.5241,-3.5138,25.7279,-39,-0.076576
TEL,649,14.8899,16.5241,-3.5143,25.7279,-38,-0.074613
TEL,654,17.0757,16.7693,-3.7594,25.7279,-37,-0.072649
TEL,658,17.0757,16.7693,-3.7599,25.7279,-36,-0.070686
TEL,662,17.0757,16.7693,-3.7604,25.7279,-35,-0.068722
TEL,667,17.0757,16.7693,-3.7609,25.7279,-34,-0.066759
TEL,671,17.0757,16.7693,-3.7614,25.7279,-33,-0.064795
TEL,676,17.0757,16.7693,-3.7619,25.7279,-32,-0.062832
TEL,681,17.0757,16.7693,-3.7623,25.7279,-31,-0.060868
TEL,686,17.0757,16.7693,-3.7628,25.7279,-30,-0.058905
TEL,691,17.0757,16.7693,-3.7632,25.7279,-29,-0.056941
TEL,696,17.7663,17.1301,-4.1239,25.7279,-28,-0.054978
TEL,700,17.7663,17.1301,-4.1243,25.7279,-27,-0.053014
TEL,704,17.7663,17.1301,-4.1243,25.7279,-27,-0.053014
TEL,709,17.7663,17.1301,-4.1247,25.7279,-26,-0.051051
TEL,713,17.7663,17.1301,-4.1247,48.7899,-26,-0.051051
TEL,718,17.7663,17.1301,-4.1243,48.7899,-27,-0.053014
TEL,722,17.7663,17.1301,-4.1243,48.7899,-27,-0.053014
TEL,728,17.7663,17.1301,-4.1239,48.7899,-28,-0.054978
TEL,733,17.7663,17.1301,-4.1234,48.7899,-29,-0.056941
TEL,738,17.8316,17.3768,-4.3692,48.7899,-30,-0.058905
TEL,742,17.8316,17.3768,-4.3687,48.7899,-31,-0.060868
TEL,746,17.8316,17.3768,-4.3682,48.7899,-32,-0.062832
TEL,751,17.8316,17.3768,-4.3676,48.7899,-33,-0.064795
TEL,756,17.8316,17.3768,-4.3670,48.7899,-34,-0.066759
TEL,760,17.8316,17.3768,-4.3665,48.7899,-35,-0.068722
TEL,765,17.8316,17.3768,-4.3659,48.7899,-36,-0.070686
TEL,770,17.8316,17.3768,-4.3652,48.7899,-37,-0.072649
TEL,775,17.8316,17.3768,-4.3646,48.7899,-38,-0.074613
TEL,780,17.9637,17.5658,-4.5524,48.7899,-39,-0.076576
TEL,784,17.9637,17.5658,-4.5517,48.7899,-40,-0.078540
TEL,789,17.9637,17.5658,-4.5510,48.7899,-41,-0.080503
TEL,793,17.9637,17.5658,-4.5503,48.7899,-42,-0.082467
TEL,798,17.9637,17.5658,-4.5495,48.7899,-43,-0.084430
TEL,802,17.9637,17.5658,-4.5487,48.7899,-44,-0.086394
TEL,807,17.9637,17.5658,-4.5480,48.7899,-45,-0.088357
TEL,812,17.9637,17.5658,-4.5472,48.7899,-46,-0.090321
TEL,817,17.9637,17.5658,-4.5463,47.4786,-47,-0.092284
TEL,822,17.8974,17.6633,-4.6435,47.4786,-47,-0.092284
TEL,826,17.8974,17.6633,-4.6435,47.4786,-47,-0.092284
TEL,830,17.8974,17.6633,-4.6435,47.4786,-47,-0.092284
TEL,835,17.8974,17.6633,-4.6435,47.4786,-47,-0.092284
TEL,840,17.8974,17.6633,-4.6435,47.4786,-47,-0.092284
TEL,844,17.8974,17.6633,-4.6435,47.4786,-47,-0.092284
TEL,849,17.8974,17.6633,-4.6435,47.4786,-47,-0.092284
TEL,854,17.8974,17.6633,-4.6435,47.4786,-47,-0.092284
TEL,859,17.8974,17.6633,-4.6435,47.4786,-47,-0.092284
TEL,864,17.9637,17.7400,-4.7198,47.4786,-47,-0.092284
TEL,868,17.9637,17.7400,-4.7198,47.4786,-47,-0.092284
TEL,873,17.9637,17.7400,-4.7198,47.4786,-47,-0.092284
TEL,877,17.9637,17.7400,-4.7198,47.4786,-47,-0.092284
TEL,882,17.9637,17.7400,-4.7198,47.4786,-47,-0.092284
TEL,886,17.9637,17.7400,-4.7198,47.4786,-47,-0.092284
TEL,891,17.9637,17.7400,-4.7198,47.4786,-47,-0.092284
TEL,896,17.9637,17.7400,-4.7198,47.4786,-47,-0.092284
TEL,901,17.9637,17.7400,-4.7198,47.4786,-47,-0.092284
TEL,906,17.8316,17.7608,-4.7405,47.4786,-47,-0.092284
TEL,910,17.8316,17.7608,-4.7405,47.4786,-47,-0.092284
TEL,915,17.8316,17.7608,-4.7405,47.4786,-47,-0.092284
TEL,919,17.8316,17.7608,-4.7405,43.4885,-47,-0.092284
TEL,924,17.8316,17.7608,-4.7414,43.4885,-46,-0.090321
TEL,928,17.8316,17.7608,-4.7414,43.4885,-46,-0.090321
TEL,933,17.8316,17.7608,-4.7422,43.4885,-45,-0.088357
TEL,939,17.8316,17.7608,-4.7430,43.4885,-44,-0.086394
TEL,943,17.8316,17.7608,-4.7438,43.4885,-43,-0.084430
TEL,948,14.1722,17.0723,-4.0578,43.4885,-43,-0.084430
TEL,952,14.1722,17.0723,-4.0578,43.4885,-43,-0.084430
TEL,957,14.1722,17.0723,-4.0578,43.4885,-43,-0.084430
TEL,961,14.1722,17.0723,-4.0578,43.4885,-43,-0.084430
TEL,966,14.1722,17.0723,-4.0578,43.4885,-43,-0.084430
TEL,970,14.1722,17.0723,-4.0578,43.4885,-43,-0.084430
TEL,975,14.1722,17.0723,-4.0578,43.4885,-43,-0.084430
TEL,980,14.1722,17.0723,-4.0578,43.4885,-43,-0.084430
TEL,985,14.1722,17.0723,-4.0578,43.4885,-43,-0.084430
TEL,990,17.1976,17.1160,-4.1014,43.4885,-43,-0.084430
TEL,994,17.1976,17.1160,-4.1014,43.4885,-43,-0.084430
TEL,999,17.1976,17.1160,-4.1014,43.4885,-43,-0.084430
TEL,1003,17.1976,17.1160,-4.1014,43.4885,-43,-0.084430
TEL,1008,17.1976,17.1160,-4.1014,43.4885,-43,-0.084430
TEL,1013,17.1976,17.1160,-4.1014,43.4885,-43,-0.084430
TEL,1017,17.1976,17.1160,-4.1014,43.4885,-43,-0.084430
TEL,1022,17.1976,17.1160,-4.1014,17.6657,-43,-0.084430
TEL,1028,17.1976,17.1160,-4.1021,17.6657,-42,-0.082467
TEL,1033,17.3833,17.1884,-4.1748,17.6657,-41,-0.080503
TEL,1037,17.3833,17.1884,-4.1754,17.6657,-40,-0.078540
TEL,1042,17.3833,17.1884,-4.1761,17.6657,-39,-0.076576
TEL,1046,17.3833,17.1884,-4.1767,17.6657,-38,-0.074613
TEL,1051,17.3833,17.1884,-4.1773,17.6657,-37,-0.072649
TEL,1056,17.3833,17.1884,-4.1779,17.6657,-36,-0.070686
TEL,1060,17.3833,17.1884,-4.1785,17.6657,-35,-0.068722
TEL,1065,17.3833,17.1884,-4.1790,17.6657,-34,-0.066759
TEL,1071,17.3833,17.1884,-4.1796,17.6657,-33,-0.064795
TEL,1076,17.5093,17.2637,-4.2553,17.6657,-32,-0.062832
TEL,1080,17.5093,17.2637,-4.2558,17.6657,-31,-0.060868
TEL,1085,17.5093,17.2637,-4.2563,17.6657,-30,-0.058905
TEL,1089,17.5093,17.2637,-4.2568,17.6657,-29,-0.056941
TEL,1094,17.5093,17.2637,-4.2572,17.6657,-28,-0.054978
