t_ms,state,x_cm,x_filt_cm,theta_deg,theta_cmd_deg,u_step_rate,fault_flags,x_ref_cm,test_phase
4352,SAFE_DISABLED,0.8726,1.006,-13.0011,0.0,0.0,0,0.0,
4452,SAFE_DISABLED,0.8726,0.938,-13.0013,0.0,0.0,0,0.0,
4552,SAFE_DISABLED,0.1866,0.4947,-13.0013,0.0,0.0,0,0.0,
4652,SAFE_DISABLED,0.118,0.3026,-13.0013,0.0,0.0,0,0.0,
4752,SAFE_DISABLED,0.118,0.1813,-13.0013,0.0,0.0,0,0.0,
4852,SAFE_DISABLED,0.1866,0.184,-13.0013,0.0,0.0,0,0.0,
4952,SAFE_DISABLED,0.5296,0.2886,-13.0013,0.0,0.0,0,0.0,
5052,SAFE_DISABLED,1.0098,0.6276,-13.0013,0.0,0.0,0,0.0,
5152,SAFE_DISABLED,1.6958,1.2689,-13.0013,0.0,0.0,0,0.0,
5252,SAFE_DISABLED,1.6958,1.4866,-13.0013,0.0,0.0,0,0.0,
5352,SAFE_DISABLED,1.7644,1.659,-13.0013,0.0,0.0,0,0.0,
5452,SAFE_DISABLED,1.7644,1.7127,-13.0013,0.0,0.0,0,0.0,
5552,SAFE_DISABLED,1.7644,1.7466,-13.0013,0.0,0.0,0,0.0,
5652,SAFE_DISABLED,1.7644,1.7557,-13.0013,0.0,0.0,0,0.0,
5752,SAFE_DISABLED,2.1074,1.9867,-13.0013,0.0,0.0,0,0.0,
5852,SAFE_DISABLED,1.6272,1.8178,-13.0013,0.0,0.0,0,0.0,
5952,SAFE_DISABLED,1.6272,1.6925,-13.0013,0.0,0.0,0,0.0,
6052,SAFE_DISABLED,1.6272,1.6592,-13.0013,0.0,0.0,0,0.0,
6152,SAFE_DISABLED,2.0388,1.7616,-13.0013,0.0,0.0,0,0.0,
6252,SAFE_DISABLED,2.0388,1.903,-13.0013,0.0,0.0,0,0.0,
281080,RUNNING,5.0439,5.0413,-8.1429,-2.2265,403.42,0,0.0,
281180,RUNNING,4.6323,4.823,-4.8383,-0.505,371.4,0,0.0,
281280,RUNNING,4.6323,4.7258,-1.373,-2.2521,67.2,0,0.0,
281380,RUNNING,4.6323,4.6644,0.0914,-2.0165,-28.07,0,0.0,
281480,RUNNING,4.6323,4.648,0.1011,-2.3744,-81.41,0,0.0,
281580,RUNNING,4.6323,4.6377,-0.5471,-2.3991,-70.74,0,0.0,
281680,RUNNING,4.6323,4.635,-1.4076,-2.5236,-44.11,0,0.0,
281780,RUNNING,4.6323,4.6332,-2.0346,-2.5921,-20.06,0,0.0,
281880,RUNNING,4.6323,4.6328,-2.3362,-2.6773,-12.21,0,0.0,
281980,RUNNING,4.6323,4.6325,-2.4848,-2.7531,-11.56,0,0.0,
282080,RUNNING,4.6323,4.6324,-2.5958,-2.8318,-12.77,0,0.0,
282180,RUNNING,4.6323,4.6323,-2.7478,-2.9088,-10.64,0,0.0,
282280,RUNNING,4.9753,4.764,-2.949,-3.0285,-12.13,0,0.0,
282380,RUNNING,5.0439,4.9234,-3.3519,-4.0,-51.88,0,0.0,
282480,RUNNING,5.0439,4.9849,-3.5101,-3.239,3.86,0,0.0,
282580,RUNNING,4.9753,4.9887,-3.4479,-3.2042,4.29,0,0.0,
282680,RUNNING,4.6323,4.8069,-3.2618,-3.3269,-4.32,0,0.0,
282780,RUNNING,4.6323,4.6922,-3.1357,-2.8194,22.83,0,0.0,
282880,RUNNING,4.6323,4.6617,-3.0708,-3.4211,-19.85,0,0.0,
282980,RUNNING,4.6323,4.6424,-3.133,-3.4001,-18.39,0,0.0,
283080,RUNNING,4.6323,4.6373,-3.2968,-3.5655,-22.32,0,0.0,
283180,RUNNING,4.6323,4.634,-3.5173,-3.6263,-14.79,0,0.0,
283280,RUNNING,4.6323,4.6331,-3.6822,-3.7185,-11.29,0,0.0,
283380,RUNNING,4.2207,4.5091,-3.8207,-1.1564,158.34,0,0.0,
283480,RUNNING,4.1521,4.3271,-3.5784,-3.7366,-2.54,0,0.0,
283580,RUNNING,4.1521,4.2121,-3.24,-3.22,9.17,0,0.0,
283680,RUNNING,4.1521,4.1815,-3.2884,-3.8146,-29.04,0,0.0,
283780,RUNNING,4.6323,4.3308,-3.5423,-4.0,-31.29,0,0.0,
283880,RUNNING,4.6323,4.4846,-3.8357,-4.0,-16.96,0,0.0,
283980,RUNNING,4.6323,4.5816,-4.053,-4.0,-4.15,0,0.0,
284080,RUNNING,4.6323,4.6075,-4.1909,-4.0,6.12,0,0.0,
284180,RUNNING,4.6323,4.6238,-4.2141,-4.0,10.15,0,0.0,
284280,RUNNING,4.6323,4.6281,-4.1448,-4.0,8.03,0,0.0,
284380,RUNNING,4.6323,4.6309,-4.0664,-4.0,4.53,0,0.0,
284480,RUNNING,4.6323,4.6316,-3.9892,-4.0,0.2,0,0.0,
284580,RUNNING,4.6323,4.6321,-3.9608,-4.0,-1.91,0,0.0,
284680,RUNNING,4.6323,4.6322,-3.956,-4.0,-2.74,0,0.0,
284780,RUNNING,4.6323,4.6323,-3.9552,-4.0,-3.35,0,0.0,
284880,RUNNING,4.7695,4.7023,-3.9551,-4.0,-3.92,0,0.0,
284980,RUNNING,4.6323,4.7053,-3.9551,-3.4595,29.48,0,0.0,
285080,RUNNING,4.6323,4.6681,-3.9551,-4.0,-2.35,0,0.0,
285180,RUNNING,4.1521,4.3536,-3.7291,-2.2315,105.17,0,0.0,
285280,RUNNING,4.2207,4.2858,-3.4847,-4.0,-18.41,0,0.0,
285380,RUNNING,4.2207,4.243,-3.4436,-3.8609,-17.4,0,0.0,
285480,RUNNING,4.4951,4.314,-3.5145,-4.0,-28.1,0,0.0,
285580,RUNNING,4.5637,4.4536,-3.7458,-4.0,-18.52,0,0.0,
285680,RUNNING,4.5637,4.5097,-3.9584,-4.0,-7.3,0,0.0,
285780,RUNNING,4.5637,4.5452,-4.0865,-4.0,0.88,0,0.0,
285880,RUNNING,4.2207,4.4517,-4.1548,-4.0,11.47,0,0.0,
285980,RUNNING,4.2893,4.3349,-3.8283,-3.7644,10.47,0,0.0,
286080,RUNNING,4.5637,4.394,-3.7144,-4.0,-13.57,0,0.0,
286180,RUNNING,4.6323,4.5261,-3.7948,-4.0,-11.77,0,0.0,
286280,RUNNING,4.5637,4.5453,-3.8998,-4.0,-7.28,0,0.0,
286380,RUNNING,4.2207,4.4545,-4.0035,-2.1586,114.18,0,0.0,
286480,RUNNING,4.2893,4.3703,-3.8579,-4.0,-3.29,0,0.0,
286580,RUNNING,4.2207,4.2965,-3.7862,-3.5794,17.12,0,0.0,
286680,RUNNING,4.2207,4.2579,-3.8068,-4.0,-9.0,0,0.0,
286780,RUNNING,4.2207,4.2335,-3.857,-4.0,-7.94,0,0.0,
286880,RUNNING,4.2207,4.227,-3.9386,-4.0,-4.07,0,0.0,
286980,RUNNING,4.1521,4.1778,-4.0191,-4.0,1.31,0,0.0,
287080,RUNNING,4.1521,4.1647,-4.039,-4.0,2.93,0,0.0,
287180,RUNNING,4.1521,4.1564,-4.0423,-4.0,3.66,0,0.0,
287280,RUNNING,4.1521,4.1542,-4.0429,-4.0,4.23,0,0.0,
287380,RUNNING,4.1521,4.1528,-4.0429,-4.0,4.78,0,0.0,
287480,RUNNING,4.1521,4.1525,-4.043,-4.0,5.32,0,0.0,
287580,RUNNING,4.1521,4.1666,-3.9698,-4.0,0.78,0,0.0,
287680,RUNNING,4.2207,4.1942,-3.9576,-4.0,-0.46,0,0.0,
287780,RUNNING,4.2207,4.2116,-3.9555,-4.0,-1.14,0,0.0,
287880,RUNNING,4.2207,4.2163,-3.9551,-4.0,-1.72,0,0.0,
287980,RUNNING,4.6323,4.3427,-3.9551,-4.0,-2.3,0,0.0,
288080,RUNNING,4.9753,4.5933,-3.9551,-4.0,-2.86,0,0.0,
288180,RUNNING,4.9753,4.7881,-3.9551,-4.0,-3.43,0,0.0,
288280,RUNNING,4.6323,4.8082,-3.9551,-2.9753,60.4,0,0.0,
288380,RUNNING,4.6323,4.6926,-3.9103,-4.0,-2.87,0,0.0,
288480,RUNNING,4.6323,4.6619,-3.8744,-4.0,-6.5,0,0.0,
288580,RUNNING,4.6323,4.6425,-3.8684,-4.0,-8.51,0,0.0,
288680,RUNNING,4.6323,4.6373,-3.9251,-4.0,-6.43,0,0.0,
288780,RUNNING,4.6323,4.6348,-3.9949,-4.0,-2.76,0,0.0,
288880,RUNNING,4.7009,4.6537,-4.0349,-4.0,-0.04,0,0.0,
288980,RUNNING,4.9753,4.8348,-4.0416,-4.0,0.87,0,0.0,
289080,RUNNING,4.6323,4.7315,-4.0427,-4.0,3.9,0,0.0,
289180,RUNNING,4.6323,4.6663,-3.9761,-4.0,-0.01,0,0.0,
289280,RUNNING,4.6323,4.649,-3.9586,-4.0,-1.53,0,0.0,
289380,RUNNING,4.6323,4.6405,-3.9557,-4.0,-2.26,0,0.0,
289480,RUNNING,4.6323,4.6351,-3.9552,-4.0,-2.86,0,0.0,
289580,RUNNING,4.6323,4.6337,-3.9551,-4.0,-3.43,0,0.0,
289680,RUNNING,4.9753,4.7602,-3.9551,-4.0,-4.0,0,0.0,
289780,RUNNING,4.9753,4.8699,-3.9551,-4.0,-4.56,0,0.0,
289880,RUNNING,4.6323,4.7786,-3.9551,-3.3545,36.9,0,0.0,
289980,RUNNING,4.7009,4.739,-3.8883,-4.0,-7.12,0,0.0,
290080,RUNNING,5.0439,4.8169,-3.8707,-4.0,-9.75,0,0.0,
290180,RUNNING,5.0439,4.9327,-3.8678,-4.0,-11.59,0,0.0,
290280,RUNNING,5.0439,5.0058,-3.9668,-4.0,-6.55,0,0.0,
290380,RUNNING,5.0439,5.0252,-4.0302,-4.0,-2.56,0,0.0,
290480,RUNNING,4.2207,4.694,-4.0612,-0.4187,207.07,0,0.0,
290580,RUNNING,4.1521,4.4321,-3.4526,-4.0,-16.0,0,0.0,
290680,RUNNING,4.1521,4.2481,-3.1579,-3.6814,-18.7,0,0.0,
290780,RUNNING,4.1521,4.1992,-3.2279,-4.0,-44.08,0,0.0,
290880,RUNNING,4.1521,4.1683,-3.5899,-4.0,-29.39,0,0.0,
290980,RUNNING,4.1521,4.16,-3.9047,-4.0,-13.04,0,0.0,
291080,RUNNING,4.1521,4.1548,-4.1038,-4.0,-0.77,0,0.0,
291180,RUNNING,4.1521,4.1534,-4.181,-4.0,5.97,0,0.0,
291280,RUNNING,4.1521,4.1526,-4.1676,-4.0,7.56,0,0.0,
291380,RUNNING,4.5637,4.2758,-4.137,-4.0,7.55,0,0.0,
291480,RUNNING,4.2207,4.29,-4.0651,-3.9817,6.27,0,0.0,
291580,RUNNING,4.6323,4.4646,-3.9736,-4.0,-0.38,0,0.0,
291680,RUNNING,4.6323,4.5748,-3.9582,-4.0,-1.78,0,0.0,
291780,RUNNING,4.6323,4.6041,-3.9556,-4.0,-2.49,0,0.0,
291880,RUNNING,4.6323,4.6227,-3.9552,-4.0,-3.08,0,0.0,
291980,RUNNING,4.6323,4.6276,-3.9551,-4.0,-3.66,0,0.0,
292080,RUNNING,4.6323,4.6307,-3.9551,-4.0,-4.22,0,0.0,
292180,RUNNING,4.6323,4.6315,-3.9551,-4.0,-4.79,0,0.0,
292280,RUNNING,4.6323,4.681,-3.9999,-4.0,-2.47,0,0.0,
292380,RUNNING,4.6323,4.6562,-4.0806,-4.0,2.9,0,0.0,
292480,RUNNING,5.0439,4.9109,-4.0493,-4.0,1.74,0,0.0,
292580,RUNNING,5.0439,4.8923,-4.0055,-4.0,1.95,0,0.0,
292680,RUNNING,4.6323,4.8684,-3.9636,-2.7684,76.5,0,0.0,
292780,RUNNING,4.6323,4.748,-3.7652,-4.0,-9.62,0,0.0,
292880,RUNNING,4.6323,4.672,-3.7038,-4.0,-16.86,0,0.0,
292980,RUNNING,4.6323,4.6518,-3.7199,-4.0,-19.66,0,0.0,
293080,RUNNING,4.6323,4.639,-3.8872,-4.0,-11.78,0,0.0,
293180,RUNNING,4.6323,4.6356,-4.0168,-4.0,-4.19,0,0.0,
293280,RUNNING,4.6323,4.6334,-4.1565,-4.0,5.51,0,0.0,
293380,RUNNING,4.6323,4.6329,-4.2083,-4.0,11.09,0,0.0,
293480,RUNNING,4.6323,4.6325,-4.1439,-4.0,9.24,0,0.0,
293580,RUNNING,4.6323,4.6324,-4.0663,-4.0,5.78,0,0.0,
293680,RUNNING,4.6323,4.6324,-3.9891,-4.0,1.46,0,0.0,
293780,RUNNING,4.6323,4.6323,-3.9608,-4.0,-0.65,0,0.0,
293880,RUNNING,5.0439,4.8379,-3.956,-4.0,-1.47,0,0.0,
293980,RUNNING,5.0439,4.9286,-3.9552,-4.0,-2.09,0,0.0,
294080,RUNNING,4.9753,4.9838,-3.9551,-4.0,-2.66,0,0.0,
294180,RUNNING,4.6323,4.7901,-3.8206,-4.0,-6.3,0,0.0,
294280,RUNNING,4.6323,4.6864,-3.7131,-4.0,-15.85,0,0.0,
294380,RUNNING,4.6323,4.6588,-3.7214,-4.0,-19.08,0,0.0,
294480,RUNNING,4.9753,4.7443,-3.8812,-4.0,-11.84,0,0.0,
294580,RUNNING,5.0439,4.8971,-4.0158,-4.0,-3.97,0,0.0,
294680,RUNNING,5.0439,4.9936,-4.13,-4.0,4.12,0,0.0,
294780,RUNNING,5.0439,5.0192,-4.2038,-4.0,10.9,0,0.0,
294880,RUNNING,4.6323,4.912,-4.1495,-2.4932,104.51,0,0.0,
294980,RUNNING,4.6323,4.7694,-3.8247,-4.0,-3.78,0,0.0,
295080,RUNNING,4.6323,4.6793,-3.7138,-4.0,-13.72,0,0.0,
295180,RUNNING,4.6323,4.6553,-3.6952,-4.0,-18.63,0,0.0,
295280,RUNNING,4.6323,4.6402,-3.8037,-4.0,-15.29,0,0.0,
295380,RUNNING,4.6323,4.6362,-3.9745,-4.0,-6.12,0,0.0,
295480,RUNNING,4.6323,4.6336,-4.0892,-4.0,1.34,0,0.0,
295580,RUNNING,4.5637,4.598,-4.1722,-4.0,8.17,0,0.0,
295680,RUNNING,4.5637,4.5899,-4.1441,-4.0,8.52,0,0.0,
295780,RUNNING,4.6323,4.5971,-4.1067,-4.0,7.92,0,0.0,
295880,RUNNING,4.6323,4.6202,-4.0537,-4.0,5.57,0,0.0,
295980,RUNNING,4.6323,4.6264,-3.9717,-4.0,0.54,0,0.0,
296080,RUNNING,4.6323,4.6303,-3.9579,-4.0,-0.78,0,0.0,
296180,RUNNING,4.7009,4.6663,-3.9555,-4.0,-1.47,0,0.0,
296280,RUNNING,4.6323,4.644,-3.9552,-4.0,-2.06,0,0.0,
296380,RUNNING,4.6323,4.638,-3.9551,-4.0,-2.63,0,0.0,
296480,RUNNING,4.6323,4.6343,-3.9551,-4.0,-3.2,0,0.0,
296580,RUNNING,4.6323,4.6333,-3.9551,-4.0,-3.77,0,0.0,
296680,RUNNING,4.9753,4.7644,-3.9551,-4.0,-4.33,0,0.0,
296780,RUNNING,4.9753,4.8719,-3.9551,-4.0,-4.9,0,0.0,
296880,RUNNING,5.0439,4.9604,-4.0282,-4.0,-0.38,0,0.0,
296980,RUNNING,4.7695,4.9207,-4.0495,-4.0,2.31,0,0.0,
297080,RUNNING,4.6323,4.7312,-3.9863,-4.0,1.34,0,0.0,
297180,RUNNING,4.6323,4.6808,-3.9603,-4.0,-0.65,0,0.0,
297280,RUNNING,4.6323,4.6489,-3.956,-4.0,-1.45,0,0.0,
297380,RUNNING,4.6323,4.6405,-3.9552,-4.0,-2.06,0,0.0,
297480,RUNNING,4.6323,4.6351,-3.9551,-4.0,-2.63,0,0.0,
297580,RUNNING,4.6323,4.6337,-3.9551,-4.0,-3.2,0,0.0,
297680,RUNNING,4.6323,4.6328,-3.9551,-4.0,-3.77,0,0.0,
297780,RUNNING,4.6323,4.6325,-3.9551,-4.0,-4.34,0,0.0,
297880,RUNNING,4.6323,4.6324,-3.9551,-4.0,-4.9,0,0.0,
297980,RUNNING,4.6323,4.6324,-4.0282,-4.0,-0.38,0,0.0,
298080,RUNNING,4.6323,4.6323,-4.0719,-4.0,2.98,0,0.0,
298180,RUNNING,4.6323,4.6323,-4.0478,-4.0,2.22,0,0.0,
298280,RUNNING,4.6323,4.6323,-4.0438,-4.0,2.54,0,0.0,
298380,RUNNING,4.6323,4.6323,-4.0431,-4.0,3.05,0,0.0,
298480,RUNNING,4.6323,4.6323,-4.043,-4.0,3.58,0,0.0,
298580,RUNNING,4.6323,4.6323,-4.043,-4.0,4.13,0,0.0,
298680,RUNNING,4.7695,4.6735,-3.9762,-4.0,0.15,0,0.0,
298780,RUNNING,5.0439,4.8624,-3.9586,-4.0,-1.38,0,0.0,
298880,RUNNING,5.0439,4.9817,-3.9557,-4.0,-2.11,0,0.0,
298980,RUNNING,5.0439,5.0134,-3.9552,-4.0,-2.7,0,0.0,
299080,RUNNING,4.9753,4.9985,-3.9551,-4.0,-3.27,0,0.0,
299180,RUNNING,4.6323,4.8261,-3.9999,-4.0,2.66,0,0.0,
299280,RUNNING,4.6323,4.6988,-4.0357,-4.0,5.53,0,0.0,
299380,RUNNING,4.6323,4.6649,-4.0154,-4.0,4.75,0,0.0,
299480,RUNNING,4.6323,4.6435,-3.9652,-4.0,1.45,0,0.0,
299580,RUNNING,4.6323,4.6378,-3.9568,-4.0,0.42,0,0.0,
299680,RUNNING,4.6323,4.6342,-3.9554,-4.0,-0.22,0,0.0,
299780,RUNNING,4.6323,4.6332,-3.9551,-4.0,-0.8,0,0.0,
299880,RUNNING,4.6323,4.6326,-3.9551,-4.0,-1.37,0,0.0,
299980,RUNNING,4.6323,4.6325,-3.9551,-4.0,-1.94,0,0.0,
300080,RUNNING,4.5637,4.6118,-3.9551,-4.0,-2.51,0,0.0,
300180,RUNNING,4.5637,4.6017,-3.9551,-4.0,-3.07,0,0.0,
300280,RUNNING,4.5637,4.5868,-3.9551,-4.0,-3.64,0,0.0,
300380,RUNNING,4.6323,4.5956,-3.9551,-4.0,-4.21,0,0.0,
300480,RUNNING,4.6323,4.6053,-3.9551,-4.0,-4.78,0,0.0,
300580,RUNNING,4.6323,4.6191,-4.0128,-4.0,-1.54,0,0.0,
300680,RUNNING,4.6323,4.6278,-4.0379,-4.0,0.37,0,0.0,
300780,RUNNING,4.6323,4.6301,-4.0421,-4.0,1.14,0,0.0,
300880,RUNNING,4.6323,4.6316,-4.0692,-4.0,3.38,0,0.0,
300980,RUNNING,4.6323,4.6319,-4.0474,-4.0,2.74,0,0.0,
301080,RUNNING,4.6323,4.6322,-4.0591,-4.0,4.36,0,0.0,
301180,RUNNING,4.6323,4.6323,-4.0457,-4.0,4.18,0,0.0,
301280,RUNNING,4.6323,4.6323,-4.0171,-4.0,2.94,0,0.0,
301380,RUNNING,4.6323,4.6323,-3.9655,-4.0,-0.43,0,0.0,
301480,RUNNING,4.6323,4.6323,-3.9568,-4.0,-1.47,0,0.0,
301580,RUNNING,4.6323,4.6323,-3.9554,-4.0,-2.12,0,0.0,
301680,RUNNING,4.6323,4.6323,-3.9551,-4.0,-2.7,0,0.0,
301780,RUNNING,4.6323,4.6323,-3.9551,-4.0,-3.27,0,0.0,
301880,RUNNING,4.6323,4.6323,-3.9551,-4.0,-3.84,0,0.0,
301980,RUNNING,4.6323,4.6323,-3.9551,-4.0,-4.4,0,0.0,
302080,RUNNING,4.2893,4.407,-3.9551,-3.9012,5.57,0,0.0,
302180,RUNNING,4.2207,4.312,-3.9551,-4.0,-0.39,0,0.0,
302280,RUNNING,4.2207,4.252,-3.968,-4.0,-0.03,0,0.0,
302380,RUNNING,4.6323,4.3739,-3.9572,-4.0,-1.18,0,0.0,
302480,RUNNING,4.6323,4.5437,-3.9554,-4.0,-1.85,0,0.0,
302580,RUNNING,4.6323,4.5889,-3.9736,-4.0,-1.21,0,0.0,
302680,RUNNING,4.6323,4.6174,-3.9582,-4.0,-2.61,0,0.0,
302780,RUNNING,4.6323,4.625,-3.9646,-4.0,-2.61,0,0.0,
302880,RUNNING,4.6323,4.6298,-3.9567,-4.0,-3.61,0,0.0,
302980,RUNNING,4.6323,4.6311,-4.0285,-4.0,0.84,0,0.0,
303080,RUNNING,4.6323,4.6319,-4.0469,-4.0,2.61,0,0.0,
303180,RUNNING,4.6323,4.6321,-4.0565,-4.0,3.9,0,0.0,
303280,RUNNING,4.6323,4.6322,-4.0453,-4.0,3.83,0,0.0,
303380,RUNNING,4.6323,4.6323,-4.0434,-4.0,4.27,0,0.0,
303480,RUNNING,4.6323,4.6323,-3.9982,-4.0,1.91,0,0.0,
303580,RUNNING,4.9753,4.7352,-3.9623,-4.0,-0.61,0,0.0,
303680,RUNNING,4.9753,4.8577,-3.9568,-4.0,-1.36,0,0.0,
303780,RUNNING,5.0439,4.9555,-3.9554,-4.0,-2.01,0,0.0,
303880,RUNNING,5.0439,5.0006,-3.9551,-4.0,-2.59,0,0.0,
303980,RUNNING,4.9753,5.0085,-3.9551,-4.0,-3.16,0,0.0,
304080,RUNNING,4.6323,4.8166,-3.8391,-4.0,-7.02,0,0.0,
304180,RUNNING,4.6323,4.6955,-3.7162,-4.0,-17.6,0,0.0,
304280,RUNNING,4.6323,4.6633,-3.7404,-4.0,-19.74,0,0.0,
304380,RUNNING,4.6323,4.6429,-3.8844,-4.0,-13.36,0,0.0,
304480,RUNNING,4.6323,4.6375,-4.0427,-4.0,-3.98,0,0.0,
304580,RUNNING,4.6323,4.6341,-4.1738,-4.0,5.47,0,0.0,
304680,RUNNING,4.6323,4.6332,-4.1785,-4.0,8.05,0,0.0,
304780,RUNNING,4.6323,4.6326,-4.1389,-4.0,7.54,0,0.0,
304880,RUNNING,4.6323,4.6325,-4.0874,-4.0,5.95,0,0.0,
304980,RUNNING,4.6323,4.6324,-4.0241,-4.0,2.83,0,0.0,
305080,RUNNING,4.6323,4.6323,-3.9667,-4.0,-0.86,0,0.0,
305180,RUNNING,4.6323,4.6323,-3.957,-4.0,-1.96,0,0.0,
305280,RUNNING,4.6323,4.6323,-3.9554,-4.0,-2.61,0,0.0,
305380,RUNNING,4.6323,4.6323,-3.9551,-4.0,-3.19,0,0.0,
305480,RUNNING,4.6323,4.6323,-3.9551,-4.0,-3.76,0,0.0,
305580,RUNNING,4.6323,4.6323,-3.9551,-4.0,-4.33,0,0.0,
305680,RUNNING,4.6323,4.6323,-3.9551,-4.0,-4.9,0,0.0,
305780,RUNNING,4.6323,4.6323,-4.0219,-4.0,-0.94,0,0.0,
305880,RUNNING,4.6323,4.6323,-4.0394,-4.0,0.56,0,0.0,
305980,RUNNING,4.5637,4.5872,-4.0751,-4.0,3.48,0,0.0,
306080,RUNNING,4.5637,4.5752,-4.0967,-4.0,5.87,0,0.0,
306180,RUNNING,4.6323,4.6027,-4.061,-4.0,4.69,0,0.0,
306280,RUNNING,4.6323,4.6178,-4.046,-4.0,4.42,0,0.0,
306380,RUNNING,4.6323,4.6273,-3.9857,-4.0,1.01,0,0.0,
306480,RUNNING,4.6323,4.6299,-3.9602,-4.0,-0.94,0,0.0,
306580,RUNNING,4.6323,4.6315,-3.9559,-4.0,-1.74,0,0.0,
306680,RUNNING,5.0439,4.7554,-3.9552,-4.0,-2.35,0,0.0,
306780,RUNNING,5.0439,4.945,-3.9551,-4.0,-2.92,0,0.0,
306880,RUNNING,5.0439,4.909,-3.9287,-4.0,-3.29,0,0.0,
306980,RUNNING,4.6323,4.7272,-3.8327,-4.0,-9.36,0,0.0,
307080,RUNNING,4.1521,4.5348,-3.7883,-4.0,-8.78,0,0.0,
307180,RUNNING,4.2207,4.4048,-3.7077,-3.4605,20.13,0,0.0,
307280,RUNNING,4.2207,4.3109,-3.6941,-4.0,-16.92,0,0.0,
307380,RUNNING,4.2207,4.2272,-3.8098,-4.0,-12.96,0,0.0,
307480,RUNNING,4.1521,4.1889,-3.9507,-4.0,-5.86,0,0.0,
307580,RUNNING,4.1521,4.1647,-4.0275,-4.0,-1.14,0,0.0,
307680,RUNNING,4.1521,4.1583,-4.0404,-4.0,0.1,0,0.0,
307780,RUNNING,4.1521,4.1542,-4.0425,-4.0,0.76,0,0.0,
307880,RUNNING,4.1521,4.1532,-4.0519,-4.0,2.04,0,0.0,
