capture_index,point_direction,point_number,label,sample_index,captured_at_iso,raw_adc,voltage_v,distance_cm,valid_sample
18,ret,1,ret_p01,0,2026-03-13T15:56:45,494,2.4120,10.7000,1
18,ret,1,ret_p01,1,2026-03-13T15:56:45,482,2.3540,11.0000,1
18,ret,1,ret_p01,2,2026-03-13T15:56:45,474,2.3140,11.2000,1
18,ret,1,ret_p01,3,2026-03-13T15:56:45,468,2.2850,11.4000,1
18,ret,1,ret_p01,4,2026-03-13T15:56:45,462,2.2560,11.5000,1
18,ret,1,ret_p01,5,2026-03-13T15:56:45,461,2.2510,11.6000,1
18,ret,1,ret_p01,6,2026-03-13T15:56:45,642,3.1350,7.9000,0
18,ret,1,ret_p01,7,2026-03-13T15:56:45,499,2.4370,10.6000,1
18,ret,1,ret_p01,8,2026-03-13T15:56:45,479,2.3390,11.1000,1
18,ret,1,ret_p01,9,2026-03-13T15:56:45,470,2.2950,11.3000,1
18,ret,1,ret_p01,10,2026-03-13T15:56:45,466,2.2750,11.4000,1
18,ret,1,ret_p01,11,2026-03-13T15:56:45,463,2.2610,11.5000,1
18,ret,1,ret_p01,12,2026-03-13T15:56:45,462,2.2560,11.5000,1
18,ret,1,ret_p01,13,2026-03-13T15:56:45,461,2.2510,11.6000,1
18,ret,1,ret_p01,14,2026-03-13T15:56:45,643,3.1400,7.8000,0
18,ret,1,ret_p01,15,2026-03-13T15:56:45,495,2.4170,10.7000,1
18,ret,1,ret_p01,16,2026-03-13T15:56:45,477,2.3290,11.1000,1
18,ret,1,ret_p01,17,2026-03-13T15:56:45,470,2.2950,11.3000,1
18,ret,1,ret_p01,18,2026-03-13T15:56:45,466,2.2750,11.4000,1
18,ret,1,ret_p01,19,2026-03-13T15:56:45,464,2.2660,11.5000,1
18,ret,1,ret_p01,20,2026-03-13T15:56:45,463,2.2610,11.5000,1
18,ret,1,ret_p01,21,2026-03-13T15:56:45,462,2.2560,11.5000,1
18,ret,1,ret_p01,22,2026-03-13T15:56:45,462,2.2560,11.5000,1
18,ret,1,ret_p01,23,2026-03-13T15:56:45,461,2.2510,11.6000,1
18,ret,1,ret_p01,24,2026-03-13T15:56:45,461,2.2510,11.6000,1
