t_ms,state,x_cm,x_filt_cm,theta_deg,theta_cmd_deg,u_step_rate,fault_flags,x_ref_cm,sonar_age_ms,sonar_valid,sonar_miss_count,theta_cmd_unclamped_deg,theta_cmd_clamped_deg,theta_cmd_saturated,act_deg_abs,trim_deg,search_phase,test_phase
106008,FAULT,-1.2716,-1.2673,-5.85,1.4746,0.0,0,0.0,3,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
106108,FAULT,-1.2716,-1.2695,-5.85,1.4746,0.0,0,0.0,23,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
106208,FAULT,-1.2716,-1.2709,-5.85,1.4746,0.0,0,0.0,3,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
106308,FAULT,-1.2716,-1.2713,-5.85,1.4746,0.0,0,0.0,23,1,0,1.4746,1.4746,0,16.1719,16.5234,idle,
106408,FAULT,-1.2716,-1.2715,-5.85,1.4746,0.0,0,0.0,4,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
106508,FAULT,-1.2716,-1.2859,-5.85,1.4746,0.0,0,0.0,23,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
106608,FAULT,-1.3399,-1.3214,-5.85,1.4746,0.0,0,0.0,3,1,0,1.4746,1.4746,0,16.1719,16.5234,idle,
106708,FAULT,-1.3399,-1.3308,-5.85,1.4746,0.0,0,0.0,23,1,0,1.4746,1.4746,0,16.1719,16.5234,idle,
106808,FAULT,-1.3399,-1.3368,-5.85,1.4746,0.0,0,0.0,3,1,0,1.4746,1.4746,0,16.1719,16.5234,idle,
106908,FAULT,-1.2716,-1.3179,-5.85,1.4746,0.0,0,0.0,23,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
107008,FAULT,-1.2716,-1.2875,-5.85,1.4746,0.0,0,0.0,3,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
107108,FAULT,-1.2716,-1.2794,-5.85,1.4746,0.0,0,0.0,23,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
107208,FAULT,-1.2716,-1.2743,-5.85,1.4746,0.0,0,0.0,3,1,0,1.4746,1.4746,0,16.1719,16.5234,idle,
107308,FAULT,-1.3399,-1.3078,-5.85,1.4746,0.0,0,0.0,23,1,0,1.4746,1.4746,0,16.1719,16.5234,idle,
107408,FAULT,-1.3399,-1.3289,-5.85,1.4746,0.0,0,0.0,3,1,0,1.4746,1.4746,0,16.1719,16.5234,idle,
107508,FAULT,-1.3399,-1.3345,-5.85,1.4746,0.0,0,0.0,23,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
107608,FAULT,-1.2716,-1.3032,-5.85,1.4746,0.0,0,0.0,2,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
107708,FAULT,-1.2716,-1.2871,-5.85,1.4746,0.0,0,0.0,23,1,0,1.4746,1.4746,0,16.1719,16.5234,idle,
107808,FAULT,-1.2716,-1.2769,-5.85,1.4746,0.0,0,0.0,3,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
107908,FAULT,-1.2716,-1.2742,-5.85,1.4746,0.0,0,0.0,23,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
108008,FAULT,-1.2716,-1.2725,-5.85,1.4746,0.0,0,0.0,3,1,0,1.4746,1.4746,0,16.1719,16.5234,idle,
108108,FAULT,-1.2716,-1.2721,-5.85,1.4746,0.0,0,0.0,22,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
108208,FAULT,-1.2716,-1.2718,-5.85,1.4746,0.0,0,0.0,2,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
108308,FAULT,-0.9304,-1.1693,-5.85,1.4746,0.0,0,0.0,23,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
108408,FAULT,-1.2716,-1.2366,-5.85,1.4746,0.0,0,0.0,3,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
108508,FAULT,-1.2716,-1.2544,-5.85,1.4746,0.0,0,0.0,23,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
108608,FAULT,-0.9987,-1.1265,-5.85,1.4746,0.0,0,0.0,2,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
108708,FAULT,-0.9987,-1.0613,-5.85,1.4746,0.0,0,0.0,22,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
108808,FAULT,-0.9304,-0.9997,-5.85,1.4746,0.0,0,0.0,2,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
108908,FAULT,-0.9304,-0.9644,-5.85,1.4746,0.0,0,0.0,22,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
109008,FAULT,-0.9987,-0.9769,-5.85,1.4746,0.0,0,0.0,3,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
109108,FAULT,-1.2716,-1.0699,-5.85,1.4746,0.0,0,0.0,23,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
109208,FAULT,-1.3399,-1.2473,-5.85,1.4746,0.0,0,0.0,2,1,0,1.4746,1.4746,0,16.1719,16.5234,idle,
109308,FAULT,-1.3399,-1.2945,-5.85,1.4746,0.0,0,0.0,22,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
109408,FAULT,-1.3399,-1.3243,-5.85,1.4746,0.0,0,0.0,2,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
109508,FAULT,-1.3399,-1.3323,-5.85,1.4746,0.0,0,0.0,22,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
109608,FAULT,-1.3399,-1.3129,-5.85,1.4746,0.0,0,0.0,3,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
109708,FAULT,-1.3399,-1.3267,-5.85,1.4746,0.0,0,0.0,22,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
109808,FAULT,-0.9987,-1.1613,-5.85,1.4746,0.0,0,0.0,2,1,0,1.4746,1.4746,0,16.1719,16.5234,idle,
109908,FAULT,-0.9304,-1.0579,-5.85,1.4746,0.0,0,0.0,22,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
110008,FAULT,-0.9304,-0.9741,-5.85,1.4746,0.0,0,0.0,2,1,0,1.4746,1.4746,0,16.1719,16.5234,idle,
110108,FAULT,-0.8622,-0.917,-5.85,1.4746,0.0,0,0.0,22,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
110208,FAULT,-0.8622,-0.881,-5.85,1.4746,0.0,0,3.2657,3,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
110308,FAULT,-0.9304,-0.9062,-5.85,1.4746,0.0,0,3.2657,22,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
110408,FAULT,-0.9304,-0.9221,-5.85,1.4746,0.0,0,3.2657,2,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
110508,FAULT,-0.9304,-0.9264,-5.85,1.4746,0.0,0,3.2657,22,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
110608,FAULT,-0.9304,-0.929,-5.85,1.4746,0.0,0,3.2657,2,1,0,1.4746,1.4746,0,16.1719,16.5234,idle,
110708,FAULT,-0.9304,-0.9297,-5.85,1.4746,0.0,0,3.2657,22,1,0,1.4746,1.4746,0,16.1719,16.5234,idle,
110808,FAULT,-0.9304,-0.9202,-5.85,1.4746,0.0,0,3.2657,1,1,0,1.4746,1.4746,0,16.1719,16.5234,idle,
110908,FAULT,-0.9304,-0.9254,-5.85,1.4746,0.0,0,3.2657,22,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
111008,FAULT,-0.8622,-0.8939,-5.85,1.4746,0.0,0,3.2657,2,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
111108,FAULT,-0.8622,-0.8777,-5.85,1.4746,0.0,0,3.2657,22,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
111208,FAULT,-0.9304,-0.9023,-5.85,1.4746,0.0,0,3.2657,2,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
111308,FAULT,-0.8622,-0.8962,-5.85,1.4746,0.0,0,3.2657,21,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
111408,FAULT,-0.8622,-0.8738,-5.85,1.4746,0.0,0,3.2657,1,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
111508,FAULT,-0.8622,-0.8679,-5.85,1.4746,0.0,0,3.2657,22,1,0,1.4746,1.4746,0,16.1719,16.5234,idle,
111608,FAULT,-0.8622,-0.8641,-5.85,1.4746,0.0,0,3.2657,2,1,0,1.4746,1.4746,0,16.1719,16.5234,idle,
111708,FAULT,-0.8622,-0.8631,-5.85,1.4746,0.0,0,3.2657,22,1,0,1.4746,1.4746,0,16.1719,16.5234,idle,
111808,FAULT,-0.8622,-0.8625,-5.85,1.4746,0.0,0,3.2657,1,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
111908,FAULT,-0.8622,-0.8623,-5.85,1.4746,0.0,0,3.2657,21,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
112008,FAULT,-0.8622,-0.8622,-5.85,1.4746,0.0,0,3.2657,1,1,0,1.4746,1.4746,0,16.1719,16.5234,idle,
112108,FAULT,-0.9304,-0.897,-5.85,1.4746,0.0,0,3.2657,21,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
112208,FAULT,-0.9304,-0.919,-5.85,1.4746,0.0,0,3.2657,2,1,0,1.4746,1.4746,0,16.1719,16.5234,idle,
112308,FAULT,-0.9304,-0.9248,-5.85,1.4746,0.0,0,3.2657,22,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
112408,FAULT,-0.9304,-0.9285,-5.85,1.4746,0.0,0,3.2657,1,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
112508,FAULT,-0.9304,-0.9295,-5.85,1.4746,0.0,0,3.2657,21,1,0,1.4746,1.4746,0,16.1719,16.5234,idle,
112608,FAULT,-0.9304,-0.9301,-5.85,1.4746,0.0,0,3.2657,1,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
112708,FAULT,-0.9304,-0.9303,-5.85,1.4746,0.0,0,3.2657,21,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
112808,FAULT,-0.8622,-0.8956,-5.85,1.4746,0.0,0,3.2657,2,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
112908,FAULT,-0.8622,-0.8785,-5.85,1.4746,0.0,0,3.2657,21,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
113008,FAULT,-0.9304,-0.9126,-5.85,1.4746,0.0,0,3.2657,1,1,0,1.4746,1.4746,0,16.1719,16.5234,idle,
113108,FAULT,-0.9304,-0.9217,-5.85,1.4746,0.0,0,3.2657,21,1,0,1.4746,1.4746,0,16.1719,16.5234,idle,
113208,FAULT,-0.9304,-0.9274,-5.85,1.4746,0.0,0,3.2657,1,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
113308,FAULT,-0.9304,-0.929,-5.85,1.4746,0.0,0,3.2657,21,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
113408,FAULT,-0.9304,-0.9299,-5.85,1.4746,0.0,0,3.2657,2,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
113508,FAULT,-0.9304,-0.9302,-5.85,1.4746,0.0,0,3.2657,21,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
113608,FAULT,-0.9304,-0.9303,-5.85,1.4746,0.0,0,3.2657,1,1,0,1.4746,1.4746,0,16.1719,16.5234,idle,
113708,FAULT,-0.9304,-0.9304,-5.85,1.4746,0.0,0,3.2657,21,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
113808,FAULT,-0.8622,-0.9099,-5.85,1.4746,0.0,0,3.2657,1,1,0,1.4746,1.4746,0,16.1719,16.5234,idle,
113908,FAULT,-0.9304,-0.9204,-5.85,1.4746,0.0,0,3.2657,21,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
114008,FAULT,-0.9304,-0.9255,-5.85,1.4746,0.0,0,3.2657,34,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
114108,FAULT,-0.9304,-0.9287,-5.85,1.4746,0.0,0,3.2657,21,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
114208,FAULT,-0.9304,-0.9298,-5.85,1.4746,0.0,0,3.2657,1,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
114308,FAULT,-0.9304,-0.9301,-5.85,1.4746,0.0,0,3.2657,21,1,0,1.4746,1.4746,0,16.1719,16.5234,idle,
114408,FAULT,-0.9304,-0.9303,-5.85,1.4746,0.0,0,3.2657,1,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
114508,FAULT,-0.9304,-0.9304,-5.85,1.4746,0.0,0,3.2657,21,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
114608,FAULT,-0.9304,-0.9304,-5.85,1.4746,0.0,0,3.2657,34,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
114708,FAULT,-0.9304,-0.9304,-5.85,1.4746,0.0,0,3.2657,14,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
114808,FAULT,-0.9304,-0.9304,-5.85,1.4746,0.0,0,3.2657,1,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
114908,FAULT,-0.9304,-0.9304,-5.85,1.4746,0.0,0,3.2657,21,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
115008,FAULT,-1.2716,-1.1044,-5.85,1.4746,0.0,0,3.2657,1,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
115108,FAULT,-1.2716,-1.1897,-5.85,1.4746,0.0,0,3.2657,14,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
115208,FAULT,-1.2034,-1.1967,-5.85,1.4746,0.0,0,3.2657,34,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
115308,FAULT,-0.9987,-1.0666,-5.85,1.4746,0.0,0,3.2657,14,1,0,1.4746,1.4746,0,16.1719,16.5234,idle,
115408,FAULT,-0.9304,-1.0015,-5.85,1.4746,0.0,0,3.2657,1,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
115508,FAULT,-0.9304,-0.9796,-5.85,1.4746,0.0,0,3.2657,21,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
115608,FAULT,-0.9304,-0.9473,-5.85,1.4746,0.0,0,3.2657,0,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
115708,FAULT,-0.9304,-0.9387,-5.85,1.4746,0.0,0,3.2657,14,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
115808,FAULT,-0.9304,-0.9345,-5.85,1.4746,0.0,0,3.2657,34,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
115908,FAULT,-0.9304,-0.9318,-5.85,1.4746,0.0,0,3.2657,14,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
116008,FAULT,-0.9304,-0.9309,-5.85,1.4746,0.0,0,3.2657,1,1,0,1.4746,1.4746,0,16.1719,16.5234,idle,
116108,FAULT,-0.9304,-0.9307,-5.85,1.4746,0.0,0,3.2657,21,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
116208,FAULT,-0.9304,-0.9305,-5.85,1.4746,0.0,0,-6.2624,40,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
116308,FAULT,-0.9304,-0.9305,-5.85,1.4746,0.0,0,-6.2624,14,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
116408,FAULT,-0.9304,-0.9304,-5.85,1.4746,0.0,0,-6.2624,34,1,0,1.4746,1.4746,0,16.1719,16.5234,idle,
116508,FAULT,-0.9304,-0.9304,-5.85,1.4746,0.0,0,-6.2624,14,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
116608,FAULT,-0.9304,-0.9161,-5.85,1.4746,0.0,0,-6.2624,34,1,0,1.4746,1.4746,0,16.1719,16.5234,idle,
116708,FAULT,-0.8622,-0.8807,-5.85,1.4746,0.0,0,-6.2624,20,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
116808,FAULT,-0.9304,-0.8917,-5.85,1.4746,0.0,0,-6.2624,34,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
116908,FAULT,-0.9304,-0.9171,-5.85,1.4746,0.0,0,-6.2624,14,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
117008,FAULT,-0.9304,-0.9239,-5.85,1.4746,0.0,0,-6.2624,34,1,0,1.4746,1.4746,0,16.1719,16.5234,idle,
117108,FAULT,-0.9304,-0.9282,-5.85,1.4746,0.0,0,-6.2624,14,1,0,1.4746,1.4746,0,16.1719,16.5234,idle,
117208,FAULT,-0.9304,-0.9293,-5.85,1.4746,0.0,0,-6.2624,34,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
117308,FAULT,-0.9304,-0.9301,-5.85,1.4746,0.0,0,-6.2624,13,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
117408,FAULT,-0.9304,-0.9302,-5.85,1.4746,0.0,0,-6.2624,34,1,0,1.4746,1.4746,0,16.2598,16.5234,idle,
