phase,x_ref_cm,duration_s,step_cm,steady_state_error_cm,overshoot_cm,settling_time_s,rise_time_s,rmse_cm,iae_cm_s,itae_cm_s2,peak_abs_output_steps,peak_abs_beam_deg
hold_center,13.0,29.901,,-0.5816428571428569,1.6517,,0.7999999999999998,3.1330119198464597,78.30273919999999,1011.1939556591999,112.0,12.599972168501447
hold_far,17.0,29.900000000000002,4.0,-3.0750809523809526,1.1330999999999989,,0.7999999999999972,3.829417954663607,94.21628000000001,1333.8921750000004,215.6343,21.262521073084365
hold_near,9.0,33.2,8.0,1.7096428571428577,0.6135999999999999,,0.30000000000000426,3.1363055806705673,84.64039999999997,1294.8540739999994,144.0,16.199980586867436
