t_ms,state,x_cm,x_filt_cm,theta_deg,theta_cmd_deg,u_step_rate,fault_flags,x_ref_cm,sonar_age_ms,sonar_valid,sonar_miss_count,theta_cmd_unclamped_deg,theta_cmd_clamped_deg,theta_cmd_saturated,act_deg_abs,trim_deg,search_phase,test_phase
3751,SAFE_DISABLED,-11.1132,-11.1131,0.0,0.0,0.0,4,0.0,11,1,0,0.0,0.0,0,-2.1973,13.0078,idle,
3851,SAFE_DISABLED,-11.1132,-11.1131,0.0,0.0,0.0,4,0.0,31,1,0,0.0,0.0,0,-2.1973,13.0078,idle,
3951,SAFE_DISABLED,-11.1132,-11.1132,0.0,0.0,0.0,4,0.0,11,1,0,0.0,0.0,0,-2.1973,13.0078,idle,
4051,SAFE_DISABLED,-11.1132,-11.1132,0.0,0.0,0.0,4,0.0,31,1,0,0.0,0.0,0,-2.1973,13.0078,idle,
89124,READY,-10.5875,-10.5879,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,14.3262,11.8652,idle,
89224,READY,-10.9991,-10.7832,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,14.3262,11.8652,idle,
89324,READY,-11.4107,-11.1955,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,14.3262,11.8652,idle,
89424,READY,-11.4107,-11.3053,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,14.3262,11.8652,idle,
89524,READY,-11.3421,-11.3396,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,14.3262,11.8652,idle,
89624,READY,-11.3421,-11.3409,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,14.3262,11.8652,idle,
89724,READY,-10.9305,-11.1318,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,14.3262,11.8652,idle,
89824,READY,-10.9305,-11.0292,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,14.3262,11.8652,idle,
89924,READY,-10.5875,-10.7894,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,14.3262,11.8652,idle,
90024,READY,-10.1759,-10.4766,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,14.3262,11.8652,idle,
90124,READY,-10.1759,-10.2791,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,14.3262,11.8652,idle,
90224,READY,-10.1073,-10.2059,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,14.3262,11.8652,idle,
90324,READY,-10.1073,-10.1411,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,14.3262,11.8652,idle,
90424,READY,-10.1759,-10.1589,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,14.3262,11.8652,idle,
90524,READY,-10.1759,-10.1701,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,14.3262,11.8652,idle,
90624,READY,-10.5875,-10.2966,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,14.3262,11.8652,idle,
90724,READY,-10.9991,-10.6357,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,14.3262,11.8652,idle,
90824,READY,-10.9991,-10.8211,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,14.3262,11.8652,idle,
90924,READY,-10.9991,-10.9381,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,14.3262,11.8652,idle,
91024,READY,-10.9991,-10.9692,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,14.3262,11.8652,idle,
91124,READY,-10.5875,-10.7185,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,14.3262,11.8652,idle,
91224,READY,-10.5875,-10.6517,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,14.3262,11.8652,idle,
91324,READY,-10.9991,-10.7425,0.0,0.0,0.0,0,0.0,40,1,0,0.0,0.0,0,14.3262,11.8652,idle,
91424,READY,-12.2339,-11.5293,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,14.3262,11.8652,idle,
91524,READY,-12.2339,-11.9923,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,14.3262,11.8652,idle,
91624,READY,-12.2339,-12.1155,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,14.3262,11.8652,idle,
91724,READY,-11.3421,-11.6564,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,14.3262,11.8652,idle,
91824,READY,-10.9991,-11.3356,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,14.3262,11.8652,idle,
91924,READY,-10.9991,-11.164,0.0,0.0,0.0,0,0.0,41,1,0,0.0,0.0,0,14.3262,11.8652,idle,
92024,READY,-10.5875,-10.7853,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,14.3262,11.8652,idle,
92124,READY,-10.9305,-10.8303,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,14.3262,11.8652,idle,
92224,READY,-10.9305,-10.8814,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,14.3262,11.8652,idle,
92324,READY,-11.8223,-11.3786,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,14.3262,11.8652,idle,
92424,READY,-12.2339,-11.8148,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,14.3262,11.8652,idle,
92524,READY,-12.2339,-12.0286,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,14.3262,11.8652,idle,
92624,READY,-11.8223,-12.04,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,14.3262,11.8652,idle,
92724,READY,-11.4793,-11.7541,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,14.3262,11.8652,idle,
92824,READY,-11.4793,-11.5736,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,14.3262,11.8652,idle,
92924,READY,-11.8909,-11.649,0.0,0.0,0.0,0,0.0,40,1,0,0.0,0.0,0,14.3262,11.8652,idle,
93024,READY,-12.7141,-12.3243,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,14.3262,11.8652,idle,
93124,READY,-12.7141,-12.5231,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,14.3262,11.8652,idle,
93224,READY,-12.6455,-12.628,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,14.3262,11.8652,idle,
93324,READY,-12.3711,-12.5402,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,14.3262,11.8652,idle,
93424,READY,-11.4793,-11.9642,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,14.3262,11.8652,idle,
93524,READY,-11.4793,-11.7169,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,14.3262,11.8652,idle,
93624,READY,-11.8223,-11.6637,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,14.3262,11.8652,idle,
93724,READY,-12.6455,-12.0924,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,14.3262,11.8652,idle,
93824,READY,-13.1257,-12.6244,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,14.3262,11.8652,idle,
93924,READY,-13.1257,-12.8801,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,14.3262,11.8652,idle,
94024,READY,-12.7141,-12.7711,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,14.3262,11.8652,idle,
94124,READY,-12.6455,-12.7214,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,14.3262,11.8652,idle,
94224,READY,-11.4793,-11.9054,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,14.3262,11.8652,idle,
94324,READY,-11.0677,-11.4782,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,14.3262,11.8652,idle,
94424,READY,-11.0677,-11.2085,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,14.3262,11.8652,idle,
94524,READY,-11.4793,-11.3322,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,14.3262,11.8652,idle,
94624,READY,-11.8909,-11.6388,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,14.3262,11.8652,idle,
94724,READY,-11.8909,-11.7674,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,14.3262,11.8652,idle,
94824,READY,-12.3025,-12.0009,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,14.3262,11.8652,idle,
94924,READY,-12.3025,-12.1547,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,14.3262,11.8652,idle,
95024,READY,-11.8909,-12.0707,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,14.3262,11.8652,idle,
95124,READY,-11.8909,-11.979,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,14.3262,11.8652,idle,
95224,READY,-12.3025,-12.1512,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,14.3262,11.8652,idle,
95324,READY,-12.3025,-12.2284,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,14.3262,11.8652,idle,
95424,READY,-12.3025,-12.2771,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,14.3262,11.8652,idle,
95524,READY,-12.3711,-12.3107,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,14.3262,11.8652,idle,
95624,READY,-12.3711,-12.3504,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,14.3262,11.8652,idle,
95724,READY,-12.3025,-12.326,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,14.3262,11.8652,idle,
95824,READY,-12.3025,-12.3106,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,14.3262,11.8652,idle,
95924,READY,-11.8909,-12.0966,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,14.3262,11.8652,idle,
96024,READY,-11.8909,-11.9615,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,14.3262,11.8652,idle,
96124,READY,-11.8909,-11.9255,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,14.3262,11.8652,idle,
96224,READY,-12.3025,-12.0263,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,14.3262,11.8652,idle,
96324,READY,-11.8909,-11.9573,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,14.3262,11.8652,idle,
96424,READY,-11.8909,-11.9137,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,14.3262,11.8652,idle,
96524,READY,-11.8909,-11.9021,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,14.3262,11.8652,idle,
96624,READY,-11.8909,-11.9812,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,14.3262,11.8652,idle,
96724,RUNNING,-11.8798,-11.924,2.475,13.4548,120.0,0,0.0,33,1,0,13.4548,13.4548,0,14.3262,11.8652,idle,
96824,RUNNING,-11.8165,-11.8316,6.4125,12.6774,720.0,0,0.0,13,1,0,12.6774,12.6774,0,17.666,11.8652,idle,
96924,RUNNING,-11.9125,-11.686,13.1625,12.1604,454.29,0,0.0,33,1,0,12.1604,12.1604,0,24.6094,11.8652,idle,
97024,RUNNING,-11.3847,-11.4674,15.6375,12.7976,-145.71,0,0.0,13,1,0,12.7976,12.7976,0,27.5977,11.8652,idle,
97124,RUNNING,-11.4902,-11.5311,13.6125,13.9392,66.81,0,0.0,33,1,0,13.9392,13.9392,0,25.752,11.8652,idle,
97224,RUNNING,-11.1622,-11.2906,13.5,12.3277,-120.0,0,0.0,11,1,0,12.3277,12.3277,0,25.6641,11.8652,idle,
97324,RUNNING,-10.7247,-11.0173,12.825,13.8525,0.0,0,0.0,30,1,0,13.8525,13.8525,0,25.1367,11.8652,idle,
97424,RUNNING,-10.7436,-10.8441,12.375,12.4997,0.0,0,0.0,1,1,0,12.4997,12.4997,0,24.4336,11.8652,idle,
97524,RUNNING,-10.7247,-10.7739,12.825,13.6934,120.0,0,0.0,21,1,0,13.6934,13.6934,0,24.873,11.8652,idle,
97624,RUNNING,-11.0122,-10.8926,15.1875,14.873,6.65,0,0.0,1,1,0,14.873,14.873,0,26.9824,11.8652,idle,
97724,RUNNING,-11.0578,-10.9013,14.2875,14.0656,0.0,0,0.0,21,1,0,14.0656,14.0656,0,26.3672,11.8652,idle,
97824,RUNNING,-10.5925,-10.7668,14.2875,12.344,-120.0,0,0.0,1,1,0,12.344,12.344,0,26.3672,11.8652,idle,
97924,RUNNING,-10.6235,-10.7092,13.6125,14.6113,0.0,0,0.0,20,1,0,14.6113,14.6113,0,25.9277,11.8652,idle,
98024,RUNNING,-10.5709,-10.8774,14.7375,14.7243,0.0,0,0.0,40,1,0,14.7243,14.7243,0,26.7187,11.8652,idle,
98124,RUNNING,-11.3902,-10.9371,14.2875,19.8888,120.0,0,0.0,13,1,0,19.8888,19.8888,0,26.3672,11.8652,idle,
98224,RUNNING,-11.8191,-11.3395,14.9625,20.5237,240.0,0,0.0,1,1,0,20.5237,20.5237,0,26.8066,11.8652,idle,
98324,RUNNING,-11.7549,-11.4242,16.0875,15.5754,0.0,0,0.0,21,1,0,15.5754,15.5754,0,27.8613,11.8652,idle,
98424,RUNNING,-10.1957,-11.046,15.6375,15.6638,0.0,0,0.0,41,1,0,15.6638,15.6638,0,27.6855,11.8652,idle,
98524,RUNNING,-10.1957,-11.046,15.6375,15.8502,0.0,0,0.0,141,1,2,15.8502,15.8502,0,27.6855,11.8652,idle,
98624,RUNNING,-10.1787,-11.0276,15.975,16.0157,0.0,0,0.0,241,1,5,16.0157,16.0157,0,27.9492,11.8652,idle,
98724,RUNNING,-10.1787,-11.0276,15.975,16.1273,0.0,0,0.0,341,0,7,16.1273,16.1273,0,27.9492,11.8652,idle,
98824,RUNNING,-7.3107,-9.3799,15.525,14.667,-240.0,0,0.0,33,1,0,14.667,14.667,0,27.6855,11.8652,idle,
98924,RUNNING,-4.4994,-6.5193,11.25,11.915,-360.0,0,0.0,21,1,0,11.915,11.915,0,23.7305,11.8652,idle,
99024,RUNNING,-2.4451,-4.1078,6.75,-9.1462,-480.0,0,0.0,1,1,0,-9.1462,-9.1462,0,19.0723,11.8652,idle,
99124,RUNNING,-1.8779,-3.0445,2.025,7.6031,-360.0,0,0.0,21,1,0,7.6031,7.6031,0,14.4141,11.8652,idle,
99224,RUNNING,0.246,-1.3439,-2.5875,-10.9125,-480.0,0,0.0,1,1,0,-11.609,-10.9125,1,9.4922,11.8652,idle,
99324,RUNNING,0.5338,-0.7746,-6.975,5.0131,-120.0,0,0.0,61,1,0,5.0131,5.0131,0,5.0098,11.8652,idle,
99424,RUNNING,0.5352,-0.7766,-5.625,5.0838,480.0,0,0.0,161,1,3,5.0838,5.0838,0,5.5371,11.8652,idle,
99524,RUNNING,0.5375,-0.7799,1.8,5.0627,600.0,0,0.0,261,1,5,5.0627,5.0627,0,12.9199,11.8652,idle,
99624,RUNNING,3.2287,0.4253,5.9625,-10.9125,240.0,0,0.0,1,1,0,-26.7418,-10.9125,1,17.7539,11.8652,idle,
99724,RUNNING,6.2125,2.8111,5.9625,0.9458,-360.0,0,0.0,21,1,0,0.9458,0.9458,0,18.2812,11.8652,idle,
99824,RUNNING,7.7506,5.6072,-0.225,-10.9125,-720.0,0,0.0,1,1,0,-25.4265,-10.9125,1,12.2168,11.8652,idle,
99924,RUNNING,8.9493,7.2722,-7.7625,-3.4711,-589.93,0,0.0,21,1,0,-3.4711,-3.4711,0,4.5703,11.8652,idle,
100024,RUNNING,8.8408,8.0149,-11.8125,-4.7605,10.07,0,0.0,41,1,0,-4.7605,-4.7605,0,0.0,11.8652,idle,
100124,RUNNING,8.9181,8.0849,-9.1125,-5.9054,584.89,0,0.0,141,1,2,-5.9054,-5.9054,0,1.8457,11.8652,idle,
100224,RUNNING,9.0636,8.4275,-5.175,-5.796,-15.11,0,0.0,41,1,0,-5.796,-5.796,0,6.3281,11.8652,idle,
100324,RUNNING,9.0533,8.4179,-5.85,-5.8499,0.0,0,0.0,141,1,2,-5.8499,-5.8499,0,5.8008,11.8652,idle,
100424,RUNNING,6.0075,7.2076,-5.175,8.2531,320.95,0,0.0,1,1,0,8.2531,8.2531,0,6.1523,11.8652,idle,
100524,RUNNING,4.4328,5.9647,-2.1375,-3.4094,200.95,0,0.0,21,1,0,-3.4094,-3.4094,0,9.2285,11.8652,idle,
100624,RUNNING,4.4358,5.187,0.225,-2.5483,80.95,0,0.0,33,1,0,-2.5483,-2.5483,0,11.6895,11.8652,idle,
100724,RUNNING,3.5425,4.3132,1.6875,6.7284,200.95,0,0.0,13,1,0,6.7284,6.7284,0,13.2715,11.8652,idle,
100825,RUNNING,2.6464,3.4749,3.825,8.2686,320.95,0,0.0,1,1,0,8.2686,8.2686,0,15.4687,11.8652,idle,
100925,RUNNING,1.3575,2.397,6.8625,0.48,200.95,0,0.0,21,1,0,0.48,0.48,0,18.457,11.8652,idle,
101025,RUNNING,0.4356,1.4931,9.1125,1.4317,80.95,0,0.0,33,1,0,1.4317,1.4317,0,20.8301,11.8652,idle,
101125,RUNNING,-0.2932,0.4958,9.7875,11.0368,0.0,0,0.0,14,1,0,11.0368,11.0368,0,21.9727,11.8652,idle,
101225,RUNNING,-0.7,-0.0994,9.225,3.1598,-120.0,0,0.0,34,1,0,3.1598,3.1598,0,21.1816,11.8652,idle,
101325,RUNNING,-2.5884,-1.3446,7.425,18.1083,-240.0,0,0.0,13,1,0,18.1083,18.1083,0,19.5996,11.8652,idle,
101425,RUNNING,-3.4561,-2.3221,4.95,5.7185,54.63,0,0.0,33,1,0,5.7185,5.7185,0,16.6992,11.8652,idle,
101525,RUNNING,-5.505,-3.938,7.425,24.4766,375.77,0,0.0,12,1,0,24.4766,24.4766,0,18.8086,11.8652,idle,
101625,RUNNING,-6.1071,-4.9355,11.1375,8.4079,255.77,0,0.0,33,1,0,8.4079,8.4079,0,22.5,11.8652,idle,
101725,RUNNING,-7.3547,-6.261,14.625,21.7903,375.77,0,0.0,13,1,0,21.7903,21.7903,0,26.1914,11.8652,idle,
101825,RUNNING,-8.3538,-7.2234,18.225,10.7551,255.77,0,0.0,33,1,0,10.7551,10.7551,0,29.707,11.8652,idle,
101925,RUNNING,-9.0149,-8.2595,21.6,20.2878,135.77,0,0.0,13,1,0,20.2878,20.2878,0,33.3105,11.8652,idle,
102025,RUNNING,-9.8287,-8.9658,21.825,13.8051,-120.0,0,0.0,34,1,0,13.8051,13.8051,0,33.6621,11.8652,idle,
102125,RUNNING,-10.0816,-9.7372,18.9,19.7339,-239.64,0,0.0,12,1,0,19.7339,19.7339,0,31.0254,11.8652,idle,
102225,RUNNING,-10.5143,-10.2134,15.8625,16.1226,-79.31,0,0.0,33,1,0,16.1226,16.1226,0,27.7734,11.8652,idle,
102325,RUNNING,-10.5684,-10.4427,16.0875,17.1862,120.0,0,0.0,13,1,0,17.1862,17.1862,0,27.6855,11.8652,idle,
102425,RUNNING,-10.5318,-10.4704,16.7625,15.8671,0.0,0,0.0,33,1,0,15.8671,15.8671,0,28.2129,11.8652,idle,
102525,RUNNING,-12.0792,-11.4169,17.2125,24.6138,120.0,0,0.0,13,1,0,24.6138,24.6138,0,29.0039,11.8652,idle,
102625,RUNNING,-12.0996,-11.7443,17.8875,17.6195,0.0,0,0.0,33,1,0,17.6195,17.6195,0,29.4434,11.8652,idle,
102725,RUNNING,-12.0685,-11.947,18.3375,19.7412,120.0,0,0.0,12,1,0,19.7412,19.7412,0,30.0586,11.8652,idle,
102825,RUNNING,-12.0205,-11.9612,19.0125,18.6403,-120.0,0,0.0,32,1,0,18.6403,18.6403,0,30.6738,11.8652,idle,
102925,RUNNING,-11.6625,-11.8238,18.5625,16.9376,-120.0,0,0.0,13,1,0,16.9376,16.9376,0,30.4102,11.8652,idle,
103025,RUNNING,-11.3233,-11.677,17.775,19.0944,0.0,0,0.0,33,1,0,19.0944,19.0944,0,29.7949,11.8652,idle,
103126,RUNNING,-10.9585,-11.2149,17.325,15.6102,-120.0,0,0.0,13,1,0,15.6102,15.6102,0,29.1797,11.8652,idle,
103226,RUNNING,-10.9063,-10.899,17.1,17.8903,240.0,0,0.0,33,1,0,17.8903,17.8903,0,28.7402,11.8652,idle,
103326,RUNNING,-10.8383,-10.8591,18.225,18.1347,0.0,0,0.0,14,1,0,18.1347,18.1347,0,29.9707,11.8652,idle,
103426,RUNNING,-10.8242,-10.8344,18.45,18.5152,0.0,0,0.0,33,1,0,18.5152,18.5152,0,30.1465,11.8652,idle,
103526,RUNNING,-10.8242,-10.8277,18.45,18.6526,0.0,0,0.0,14,1,0,18.6526,18.6526,0,30.1465,11.8652,idle,
103626,RUNNING,-10.81,-10.8117,18.675,18.8549,0.0,0,0.0,34,1,0,18.8549,18.8549,0,30.4102,11.8652,idle,
103726,RUNNING,-10.8028,-10.5579,18.7875,21.7607,0.0,0,0.0,13,1,0,21.7607,21.7607,0,30.498,11.8652,idle,
103826,RUNNING,-9.6592,-10.1132,18.3375,18.7567,0.0,0,0.0,33,1,0,18.7567,18.7567,0,30.0586,11.8652,idle,
103926,RUNNING,-9.529,-10.0726,18.3375,12.6534,-120.0,0,0.0,11,1,0,12.6534,12.6534,0,29.9707,11.8652,idle,
104026,RUNNING,-8.8365,-10.0045,19.125,18.3041,-5.7,0,0.0,30,1,0,18.3041,18.3041,0,30.498,11.8652,idle,
104126,RUNNING,-8.875,-9.296,17.4375,14.0424,-318.93,0,0.0,11,1,0,14.0424,14.0424,0,29.2676,11.8652,idle,
104226,RUNNING,-6.954,-8.4246,14.2875,17.9452,-198.93,0,0.0,31,1,0,17.9452,17.9452,0,26.1914,11.8652,idle,
104326,RUNNING,-6.1766,-6.9875,11.475,7.2691,-318.93,0,0.0,11,1,0,7.2691,7.2691,0,23.2031,11.8652,idle,
104426,RUNNING,-5.3474,-6.3651,8.775,15.4035,-156.29,0,0.0,31,1,0,15.4035,15.4035,0,20.5664,11.8652,idle,
104526,RUNNING,-3.2811,-4.4885,6.525,0.0654,-276.29,0,0.0,11,1,0,0.0654,0.0654,0,18.1934,11.8652,idle,
104626,RUNNING,-3.2924,-3.886,4.5,12.4825,83.71,0,0.0,31,1,0,12.4825,12.4825,0,15.9082,11.8652,idle,
