BALL_BEAM_BOOT
HELP,keys
STATE,SAFE_DISABLED
SENSORS,angle=bad,pos=bad
MEAS,theta_deg=0.0000,x_cm=0.0000,x_filt_cm=0.0000
AGE,angle_ms=1,pos_ms=1
FAULTS,bits=0
CAL,zero_calibrated=yes,limits_calibrated=yes,sign_calibrated=yes
CAL_STORE,status=loaded
TEL,enabled=1
FAULT_INFO,bits=0
FAULT_INFO,mode=bringup_warning
FAULT_INFO,none
TEL,349,SAFE_DISABLED,0.9980,0.9980,3.6914,0.0000,0.00,0
TEL,449,SAFE_DISABLED,0.9980,0.9980,3.6914,0.0000,0.00,0
TEL,549,SAFE_DISABLED,-0.0020,0.0083,3.6914,0.0000,0.00,0
TEL,649,SAFE_DISABLED,-0.0020,-0.0013,3.6914,0.0000,0.00,0
TEL,749,SAFE_DISABLED,-0.0020,-0.0019,3.6914,0.0000,0.00,0
TEL,849,SAFE_DISABLED,-0.0020,-0.0020,3.6914,0.0000,0.00,0
TEL,949,SAFE_DISABLED,-0.0020,-0.0020,3.6914,0.0000,0.00,0
TEL,1049,SAFE_DISABLED,-0.0020,-0.0020,3.6914,0.0000,0.00,0
TEL,1149,SAFE_DISABLED,-0.0020,-0.0020,3.6914,0.0000,0.00,0
TEL,1249,SAFE_DISABLED,-0.0020,-0.0020,3.6914,0.0000,0.00,0
TEL,1349,SAFE_DISABLED,0.4980,0.4180,3.6914,0.0000,0.00,0
TEL,1449,SAFE_DISABLED,-0.0020,0.0088,3.6914,0.0000,0.00,0
TEL,1549,SAFE_DISABLED,-0.0020,0.0023,3.6914,0.0000,0.00,0
TEL,1649,SAFE_DISABLED,-0.0020,0.1183,3.6914,0.0000,0.00,0
TEL,1750,SAFE_DISABLED,-0.0020,0.0011,3.6914,0.0000,0.00,0
TEL,1850,SAFE_DISABLED,-0.0020,-0.0007,3.6914,0.0000,0.00,0
TEL,1950,SAFE_DISABLED,-0.0020,-0.0018,3.6914,0.0000,0.00,0
TEL,2050,SAFE_DISABLED,-0.0020,-0.0019,3.6914,0.0000,0.00,0
TEL,2150,SAFE_DISABLED,-0.0020,-0.0020,3.6914,0.0000,0.00,0
TEL,2250,SAFE_DISABLED,-0.0020,-0.0020,3.6914,0.0000,0.00,0
TEL,2350,SAFE_DISABLED,-0.0020,-0.0020,3.6914,0.0000,0.00,0
TEL,2450,SAFE_DISABLED,-0.0020,-0.0020,3.6914,0.0000,0.00,0
TEL,2550,SAFE_DISABLED,0.4980,0.2980,3.6914,0.0000,0.00,0
TEL,2650,SAFE_DISABLED,0.4980,0.4180,3.6914,0.0000,0.00,0
TEL,2750,SAFE_DISABLED,-0.0020,0.1660,3.6914,0.0000,0.00,0
TEL,2850,SAFE_DISABLED,-0.0020,0.0249,3.6914,0.0000,0.00,0
TEL,2950,SAFE_DISABLED,-0.0020,0.0023,3.6914,0.0000,0.00,0
TEL,3050,SAFE_DISABLED,-0.0020,-0.0019,3.6914,0.0000,0.00,0
TEL,3150,SAFE_DISABLED,-0.0020,-0.0019,3.6914,0.0000,0.00,0
TEL,3250,SAFE_DISABLED,-0.0020,-0.0020,3.6914,0.0000,0.00,0
TEL,3350,SAFE_DISABLED,-0.0020,-0.0020,3.6914,0.0000,0.00,0
