t_ms,state,x_cm,x_filt_cm,theta_deg,theta_cmd_deg,u_step_rate,fault_flags
349,SAFE_DISABLED,-0.2687,-0.4687,10.6348,0.0,0.0,0
449,SAFE_DISABLED,-0.7687,-0.7495,10.6348,0.0,0.0,0
549,SAFE_DISABLED,-0.2687,-0.2282,10.6348,0.0,0.0,0
649,SAFE_DISABLED,-0.7687,-0.6684,10.6348,0.0,0.0,0
749,SAFE_DISABLED,-0.7687,-0.7286,10.6348,0.0,0.0,0
849,SAFE_DISABLED,-0.7687,-0.7622,10.6348,0.0,0.0,0
949,SAFE_DISABLED,-0.7687,-0.7686,10.6348,0.0,0.0,0
1049,SAFE_DISABLED,-0.7687,-0.7686,10.6348,0.0,0.0,0
1149,SAFE_DISABLED,-0.7687,-0.7687,10.6348,0.0,0.0,0
1249,SAFE_DISABLED,-0.7687,-0.7687,10.6348,0.0,0.0,0
1349,SAFE_DISABLED,-0.7687,-0.7687,10.6348,0.0,0.0,0
1449,SAFE_DISABLED,-0.7687,-0.7687,10.6348,0.0,0.0,0
1549,SAFE_DISABLED,-0.7687,-0.7687,10.6348,0.0,0.0,0
1649,SAFE_DISABLED,-0.7687,-0.7687,10.6348,0.0,0.0,0
1750,SAFE_DISABLED,-0.7687,-0.7687,10.6348,0.0,0.0,0
1850,SAFE_DISABLED,-0.7687,-0.7015,10.6348,0.0,0.0,0
1950,SAFE_DISABLED,-0.7687,-0.7579,10.6348,0.0,0.0,0
2050,SAFE_DISABLED,-0.7687,-0.768,10.6348,0.0,0.0,0
2150,SAFE_DISABLED,0.2313,-0.0486,10.6348,0.0,0.0,0
2250,SAFE_DISABLED,0.2313,0.0934,10.6348,0.0,0.0,0
2350,SAFE_DISABLED,-0.7687,-0.7466,10.6348,0.0,0.0,0
2450,SAFE_DISABLED,-0.2687,-0.3484,10.6348,0.0,0.0,0
2550,SAFE_DISABLED,0.2313,0.0742,10.6348,0.0,0.0,0
2650,SAFE_DISABLED,-0.7687,-0.6079,10.6348,0.0,0.0,0
2750,SAFE_DISABLED,-0.7687,-0.7584,10.6348,0.0,0.0,0
2850,SAFE_DISABLED,-0.7687,-0.7685,10.6348,0.0,0.0,0
2950,SAFE_DISABLED,0.2313,-0.0486,10.6348,0.0,0.0,0
3050,SAFE_DISABLED,0.2313,0.1194,10.6348,0.0,0.0,0
3150,SAFE_DISABLED,-0.7687,-0.7596,10.6348,0.0,0.0,0
3250,SAFE_DISABLED,-0.2687,-0.1804,10.6348,0.0,0.0,0
3350,SAFE_DISABLED,-0.7687,-0.6745,10.6348,0.0,0.0,0
3450,SAFE_DISABLED,-0.7687,-0.7536,10.6348,0.0,0.0,0
3550,SAFE_DISABLED,-0.7687,-0.7662,10.6348,0.0,0.0,0
3650,SAFE_DISABLED,-0.7687,-0.7686,10.6348,0.0,0.0,0
3750,SAFE_DISABLED,-0.2687,-0.4686,10.6348,0.0,0.0,0
3850,SAFE_DISABLED,0.2313,0.1194,10.6348,0.0,0.0,0
3950,SAFE_DISABLED,-0.7687,-0.6266,10.6348,0.0,0.0,0
4050,SAFE_DISABLED,-0.7687,-0.7596,10.6348,0.0,0.0,0
4150,SAFE_DISABLED,-0.7687,-0.7681,10.6348,0.0,0.0,0
4250,SAFE_DISABLED,-0.7687,-0.7681,10.6348,0.0,0.0,0
4350,SAFE_DISABLED,0.2313,0.1194,10.6348,0.0,0.0,0
4450,SAFE_DISABLED,-0.7687,-0.5066,10.6348,0.0,0.0,0
4550,SAFE_DISABLED,0.2313,0.1953,10.6348,0.0,0.0,0
4651,SAFE_DISABLED,-0.7687,-0.491,10.6348,0.0,0.0,0
4751,SAFE_DISABLED,-0.7687,-0.7615,10.6348,0.0,0.0,0
4851,SAFE_DISABLED,-0.7687,-0.7685,10.6348,0.0,0.0,0
4951,SAFE_DISABLED,-0.7687,-0.7279,10.6348,0.0,0.0,0
5051,SAFE_DISABLED,-0.7687,-0.7676,10.6348,0.0,0.0,0
5151,SAFE_DISABLED,0.2313,0.2058,10.6348,0.0,0.0,0
5251,SAFE_DISABLED,0.2313,-0.1245,10.6348,0.0,0.0,0
5351,SAFE_DISABLED,0.2313,0.2222,10.6348,0.0,0.0,0
5451,SAFE_DISABLED,-0.7687,-0.7508,10.6348,0.0,0.0,0
5551,SAFE_DISABLED,-0.7687,-0.7682,10.6348,0.0,0.0,0
5651,SAFE_DISABLED,-0.7687,-0.4806,10.6348,0.0,0.0,0
5751,SAFE_DISABLED,-0.2687,-0.2261,10.6348,0.0,0.0,0
5851,SAFE_DISABLED,-0.7687,-0.7631,10.6348,0.0,0.0,0
5951,SAFE_DISABLED,-0.2687,-0.4664,10.6348,0.0,0.0,0
6051,SAFE_DISABLED,-0.7687,-0.7493,10.6348,0.0,0.0,0
6151,SAFE_DISABLED,0.2313,-0.1685,10.6348,0.0,0.0,0
6251,SAFE_DISABLED,-0.7687,-0.6189,10.6348,0.0,0.0,0
6351,SAFE_DISABLED,-0.7687,-0.7447,10.6348,0.0,0.0,0
6451,SAFE_DISABLED,-0.7687,-0.7671,10.6348,0.0,0.0,0
6551,SAFE_DISABLED,-0.7687,-0.768,10.6348,0.0,0.0,0
53884,SAFE_DISABLED,0.0,-0.0002,3.791,0.0,0.0,0
53984,SAFE_DISABLED,0.0,-0.0,3.7813,0.0,0.0,0
54084,SAFE_DISABLED,0.0,-0.0,3.7925,0.0,0.0,0
54184,SAFE_DISABLED,-0.5,-0.42,3.8299,0.0,0.0,0
54284,SAFE_DISABLED,0.0,-0.0672,3.8098,0.0,0.0,0
54384,SAFE_DISABLED,0.0,-0.0017,3.7844,0.0,0.0,0
54484,SAFE_DISABLED,0.0,-0.0001,3.7892,0.0,0.0,0
54584,SAFE_DISABLED,0.0,0.0,3.8123,0.0,0.0,0
54684,SAFE_DISABLED,0.0,0.0,3.7978,0.0,0.0,0
54784,SAFE_DISABLED,0.0,0.0,3.8088,0.0,0.0,0
54884,SAFE_DISABLED,-0.5,-0.42,3.7933,0.0,0.0,0
54984,SAFE_DISABLED,-0.5,-0.42,3.8265,0.0,0.0,0
