t_ms,state,x_cm,x_filt_cm,theta_deg,theta_cmd_deg,u_step_rate,fault_flags,x_ref_cm,sonar_age_ms,sonar_valid,sonar_miss_count,theta_cmd_unclamped_deg,theta_cmd_clamped_deg,theta_cmd_saturated,act_deg_abs,trim_deg,search_phase,x_linear_cm,x_linear_filt_cm,x_ctrl_cm,x_ctrl_filt_cm,x_feedback_cm,feedback_blend,test_phase
350,SAFE_DISABLED,-2.8722,-2.5858,0.0,0.0,0.0,0,0.0,4,1,0,0.0,0.0,0,-11.25,0.0,idle,-2.8722,-2.5858,-2.8722,-2.5858,-2.5858,0.4,
450,SAFE_DISABLED,-3.1881,-2.8707,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,-11.4258,0.0,idle,-3.1881,-2.8707,-3.1881,-2.8707,-2.8707,0.4,
550,SAFE_DISABLED,-1.9705,-2.0628,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,-11.3379,0.0,idle,-1.9705,-2.0628,-1.9705,-2.0628,-2.0628,0.4,
650,SAFE_DISABLED,-3.0819,-2.4952,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,-11.3379,0.0,idle,-3.0819,-2.4952,-3.0819,-2.4952,-2.4952,0.4,
750,SAFE_DISABLED,6.3652,-0.1525,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,-11.3379,0.0,idle,6.3652,-0.1525,6.3652,-0.1525,-0.1525,0.4,
850,SAFE_DISABLED,-2.8722,-1.2509,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,-11.3379,0.0,idle,-2.8722,-1.2509,-2.8722,-1.2509,-1.2509,0.4,
950,SAFE_DISABLED,-3.0819,-2.4762,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,-11.3379,0.0,idle,-3.0819,-2.4762,-3.0819,-2.4762,-2.4762,0.4,
1050,SAFE_DISABLED,-1.779,-0.3052,0.0,0.0,0.0,0,0.0,35,1,0,0.0,0.0,0,-11.3379,0.0,idle,-1.779,-0.3052,-1.779,-0.3052,-0.3052,0.4,
1150,SAFE_DISABLED,-2.7686,-1.8065,0.0,0.0,0.0,0,0.0,15,1,0,0.0,0.0,0,-11.3379,0.0,idle,-2.7686,-1.8065,-2.7686,-1.8065,-1.8065,0.4,
1250,SAFE_DISABLED,6.5619,0.502,0.0,0.0,0.0,0,0.0,35,1,0,0.0,0.0,0,-11.3379,0.0,idle,6.5619,0.502,6.5619,0.502,0.502,0.4,
1350,SAFE_DISABLED,-2.5641,-1.2758,0.0,0.0,0.0,0,0.0,15,1,0,0.0,0.0,0,-11.3379,0.0,idle,-2.5641,-1.2758,-2.5641,-1.2758,-1.2758,0.4,
1451,SAFE_DISABLED,-2.7686,-2.1252,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,-11.3379,0.0,idle,-2.7686,-2.1252,-2.7686,-2.1252,-2.1252,0.4,
1551,SAFE_DISABLED,-2.8722,-1.9404,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,-11.3379,0.0,idle,-2.8722,-1.9404,-2.8722,-1.9404,-1.9404,0.4,
1651,SAFE_DISABLED,-2.7686,-2.3412,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,-11.3379,0.0,idle,-2.7686,-2.3412,-2.7686,-2.3412,-2.3412,0.4,
1751,SAFE_DISABLED,-2.363,-2.206,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,-11.3379,0.0,idle,-2.363,-2.206,-2.363,-2.206,-2.206,0.4,
1851,SAFE_DISABLED,-3.0819,-2.6087,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,-11.3379,0.0,idle,-3.0819,-2.6087,-3.0819,-2.6087,-2.6087,0.4,
1951,SAFE_DISABLED,6.7535,-0.075,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,-11.3379,0.0,idle,6.7535,-0.075,6.7535,-0.075,-0.075,0.4,
2051,SAFE_DISABLED,-2.7686,-1.3015,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,-11.3379,0.0,idle,-2.7686,-1.3015,-2.7686,-1.3015,-1.3015,0.4,
2151,SAFE_DISABLED,-3.1881,-2.3396,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,-11.3379,0.0,idle,-3.1881,-2.3396,-3.1881,-2.3396,-2.3396,0.4,
2251,SAFE_DISABLED,-1.4052,-0.2146,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,-11.3379,0.0,idle,-1.4052,-0.2146,-1.4052,-0.2146,-0.2146,0.4,
2351,SAFE_DISABLED,-2.7686,-1.7609,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,-11.3379,0.0,idle,-2.7686,-1.7609,-2.7686,-1.7609,-1.7609,0.4,
2451,SAFE_DISABLED,6.0806,0.3799,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,-11.25,0.0,idle,6.0806,0.3799,6.0806,0.3799,0.3799,0.4,
2551,SAFE_DISABLED,-2.9766,-1.336,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,-11.25,0.0,idle,-2.9766,-1.336,-2.9766,-1.336,-1.336,0.4,
2651,SAFE_DISABLED,-3.1881,-2.2583,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,-11.3379,0.0,idle,-3.1881,-2.2583,-3.1881,-2.2583,-2.2583,0.4,
2751,SAFE_DISABLED,-2.363,-2.0194,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,-11.3379,0.0,idle,-2.363,-2.0194,-2.363,-2.0194,-2.0194,0.4,
2851,SAFE_DISABLED,-3.1881,-2.571,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,-11.3379,0.0,idle,-3.1881,-2.571,-3.1881,-2.571,-2.571,0.4,
2951,SAFE_DISABLED,-0.6921,-1.0087,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,-11.3379,0.0,idle,-0.6921,-1.0087,-0.6921,-1.0087,-1.0087,0.4,
3051,SAFE_DISABLED,-2.8722,-1.8313,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,-11.3379,0.0,idle,-2.8722,-1.8313,-2.8722,-1.8313,-1.8313,0.4,
3151,SAFE_DISABLED,-3.7331,-2.8706,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,-11.3379,0.0,idle,-3.7331,-2.8706,-3.7331,-2.8706,-2.8706,0.4,
3251,SAFE_DISABLED,-2.1651,-2.0437,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,-11.3379,0.0,idle,-2.1651,-2.0437,-2.1651,-2.0437,-2.0437,0.4,
3351,SAFE_DISABLED,-3.1881,-2.7269,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,-11.3379,0.0,idle,-3.1881,-2.7269,-3.1881,-2.7269,-2.7269,0.4,
3451,SAFE_DISABLED,6.4839,-0.083,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,-11.3379,0.0,idle,6.4839,-0.083,6.4839,-0.083,-0.083,0.4,
3551,SAFE_DISABLED,-3.0819,-1.81,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,-11.3379,0.0,idle,-3.0819,-1.81,-3.0819,-1.81,-1.81,0.4,
3651,SAFE_DISABLED,-3.5123,-2.6101,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,-11.3379,0.0,idle,-3.5123,-2.6101,-3.5123,-2.6101,-2.6101,0.4,
