t_ms,state,x_cm,x_filt_cm,theta_deg,theta_cmd_deg,u_step_rate,fault_flags,x_ref_cm,sonar_age_ms,sonar_valid,sonar_miss_count,theta_cmd_unclamped_deg,theta_cmd_clamped_deg,theta_cmd_saturated,act_deg_abs,trim_deg,search_phase,x_linear_cm,x_linear_filt_cm,x_ctrl_cm,x_ctrl_filt_cm,x_feedback_cm,feedback_blend,pos_fresh,pos_held,pos_control_usable,control_hold_active,test_phase
1350,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,26,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
1451,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,29,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
1551,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,31,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
1651,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,34,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
1751,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,36,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
1851,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,39,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
1951,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,41,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
2051,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,44,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
2151,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,46,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
2251,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,49,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
2351,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,51,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
2451,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,54,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
2551,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,56,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
2651,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,59,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
2751,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,61,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
2851,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,64,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
2951,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,66,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
3051,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,69,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
3151,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,71,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
3251,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,74,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
3351,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,76,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
3451,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,78,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
3551,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,81,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
3651,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,83,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
3751,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,86,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
3851,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,88,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
3951,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,91,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
4051,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,93,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
4151,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,96,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
4251,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,98,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
4352,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,101,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
4452,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,103,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
4552,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,106,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
4652,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,108,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
4752,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,111,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
4852,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,113,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
4952,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,116,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
5052,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,118,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
5152,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,121,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
5252,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,123,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
5352,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,126,0.0,0.0,0,-40.3418,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
5452,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,128,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
5552,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,131,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
5652,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,133,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
5752,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,136,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
5852,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,138,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
5952,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,141,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
6052,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,143,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
6152,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,146,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
6252,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,148,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
6352,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,151,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
6452,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,153,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
6552,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,156,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
6652,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,158,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
6752,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,161,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
6852,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,163,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
6952,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,166,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
7052,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,168,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
7152,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,171,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
7252,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,173,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
7352,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,176,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
7452,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,178,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
7552,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,181,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
7652,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,183,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
7752,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,186,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
7852,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,188,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
7952,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,191,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
8052,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,193,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
8152,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,196,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
8252,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,198,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
8352,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,201,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
8452,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,203,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
8552,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,206,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
8652,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,208,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
8752,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,211,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
8852,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,213,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
8952,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,215,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
9052,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,218,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
9152,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,220,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
9252,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,223,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
9352,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,225,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
9452,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,228,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
9552,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,230,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
9652,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,233,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
9752,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,235,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
9852,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,238,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
9952,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,240,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
10052,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,243,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
10152,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,245,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
10252,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,248,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
10352,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,250,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
10452,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,253,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
10552,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,255,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
10652,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,258,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
10753,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,260,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
10853,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,262,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
10953,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,265,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
11054,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,267,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
11154,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,270,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
11254,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,272,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
11354,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,275,0.0,0.0,0,-40.3418,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
11454,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,277,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
11554,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,280,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
11654,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,282,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
11754,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,285,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
11854,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,287,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
11954,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,290,0.0,0.0,0,-40.4297,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
