t_ms,state,x_cm,x_filt_cm,theta_deg,theta_cmd_deg,u_step_rate,fault_flags,x_ref_cm,sonar_age_ms,sonar_valid,sonar_miss_count,theta_cmd_unclamped_deg,theta_cmd_clamped_deg,theta_cmd_saturated,act_deg_abs,trim_deg,search_phase,x_linear_cm,x_linear_filt_cm,x_ctrl_cm,x_ctrl_filt_cm,x_feedback_cm,feedback_blend,test_phase
350,SAFE_DISABLED,-4.656,-4.5727,0.0,0.0,0.0,0,0.0,4,1,0,0.0,0.0,0,-14.0625,0.0,idle,-4.656,-4.5727,-4.656,-4.5727,-4.5727,0.4,
450,SAFE_DISABLED,-5.0194,-4.7748,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,-14.0625,0.0,idle,-5.0194,-4.7748,-5.0194,-4.7748,-4.7748,0.4,
550,SAFE_DISABLED,-3.6222,-1.9339,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,-14.0625,0.0,idle,-3.6222,-1.9339,-3.6222,-1.9339,-1.9339,0.4,
650,SAFE_DISABLED,-4.8972,-3.4452,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,-14.0625,0.0,idle,-4.8972,-3.4452,-4.8972,-3.4452,-3.4452,0.4,
750,SAFE_DISABLED,6.523,-1.0167,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,-14.0625,0.0,idle,6.523,-1.0167,6.523,-1.0167,-1.0167,0.4,
850,SAFE_DISABLED,-4.4191,-2.4271,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,-14.0625,0.0,idle,-4.4191,-2.4271,-4.4191,-2.4271,-2.4271,0.4,
950,SAFE_DISABLED,-5.0194,-4.1123,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,-14.0625,0.0,idle,-5.0194,-4.1123,-5.0194,-4.1123,-4.1123,0.4,
1050,SAFE_DISABLED,-2.8722,-1.3661,0.0,0.0,0.0,0,0.0,35,1,0,0.0,0.0,0,-14.0625,0.0,idle,-2.8722,-1.3661,-2.8722,-1.3661,-1.3661,0.4,
1150,SAFE_DISABLED,-4.8972,-3.514,0.0,0.0,0.0,0,0.0,15,1,0,0.0,0.0,0,-14.0625,0.0,idle,-4.8972,-3.514,-4.8972,-3.514,-3.514,0.4,
1250,SAFE_DISABLED,-5.6476,-4.4702,0.0,0.0,0.0,0,0.0,35,1,0,0.0,0.0,0,-14.0625,0.0,idle,-5.6476,-4.4702,-5.6476,-4.4702,-4.4702,0.4,
1350,SAFE_DISABLED,-4.656,-2.5414,0.0,0.0,0.0,0,0.0,15,1,0,0.0,0.0,0,-14.0625,0.0,idle,-4.656,-2.5414,-4.656,-2.5414,-2.5414,0.4,
1451,SAFE_DISABLED,-5.0194,-3.7795,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,-14.0625,0.0,idle,-5.0194,-3.7795,-5.0194,-3.7795,-3.7795,0.4,
1551,SAFE_DISABLED,-4.3022,-2.3374,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,-14.0625,0.0,idle,-4.3022,-2.3374,-4.3022,-2.3374,-2.3374,0.4,
1651,SAFE_DISABLED,-4.8972,-3.6175,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,-14.0625,0.0,idle,-4.8972,-3.6175,-4.8972,-3.6175,-3.6175,0.4,
1751,SAFE_DISABLED,-2.7686,-1.415,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,-14.0625,0.0,idle,-2.7686,-1.415,-2.7686,-1.415,-1.415,0.4,
1851,SAFE_DISABLED,-4.776,-3.0296,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,-14.0625,0.0,idle,-4.776,-3.0296,-4.776,-3.0296,-3.0296,0.4,
1951,SAFE_DISABLED,-5.6476,-4.5074,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,-14.0625,0.0,idle,-5.6476,-4.5074,-5.6476,-4.5074,-4.5074,0.4,
2051,SAFE_DISABLED,-3.5123,-3.4627,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,-14.0625,0.0,idle,-3.5123,-3.4627,-3.5123,-3.4627,-3.4627,0.4,
2151,SAFE_DISABLED,-5.0194,-4.4064,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,-14.0625,0.0,idle,-5.0194,-4.4064,-5.0194,-4.4064,-4.4064,0.4,
2251,SAFE_DISABLED,7.5731,-1.0732,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,-14.0625,0.0,idle,7.5731,-1.0732,7.5731,-1.0732,-1.0732,0.4,
2351,SAFE_DISABLED,-4.8972,-3.3063,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,-14.0625,0.0,idle,-4.8972,-3.3063,-4.8972,-3.3063,-3.3063,0.4,
2451,SAFE_DISABLED,-5.1427,-4.217,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,-14.0625,0.0,idle,-5.1427,-4.217,-5.1427,-4.217,-4.217,0.4,
2551,SAFE_DISABLED,-4.537,-2.5984,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,-14.0625,0.0,idle,-4.537,-2.5984,-4.537,-2.5984,-2.5984,0.4,
2651,SAFE_DISABLED,-5.0194,-3.782,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,-14.0625,0.0,idle,-5.0194,-3.782,-5.0194,-3.782,-3.782,0.4,
2751,SAFE_DISABLED,-2.8722,-1.4706,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,-14.0625,0.0,idle,-2.8722,-1.4706,-2.8722,-1.4706,-1.4706,0.4,
2851,SAFE_DISABLED,-4.776,-3.0569,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,-14.0625,0.0,idle,-4.776,-3.0569,-4.776,-3.0569,-3.0569,0.4,
2951,SAFE_DISABLED,6.6392,-0.8307,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,-14.0625,0.0,idle,6.6392,-0.8307,6.6392,-0.8307,-0.8307,0.4,
