TEL,6355,SAFE_DISABLED,0.0000,0.0000,-90.5562,0.0000,0.00,5
TEL,6455,SAFE_DISABLED,0.0000,0.0000,-90.5283,0.0000,0.00,5
TEL,6555,SAFE_DISABLED,0.0000,0.0000,-90.5456,0.0000,0.00,5
TEL,6656,SAFE_DISABLED,0.0000,0.0000,-90.5516,0.0000,0.00,5
TEL,6756,SAFE_DISABLED,0.0000,0.0000,-90.5551,0.0000,0.00,5
TEL,6856,SAFE_DISABLED,0.0000,0.0000,-90.5501,0.0000,0.00,5
TEL,6956,SAFE_DISABLED,0.0000,0.0000,-90.5677,0.0000,0.00,5
TEL,7056,SAFE_DISABLED,0.0000,0.0000,-90.5514,0.0000,0.00,5
TEL,7156,SAFE_DISABLED,0.0000,0.0000,-90.5353,0.0000,0.00,5
TEL,7256,SAFE_DISABLED,0.0000,0.0000,-90.5141,0.0000,0.00,5
TEL,7356,SAFE_DISABLED,0.0000,0.0000,-90.5240,0.0000,0.00,5
TEL,7456,SAFE_DISABLED,0.0000,0.0000,-90.5504,0.0000,0.00,5
TEL,7556,SAFE_DISABLED,0.0000,0.0000,-90.5524,0.0000,0.00,5
TEL,7656,SAFE_DISABLED,0.0000,0.0000,-90.5264,0.0000,0.00,5
TEL,7756,SAFE_DISABLED,0.0000,0.0000,-90.5233,0.0000,0.00,5
TEL,7856,SAFE_DISABLED,0.0000,0.0000,-90.5503,0.0000,0.00,5
TEL,7956,SAFE_DISABLED,0.0000,0.0000,-90.5010,0.0000,0.00,5
TEL,8056,SAFE_DISABLED,0.0000,0.0000,-90.4954,0.0000,0.00,5
TEL,8156,SAFE_DISABLED,0.0000,0.0000,-90.5129,0.0000,0.00,5
TEL,8256,SAFE_DISABLED,0.0000,0.0000,-90.5615,0.0000,0.00,5
TEL,8356,SAFE_DISABLED,0.0000,0.0000,-90.5421,0.0000,0.00,5
TEL,8456,SAFE_DISABLED,0.0000,0.0000,-90.5664,0.0000,0.00,5
TEL,8556,SAFE_DISABLED,0.0000,0.0000,-90.5037,0.0000,0.00,5
TEL,8656,SAFE_DISABLED,0.0000,0.0000,-90.5022,0.0000,0.00,5
TEL,8756,SAFE_DISABLED,0.0000,0.0000,-90.5085,0.0000,0.00,5
TEL,8856,SAFE_DISABLED,0.0000,0.0000,-90.5151,0.0000,0.00,5
TEL,8956,SAFE_DISABLED,0.0000,0.0000,-90.5041,0.0000,0.00,5
TEL,9056,SAFE_DISABLED,0.0000,0.0000,-90.5152,0.0000,0.00,5
TEL,9156,SAFE_DISABLED,0.0000,0.0000,-90.5214,0.0000,0.00,5
TEL,9256,SAFE_DISABLED,0.0000,0.0000,-90.4961,0.0000,0.00,5
TEL,9356,SAFE_DISABLED,0.0000,0.0000,-90.5402,0.0000,0.00,5
TEL,9456,SAFE_DISABLED,0.0000,0.0000,-90.5257,0.0000,0.00,5
TEL,9556,SAFE_DISABLED,0.0000,0.0000,-90.5098,0.0000,0.00,5
TEL,9656,SAFE_DISABLED,0.0000,0.0000,-90.5456,0.0000,0.00,5
TEL,9756,SAFE_DISABLED,0.0000,0.0000,-90.5343,0.0000,0.00,5
TEL,9856,SAFE_DISABLED,0.0000,0.0000,-90.5458,0.0000,0.00,5
TEL,9956,SAFE_DISABLED,0.0000,0.0000,-90.5222,0.0000,0.00,5
TEL,10056,SAFE_DISABLED,0.0000,0.0000,-90.5253,0.0000,0.00,5
TEL,10156,SAFE_DISABLED,0.0000,0.0000,-90.5259,0.0000,0.00,5
TEL,10256,SAFE_DISABLED,0.0000,0.0000,-90.5637,0.0000,0.00,5
TEL,10356,SAFE_DISABLED,0.0000,0.0000,-90.5346,0.0000,0.00,5
TEL,10456,SAFE_DISABLED,0.0000,0.0000,-90.5467,0.0000,0.00,5
TEL,10556,SAFE_DISABLED,0.0000,0.0000,-90.5267,0.0000,0.00,5
TEL,10656,SAFE_DISABLED,0.0000,0.0000,-90.5182,0.0000,0.00,5
TEL,10756,SAFE_DISABLED,0.0000,0.0000,-90.5439,0.0000,0.00,5
TEL,10856,SAFE_DISABLED,0.0000,0.0000,-90.4999,0.0000,0.00,5
TEL,10956,SAFE_DISABLED,0.0000,0.0000,-90.4991,0.0000,0.00,5
TEL,11056,SAFE_DISABLED,0.0000,0.0000,-90.5265,0.0000,0.00,5
TEL,11156,SAFE_DISABLED,0.0000,0.0000,-90.5355,0.0000,0.00,5
TEL,11256,SAFE_DISABLED,0.0000,0.0000,-90.5260,0.0000,0.00,5
TEL,11356,SAFE_DISABLED,0.0000,0.0000,-90.5059,0.0000,0.00,5
TEL,11456,SAFE_DISABLED,0.0000,0.0000,-90.5199,0.0000,0.00,5
TEL,11556,SAFE_DISABLED,0.0000,0.0000,-90.5627,0.0000,0.00,5
TEL,11656,SAFE_DISABLED,0.0000,0.0000,-90.5371,0.0000,0.00,5
TEL,11756,SAFE_DISABLED,0.0000,0.0000,-90.5526,0.0000,0.00,5
TEL,11856,SAFE_DISABLED,0.0000,0.0000,-90.5682,0.0000,0.00,5
TEL,11956,SAFE_DISABLED,0.0000,0.0000,-90.5444,0.0000,0.00,5
TEL,12056,SAFE_DISABLED,0.0000,0.0000,-90.5483,0.0000,0.00,5
TEL,12156,SAFE_DISABLED,0.0000,0.0000,-90.5411,0.0000,0.00,5
TEL,12256,SAFE_DISABLED,0.0000,0.0000,-90.5508,0.0000,0.00,5
TEL,12356,SAFE_DISABLED,0.0000,0.0000,-90.5101,0.0000,0.00,5
TEL,12456,SAFE_DISABLED,0.0000,0.0000,-90.5346,0.0000,0.00,5
TEL,12556,SAFE_DISABLED,0.0000,0.0000,-90.5498,0.0000,0.00,5
TEL,12656,SAFE_DISABLED,0.0000,0.0000,-90.5130,0.0000,0.00,5
TEL,12756,SAFE_DISABLED,0.0000,0.0000,-90.5340,0.0000,0.00,5
TEL,12856,SAFE_DISABLED,0.0000,0.0000,-90.5521,0.0000,0.00,5
TEL,12956,SAFE_DISABLED,0.0000,0.0000,-90.5433,0.0000,0.00,5
TEL,13056,SAFE_DISABLED,0.0000,0.0000,-90.5248,0.0000,0.00,5
TEL,13156,SAFE_DISABLED,0.0000,0.0000,-90.5352,0.0000,0.00,5
STATE,SAFE_DISABLED
SENSORS,angle=ok,pos=bad
MEAS,theta_deg=-90.5326,x_cm=0.0000,x_filt_cm=0.0000
AGE,angle_ms=8,pos_ms=12967
FAULTS,bits=5
CAL,zero_calibrated=yes,limits_calibrated=yes,sign_calibrated=yes
CAL_STORE,status=loaded
TEL,enabled=1
FAULT_INFO,bits=5
FAULT_INFO,mode=bringup_warning
FAULT_INFO,sonar_timeout=1
FAULT_INFO,angle_oob=1
GUIDE,step=sonar_sensor,do=flat_target_then_sonar_diag
TEL,13256,SAFE_DISABLED,0.0000,0.0000,-85.2180,0.0000,0.00,5
AS5600_DIAG,1,35.3320,-73.6437,0,142.86
GUIDE,step=sonar_sensor,do=flat_target_then_sonar_diag
SONAR_DIAG,has_sample=0,fresh=0,timeout=1,age_ms=4294967295,raw_cm=0.0000,filt_cm=0.0000,valid_streak=0,timeout_cnt=325,jump_reject_cnt=0
GUIDE,step=sonar_sensor,do=flat_target_then_sonar_diag
TEL,13356,SAFE_DISABLED,0.0000,0.0000,-50.6394,0.0000,0.00,5
FAULT_INFO,bits=5
FAULT_INFO,mode=bringup_warning
FAULT_INFO,sonar_timeout=1
FAULT_INFO,angle_oob=1
SONAR_DIAG,has_sample=0,fresh=0,timeout=1,age_ms=4294967295,raw_cm=0.0000,filt_cm=0.0000,valid_streak=0,timeout_cnt=326,jump_reject_cnt=0
GUIDE,step=sonar_sensor,do=flat_target_then_sonar_diag
TEL,13456,SAFE_DISABLED,0.0000,0.0000,-27.7725,0.0000,0.00,5
TEL,13556,SAFE_DISABLED,0.0000,0.0000,-21.0829,0.0000,0.00,5
TEL,13656,SAFE_DISABLED,0.0000,0.0000,-19.9586,0.0000,0.00,1
TEL,13756,SAFE_DISABLED,0.0000,0.0000,-19.7696,0.0000,0.00,1
TEL,13856,SAFE_DISABLED,0.0000,0.0000,-19.7379,0.0000,0.00,1
TEL,13956,SAFE_DISABLED,0.0000,0.0000,-19.7325,0.0000,0.00,1
TEL,14056,SAFE_DISABLED,0.0000,0.0000,-19.7316,0.0000,0.00,1
TEL,14156,SAFE_DISABLED,0.0000,0.0000,-19.7315,0.0000,0.00,1
TEL,14256,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,14356,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,14456,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,14556,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,14656,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,14756,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,14856,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,14956,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,15056,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,15156,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,15256,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,15356,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,15456,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,15556,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
STATE,SAFE_DISABLED
SENSORS,angle=ok,pos=bad
MEAS,theta_deg=-19.7314,x_cm=0.0000,x_filt_cm=0.0000
AGE,angle_ms=9,pos_ms=15404
FAULTS,bits=1
CAL,zero_calibrated=yes,limits_calibrated=yes,sign_calibrated=yes
CAL_STORE,status=loaded
TEL,enabled=1
FAULT_INFO,bits=1
FAULT_INFO,mode=bringup_warning
FAULT_INFO,sonar_timeout=1
GUIDE,step=sonar_sensor,do=flat_target_then_sonar_diag
TEL,15681,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
AS5600_DIAG,1,35.3320,-27.2314,0,125.00
GUIDE,step=sonar_sensor,do=flat_target_then_sonar_diag
SONAR_DIAG,has_sample=0,fresh=0,timeout=1,age_ms=4294967295,raw_cm=0.0000,filt_cm=0.0000,valid_streak=0,timeout_cnt=385,jump_reject_cnt=0
GUIDE,step=sonar_sensor,do=flat_target_then_sonar_diag
TEL,15781,SAFE_DISABLED,0.0000,0.0000,-22.3039,0.0000,0.00,5
FAULT_INFO,bits=5
FAULT_INFO,mode=bringup_warning
FAULT_INFO,sonar_timeout=1
FAULT_INFO,angle_oob=1
SONAR_DIAG,has_sample=0,fresh=0,timeout=1,age_ms=4294967295,raw_cm=0.0000,filt_cm=0.0000,valid_streak=0,timeout_cnt=386,jump_reject_cnt=0
GUIDE,step=sonar_sensor,do=flat_target_then_sonar_diag
TEL,15883,SAFE_DISABLED,0.0000,0.0000,-21.4822,0.0000,0.00,5
TEL,15983,SAFE_DISABLED,0.0000,0.0000,-23.2649,0.0000,0.00,5
TEL,16083,SAFE_DISABLED,0.0000,0.0000,-20.3253,0.0000,0.00,1
TEL,16183,SAFE_DISABLED,0.0000,0.0000,-21.1496,0.0000,0.00,5
TEL,16283,SAFE_DISABLED,0.0000,0.0000,-21.8061,0.0000,0.00,5
TEL,16385,SAFE_DISABLED,0.0000,0.0000,-20.0801,0.0000,0.00,1
TEL,16485,SAFE_DISABLED,0.0000,0.0000,-19.7900,0.0000,0.00,1
TEL,16585,SAFE_DISABLED,0.0000,0.0000,-19.7413,0.0000,0.00,1
TEL,16686,SAFE_DISABLED,0.0000,0.0000,-19.7331,0.0000,0.00,1
TEL,16786,SAFE_DISABLED,0.0000,0.0000,-19.7317,0.0000,0.00,1
TEL,16886,SAFE_DISABLED,0.0000,0.0000,-19.7315,0.0000,0.00,1
TEL,16986,SAFE_DISABLED,0.0000,0.0000,-19.7315,0.0000,0.00,1
TEL,17086,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,17186,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,17286,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,17386,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,17486,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,17586,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,17686,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,17786,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,17886,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,17986,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,18086,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,18186,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,18286,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,18386,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,18486,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,18586,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,18686,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,18786,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,18886,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,18987,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,19087,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,19187,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,19287,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,19387,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,19487,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,19587,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,19687,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,19787,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,19887,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,19987,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,20087,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,20187,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,20287,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,20387,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,20487,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,20587,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,20687,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,20787,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,20887,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,20987,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,21087,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,21187,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,21287,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,21387,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,21487,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,21587,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,21687,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,21787,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,21888,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,21988,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,22088,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,22188,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,22288,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,22388,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,22488,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,22588,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,22688,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,22788,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,22888,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,22988,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,23088,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,23188,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,23288,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,23388,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,23488,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,23588,SAFE_DISABLED,0.0000,0.0000,-19.7314,0.0000,0.00,1
TEL,23688,SAFE_DISABLED,0.0000,0.0000,-21.0498,0.0000,0.00,5
TEL,23788,SAFE_DISABLED,0.0000,0.0000,-19.9530,0.0000,0.00,1
TEL,23888,SAFE_DISABLED,0.0000,0.0000,-19.7687,0.0000,0.00,1
TEL,23988,SAFE_DISABLED,0.0000,0.0000,-22.3873,0.0000,0.00,5
TEL,24088,SAFE_DISABLED,0.0000,0.0000,-20.1778,0.0000,0.00,1
TEL,24188,SAFE_DISABLED,0.0000,0.0000,-19.8065,0.0000,0.00,1
TEL,24288,SAFE_DISABLED,0.0000,0.0000,-22.0576,0.0000,0.00,5
TEL,24388,SAFE_DISABLED,0.0000,0.0000,-21.4880,0.0000,0.00,5
TEL,24488,SAFE_DISABLED,0.0000,0.0000,-20.9495,0.0000,0.00,5
TEL,24588,SAFE_DISABLED,0.0000,0.0000,-25.1896,0.0000,0.00,5
TEL,24688,SAFE_DISABLED,0.0000,0.0000,-22.4666,0.0000,0.00,5
OK,telemetry=1
TEL,24788,SAFE_DISABLED,0.0000,0.0000,-20.6433,0.0000,0.00,5
TEL,24888,SAFE_DISABLED,0.0000,0.0000,-26.7730,0.0000,0.00,5
TEL,24988,SAFE_DISABLED,0.0000,0.0000,-28.2222,0.0000,0.00,5
TEL,25088,SAFE_DISABLED,0.0000,0.0000,-23.9361,0.0000,0.00,5
TEL,25188,SAFE_DISABLED,0.0000,0.0000,-30.9779,0.0000,0.00,5
TEL,25288,SAFE_DISABLED,0.0000,0.0000,-33.1067,0.0000,0.00,5
TEL,25388,SAFE_DISABLED,0.0000,0.0000,-25.6799,0.0000,0.00,5
TEL,25488,SAFE_DISABLED,0.0000,0.0000,-31.9104,0.0000,0.00,5
TEL,25588,SAFE_DISABLED,0.0000,0.0000,-36.6094,0.0000,0.00,5
TEL,25688,SAFE_DISABLED,0.0000,0.0000,-29.4077,0.0000,0.00,5
TEL,25788,SAFE_DISABLED,0.0000,0.0000,-33.3924,0.0000,0.00,5
TEL,25888,SAFE_DISABLED,0.0000,0.0000,-37.0707,0.0000,0.00,5
TEL,25988,SAFE_DISABLED,0.0000,0.0000,-29.3496,0.0000,0.00,5
TEL,26088,SAFE_DISABLED,0.0000,0.0000,-37.1769,0.0000,0.00,5
TEL,26188,SAFE_DISABLED,0.0000,0.0000,-40.3673,0.0000,0.00,5
TEL,26288,SAFE_DISABLED,0.0000,0.0000,-41.1180,0.0000,0.00,5
TEL,26388,SAFE_DISABLED,0.0000,0.0000,-37.8103,0.0000,0.00,5
TEL,26488,SAFE_DISABLED,0.0000,0.0000,-44.1123,0.0000,0.00,5
TEL,26588,SAFE_DISABLED,0.0000,0.0000,-43.7542,0.0000,0.00,5
TEL,26688,SAFE_DISABLED,0.0000,0.0000,-40.5839,0.0000,0.00,5
TEL,26788,SAFE_DISABLED,0.0000,0.0000,-44.1829,0.0000,0.00,5
TEL,26888,SAFE_DISABLED,0.0000,0.0000,-58.3076,0.0000,0.00,5
TEL,26988,SAFE_DISABLED,0.0000,0.0000,-47.3634,0.0000,0.00,5
TEL,27088,SAFE_DISABLED,0.0000,0.0000,-51.0713,0.0000,0.00,5
TEL,27188,SAFE_DISABLED,0.0000,0.0000,-65.9068,0.0000,0.00,5
TEL,27288,SAFE_DISABLED,0.0000,0.0000,-53.0949,0.0000,0.00,5
TEL,27388,SAFE_DISABLED,0.0000,0.0000,-55.8631,0.0000,0.00,5
TEL,27488,SAFE_DISABLED,0.0000,0.0000,-64.1606,0.0000,0.00,5
TEL,27588,SAFE_DISABLED,0.0000,0.0000,-63.5548,0.0000,0.00,5
TEL,27688,SAFE_DISABLED,0.0000,0.0000,-62.8763,0.0000,0.00,5
TEL,27788,SAFE_DISABLED,0.0000,0.0000,-72.9434,0.0000,0.00,5
