phase,x_ref_cm,duration_s,step_cm,steady_state_error_cm,overshoot_cm,settling_time_s,rise_time_s,rmse_cm,iae_cm_s,itae_cm_s2,peak_abs_output_steps,peak_abs_beam_deg
hold_center,13.0,29.902,,-4.487861904761904,0.0,,,4.435850639944947,132.5278796,1992.5014087213003,142.6165,15.974980060719561
hold_far,17.0,29.900000000000002,4.0,-1.6463095238095238,0.9753000000000007,,0.9000000000000021,3.302880017050776,77.48739000000002,1091.5523140000005,224.0,25.200001632782406
hold_near,9.0,35.199999999999996,8.0,-0.8664904761904763,0.9381000000000004,,0.6000000000000014,1.3159937069646415,33.880059999999986,522.6101079999999,192.0083,21.149992162120668
