t_ms,state,x_cm,x_filt_cm,theta_deg,theta_cmd_deg,u_step_rate,fault_flags,x_ref_cm,sonar_age_ms,sonar_valid,sonar_miss_count,theta_cmd_unclamped_deg,theta_cmd_clamped_deg,theta_cmd_saturated,act_deg_abs,trim_deg,search_phase,x_linear_cm,x_linear_filt_cm,x_ctrl_cm,x_ctrl_filt_cm,x_feedback_cm,feedback_blend,test_phase
55584,READY,-12.8877,-12.8877,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,15.1172,18.457,idle,-12.8877,-12.8877,-12.8877,-12.8877,-12.8877,0.4,
55685,READY,-12.8877,-12.8877,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,15.1172,18.457,idle,-12.8877,-12.8877,-12.8877,-12.8877,-12.8877,0.4,
55785,READY,-12.9563,-12.9328,0.0,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,15.1172,18.457,idle,-12.9563,-12.9328,-12.9563,-12.9328,-12.9328,0.4,
55885,READY,-12.9563,-12.9448,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,15.1172,18.457,idle,-12.9563,-12.9448,-12.9563,-12.9448,-12.9448,0.4,
55985,READY,-12.9563,-12.9523,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,15.1172,18.457,idle,-12.9563,-12.9523,-12.9563,-12.9523,-12.9523,0.4,
56085,READY,-12.8877,-12.9194,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,15.1172,18.457,idle,-12.8877,-12.9194,-12.8877,-12.9194,-12.9194,0.4,
56185,READY,-12.8877,-12.9032,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,15.1172,18.457,idle,-12.8877,-12.9032,-12.8877,-12.9032,-12.9032,0.4,
56286,READY,-12.8877,-12.893,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,15.1172,18.457,idle,-12.8877,-12.893,-12.8877,-12.893,-12.893,0.4,
56386,READY,-12.8877,-12.8903,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,15.1172,18.457,idle,-12.8877,-12.8903,-12.8877,-12.8903,-12.8903,0.4,
56486,READY,-12.8877,-12.8886,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,15.1172,18.457,idle,-12.8877,-12.8886,-12.8877,-12.8886,-12.8886,0.4,
56586,READY,-12.8877,-12.8881,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,15.1172,18.457,idle,-12.8877,-12.8881,-12.8877,-12.8881,-12.8881,0.4,
56686,READY,-12.8877,-12.8879,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,15.1172,18.457,idle,-12.8877,-12.8879,-12.8877,-12.8879,-12.8879,0.4,
56786,READY,-12.8877,-12.8878,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,15.1172,18.457,idle,-12.8877,-12.8878,-12.8877,-12.8878,-12.8878,0.4,
56886,READY,-12.8877,-12.8877,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,15.1172,18.457,idle,-12.8877,-12.8877,-12.8877,-12.8877,-12.8877,0.4,
56986,READY,-12.8877,-12.8877,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,15.1172,18.457,idle,-12.8877,-12.8877,-12.8877,-12.8877,-12.8877,0.4,
57086,READY,-12.8877,-12.8877,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,15.1172,18.457,idle,-12.8877,-12.8877,-12.8877,-12.8877,-12.8877,0.4,
57186,READY,-12.8877,-12.8877,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,15.1172,18.457,idle,-12.8877,-12.8877,-12.8877,-12.8877,-12.8877,0.4,
57286,READY,-12.8877,-12.8877,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,15.1172,18.457,idle,-12.8877,-12.8877,-12.8877,-12.8877,-12.8877,0.4,
57387,READY,-12.8877,-12.8877,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,15.1172,18.457,idle,-12.8877,-12.8877,-12.8877,-12.8877,-12.8877,0.4,
57487,READY,-12.8877,-12.8877,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,15.1172,18.457,idle,-12.8877,-12.8877,-12.8877,-12.8877,-12.8877,0.4,
57587,READY,-12.8877,-12.8877,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,15.1172,18.457,idle,-12.8877,-12.8877,-12.8877,-12.8877,-12.8877,0.4,
57687,READY,-12.8877,-12.8877,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,15.1172,18.457,idle,-12.8877,-12.8877,-12.8877,-12.8877,-12.8877,0.4,
57787,READY,-12.8877,-12.8877,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,15.1172,18.457,idle,-12.8877,-12.8877,-12.8877,-12.8877,-12.8877,0.4,
57887,READY,-12.8877,-12.8877,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,15.1172,18.457,idle,-12.8877,-12.8877,-12.8877,-12.8877,-12.8877,0.4,
57987,RUNNING,-12.8877,-12.8877,-3.375,0.0,0.0,0,0.0,38,1,0,0.0,0.0,0,15.1172,18.457,idle,-12.8877,-12.8877,-12.8877,-12.8877,-12.8877,0.4,
58087,RUNNING,-12.887,-12.887,-0.7875,8.7427,600.0,0,0.0,31,1,0,8.7427,8.7427,0,17.3145,18.457,idle,-12.8877,-12.8877,-12.8865,-12.8865,-12.887,0.4,
58187,RUNNING,-12.8505,-12.8505,5.625,8.7775,600.0,0,0.0,10,1,0,8.7775,8.7775,0,23.6426,18.457,idle,-12.8877,-12.8877,-12.8256,-12.8256,-12.8505,0.4,
58290,RUNNING,-12.7507,-12.7507,10.8,8.821,0.0,0,0.0,32,1,0,8.821,8.821,0,29.4434,18.457,idle,-12.8877,-12.8877,-12.6594,-12.6594,-12.7507,0.4,
58390,RUNNING,-12.7995,-12.7995,8.6625,8.8645,-120.0,0,0.0,10,1,0,8.8645,8.8645,0,27.7734,18.457,idle,-12.8877,-12.8877,-12.7407,-12.7407,-12.7995,0.4,
58491,RUNNING,-12.7877,-12.7877,9.225,8.908,-49.4,0,0.0,29,1,0,8.908,8.908,0,27.7734,18.457,idle,-12.8877,-12.8877,-12.721,-12.721,-12.7877,0.4,
58593,RUNNING,-12.7901,-12.7901,9.1125,8.9515,0.0,0,0.0,31,1,0,8.9515,8.9515,0,27.8613,18.457,idle,-12.8877,-12.8877,-12.725,-12.725,-12.7901,0.4,
58694,RUNNING,-13.2564,-13.0088,9.5625,9.151,0.0,0,0.0,32,1,0,9.151,9.151,0,28.125,18.457,idle,-13.3679,-13.1182,-13.1821,-12.9359,-13.0088,0.4,
58795,RUNNING,-13.2457,-13.1609,10.0125,10.2356,0.0,0,0.0,11,1,0,10.2356,10.2356,0,28.8281,18.457,idle,-13.3679,-13.2823,-13.1643,-13.08,-13.1609,0.4,
58895,RUNNING,-13.2667,-13.2965,9.1125,9.4297,-103.42,0,0.0,31,1,0,9.4297,9.4297,0,28.125,18.457,idle,-13.3679,-13.398,-13.1992,-13.2289,-13.2965,0.4,
58996,RUNNING,-13.2538,-13.2684,9.675,9.4645,0.0,0,0.0,31,1,0,9.4645,9.4645,0,28.3887,18.457,idle,-13.3679,-13.3826,-13.1778,-13.1923,-13.2684,0.4,
59099,RUNNING,-13.5939,-13.363,9.675,9.5742,0.0,0,0.0,33,1,0,9.5742,9.5742,0,28.3008,18.457,idle,-13.7109,-13.478,-13.5159,-13.2863,-13.363,0.4,
59200,RUNNING,-13.2083,-13.2935,8.6625,9.5567,120.0,0,0.0,22,1,0,9.5567,9.5567,0,27.4219,18.457,idle,-13.2993,-13.3851,-13.1476,-13.2324,-13.2935,0.4,
59301,RUNNING,-13.2168,-13.2964,11.1375,9.6448,0.0,0,0.0,30,1,0,9.6448,9.6448,0,29.6191,18.457,idle,-13.3679,-13.4484,-13.1161,-13.1951,-13.2964,0.4,
59402,RUNNING,-13.2642,-13.3033,9.225,9.6624,-124.79,0,0.0,31,1,0,9.6624,9.6624,0,28.3008,18.457,idle,-13.3679,-13.4073,-13.195,-13.2339,-13.3033,0.4,
59503,RUNNING,-13.5799,-13.3613,10.2375,9.7637,235.21,0,0.0,31,1,0,9.7637,9.7637,0,28.6523,18.457,idle,-13.7109,-13.4901,-13.4926,-13.2753,-13.3613,0.4,
59604,RUNNING,-13.2012,-13.3315,11.7,9.8158,-162.5,0,0.0,30,1,0,9.8158,9.8158,0,30.498,18.457,idle,-13.3679,-13.4998,-13.0901,-13.2193,-13.3315,0.4,
59706,RUNNING,-13.2083,-13.3202,8.6625,9.8019,-144.18,0,0.0,31,1,0,9.8019,9.8019,0,27.7734,18.457,idle,-13.2993,-13.412,-13.1476,-13.259,-13.3202,0.4,
59807,RUNNING,-12.4497,-13.0287,9.1125,9.6552,215.82,0,0.0,31,1,0,9.6552,9.6552,0,27.6855,18.457,idle,-12.5447,-13.1281,-12.3864,-12.9624,-13.0287,0.4,
59910,RUNNING,-12.4401,-12.8451,9.5625,9.5809,0.0,0,0.0,72,1,1,9.5809,9.5809,0,28.3887,18.457,idle,-12.5447,-12.9531,-12.3704,-12.7731,-12.8451,0.4,
60010,RUNNING,-12.4401,-12.8451,9.5625,9.6246,0.0,0,0.0,173,1,3,9.6246,9.6246,0,28.3887,18.457,idle,-12.5447,-12.9531,-12.3704,-12.7731,-12.8451,0.4,
60110,RUNNING,-10.2213,-11.5261,9.1125,8.7616,-193.46,0,0.0,32,1,0,8.7616,8.7616,0,28.0371,18.457,idle,-10.2993,-11.6141,-10.1693,-11.4675,-11.5261,0.4,
60212,RUNNING,-7.3402,-9.6759,6.4125,-17.4375,-313.46,0,0.0,11,1,0,-17.9193,-17.4375,1,25.4004,18.457,idle,-7.3679,-9.7124,-7.3218,-9.6516,-9.6759,0.4,
60313,RUNNING,-7.2917,-8.4729,3.375,6.7136,-193.46,0,0.0,31,1,0,6.7136,6.7136,0,22.5,18.457,idle,-7.2993,-8.4817,-7.2866,-8.467,-8.4729,0.4,
60414,RUNNING,-6.543,-7.5711,1.6875,6.127,-73.46,0,0.0,31,1,0,6.127,6.127,0,20.6543,18.457,idle,-6.5447,-7.5731,-6.5419,-7.5698,-7.5711,0.4,
60515,RUNNING,-4.3672,-6.166,1.35,5.2007,46.54,0,0.0,32,1,0,5.2007,5.2007,0,20.127,18.457,idle,-4.3679,-6.167,-4.3667,-6.1653,-6.166,0.4,
60615,RUNNING,-4.2971,-5.2118,2.3625,4.5826,166.54,0,0.0,32,1,0,4.5826,4.5826,0,20.918,18.457,idle,-4.2993,-5.2145,-4.2956,-5.21,-5.2118,0.4,
60718,RUNNING,-3.5378,-4.4335,4.6125,4.0855,18.01,0,0.0,32,1,0,4.0855,4.0855,0,23.0273,18.457,idle,-3.5447,-4.4421,-3.5332,-4.4277,-4.4335,0.4,
60819,RUNNING,-1.3326,-2.9761,2.8125,3.1156,-248.05,0,0.0,22,1,0,3.1156,3.1156,0,21.8848,18.457,idle,-1.3336,-2.9783,-1.332,-2.9747,-2.9761,0.4,
60920,RUNNING,-1.1106,-2.0654,0.45,2.5118,-128.05,0,0.0,32,1,0,2.5118,2.5118,0,19.4238,18.457,idle,-1.1106,-2.0654,-1.1106,-2.0653,-2.0654,0.4,
61022,RUNNING,0.2716,-1.0845,-0.5625,1.8575,-8.05,0,0.0,32,1,0,1.8575,1.8575,0,18.2812,18.457,idle,0.2716,-1.0846,0.2716,-1.0845,-1.0845,0.4,
61123,RUNNING,1.6835,0.2628,-0.225,1.0407,111.95,0,0.0,33,1,0,1.0407,1.0407,0,18.3691,18.457,idle,1.6836,0.2628,1.6835,0.2628,0.2628,0.4,
61224,RUNNING,1.7949,0.7224,0.7875,0.549,-23.79,0,0.0,94,1,1,0.549,0.549,0,19.1602,18.457,idle,1.795,0.7225,1.7949,0.7224,0.7224,0.4,
61325,RUNNING,1.795,0.7225,0.3375,0.5445,0.0,0,0.0,195,1,4,0.5445,0.5445,0,18.9844,18.457,idle,1.795,0.7225,1.795,0.7225,0.7225,0.4,
61425,RUNNING,1.795,0.7225,0.3375,0.54,0.0,0,0.0,295,1,6,0.54,0.54,0,18.9844,18.457,idle,1.795,0.7225,1.795,0.7225,0.7225,0.4,
61526,RUNNING,1.795,0.7225,0.3375,0.5391,0.0,0,0.0,395,0,8,0.5391,0.5391,0,18.9844,18.457,idle,1.795,0.7225,1.795,0.7225,0.7225,0.4,
61626,RUNNING,1.795,0.7225,0.3375,0.5391,0.0,0,0.0,495,0,11,0.5391,0.5391,0,18.9844,18.457,idle,1.795,0.7225,1.795,0.7225,0.7225,0.4,
61726,RUNNING,1.795,0.7225,0.3375,0.5391,0.0,0,0.0,595,0,12,0.5391,0.5391,0,18.9844,18.457,idle,1.795,0.7225,1.795,0.7225,0.7225,0.4,
61827,RUNNING,3.3362,1.9186,-0.1125,-0.2745,0.0,0,0.0,31,1,0,-0.2745,-0.2745,0,18.7207,18.457,idle,3.3362,1.9186,3.3362,1.9186,1.9186,0.4,
61927,RUNNING,3.3361,2.5047,-0.5625,-0.6813,0.0,0,0.0,32,1,0,-0.6813,-0.6813,0,18.2812,18.457,idle,3.3362,2.5047,3.336,2.5046,2.5047,0.4,
62027,RUNNING,3.3359,3.0654,-1.0125,-1.0763,0.0,0,0.0,32,1,0,-1.0763,-1.0763,0,17.8418,18.457,idle,3.3362,3.0656,3.3357,3.0652,3.0654,0.4,
62129,RUNNING,3.3357,3.34,-1.2375,-1.2803,0.0,0,0.0,32,1,0,-1.2803,-1.2803,0,17.4902,18.457,idle,3.3362,3.3405,3.3354,3.3397,3.34,0.4,
62229,RUNNING,2.41,2.827,-0.7875,3.5721,120.0,0,0.0,11,1,0,3.5721,3.5721,0,17.7539,18.457,idle,2.4101,2.8272,2.4099,2.8269,2.827,0.4,
62329,RUNNING,2.4101,2.6145,0.0,-0.8256,0.0,0,0.0,32,1,0,-0.8256,-0.8256,0,18.457,18.457,idle,2.4101,2.6145,2.4101,2.6145,2.6145,0.4,
62430,RUNNING,2.3414,2.4896,-0.675,-0.757,0.0,0,0.0,32,1,0,-0.757,-0.757,0,18.0176,18.457,idle,2.3415,2.4897,2.3413,2.4895,2.4896,0.4,
