t_ms,state,x_cm,x_filt_cm,theta_deg,theta_cmd_deg,u_step_rate,fault_flags,x_ref_cm,sonar_age_ms,sonar_valid,sonar_miss_count,theta_cmd_unclamped_deg,theta_cmd_clamped_deg,theta_cmd_saturated,act_deg_abs,trim_deg,search_phase,x_linear_cm,x_linear_filt_cm,x_ctrl_cm,x_ctrl_filt_cm,x_feedback_cm,feedback_blend,test_phase
4952,SAFE_DISABLED,-2.9766,-1.3018,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,-18.1934,0.0,idle,-2.9766,-1.3018,-2.9766,-1.3018,-1.3018,0.4,
5052,SAFE_DISABLED,-3.9577,-2.5859,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,-18.1934,0.0,idle,-3.9577,-2.5859,-3.9577,-2.5859,-2.5859,0.4,
5152,SAFE_DISABLED,7.6066,-0.0826,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,-18.1934,0.0,idle,7.6066,-0.0826,7.6066,-0.0826,-0.0826,0.4,
5252,SAFE_DISABLED,-3.0819,-1.6571,0.0,0.0,0.0,0,0.0,35,1,0,0.0,0.0,0,-18.1934,0.0,idle,-3.0819,-1.6571,-3.0819,-1.6571,-1.6571,0.4,
5352,SAFE_DISABLED,-4.0715,-3.1862,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,-18.1934,0.0,idle,-4.0715,-3.1862,-4.0715,-3.1862,-3.1862,0.4,
5452,SAFE_DISABLED,-2.363,-0.7227,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,-18.1934,0.0,idle,-2.363,-0.7227,-2.363,-0.7227,-0.7227,0.4,
5552,SAFE_DISABLED,-3.9577,-2.7589,0.0,0.0,0.0,0,0.0,15,1,0,0.0,0.0,0,-18.1934,0.0,idle,-3.9577,-2.7589,-3.9577,-2.7589,-2.7589,0.4,
5652,SAFE_DISABLED,-4.1864,-3.4628,0.0,0.0,0.0,0,0.0,35,1,0,0.0,0.0,0,-18.1934,0.0,idle,-4.1864,-3.4628,-4.1864,-3.4628,-3.4628,0.4,
5752,SAFE_DISABLED,-3.4033,-1.5546,0.0,0.0,0.0,0,0.0,15,1,0,0.0,0.0,0,-18.1934,0.0,idle,-3.4033,-1.5546,-3.4033,-1.5546,-1.5546,0.4,
5852,SAFE_DISABLED,-3.9577,-2.733,0.0,0.0,0.0,0,0.0,35,1,0,0.0,0.0,0,-18.1934,0.0,idle,-3.9577,-2.733,-3.9577,-2.733,-2.733,0.4,
5953,SAFE_DISABLED,-2.0674,-3.1339,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,-18.1934,0.0,idle,-2.0674,-3.1339,-2.0674,-3.1339,-3.1339,0.4,
6463,SAFE_DISABLED,-4.0715,-2.3068,0.0,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0,-18.1934,0.0,idle,-4.0715,-2.3068,-4.0715,-2.3068,-2.3068,0.4,
6905,SAFE_DISABLED,-3.8449,-3.7865,0.0,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0,-18.1934,0.0,idle,-3.8449,-3.7865,-3.8449,-3.7865,-3.7865,0.4,
7354,SAFE_DISABLED,-3.5123,-1.3974,0.0,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0,-18.1934,0.0,idle,-3.5123,-1.3974,-3.5123,-1.3974,-1.3974,0.4,
7454,SAFE_DISABLED,-3.7331,-2.4742,0.0,0.0,0.0,0,0.0,20,1,0,0.0,0.0,0,-18.1934,0.0,idle,-3.7331,-2.4742,-3.7331,-2.4742,-2.4742,0.4,
7554,SAFE_DISABLED,-4.1864,-3.5248,0.0,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0,-18.1934,0.0,idle,-4.1864,-3.5248,-4.1864,-3.5248,-3.5248,0.4,
7654,SAFE_DISABLED,-2.8722,-0.9844,0.0,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0,-18.1934,0.0,idle,-2.8722,-0.9844,-2.8722,-0.9844,-0.9844,0.4,
7754,SAFE_DISABLED,-3.8449,-2.3734,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,-18.1934,0.0,idle,-3.8449,-2.3734,-3.8449,-2.3734,-2.3734,0.4,
7855,SAFE_DISABLED,-3.9577,-3.4549,0.0,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0,-18.1934,0.0,idle,-3.9577,-3.4549,-3.9577,-3.4549,-3.4549,0.4,
7955,SAFE_DISABLED,-4.0715,-3.7455,0.0,0.0,0.0,0,0.0,20,1,0,0.0,0.0,0,-18.1934,0.0,idle,-4.0715,-3.7455,-4.0715,-3.7455,-3.7455,0.4,
8055,SAFE_DISABLED,-4.0715,-3.9191,0.0,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0,-18.1934,0.0,idle,-4.0715,-3.9191,-4.0715,-3.9191,-3.9191,0.4,
8155,SAFE_DISABLED,-4.0715,-4.0946,0.0,0.0,0.0,0,0.0,20,1,0,0.0,0.0,0,-18.1934,0.0,idle,-4.0715,-4.0946,-4.0715,-4.0946,-4.0946,0.4,
8255,SAFE_DISABLED,-4.0715,-4.1772,0.0,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0,-18.1934,0.0,idle,-4.0715,-4.1772,-4.0715,-4.1772,-4.1772,0.4,
8355,SAFE_DISABLED,-4.0715,-4.1233,0.0,0.0,0.0,0,0.0,20,1,0,0.0,0.0,0,-18.1934,0.0,idle,-4.0715,-4.1233,-4.0715,-4.1233,-4.1233,0.4,
8455,SAFE_DISABLED,-4.0715,-4.0893,0.0,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0,-18.1934,0.0,idle,-4.0715,-4.0893,-4.0715,-4.0893,-4.0893,0.4,
8555,SAFE_DISABLED,-4.0715,-4.0802,0.0,0.0,0.0,0,0.0,20,1,0,0.0,0.0,0,-18.1934,0.0,idle,-4.0715,-4.0802,-4.0715,-4.0802,-4.0802,0.4,
8655,SAFE_DISABLED,-4.537,-4.3119,0.0,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0,-18.1934,0.0,idle,-4.537,-4.3119,-4.537,-4.3119,-4.3119,0.4,
8755,SAFE_DISABLED,-4.537,-4.329,0.0,0.0,0.0,0,0.0,20,1,0,0.0,0.0,0,-18.1934,0.0,idle,-4.537,-4.329,-4.537,-4.329,-4.329,0.4,
8855,SAFE_DISABLED,-4.0715,-4.2283,0.0,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0,-18.1934,0.0,idle,-4.0715,-4.2283,-4.0715,-4.2283,-4.2283,0.4,
8955,SAFE_DISABLED,-4.537,-4.3857,0.0,0.0,0.0,0,0.0,20,1,0,0.0,0.0,0,-18.1934,0.0,idle,-4.537,-4.3857,-4.537,-4.3857,-4.3857,0.4,
9055,SAFE_DISABLED,-4.656,-4.5121,0.0,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0,-18.1934,0.0,idle,-4.656,-4.5121,-4.656,-4.5121,-4.5121,0.4,
9155,SAFE_DISABLED,-3.4033,-3.2365,0.0,0.0,0.0,0,0.0,20,1,0,0.0,0.0,0,-18.1934,0.0,idle,-3.4033,-3.2365,-3.4033,-3.2365,-3.2365,0.4,
9255,SAFE_DISABLED,-4.4191,-3.9547,0.0,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0,-18.1934,0.0,idle,-4.4191,-3.9547,-4.4191,-3.9547,-3.9547,0.4,
9355,SAFE_DISABLED,7.1576,-0.7433,0.0,0.0,0.0,0,0.0,20,1,0,0.0,0.0,0,-18.1934,0.0,idle,7.1576,-0.7433,7.1576,-0.7433,-0.7433,0.4,
9455,SAFE_DISABLED,-4.3022,-2.6077,0.0,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0,-18.1934,0.0,idle,-4.3022,-2.6077,-4.3022,-2.6077,-2.6077,0.4,
9555,SAFE_DISABLED,-4.537,-3.47,0.0,0.0,0.0,0,0.0,20,1,0,0.0,0.0,0,-18.1934,0.0,idle,-4.537,-3.47,-4.537,-3.47,-3.47,0.4,
9655,SAFE_DISABLED,-3.1881,-1.0179,0.0,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0,-18.1934,0.0,idle,-3.1881,-1.0179,-3.1881,-1.0179,-1.0179,0.4,
9755,SAFE_DISABLED,-4.3022,-2.6445,0.0,0.0,0.0,0,0.0,20,1,0,0.0,0.0,0,-18.1934,0.0,idle,-4.3022,-2.6445,-4.3022,-2.6445,-2.6445,0.4,
9856,SAFE_DISABLED,7.1932,-0.3688,0.0,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0,-18.1934,0.0,idle,7.1932,-0.3688,7.1932,-0.3688,-0.3688,0.4,
9956,SAFE_DISABLED,-3.4033,-1.7831,0.0,0.0,0.0,0,0.0,20,1,0,0.0,0.0,0,-18.1934,0.0,idle,-3.4033,-1.7831,-3.4033,-1.7831,-1.7831,0.4,
10056,SAFE_DISABLED,-4.537,-3.5677,0.0,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0,-18.1934,0.0,idle,-4.537,-3.5677,-4.537,-3.5677,-3.5677,0.4,
10156,SAFE_DISABLED,7.5731,-0.4042,0.0,0.0,0.0,0,0.0,20,1,0,0.0,0.0,0,-18.1934,0.0,idle,7.5731,-0.4042,7.5731,-0.4042,-0.4042,0.4,
10256,SAFE_DISABLED,-4.4191,-2.9518,0.0,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0,-18.1934,0.0,idle,-4.4191,-2.9518,-4.4191,-2.9518,-2.9518,0.4,
10356,SAFE_DISABLED,-4.537,-3.7603,0.0,0.0,0.0,0,0.0,20,1,0,0.0,0.0,0,-18.1934,0.0,idle,-4.537,-3.7603,-4.537,-3.7603,-3.7603,0.4,
10456,SAFE_DISABLED,-3.8449,-3.5423,0.0,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0,-18.1934,0.0,idle,-3.8449,-3.5423,-3.8449,-3.5423,-3.5423,0.4,
10556,SAFE_DISABLED,-4.4191,-3.9649,0.0,0.0,0.0,0,0.0,20,1,0,0.0,0.0,0,-18.1934,0.0,idle,-4.4191,-3.9649,-4.4191,-3.9649,-3.9649,0.4,
10656,SAFE_DISABLED,-0.8662,-3.3667,0.0,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0,-18.1934,0.0,idle,-0.8662,-3.3667,-0.8662,-3.3667,-3.3667,0.4,
10756,SAFE_DISABLED,-3.9577,-3.4621,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,-18.1934,0.0,idle,-3.9577,-3.4621,-3.9577,-3.4621,-3.4621,0.4,
10856,SAFE_DISABLED,-4.537,-4.1683,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,-18.1934,0.0,idle,-4.537,-4.1683,-4.537,-4.1683,-4.1683,0.4,
10956,SAFE_DISABLED,-2.7686,-1.4003,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,-18.1934,0.0,idle,-2.7686,-1.4003,-2.7686,-1.4003,-1.4003,0.4,
11056,SAFE_DISABLED,-4.4191,-3.3591,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,-18.1934,0.0,idle,-4.4191,-3.3591,-4.4191,-3.3591,-3.3591,0.4,
11156,SAFE_DISABLED,-4.8972,-4.0679,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,-18.1934,0.0,idle,-4.8972,-4.0679,-4.8972,-4.0679,-4.0679,0.4,
11256,SAFE_DISABLED,-3.9577,-3.8958,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,-18.1934,0.0,idle,-3.9577,-3.8958,-3.9577,-3.8958,-3.8958,0.4,
11356,SAFE_DISABLED,-4.4191,-4.1381,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,-18.1934,0.0,idle,-4.4191,-4.1381,-4.4191,-4.1381,-4.1381,0.4,
11457,SAFE_DISABLED,-2.4631,-1.1079,0.0,0.0,0.0,0,0.0,3,1,0,0.0,0.0,0,-18.1934,0.0,idle,-2.4631,-1.1079,-2.4631,-1.1079,-1.1079,0.4,
11557,SAFE_DISABLED,-4.1864,-2.5594,0.0,0.0,0.0,0,0.0,23,1,0,0.0,0.0,0,-18.1934,0.0,idle,-4.1864,-2.5594,-4.1864,-2.5594,-2.5594,0.4,
11657,SAFE_DISABLED,-5.3929,-4.2165,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,-18.1934,0.0,idle,-5.3929,-4.2165,-5.3929,-4.2165,-4.2165,0.4,
11757,SAFE_DISABLED,-3.7331,-3.5998,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,-18.1934,0.0,idle,-3.7331,-3.5998,-3.7331,-3.5998,-3.5998,0.4,
11857,SAFE_DISABLED,-4.537,-4.1392,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,-18.1934,0.0,idle,-4.537,-4.1392,-4.537,-4.1392,-4.1392,0.4,
11957,SAFE_DISABLED,7.1932,-0.8987,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,-18.1934,0.0,idle,7.1932,-0.8987,7.1932,-0.8987,-0.8987,0.4,
12057,SAFE_DISABLED,-3.8449,-2.8815,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,-18.1934,0.0,idle,-3.8449,-2.8815,-3.8449,-2.8815,-2.8815,0.4,
12157,SAFE_DISABLED,-1.4975,-2.2548,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,-18.1934,0.0,idle,-1.4975,-2.2548,-1.4975,-2.2548,-2.2548,0.4,
12257,SAFE_DISABLED,-5.2672,-2.8578,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,-18.1934,0.0,idle,-5.2672,-2.8578,-5.2672,-2.8578,-2.8578,0.4,
12357,SAFE_DISABLED,-1.6844,-3.2017,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,-18.1934,0.0,idle,-1.6844,-3.2017,-1.6844,-3.2017,-3.2017,0.4,
12457,SAFE_DISABLED,7.1932,0.4225,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,-18.1934,0.0,idle,7.1932,0.4225,7.1932,0.4225,0.4225,0.4,
12557,SAFE_DISABLED,-5.7768,-2.3334,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,-18.1934,0.0,idle,-5.7768,-2.3334,-5.7768,-2.3334,-2.3334,0.4,
12657,SAFE_DISABLED,-5.0194,-4.1162,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,-18.1934,0.0,idle,-5.0194,-4.1162,-5.0194,-4.1162,-4.1162,0.4,
12758,SAFE_DISABLED,7.4374,-0.7635,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,-18.1934,0.0,idle,7.4374,-0.7635,7.4374,-0.7635,-0.7635,0.4,
12858,SAFE_DISABLED,-4.1864,-2.8539,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,-18.2812,0.0,idle,-4.1864,-2.8539,-4.1864,-2.8539,-2.8539,0.4,
12958,SAFE_DISABLED,-4.0715,-3.5479,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,-18.2812,0.0,idle,-4.0715,-3.5479,-4.0715,-3.5479,-3.5479,0.4,
13058,SAFE_DISABLED,-3.4033,-1.1871,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,-18.3691,0.0,idle,-3.4033,-1.1871,-3.4033,-1.1871,-1.1871,0.4,
13158,SAFE_DISABLED,-5.3929,-3.1275,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,-18.3691,0.0,idle,-5.3929,-3.1275,-5.3929,-3.1275,-3.1275,0.4,
13258,SAFE_DISABLED,-6.4411,-5.0025,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,-18.3691,0.0,idle,-6.4411,-5.0025,-6.4411,-5.0025,-5.0025,0.4,
13358,SAFE_DISABLED,-4.1864,-4.2034,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,-18.3691,0.0,idle,-4.1864,-4.2034,-4.1864,-4.2034,-4.2034,0.4,
13458,SAFE_DISABLED,-5.0194,-4.8915,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,-18.3691,0.0,idle,-5.0194,-4.8915,-5.0194,-4.8915,-4.8915,0.4,
13558,SAFE_DISABLED,6.6775,-1.4476,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,-18.3691,0.0,idle,6.6775,-1.4476,6.6775,-1.4476,-1.4476,0.4,
13658,SAFE_DISABLED,-5.7768,-4.0838,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,-18.3691,0.0,idle,-5.7768,-4.0838,-5.7768,-4.0838,-4.0838,0.4,
13758,SAFE_DISABLED,-6.1716,-5.2339,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,-18.3691,0.0,idle,-6.1716,-5.2339,-6.1716,-5.2339,-5.2339,0.4,
13858,SAFE_DISABLED,-3.6222,-2.2201,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,-18.2812,0.0,idle,-3.6222,-2.2201,-3.6222,-2.2201,-2.2201,0.4,
13958,SAFE_DISABLED,-4.8972,-3.5098,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,-18.2812,0.0,idle,-4.8972,-3.5098,-4.8972,-3.5098,-3.5098,0.4,
14058,SAFE_DISABLED,6.6775,-0.803,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,-18.2812,0.0,idle,6.6775,-0.803,6.6775,-0.803,-0.803,0.4,
