capture_index,point_direction,point_number,label,sample_index,captured_at_iso,mode,distance_cm,pulse_us,valid_sample,echo_ok,timer1_stress,pings,valid_count,timeout_count,miss_count
2,out,2,out_p02,22,2026-03-13T15:44:07,PULSEIN,27.6200,0.0000,1,1,0,113,109,4,0
2,out,2,out_p02,23,2026-03-13T15:44:07,PULSEIN,27.6000,0.0000,1,1,0,114,110,4,0
2,out,2,out_p02,24,2026-03-13T15:44:07,PULSEIN,27.6200,0.0000,1,1,0,115,111,4,0
3,out,3,out_p03,0,2026-03-13T15:44:12,PULSEIN,27.6000,0.0000,1,1,0,125,121,4,0
3,out,3,out_p03,1,2026-03-13T15:44:12,PULSEIN,15.9300,0.0000,1,1,0,126,122,4,0
3,out,3,out_p03,2,2026-03-13T15:44:12,PULSEIN,28.0300,0.0000,1,1,0,127,123,4,0
3,out,3,out_p03,3,2026-03-13T15:44:12,PULSEIN,27.2100,0.0000,1,1,0,128,124,4,0
3,out,3,out_p03,4,2026-03-13T15:44:12,PULSEIN,28.2100,0.0000,1,1,0,129,125,4,0
3,out,3,out_p03,5,2026-03-13T15:44:12,PULSEIN,26.8300,0.0000,1,1,0,130,126,4,0
3,out,3,out_p03,6,2026-03-13T15:44:12,PULSEIN,23.8100,0.0000,1,1,0,131,127,4,0
3,out,3,out_p03,7,2026-03-13T15:44:12,PULSEIN,30.2200,0.0000,1,1,0,132,128,4,0
3,out,3,out_p03,8,2026-03-13T15:44:12,PULSEIN,25.5200,0.0000,1,1,0,133,129,4,0
3,out,3,out_p03,9,2026-03-13T15:44:12,PULSEIN,25.9100,0.0000,1,1,0,134,130,4,0
3,out,3,out_p03,10,2026-03-13T15:44:12,PULSEIN,27.3100,0.0000,1,1,0,135,131,4,0
3,out,3,out_p03,11,2026-03-13T15:44:12,PULSEIN,29.0200,0.0000,1,1,0,136,132,4,0
3,out,3,out_p03,12,2026-03-13T15:44:12,PULSEIN,20.5200,0.0000,1,1,0,137,133,4,0
3,out,3,out_p03,13,2026-03-13T15:44:12,PULSEIN,20.5200,0.0000,1,1,0,138,134,4,0
3,out,3,out_p03,14,2026-03-13T15:44:12,PULSEIN,20.9800,0.0000,1,1,0,139,135,4,0
3,out,3,out_p03,15,2026-03-13T15:44:12,PULSEIN,29.0900,0.0000,1,1,0,140,136,4,0
3,out,3,out_p03,16,2026-03-13T15:44:12,PULSEIN,117.2600,0.0000,0,1,0,141,137,4,0
3,out,3,out_p03,17,2026-03-13T15:44:12,PULSEIN,28.5200,0.0000,1,1,0,142,138,4,0
3,out,3,out_p03,18,2026-03-13T15:44:12,PULSEIN,27.3600,0.0000,1,1,0,143,139,4,0
3,out,3,out_p03,19,2026-03-13T15:44:12,PULSEIN,29.4700,0.0000,1,1,0,144,140,4,0
3,out,3,out_p03,20,2026-03-13T15:44:12,PULSEIN,29.7900,0.0000,1,1,0,145,141,4,0
3,out,3,out_p03,21,2026-03-13T15:44:12,PULSEIN,14.1600,0.0000,1,1,0,146,142,4,0
3,out,3,out_p03,22,2026-03-13T15:44:12,PULSEIN,15.6700,0.0000,1,1,0,147,143,4,0
3,out,3,out_p03,23,2026-03-13T15:44:12,PULSEIN,27.6700,0.0000,1,1,0,148,144,4,0
3,out,3,out_p03,24,2026-03-13T15:44:12,PULSEIN,29.0700,0.0000,1,1,0,149,145,4,0
4,out,4,out_p04,0,2026-03-13T15:44:15,PULSEIN,0.0000,0.0000,0,0,0,159,145,14,0
4,out,4,out_p04,1,2026-03-13T15:44:15,PULSEIN,0.0000,0.0000,0,0,0,160,145,15,0
4,out,4,out_p04,2,2026-03-13T15:44:15,PULSEIN,0.0000,0.0000,0,0,0,161,145,16,0
4,out,4,out_p04,3,2026-03-13T15:44:15,PULSEIN,0.0000,0.0000,0,0,0,162,145,17,0
4,out,4,out_p04,4,2026-03-13T15:44:15,PULSEIN,0.0000,0.0000,0,0,0,163,145,18,0
4,out,4,out_p04,5,2026-03-13T15:44:15,PULSEIN,0.0000,0.0000,0,0,0,164,145,19,0
4,out,4,out_p04,6,2026-03-13T15:44:15,PULSEIN,0.0000,0.0000,0,0,0,165,145,20,0
4,out,4,out_p04,7,2026-03-13T15:44:15,PULSEIN,0.0000,0.0000,0,0,0,166,145,21,0
4,out,4,out_p04,8,2026-03-13T15:44:15,PULSEIN,0.0000,0.0000,0,0,0,167,145,22,0
4,out,4,out_p04,9,2026-03-13T15:44:15,PULSEIN,0.0000,0.0000,0,0,0,168,145,23,0
4,out,4,out_p04,10,2026-03-13T15:44:15,PULSEIN,0.0000,0.0000,0,0,0,169,145,24,0
4,out,4,out_p04,11,2026-03-13T15:44:15,PULSEIN,29.9100,0.0000,1,1,0,170,146,24,0
4,out,4,out_p04,12,2026-03-13T15:44:15,PULSEIN,20.0500,0.0000,1,1,0,171,147,24,0
4,out,4,out_p04,13,2026-03-13T15:44:15,PULSEIN,25.9000,0.0000,1,1,0,172,148,24,0
4,out,4,out_p04,14,2026-03-13T15:44:15,PULSEIN,26.7900,0.0000,1,1,0,173,149,24,0
4,out,4,out_p04,15,2026-03-13T15:44:15,PULSEIN,20.9800,0.0000,1,1,0,174,150,24,0
4,out,4,out_p04,16,2026-03-13T15:44:15,PULSEIN,16.6700,0.0000,1,1,0,175,151,24,0
4,out,4,out_p04,17,2026-03-13T15:44:15,PULSEIN,17.5500,0.0000,1,1,0,176,152,24,0
4,out,4,out_p04,18,2026-03-13T15:44:15,PULSEIN,18.8600,0.0000,1,1,0,177,153,24,0
4,out,4,out_p04,19,2026-03-13T15:44:15,PULSEIN,0.0000,0.0000,0,0,0,178,153,25,0
4,out,4,out_p04,20,2026-03-13T15:44:15,PULSEIN,0.0000,0.0000,0,0,0,179,153,26,0
4,out,4,out_p04,21,2026-03-13T15:44:15,PULSEIN,0.0000,0.0000,0,0,0,180,153,27,0
4,out,4,out_p04,22,2026-03-13T15:44:15,PULSEIN,0.0000,0.0000,0,0,0,181,153,28,0
4,out,4,out_p04,23,2026-03-13T15:44:15,PULSEIN,0.0000,0.0000,0,0,0,182,153,29,0
4,out,4,out_p04,24,2026-03-13T15:44:15,PULSEIN,0.0000,0.0000,0,0,0,183,153,30,0
5,out,5,out_p05,0,2026-03-13T15:44:18,PULSEIN,0.0000,0.0000,0,0,0,193,153,40,0
5,out,5,out_p05,1,2026-03-13T15:44:18,PULSEIN,0.0000,0.0000,0,0,0,194,153,41,0
5,out,5,out_p05,2,2026-03-13T15:44:18,PULSEIN,0.0000,0.0000,0,0,0,195,153,42,0
5,out,5,out_p05,3,2026-03-13T15:44:18,PULSEIN,0.0000,0.0000,0,0,0,196,153,43,0
5,out,5,out_p05,4,2026-03-13T15:44:18,PULSEIN,0.0000,0.0000,0,0,0,197,153,44,0
5,out,5,out_p05,5,2026-03-13T15:44:18,PULSEIN,0.0000,0.0000,0,0,0,198,153,45,0
5,out,5,out_p05,6,2026-03-13T15:44:18,PULSEIN,0.0000,0.0000,0,0,0,199,153,46,0
5,out,5,out_p05,7,2026-03-13T15:44:18,PULSEIN,0.0000,0.0000,0,0,0,200,153,47,0
5,out,5,out_p05,8,2026-03-13T15:44:18,PULSEIN,0.0000,0.0000,0,0,0,201,153,48,0
5,out,5,out_p05,9,2026-03-13T15:44:18,PULSEIN,0.0000,0.0000,0,0,0,202,153,49,0
5,out,5,out_p05,10,2026-03-13T15:44:18,PULSEIN,0.0000,0.0000,0,0,0,203,153,50,0
5,out,5,out_p05,11,2026-03-13T15:44:18,PULSEIN,0.0000,0.0000,0,0,0,204,153,51,0
5,out,5,out_p05,12,2026-03-13T15:44:18,PULSEIN,0.0000,0.0000,0,0,0,205,153,52,0
5,out,5,out_p05,13,2026-03-13T15:44:18,PULSEIN,0.0000,0.0000,0,0,0,206,153,53,0
5,out,5,out_p05,14,2026-03-13T15:44:18,PULSEIN,0.0000,0.0000,0,0,0,207,153,54,0
5,out,5,out_p05,15,2026-03-13T15:44:18,PULSEIN,0.0000,0.0000,0,0,0,208,153,55,0
5,out,5,out_p05,16,2026-03-13T15:44:18,PULSEIN,0.0000,0.0000,0,0,0,209,153,56,0
5,out,5,out_p05,17,2026-03-13T15:44:18,PULSEIN,0.0000,0.0000,0,0,0,210,153,57,0
5,out,5,out_p05,18,2026-03-13T15:44:18,PULSEIN,0.0000,0.0000,0,0,0,211,153,58,0
5,out,5,out_p05,19,2026-03-13T15:44:18,PULSEIN,0.0000,0.0000,0,0,0,212,153,59,0
5,out,5,out_p05,20,2026-03-13T15:44:18,PULSEIN,0.0000,0.0000,0,0,0,213,153,60,0
5,out,5,out_p05,21,2026-03-13T15:44:18,PULSEIN,0.0000,0.0000,0,0,0,214,153,61,0
5,out,5,out_p05,22,2026-03-13T15:44:18,PULSEIN,0.0000,0.0000,0,0,0,215,153,62,0
5,out,5,out_p05,23,2026-03-13T15:44:18,PULSEIN,0.0000,0.0000,0,0,0,216,153,63,0
5,out,5,out_p05,24,2026-03-13T15:44:18,PULSEIN,0.0000,0.0000,0,0,0,217,153,64,0
6,out,6,out_p06,0,2026-03-13T15:44:23,PULSEIN,0.0000,0.0000,0,0,0,227,153,74,0
6,out,6,out_p06,1,2026-03-13T15:44:23,PULSEIN,0.0000,0.0000,0,0,0,228,153,75,0
6,out,6,out_p06,2,2026-03-13T15:44:23,PULSEIN,0.0000,0.0000,0,0,0,229,153,76,0
6,out,6,out_p06,3,2026-03-13T15:44:23,PULSEIN,0.0000,0.0000,0,0,0,230,153,77,0
6,out,6,out_p06,4,2026-03-13T15:44:23,PULSEIN,0.0000,0.0000,0,0,0,231,153,78,0
6,out,6,out_p06,5,2026-03-13T15:44:23,PULSEIN,0.0000,0.0000,0,0,0,232,153,79,0
6,out,6,out_p06,6,2026-03-13T15:44:23,PULSEIN,0.0000,0.0000,0,0,0,233,153,80,0
6,out,6,out_p06,7,2026-03-13T15:44:23,PULSEIN,16.8100,0.0000,1,1,0,234,154,80,0
6,out,6,out_p06,8,2026-03-13T15:44:23,PULSEIN,11.9700,0.0000,1,1,0,235,155,80,0
6,out,6,out_p06,9,2026-03-13T15:44:23,PULSEIN,11.5500,0.0000,1,1,0,236,156,80,0
6,out,6,out_p06,10,2026-03-13T15:44:23,PULSEIN,11.6700,0.0000,1,1,0,237,157,80,0
6,out,6,out_p06,11,2026-03-13T15:44:23,PULSEIN,14.6400,0.0000,1,1,0,238,158,80,0
6,out,6,out_p06,12,2026-03-13T15:44:23,PULSEIN,16.8800,0.0000,1,1,0,239,159,80,0
6,out,6,out_p06,13,2026-03-13T15:44:23,PULSEIN,17.8300,0.0000,1,1,0,240,160,80,0
6,out,6,out_p06,14,2026-03-13T15:44:23,PULSEIN,16.9300,0.0000,1,1,0,241,161,80,0
6,out,6,out_p06,15,2026-03-13T15:44:23,PULSEIN,17.8100,0.0000,1,1,0,242,162,80,0
6,out,6,out_p06,16,2026-03-13T15:44:23,PULSEIN,18.2200,0.0000,1,1,0,243,163,80,0
6,out,6,out_p06,17,2026-03-13T15:44:23,PULSEIN,18.6400,0.0000,1,1,0,244,164,80,0
6,out,6,out_p06,18,2026-03-13T15:44:23,PULSEIN,10.7200,0.0000,1,1,0,245,165,80,0
6,out,6,out_p06,19,2026-03-13T15:44:23,PULSEIN,11.1400,0.0000,1,1,0,246,166,80,0
6,out,6,out_p06,20,2026-03-13T15:44:23,PULSEIN,10.7600,0.0000,1,1,0,247,167,80,0
6,out,6,out_p06,21,2026-03-13T15:44:23,PULSEIN,12.3800,0.0000,1,1,0,248,168,80,0
6,out,6,out_p06,22,2026-03-13T15:44:23,PULSEIN,13.7400,0.0000,1,1,0,249,169,80,0
6,out,6,out_p06,23,2026-03-13T15:44:23,PULSEIN,13.6400,0.0000,1,1,0,250,170,80,0
6,out,6,out_p06,24,2026-03-13T15:44:23,PULSEIN,15.3400,0.0000,1,1,0,251,171,80,0
7,out,7,out_p07,0,2026-03-13T15:44:30,PULSEIN,13.6400,0.0000,1,1,0,261,181,80,0
7,out,7,out_p07,1,2026-03-13T15:44:30,PULSEIN,26.9500,0.0000,1,1,0,262,182,80,0
7,out,7,out_p07,2,2026-03-13T15:44:30,PULSEIN,15.4100,0.0000,1,1,0,263,183,80,0
7,out,7,out_p07,3,2026-03-13T15:44:30,PULSEIN,14.2200,0.0000,1,1,0,264,184,80,0
7,out,7,out_p07,4,2026-03-13T15:44:30,PULSEIN,14.1200,0.0000,1,1,0,265,185,80,0
7,out,7,out_p07,5,2026-03-13T15:44:30,PULSEIN,14.1700,0.0000,1,1,0,266,186,80,0
7,out,7,out_p07,6,2026-03-13T15:44:30,PULSEIN,14.1200,0.0000,1,1,0,267,187,80,0
7,out,7,out_p07,7,2026-03-13T15:44:30,PULSEIN,15.0000,0.0000,1,1,0,268,188,80,0
7,out,7,out_p07,8,2026-03-13T15:44:30,PULSEIN,14.5700,0.0000,1,1,0,269,189,80,0
7,out,7,out_p07,9,2026-03-13T15:44:30,PULSEIN,14.5200,0.0000,1,1,0,270,190,80,0
7,out,7,out_p07,10,2026-03-13T15:44:30,PULSEIN,14.1000,0.0000,1,1,0,271,191,80,0
7,out,7,out_p07,11,2026-03-13T15:44:30,PULSEIN,14.5300,0.0000,1,1,0,272,192,80,0
7,out,7,out_p07,12,2026-03-13T15:44:30,PULSEIN,14.2200,0.0000,1,1,0,273,193,80,0
7,out,7,out_p07,13,2026-03-13T15:44:30,PULSEIN,14.1200,0.0000,1,1,0,274,194,80,0
7,out,7,out_p07,14,2026-03-13T15:44:30,PULSEIN,14.2200,0.0000,1,1,0,275,195,80,0
7,out,7,out_p07,15,2026-03-13T15:44:30,PULSEIN,14.1000,0.0000,1,1,0,276,196,80,0
7,out,7,out_p07,16,2026-03-13T15:44:30,PULSEIN,14.1000,0.0000,1,1,0,277,197,80,0
7,out,7,out_p07,17,2026-03-13T15:44:30,PULSEIN,14.1200,0.0000,1,1,0,278,198,80,0
7,out,7,out_p07,18,2026-03-13T15:44:30,PULSEIN,14.5700,0.0000,1,1,0,279,199,80,0
7,out,7,out_p07,19,2026-03-13T15:44:30,PULSEIN,14.1200,0.0000,1,1,0,280,200,80,0
7,out,7,out_p07,20,2026-03-13T15:44:30,PULSEIN,13.6900,0.0000,1,1,0,281,201,80,0
7,out,7,out_p07,21,2026-03-13T15:44:30,PULSEIN,15.0000,0.0000,1,1,0,282,202,80,0
7,out,7,out_p07,22,2026-03-13T15:44:30,PULSEIN,15.0000,0.0000,1,1,0,283,203,80,0
7,out,7,out_p07,23,2026-03-13T15:44:30,PULSEIN,12.0700,0.0000,1,1,0,284,204,80,0
7,out,7,out_p07,24,2026-03-13T15:44:30,PULSEIN,15.4100,0.0000,1,1,0,285,205,80,0
8,out,8,out_p08,0,2026-03-13T15:44:33,PULSEIN,12.0200,0.0000,1,1,0,296,216,80,0
8,out,8,out_p08,1,2026-03-13T15:44:33,PULSEIN,12.7600,0.0000,1,1,0,297,217,80,0
8,out,8,out_p08,2,2026-03-13T15:44:33,PULSEIN,13.2800,0.0000,1,1,0,298,218,80,0
8,out,8,out_p08,3,2026-03-13T15:44:33,PULSEIN,13.1700,0.0000,1,1,0,299,219,80,0
8,out,8,out_p08,4,2026-03-13T15:44:33,PULSEIN,12.7600,0.0000,1,1,0,300,220,80,0
8,out,8,out_p08,5,2026-03-13T15:44:33,PULSEIN,10.2900,0.0000,1,1,0,301,221,80,0
8,out,8,out_p08,6,2026-03-13T15:44:33,PULSEIN,12.3800,0.0000,1,1,0,302,222,80,0
8,out,8,out_p08,7,2026-03-13T15:44:33,PULSEIN,12.9100,0.0000,1,1,0,303,223,80,0
8,out,8,out_p08,8,2026-03-13T15:44:33,PULSEIN,12.8100,0.0000,1,1,0,304,224,80,0
8,out,8,out_p08,9,2026-03-13T15:44:33,PULSEIN,12.9100,0.0000,1,1,0,305,225,80,0
8,out,8,out_p08,10,2026-03-13T15:44:33,PULSEIN,12.3800,0.0000,1,1,0,306,226,80,0
8,out,8,out_p08,11,2026-03-13T15:44:33,PULSEIN,12.9100,0.0000,1,1,0,307,227,80,0
8,out,8,out_p08,12,2026-03-13T15:44:33,PULSEIN,12.3800,0.0000,1,1,0,308,228,80,0
8,out,8,out_p08,13,2026-03-13T15:44:33,PULSEIN,12.3800,0.0000,1,1,0,309,229,80,0
8,out,8,out_p08,14,2026-03-13T15:44:33,PULSEIN,12.8100,0.0000,1,1,0,310,230,80,0
8,out,8,out_p08,15,2026-03-13T15:44:33,PULSEIN,12.8100,0.0000,1,1,0,311,231,80,0
8,out,8,out_p08,16,2026-03-13T15:44:33,PULSEIN,12.3800,0.0000,1,1,0,312,232,80,0
8,out,8,out_p08,17,2026-03-13T15:44:33,PULSEIN,12.3800,0.0000,1,1,0,313,233,80,0
8,out,8,out_p08,18,2026-03-13T15:44:33,PULSEIN,12.5000,0.0000,1,1,0,314,234,80,0
8,out,8,out_p08,19,2026-03-13T15:44:33,PULSEIN,12.7900,0.0000,1,1,0,315,235,80,0
8,out,8,out_p08,20,2026-03-13T15:44:33,PULSEIN,12.4800,0.0000,1,1,0,316,236,80,0
8,out,8,out_p08,21,2026-03-13T15:44:33,PULSEIN,12.4000,0.0000,1,1,0,317,237,80,0
8,out,8,out_p08,22,2026-03-13T15:44:33,PULSEIN,12.8100,0.0000,1,1,0,318,238,80,0
8,out,8,out_p08,23,2026-03-13T15:44:33,PULSEIN,12.8100,0.0000,1,1,0,319,239,80,0
8,out,8,out_p08,24,2026-03-13T15:44:33,PULSEIN,12.8100,0.0000,1,1,0,320,240,80,0
9,out,9,out_p09,0,2026-03-13T15:44:41,PULSEIN,8.6700,0.0000,1,1,0,331,251,80,0
9,out,9,out_p09,1,2026-03-13T15:44:41,PULSEIN,8.6200,0.0000,1,1,0,332,252,80,0
9,out,9,out_p09,2,2026-03-13T15:44:41,PULSEIN,9.8800,0.0000,1,1,0,333,253,80,0
9,out,9,out_p09,3,2026-03-13T15:44:41,PULSEIN,10.5500,0.0000,1,1,0,334,254,80,0
9,out,9,out_p09,4,2026-03-13T15:44:41,PULSEIN,10.6200,0.0000,1,1,0,335,255,80,0
9,out,9,out_p09,5,2026-03-13T15:44:41,PULSEIN,10.3100,0.0000,1,1,0,336,256,80,0
9,out,9,out_p09,6,2026-03-13T15:44:41,PULSEIN,10.6000,0.0000,1,1,0,337,257,80,0
9,out,9,out_p09,7,2026-03-13T15:44:41,PULSEIN,10.6200,0.0000,1,1,0,338,258,80,0
9,out,9,out_p09,8,2026-03-13T15:44:41,PULSEIN,11.1900,0.0000,1,1,0,339,259,80,0
9,out,9,out_p09,9,2026-03-13T15:44:41,PULSEIN,10.2600,0.0000,1,1,0,340,260,80,0
9,out,9,out_p09,10,2026-03-13T15:44:41,PULSEIN,10.7200,0.0000,1,1,0,341,261,80,0
9,out,9,out_p09,11,2026-03-13T15:44:41,PULSEIN,10.4000,0.0000,1,1,0,342,262,80,0
9,out,9,out_p09,12,2026-03-13T15:44:41,PULSEIN,10.3100,0.0000,1,1,0,343,263,80,0
9,out,9,out_p09,13,2026-03-13T15:44:41,PULSEIN,8.9800,0.0000,1,1,0,344,264,80,0
9,out,9,out_p09,14,2026-03-13T15:44:41,PULSEIN,9.9300,0.0000,1,1,0,345,265,80,0
9,out,9,out_p09,15,2026-03-13T15:44:41,PULSEIN,14.1600,0.0000,1,1,0,346,266,80,0
9,out,9,out_p09,16,2026-03-13T15:44:41,PULSEIN,12.5300,0.0000,1,1,0,347,267,80,0
