BALL_BEAM_BOOT
HELP,keys
STATE,SAFE_DISABLED
SENSORS,angle=bad,pos=bad
MEAS,theta_deg=0.0000,x_cm=0.0000,x_filt_cm=0.0000
AGE,angle_ms=1,pos_ms=1
FAULTS,bits=0
CAL,zero_calibrated=yes,limits_calibrated=yes,sign_calibrated=yes
CAL_STORE,status=loaded
TEL,enabled=1
FAULT_INFO,bits=0
FAULT_INFO,mode=bringup_warning
FAULT_INFO,none
TEL,349,SAFE_DISABLED,0.0000,0.0000,-43.5937,0.0000,0.00,0
TEL,449,SAFE_DISABLED,0.9980,0.9980,-43.5937,0.0000,0.00,0
TEL,549,SAFE_DISABLED,0.9980,0.9980,-43.5937,0.0000,0.00,0
TEL,649,SAFE_DISABLED,0.9980,0.9980,-43.5937,0.0000,0.00,0
TEL,749,SAFE_DISABLED,0.9980,0.9980,-43.5937,0.0000,0.00,0
TEL,849,SAFE_DISABLED,0.9980,0.9980,-43.5937,0.0000,0.00,0
TEL,949,SAFE_DISABLED,0.9980,0.9980,-43.5937,0.0000,0.00,0
TEL,1049,SAFE_DISABLED,0.9980,0.9980,-43.5937,0.0000,0.00,0
TEL,1149,SAFE_DISABLED,0.9980,0.9980,-43.5937,0.0000,0.00,0
TEL,1249,SAFE_DISABLED,0.9980,0.9980,-43.5937,0.0000,0.00,0
TEL,1349,SAFE_DISABLED,-0.0020,0.3980,-43.5937,0.0000,0.00,0
TEL,1449,SAFE_DISABLED,-0.0020,0.0236,-43.5937,0.0000,0.00,0
TEL,1549,SAFE_DISABLED,0.9980,0.9347,-43.5937,0.0000,0.00,0
TEL,1649,SAFE_DISABLED,0.9980,0.9964,-43.5937,0.0000,0.00,0
TEL,1750,SAFE_DISABLED,0.4980,0.5779,-43.5937,0.0000,0.00,0
TEL,1850,SAFE_DISABLED,0.9980,0.9711,-43.5937,0.0000,0.00,0
TEL,1950,SAFE_DISABLED,-0.0020,0.0229,-43.5937,0.0000,0.00,0
TEL,2050,SAFE_DISABLED,0.9980,0.8396,-43.5937,0.0000,0.00,0
