t_ms,state,x_cm,x_filt_cm,theta_deg,theta_cmd_deg,u_step_rate,fault_flags,x_ref_cm,sonar_age_ms,sonar_valid,sonar_miss_count,theta_cmd_unclamped_deg,theta_cmd_clamped_deg,theta_cmd_saturated,act_deg_abs,trim_deg,search_phase,test_phase
14868,SAFE_DISABLED,0.1141,0.1159,0.0,0.0,0.0,0,0.0,4,1,0,0.0,0.0,0,2.1094,11.8652,idle,
14968,SAFE_DISABLED,0.1141,0.115,0.0,0.0,0.0,0,0.0,24,1,0,0.0,0.0,0,2.1094,11.8652,idle,
15068,SAFE_DISABLED,0.1827,0.1349,0.0,0.0,0.0,0,0.0,4,1,0,0.0,0.0,0,2.1094,11.8652,idle,
15168,SAFE_DISABLED,0.1141,0.1243,0.0,0.0,0.0,0,0.0,25,1,0,0.0,0.0,0,2.1094,11.8652,idle,
15268,SAFE_DISABLED,0.1827,0.1626,0.0,0.0,0.0,0,0.0,4,1,0,0.0,0.0,0,2.1094,11.8652,idle,
15368,SAFE_DISABLED,0.2513,0.1934,0.0,0.0,0.0,0,0.0,24,1,0,0.0,0.0,0,2.1094,11.8652,idle,
15468,SAFE_DISABLED,0.1827,0.2108,0.0,0.0,0.0,0,0.0,4,1,0,0.0,0.0,0,2.1094,11.8652,idle,
15568,SAFE_DISABLED,0.1827,0.1965,0.0,0.0,0.0,0,0.0,24,1,0,0.0,0.0,0,2.1094,11.8652,idle,
15668,SAFE_DISABLED,0.1827,0.1874,0.0,0.0,0.0,0,0.0,4,1,0,0.0,0.0,0,2.1094,11.8652,idle,
15768,SAFE_DISABLED,0.1827,0.185,0.0,0.0,0.0,0,0.0,23,1,0,0.0,0.0,0,2.1094,11.8652,idle,
15868,SAFE_DISABLED,0.1827,0.1835,0.0,0.0,0.0,0,0.0,4,1,0,0.0,0.0,0,2.1094,11.8652,idle,
15968,SAFE_DISABLED,0.1827,0.1831,0.0,0.0,0.0,0,0.0,24,1,0,0.0,0.0,0,2.1094,11.8652,idle,
16068,SAFE_DISABLED,0.1827,0.1828,0.0,0.0,0.0,0,0.0,4,1,0,0.0,0.0,0,2.1094,11.8652,idle,
16168,SAFE_DISABLED,0.1827,0.1827,0.0,0.0,0.0,0,0.0,24,1,0,0.0,0.0,0,2.1094,11.8652,idle,
16268,SAFE_DISABLED,0.1827,0.1827,0.0,0.0,0.0,0,0.0,4,1,0,0.0,0.0,0,2.1094,11.8652,idle,
16368,SAFE_DISABLED,0.1827,0.1827,0.0,0.0,0.0,0,0.0,23,1,0,0.0,0.0,0,2.1094,11.8652,idle,
16468,SAFE_DISABLED,0.1141,0.1621,0.0,0.0,0.0,0,0.0,4,1,0,0.0,0.0,0,2.1094,11.8652,idle,
16568,SAFE_DISABLED,0.1827,0.1582,0.0,0.0,0.0,0,0.0,24,1,0,0.0,0.0,0,2.1094,11.8652,idle,
16668,SAFE_DISABLED,0.5257,0.3492,0.0,0.0,0.0,0,0.0,4,1,0,0.0,0.0,0,2.1094,11.8652,idle,
16768,SAFE_DISABLED,0.5257,0.4392,0.0,0.0,0.0,0,0.0,24,1,0,0.0,0.0,0,2.1094,11.8652,idle,
16868,SAFE_DISABLED,0.5257,0.496,0.0,0.0,0.0,0,0.0,3,1,0,0.0,0.0,0,2.1094,11.8652,idle,
16968,SAFE_DISABLED,0.5257,0.5111,0.0,0.0,0.0,0,0.0,23,1,0,0.0,0.0,0,2.1094,11.8652,idle,
17068,SAFE_DISABLED,0.5257,0.5207,0.0,0.0,0.0,0,0.0,4,1,0,0.0,0.0,0,2.1094,11.8652,idle,
17168,SAFE_DISABLED,0.1141,0.3997,0.0,0.0,0.0,0,0.0,24,1,0,0.0,0.0,0,2.1094,11.8652,idle,
17268,SAFE_DISABLED,0.1827,0.3796,0.0,0.0,0.0,0,0.0,4,1,0,0.0,0.0,0,2.1094,11.8652,idle,
17368,SAFE_DISABLED,0.1827,0.2791,0.0,0.0,0.0,0,0.0,23,1,0,0.0,0.0,0,2.1094,11.8652,idle,
17468,SAFE_DISABLED,0.1141,0.1808,0.0,0.0,0.0,0,0.0,3,1,0,0.0,0.0,0,2.1094,11.8652,idle,
17568,SAFE_DISABLED,0.1141,0.1467,0.0,0.0,0.0,0,0.0,23,1,0,0.0,0.0,0,2.1094,11.8652,idle,
17668,SAFE_DISABLED,0.1141,0.1253,0.0,0.0,0.0,0,0.0,3,1,0,0.0,0.0,0,2.1094,11.8652,idle,
17768,SAFE_DISABLED,0.1141,0.1196,0.0,0.0,0.0,0,0.0,24,1,0,0.0,0.0,0,2.1094,11.8652,idle,
17868,SAFE_DISABLED,0.1141,0.1159,0.0,0.0,0.0,0,0.0,4,1,0,0.0,0.0,0,2.1094,11.8652,idle,
17968,SAFE_DISABLED,0.1141,0.115,0.0,0.0,0.0,0,0.0,23,1,0,0.0,0.0,0,2.1094,11.8652,idle,
18068,SAFE_DISABLED,0.1141,0.1144,0.0,0.0,0.0,0,0.0,3,1,0,0.0,0.0,0,2.1094,11.8652,idle,
18168,SAFE_DISABLED,0.1141,0.1142,0.0,0.0,0.0,0,0.0,23,1,0,0.0,0.0,0,2.1094,11.8652,idle,
18268,SAFE_DISABLED,0.5257,0.324,0.0,0.0,0.0,0,0.0,3,1,0,0.0,0.0,0,2.1094,11.8652,idle,
18368,SAFE_DISABLED,0.5257,0.4269,0.0,0.0,0.0,0,0.0,24,1,0,0.0,0.0,0,2.1094,11.8652,idle,
18468,SAFE_DISABLED,0.5257,0.4918,0.0,0.0,0.0,0,0.0,3,1,0,0.0,0.0,0,2.1094,11.8652,idle,
18568,SAFE_DISABLED,0.5257,0.437,0.0,0.0,0.0,0,0.0,23,1,0,0.0,0.0,0,2.1094,11.8652,idle,
18668,SAFE_DISABLED,0.1827,0.3102,0.0,0.0,0.0,0,0.0,3,1,0,0.0,0.0,0,2.1094,11.8652,idle,
18768,SAFE_DISABLED,0.1827,0.2452,0.0,0.0,0.0,0,0.0,23,1,0,0.0,0.0,0,2.1094,11.8652,idle,
18868,SAFE_DISABLED,0.1141,0.1835,0.0,0.0,0.0,0,0.0,3,1,0,0.0,0.0,0,2.1094,11.8652,idle,
18968,SAFE_DISABLED,0.1141,0.1481,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,2.1094,11.8652,idle,
19068,SAFE_DISABLED,0.1141,0.1257,0.0,0.0,0.0,0,0.0,3,1,0,0.0,0.0,0,2.1094,11.8652,idle,
19168,SAFE_DISABLED,0.1141,0.1198,0.0,0.0,0.0,0,0.0,23,1,0,0.0,0.0,0,2.1094,11.8652,idle,
19268,SAFE_DISABLED,0.1141,0.116,0.0,0.0,0.0,0,0.0,3,1,0,0.0,0.0,0,2.1094,11.8652,idle,
19368,SAFE_DISABLED,0.1141,0.115,0.0,0.0,0.0,0,0.0,23,1,0,0.0,0.0,0,2.1094,11.8652,idle,
19468,SAFE_DISABLED,0.1827,0.135,0.0,0.0,0.0,0,0.0,3,1,0,0.0,0.0,0,2.1094,11.8652,idle,
19568,SAFE_DISABLED,0.1827,0.1449,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,2.1094,11.8652,idle,
19668,SAFE_DISABLED,0.1141,0.1246,0.0,0.0,0.0,0,0.0,3,1,0,0.0,0.0,0,2.1094,11.8652,idle,
19768,SAFE_DISABLED,0.1141,0.1192,0.0,0.0,0.0,0,0.0,23,1,0,0.0,0.0,0,2.1094,11.8652,idle,
19868,SAFE_DISABLED,0.1141,0.1158,0.0,0.0,0.0,0,0.0,3,1,0,0.0,0.0,0,2.1094,11.8652,idle,
19968,SAFE_DISABLED,0.1141,0.1149,0.0,0.0,0.0,0,0.0,23,1,0,0.0,0.0,0,2.1094,11.8652,idle,
20068,SAFE_DISABLED,0.1827,0.1349,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,2.1094,11.8652,idle,
20168,SAFE_DISABLED,0.1827,0.1449,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,2.1094,11.8652,idle,
20268,SAFE_DISABLED,0.1141,0.1491,0.0,0.0,0.0,0,0.0,3,1,0,0.0,0.0,0,2.1094,11.8652,idle,
20368,SAFE_DISABLED,0.1827,0.1518,0.0,0.0,0.0,0,0.0,23,1,0,0.0,0.0,0,2.1094,11.8652,idle,
20468,SAFE_DISABLED,0.1141,0.1371,0.0,0.0,0.0,0,0.0,3,1,0,0.0,0.0,0,2.1094,11.8652,idle,
20568,SAFE_DISABLED,0.1827,0.1459,0.0,0.0,0.0,0,0.0,23,1,0,0.0,0.0,0,2.1094,11.8652,idle,
20668,SAFE_DISABLED,0.1141,0.125,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,2.1094,11.8652,idle,
20768,SAFE_DISABLED,0.1141,0.1194,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,2.1094,11.8652,idle,
20868,SAFE_DISABLED,0.1141,0.1159,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,2.1094,11.8652,idle,
20968,SAFE_DISABLED,0.1141,0.115,0.0,0.0,0.0,0,0.0,23,1,0,0.0,0.0,0,2.1094,11.8652,idle,
21068,SAFE_DISABLED,0.1141,0.1144,0.0,0.0,0.0,0,0.0,3,1,0,0.0,0.0,0,2.1094,11.8652,idle,
21168,SAFE_DISABLED,0.1141,0.1142,0.0,0.0,0.0,0,0.0,23,1,0,0.0,0.0,0,2.1094,11.8652,idle,
21268,SAFE_DISABLED,0.1141,0.1141,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,2.1094,11.8652,idle,
21368,SAFE_DISABLED,0.1141,0.1141,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,2.1094,11.8652,idle,
21468,SAFE_DISABLED,0.1141,0.1141,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,2.1094,11.8652,idle,
21568,SAFE_DISABLED,0.1141,0.1141,0.0,0.0,0.0,0,0.0,23,1,0,0.0,0.0,0,2.1094,11.8652,idle,
21668,SAFE_DISABLED,0.1827,0.1591,0.0,0.0,0.0,0,0.0,3,1,0,0.0,0.0,0,2.1094,11.8652,idle,
21768,SAFE_DISABLED,0.1827,0.1711,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,2.1094,11.8652,idle,
21868,SAFE_DISABLED,0.1827,0.1787,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,2.1094,11.8652,idle,
21968,SAFE_DISABLED,0.1141,0.1601,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,2.1094,11.8652,idle,
22068,SAFE_DISABLED,0.5257,0.2778,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,2.1094,11.8652,idle,
22168,SAFE_DISABLED,0.1141,0.1943,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,2.1094,11.8652,idle,
22268,SAFE_DISABLED,0.1141,0.1416,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,-1.2305,11.8652,idle,
22368,SAFE_DISABLED,0.1141,0.1275,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
22468,SAFE_DISABLED,0.1141,0.1187,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
22568,SAFE_DISABLED,0.1141,0.1163,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
22668,SAFE_DISABLED,-0.5719,-0.2955,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
22768,SAFE_DISABLED,-0.5719,-0.4365,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
22868,SAFE_DISABLED,-0.9149,-0.7163,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
22968,SAFE_DISABLED,-0.6405,-0.7353,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
23068,SAFE_DISABLED,-0.7777,-0.7142,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
23168,SAFE_DISABLED,-1.1893,-0.9565,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
23268,SAFE_DISABLED,-2.0125,-1.5696,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
23368,SAFE_DISABLED,-2.0125,-1.6947,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
23468,SAFE_DISABLED,-2.4927,-2.1585,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
23568,SAFE_DISABLED,-3.1787,-2.5348,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
23668,SAFE_DISABLED,-4.0019,-3.4641,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
23768,SAFE_DISABLED,-4.1391,-3.794,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
23868,SAFE_DISABLED,-5.4927,-4.4513,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
23968,SAFE_DISABLED,-5.4927,-4.4513,0.0,0.0,0.0,0,0.0,101,1,1,0.0,0.0,0,-1.3184,11.8652,idle,
24068,SAFE_DISABLED,-5.4927,-4.4513,0.0,0.0,0.0,0,0.0,201,1,4,0.0,0.0,0,-1.3184,11.8652,idle,
24168,SAFE_DISABLED,-5.4927,-4.4513,0.0,0.0,0.0,0,0.0,301,1,6,0.0,0.0,0,-1.3184,11.8652,idle,
24268,SAFE_DISABLED,-5.4927,-4.4513,0.0,0.0,0.0,0,0.0,401,0,9,0.0,0.0,0,-1.3184,11.8652,idle,
24368,SAFE_DISABLED,-5.4927,-4.4513,0.0,0.0,0.0,0,0.0,501,0,11,0.0,0.0,0,-1.3184,11.8652,idle,
24468,SAFE_DISABLED,-8.4927,-5.6637,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
24568,SAFE_DISABLED,-8.4927,-7.1065,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
24668,SAFE_DISABLED,-10.3474,-9.1834,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
24768,SAFE_DISABLED,-10.5532,-9.8748,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
24868,SAFE_DISABLED,-10.5875,-10.3431,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
24968,SAFE_DISABLED,-10.5875,-10.4678,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
25068,SAFE_DISABLED,-10.9991,-10.6699,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
25168,SAFE_DISABLED,-11.0677,-10.8728,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
25268,SAFE_DISABLED,-10.9991,-10.9516,0.0,0.0,0.0,0,0.0,40,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
25368,SAFE_DISABLED,-10.9991,-10.9828,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
25468,SAFE_DISABLED,-10.9305,-10.9485,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
25568,SAFE_DISABLED,-10.9305,-10.9393,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
25668,SAFE_DISABLED,-10.9991,-10.9685,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
25768,SAFE_DISABLED,-10.9991,-10.9841,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
25868,SAFE_DISABLED,-11.8223,-11.3252,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
25968,SAFE_DISABLED,-11.4107,-11.5283,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
26068,SAFE_DISABLED,-10.9991,-11.2412,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
26168,SAFE_DISABLED,-11.4107,-11.3276,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
26268,SAFE_DISABLED,-11.8223,-11.5922,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
26368,SAFE_DISABLED,-11.8223,-11.7095,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
26468,SAFE_DISABLED,-11.8223,-11.7671,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
26568,SAFE_DISABLED,-11.8909,-11.8485,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
26668,SAFE_DISABLED,-11.8909,-11.8701,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
26768,SAFE_DISABLED,-11.8223,-11.8387,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
26868,SAFE_DISABLED,-11.4107,-11.5575,0.0,0.0,0.0,0,0.0,0,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
26968,SAFE_DISABLED,-11.4107,-11.4827,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
27068,SAFE_DISABLED,-11.4107,-11.446,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
27168,SAFE_DISABLED,-11.8223,-11.5463,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
27268,SAFE_DISABLED,-11.8223,-11.6871,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
27368,SAFE_DISABLED,-11.8909,-11.7965,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
27468,SAFE_DISABLED,-11.8223,-11.8097,0.0,0.0,0.0,0,0.0,40,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
27568,SAFE_DISABLED,-11.8223,-11.818,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
27668,SAFE_DISABLED,-11.4107,-11.6103,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
27768,SAFE_DISABLED,-11.4107,-11.4792,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
27868,SAFE_DISABLED,-11.4107,-11.4443,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
27968,SAFE_DISABLED,-11.4107,-11.4222,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
28068,SAFE_DISABLED,-11.4107,-11.4164,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
28168,SAFE_DISABLED,-11.4107,-11.4127,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
28268,SAFE_DISABLED,-11.4107,-11.4117,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
28368,SAFE_DISABLED,-11.4107,-11.4111,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
28468,SAFE_DISABLED,-11.8223,-11.5344,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
28568,SAFE_DISABLED,-11.8223,-11.7236,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
28668,SAFE_DISABLED,-11.8223,-11.7739,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
28768,SAFE_DISABLED,-11.4107,-11.5353,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
28868,SAFE_DISABLED,-11.4107,-11.4718,0.0,0.0,0.0,0,0.0,16,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
28968,SAFE_DISABLED,-11.4793,-11.4523,0.0,0.0,0.0,0,0.0,8,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
29068,SAFE_DISABLED,-11.8223,-11.569,0.0,0.0,0.0,0,0.0,28,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
29168,SAFE_DISABLED,-11.8223,-11.7253,0.0,0.0,0.0,0,0.0,8,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
29268,SAFE_DISABLED,-11.8223,-11.7748,0.0,0.0,0.0,0,0.0,28,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
29368,SAFE_DISABLED,-11.8223,-11.8204,0.0,0.0,0.0,0,0.0,9,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
29468,SAFE_DISABLED,-11.8223,-11.8214,0.0,0.0,0.0,0,0.0,30,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
29568,SAFE_DISABLED,-11.8223,-11.822,0.0,0.0,0.0,0,0.0,9,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
29668,SAFE_DISABLED,-11.7537,-11.8016,0.0,0.0,0.0,0,0.0,29,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
29768,SAFE_DISABLED,-11.7537,-11.7702,0.0,0.0,0.0,0,0.0,10,1,0,0.0,0.0,0,-1.3184,11.8652,idle,
