t_ms,state,x_cm,x_filt_cm,theta_deg,theta_cmd_deg,u_step_rate,fault_flags,x_ref_cm,sonar_age_ms,sonar_valid,sonar_miss_count,theta_cmd_unclamped_deg,theta_cmd_clamped_deg,theta_cmd_saturated,act_deg_abs,trim_deg,search_phase,x_linear_cm,x_linear_filt_cm,x_ctrl_cm,x_ctrl_filt_cm,x_feedback_cm,feedback_blend,pos_fresh,pos_held,pos_control_usable,control_hold_active,test_phase
42804,READY,-2.7078,-2.6917,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.6917,-2.7078,-2.6917,-2.6917,0.4,0,0,0,0,
42904,READY,-2.7078,-2.7023,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.7023,-2.7078,-2.7023,-2.7023,0.4,0,0,0,0,
43004,READY,-2.7078,-2.7051,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.7051,-2.7078,-2.7051,-2.7051,0.4,0,0,0,0,
43104,READY,-2.7078,-2.7065,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.7065,-2.7078,-2.7065,-2.7065,0.4,0,0,0,0,
43204,READY,-2.7078,-2.7074,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.7074,-2.7078,-2.7074,-2.7074,0.4,0,0,0,0,
43304,READY,-2.7078,-2.7076,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.7076,-2.7078,-2.7076,-2.7076,0.4,0,0,0,0,
43404,READY,-2.7078,-2.7077,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.7077,-2.7078,-2.7077,-2.7077,0.4,0,0,0,0,
43504,READY,-2.7078,-2.6977,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.6977,-2.7078,-2.6977,-2.6977,0.4,0,0,0,0,
43604,READY,-2.7078,-2.7029,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.7029,-2.7078,-2.7029,-2.7029,0.4,0,0,0,0,
43704,READY,-2.7078,-2.7054,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.7054,-2.7078,-2.7054,-2.7054,0.4,0,0,0,0,
43804,READY,-2.6392,-2.6864,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.6392,-2.6864,-2.6392,-2.6864,-2.6864,0.4,0,0,0,0,
43904,READY,-2.7078,-2.6973,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.6973,-2.7078,-2.6973,-2.6973,0.4,0,0,0,0,
44004,READY,-2.6392,-2.6677,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.6392,-2.6677,-2.6392,-2.6677,-2.6677,0.4,0,0,0,0,
44104,READY,-2.6392,-2.5986,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.6392,-2.5986,-2.6392,-2.5986,-2.5986,0.4,0,0,0,0,
44204,READY,-2.6392,-2.6193,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.6392,-2.6193,-2.6392,-2.6193,-2.6193,0.4,0,0,0,0,
44304,READY,-2.6392,-2.6324,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.6392,-2.6324,-2.6392,-2.6324,-2.6324,0.4,0,0,0,0,
44404,READY,-2.6392,-2.6359,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.6392,-2.6359,-2.6392,-2.6359,-2.6359,0.4,0,0,0,0,
44504,READY,-2.6392,-2.6381,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.6392,-2.6381,-2.6392,-2.6381,-2.6381,0.4,0,0,0,0,
44604,READY,-2.6392,-2.6387,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.6392,-2.6387,-2.6392,-2.6387,-2.6387,0.4,0,0,0,0,
44704,READY,-2.6392,-2.639,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.6392,-2.639,-2.6392,-2.639,-2.639,0.4,0,0,0,0,
44804,READY,-2.6392,-2.6391,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.6392,-2.6391,-2.6392,-2.6391,-2.6391,0.4,0,0,0,0,
44904,READY,-2.6392,-2.6392,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.6392,-2.6392,-2.6392,-2.6392,-2.6392,0.4,0,0,0,0,
45004,READY,-2.6392,-2.6392,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.6392,-2.6392,-2.6392,-2.6392,-2.6392,0.4,0,0,0,0,
45104,READY,-2.7078,-2.6598,0.0,0.0,0.0,0,0.0,23,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.6598,-2.7078,-2.6598,-2.6598,0.4,0,0,0,0,
45204,READY,-2.7078,-2.6913,0.0,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.6913,-2.7078,-2.6913,-2.6913,0.4,0,0,0,0,
45304,READY,-2.7078,-2.6997,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.6997,-2.7078,-2.6997,-2.6997,0.4,0,0,0,0,
45404,READY,-2.7078,-2.7051,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.7051,-2.7078,-2.7051,-2.7051,0.4,0,0,0,0,
45504,READY,-2.7078,-2.7065,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.7065,-2.7078,-2.7065,-2.7065,0.4,0,0,0,0,
45604,READY,-2.7078,-2.7072,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.7072,-2.7078,-2.7072,-2.7072,0.4,0,0,0,0,
45704,READY,-2.7078,-2.7076,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.7076,-2.7078,-2.7076,-2.7076,0.4,0,0,0,0,
45805,READY,-2.7078,-2.7077,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.7077,-2.7078,-2.7077,-2.7077,0.4,0,0,0,0,
45905,READY,-2.7078,-2.7078,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.7078,-2.7078,-2.7078,-2.7078,0.4,0,0,0,0,
46005,READY,-2.7078,-2.7078,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.7078,-2.7078,-2.7078,-2.7078,0.4,0,0,0,0,
46106,READY,-2.6392,-2.644,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.6392,-2.644,-2.6392,-2.644,-2.644,0.4,0,0,0,0,
46206,READY,-2.7078,-2.6766,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.6766,-2.7078,-2.6766,-2.6766,0.4,0,0,0,0,
46308,READY,-2.7078,-2.6925,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.6925,-2.7078,-2.6925,-2.6925,0.4,0,0,0,0,
46408,READY,-2.6392,-2.6676,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.6392,-2.6676,-2.6392,-2.6676,-2.6676,0.4,0,0,0,0,
46509,READY,-2.7078,-2.6881,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.6881,-2.7078,-2.6881,-2.6881,0.4,0,0,0,0,
46609,READY,-2.7078,-2.6982,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.6982,-2.7078,-2.6982,-2.6982,0.4,0,0,0,0,
46709,READY,-2.7078,-2.7045,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.7045,-2.7078,-2.7045,-2.7045,0.4,0,0,0,0,
46810,READY,-2.6392,-2.6712,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.6392,-2.6712,-2.6392,-2.6712,-2.6712,0.4,0,0,0,0,
46910,READY,-2.6392,-2.6502,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.6392,-2.6502,-2.6392,-2.6502,-2.6502,0.4,0,0,0,0,
47010,READY,-2.6392,-2.6446,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.6392,-2.6446,-2.6392,-2.6446,-2.6446,0.4,0,0,0,0,
47110,READY,-2.6392,-2.6411,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.6392,-2.6411,-2.6392,-2.6411,-2.6411,0.4,0,0,0,0,
47210,READY,-2.7078,-2.6607,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.6607,-2.7078,-2.6607,-2.6607,0.4,0,0,0,0,
47310,READY,-2.7078,-2.6847,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.6847,-2.7078,-2.6847,-2.6847,0.4,0,0,0,0,
47410,READY,-2.6392,-2.6649,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.6392,-2.6649,-2.6392,-2.6649,-2.6649,0.4,0,0,0,0,
47510,READY,-2.6392,-2.6518,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.6392,-2.6518,-2.6392,-2.6518,-2.6518,0.4,0,0,0,0,
47610,READY,-2.2276,-2.3832,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.2276,-2.3832,-2.2276,-2.3832,-2.3832,0.4,0,0,0,0,
47710,READY,-2.2276,-2.3039,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.2276,-2.3039,-2.2276,-2.3039,-2.3039,0.4,0,0,0,0,
47810,READY,-2.2276,-2.2538,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.2276,-2.2538,-2.2276,-2.2538,-2.2538,0.4,0,0,0,0,
47910,READY,-2.2276,-2.2404,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.2276,-2.2404,-2.2276,-2.2404,-2.2404,0.4,0,0,0,0,
48010,READY,-2.2276,-2.2339,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.2276,-2.2339,-2.2276,-2.2339,-2.2339,0.4,0,0,0,0,
48110,READY,-2.6392,-2.4498,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.6392,-2.4498,-2.6392,-2.4498,-2.4498,0.4,0,0,0,0,
48210,READY,-2.6392,-2.5464,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.6392,-2.5464,-2.6392,-2.5464,-2.5464,0.4,0,0,0,0,
48310,READY,-2.6392,-2.5937,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.6392,-2.5937,-2.6392,-2.5937,-2.5937,0.4,0,0,0,0,
48410,READY,-2.7078,-2.6586,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.6586,-2.7078,-2.6586,-2.6586,0.4,0,0,0,0,
48510,READY,-2.7078,-2.6837,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.6837,-2.7078,-2.6837,-2.6837,0.4,0,0,0,0,
48610,READY,-2.7078,-2.696,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.696,-2.7078,-2.696,-2.696,0.4,0,0,0,0,
48710,READY,-2.7078,-2.7038,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.7038,-2.7078,-2.7038,-2.7038,0.4,0,0,0,0,
48811,READY,-2.7078,-2.7058,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.7058,-2.7078,-2.7058,-2.7058,0.4,0,0,0,0,
48911,READY,-2.7078,-2.7068,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.7068,-2.7078,-2.7068,-2.7068,0.4,0,0,0,0,
49011,READY,-2.7078,-2.7075,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.7075,-2.7078,-2.7075,-2.7075,0.4,0,0,0,0,
49111,READY,-2.7078,-2.7077,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.7077,-2.7078,-2.7077,-2.7077,0.4,0,0,0,0,
49211,READY,-2.7078,-2.7077,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.7077,-2.7078,-2.7077,-2.7077,0.4,0,0,0,0,
49311,READY,-2.7078,-2.7078,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.7078,-2.7078,-2.7078,-2.7078,0.4,0,0,0,0,
49411,READY,-2.7078,-2.7078,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.7078,-2.7078,-2.7078,-2.7078,0.4,0,0,0,0,
49511,READY,-2.7078,-2.7078,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.7078,-2.7078,-2.7078,-2.7078,0.4,0,0,0,0,
49611,READY,-2.7078,-2.7078,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.7078,-2.7078,-2.7078,-2.7078,0.4,0,0,0,0,
49711,READY,-2.7078,-2.7078,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.7078,-2.7078,-2.7078,-2.7078,0.4,0,0,0,0,
49811,READY,-2.7078,-2.7078,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.7078,-2.7078,-2.7078,-2.7078,0.4,0,0,0,0,
49911,READY,-2.7078,-2.7078,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.7078,-2.7078,-2.7078,-2.7078,0.4,0,0,0,0,
50011,READY,-2.7078,-2.7078,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.7078,-2.7078,-2.7078,-2.7078,0.4,0,0,0,0,
50111,READY,-2.7078,-2.7078,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.7078,-2.7078,-2.7078,-2.7078,0.4,0,0,0,0,
50211,READY,-2.7078,-2.7078,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.7078,-2.7078,-2.7078,-2.7078,0.4,0,0,0,0,
50311,READY,-2.7078,-2.7078,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.7078,-2.7078,-2.7078,-2.7078,0.4,0,0,0,0,
50411,READY,-2.7078,-2.7078,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.7078,-2.7078,-2.7078,-2.7078,0.4,0,0,0,0,
50511,READY,-2.6392,-2.6627,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.6392,-2.6627,-2.6392,-2.6627,-2.6627,0.4,0,0,0,0,
50611,READY,-2.6392,-2.6507,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.6392,-2.6507,-2.6392,-2.6507,-2.6507,0.4,0,0,0,0,
50711,READY,-2.6392,-2.6432,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.6392,-2.6432,-2.6392,-2.6432,-2.6432,0.4,0,0,0,0,
50811,READY,-2.6392,-2.6268,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.6392,-2.6268,-2.6392,-2.6268,-2.6268,0.4,0,0,0,0,
50911,READY,-2.6392,-2.6249,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.6392,-2.6249,-2.6392,-2.6249,-2.6249,0.4,0,0,0,0,
51011,READY,-2.7078,-2.6528,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.6528,-2.7078,-2.6528,-2.6528,0.4,0,0,0,0,
51111,READY,-2.6392,-2.6459,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.6392,-2.6459,-2.6392,-2.6459,-2.6459,0.4,0,0,0,0,
51211,READY,-2.6392,-2.6516,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.6392,-2.6516,-2.6392,-2.6516,-2.6516,0.4,0,0,0,0,
51311,READY,-2.7078,-2.6803,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.6803,-2.7078,-2.6803,-2.6803,0.4,0,0,0,0,
51411,READY,-2.6392,-2.5957,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.6392,-2.5957,-2.6392,-2.5957,-2.5957,0.4,0,0,0,0,
51511,READY,-2.3648,-2.4779,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.3648,-2.4779,-2.3648,-2.4779,-2.4779,0.4,0,0,0,0,
51611,READY,-2.3648,-2.3791,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.3648,-2.3791,-2.3648,-2.3791,-2.3791,0.4,0,0,0,0,
51712,READY,-2.3648,-2.4295,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.3648,-2.4295,-2.3648,-2.4295,-2.4295,0.4,0,0,0,0,
51812,READY,-2.6392,-2.5673,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.6392,-2.5673,-2.6392,-2.5673,-2.5673,0.4,0,0,0,0,
51912,READY,-2.6392,-2.604,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.6392,-2.604,-2.6392,-2.604,-2.604,0.4,0,0,0,0,
52012,READY,-2.2276,-2.3567,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.2276,-2.3567,-2.2276,-2.3567,-2.3567,0.4,0,0,0,0,
52112,READY,-2.2276,-2.2909,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.2276,-2.2909,-2.2276,-2.2909,-2.2909,0.4,0,0,0,0,
52212,READY,-2.2276,-2.2493,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.2276,-2.2493,-2.2276,-2.2493,-2.2493,0.4,0,0,0,0,
52312,READY,-2.3648,-2.2794,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.3648,-2.2794,-2.3648,-2.2794,-2.2794,0.4,0,0,0,0,
52412,READY,-2.6392,-2.4053,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.6392,-2.4053,-2.6392,-2.4053,-2.4053,0.4,0,0,0,0,
52512,READY,-2.6392,-2.559,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.6392,-2.559,-2.6392,-2.559,-2.559,0.4,0,0,0,0,
52613,READY,-2.6392,-2.5999,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.6392,-2.5999,-2.6392,-2.5999,-2.5999,0.4,0,0,0,0,
52713,READY,-2.6392,-2.6257,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.6392,-2.6257,-2.6392,-2.6257,-2.6257,0.4,0,0,0,0,
52813,READY,-2.6392,-2.6326,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.6392,-2.6326,-2.6392,-2.6326,-2.6326,0.4,0,0,0,0,
52913,READY,-2.6392,-2.637,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.6392,-2.637,-2.6392,-2.637,-2.637,0.4,0,0,0,0,
53013,READY,-2.6392,-2.5661,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.6392,-2.5661,-2.6392,-2.5661,-2.5661,0.4,0,0,0,0,
53113,READY,-2.6392,-2.6034,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.6392,-2.6034,-2.6392,-2.6034,-2.6034,0.4,0,0,0,0,
53213,READY,-2.7078,-2.6619,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.6619,-2.7078,-2.6619,-2.6619,0.4,0,0,0,0,
53314,READY,-2.7078,-2.6921,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.6921,-2.7078,-2.6921,-2.6921,0.4,0,0,0,0,
53414,READY,-2.7078,-2.7001,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,24.2367,27.0492,idle,-2.7078,-2.7001,-2.7078,-2.7001,-2.7001,0.4,0,0,0,0,
53514,RUNNING,-2.7074,-2.7047,-1.35,1.843,480.0,0,0.0,5,1,0,1.843,1.843,0,25.4672,27.0492,idle,-2.7078,-2.7052,-2.7071,-2.7044,-2.7047,0.4,0,0,0,0,
53614,RUNNING,-2.7067,-2.7054,2.1375,1.8555,96.68,0,0.0,7,1,0,1.8555,1.8555,0,29.1586,27.0492,idle,-2.7078,-2.7065,-2.7059,-2.7046,-2.7054,0.4,0,0,0,0,
53714,RUNNING,-2.6386,-2.6716,1.575,1.8471,33.45,0,0.0,30,1,0,1.8471,1.8471,0,29.0707,27.0492,idle,-2.6392,-2.6722,-2.6382,-2.6712,-2.6716,0.4,0,0,0,0,
53815,RUNNING,-2.2272,-2.5314,1.4625,1.7686,0.0,0,0.0,32,1,0,1.7686,1.7686,0,28.8949,27.0492,idle,-2.2276,-2.5319,-2.2269,-2.5311,-2.5314,0.4,0,0,0,0,
53915,RUNNING,-1.7469,-2.1009,1.8,1.0265,-120.0,0,0.0,11,1,0,1.0265,1.0265,0,29.0707,27.0492,idle,-1.7474,-2.1015,-1.7466,-2.1005,-2.1009,0.4,0,0,0,0,
54016,RUNNING,-1.2671,-1.6903,1.0125,1.2271,0.0,0,0.0,30,1,0,1.2271,1.2271,0,28.4555,27.0492,idle,-1.2672,-1.6904,-1.267,-1.6902,-1.6903,0.4,0,0,0,0,
54116,RUNNING,-0.9242,-1.2996,0.5625,0.9722,0.0,0,0.0,32,1,0,0.9722,0.9722,0,28.016,27.0492,idle,-0.9242,-1.2997,-0.9242,-1.2996,-1.2996,0.4,0,0,0,0,
54216,RUNNING,-0.444,-0.9497,0.5625,0.7429,0.0,0,0.0,32,1,0,0.7429,0.7429,0,27.9281,27.0492,idle,-0.444,-0.9497,-0.444,-0.9497,-0.9497,0.4,0,0,0,0,
54318,RUNNING,0.0362,-0.3264,-1.0125,-0.1721,-39.05,0,0.0,12,1,0,-0.1721,-0.1721,0,26.5219,27.0492,idle,0.0362,-0.3265,0.0362,-0.3264,-0.3264,0.4,0,0,0,0,
54419,RUNNING,0.0362,-0.1415,0.3375,0.0914,24.89,0,0.0,31,1,0,0.0914,0.0914,0,27.4008,27.0492,idle,0.0362,-0.1415,0.0362,-0.1415,-0.1415,0.4,0,0,0,0,
54519,RUNNING,0.4478,0.159,-0.45,0.0858,120.0,0,0.0,32,1,0,0.0858,0.0858,0,26.8734,27.0492,idle,0.4478,0.159,0.4478,0.159,0.159,0.4,0,0,0,0,
54621,RUNNING,0.4478,0.3063,0.0,0.0783,-45.82,0,0.0,33,1,0,0.0783,0.0783,0,27.4887,27.0492,idle,0.4478,0.3063,0.4478,0.3063,0.3063,0.4,0,0,0,0,
54721,RUNNING,0.0362,0.2758,-0.1125,0.2117,120.0,0,0.0,11,1,0,0.2117,0.2117,0,27.225,27.0492,idle,0.0362,0.2758,0.0362,0.2758,0.2758,0.4,0,0,0,0,
54821,RUNNING,0.0362,0.1536,0.225,0.0678,0.0,0,0.0,30,1,0,0.0678,0.0678,0,27.4008,27.0492,idle,0.0362,0.1536,0.0362,0.1536,0.1536,0.4,0,0,0,0,
54921,RUNNING,-0.0324,0.0587,0.225,0.0636,0.0,0,0.0,32,1,0,0.0636,0.0636,0,27.4008,27.0492,idle,-0.0324,0.0587,-0.0324,0.0587,0.0587,0.4,0,0,0,0,
55022,RUNNING,0.0362,0.0194,0.225,0.0602,0.0,0,0.0,1,1,0,0.0602,0.0602,0,27.4008,27.0492,idle,0.0362,0.0194,0.0362,0.0194,0.0194,0.4,0,0,0,0,
55122,RUNNING,-0.0324,0.0074,0.225,0.0574,0.0,0,0.0,21,1,0,0.0574,0.0574,0,27.4008,27.0492,idle,-0.0324,0.0074,-0.0324,0.0074,0.0074,0.4,0,0,0,0,
55222,RUNNING,-0.0324,-0.0129,0.225,0.0551,0.0,0,0.0,32,1,0,0.0551,0.0551,0,27.4008,27.0492,idle,-0.0324,-0.0129,-0.0324,-0.0129,-0.0129,0.4,0,0,0,0,
55323,RUNNING,-0.0324,-0.0229,0.225,0.0533,0.0,0,0.0,34,1,0,0.0533,0.0533,0,27.4008,27.0492,idle,-0.0324,-0.0229,-0.0324,-0.0229,-0.0229,0.4,0,0,0,0,
55424,RUNNING,-0.0324,-0.0291,0.225,0.0517,0.0,0,0.0,13,1,0,0.0517,0.0517,0,27.4008,27.0492,idle,-0.0324,-0.0291,-0.0324,-0.0291,-0.0291,0.4,0,0,0,0,
