t_ms,state,x_cm,x_filt_cm,theta_deg,theta_cmd_deg,u_step_rate,fault_flags
349,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,4
449,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,4
549,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,4
649,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,4
749,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,4
849,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,4
949,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,4
1049,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,4
1149,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,4
1249,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,4
1349,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
1449,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
1549,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
1649,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
1750,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
1850,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
1950,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
2050,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
2150,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
2250,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
2350,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
2450,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
2550,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
2650,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
2750,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
2850,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
2950,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
3050,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
3150,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
3250,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
3350,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
3450,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
3550,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
3650,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
3750,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
3850,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
3950,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
4050,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
4150,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
4250,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
4350,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
4450,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
4550,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
4651,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
4751,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
4851,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
4951,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
5051,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
5151,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
5251,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
5351,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
5451,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
5551,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
5651,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
5751,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
5851,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
5951,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
6051,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
6151,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
6251,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
6351,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
6451,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
6551,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
6651,SAFE_DISABLED,0.0,0.0,-18.1934,0.0,0.0,5
78790,RUNNING,-1.372,-0.8853,1.7567,0.2671,-200.0,0
78891,RUNNING,-1.372,-1.1335,0.2009,0.3516,40.63,0
78991,RUNNING,-1.029,-1.1873,0.533,-0.8031,113.93,0
79091,RUNNING,-0.4802,-0.9131,0.8527,0.3074,-486.07,0
79191,RUNNING,-0.0,-0.3132,-4.2049,-2.2074,-207.64,0
79291,RUNNING,0.4116,-0.03,-6.3894,0.049,792.36,0
79391,RUNNING,0.8232,0.4225,0.6454,-3.0,592.36,0
79491,RUNNING,0.8232,0.6413,6.8284,-0.1591,-407.64,0
79591,RUNNING,0.8232,0.6196,3.6903,-1.6791,-1407.64,0
79691,RUNNING,0.9604,0.779,-7.1777,-0.2129,-407.64,0
79791,RUNNING,0.343,0.6986,-12.5278,2.4595,592.36,0
79891,RUNNING,0.2058,0.4472,-7.2653,-0.1266,1592.36,0
79991,RUNNING,-0.0686,0.1083,7.4769,1.2948,992.36,0
80091,RUNNING,-0.0686,0.0181,18.8384,-0.0005,-7.64,0
80191,RUNNING,-0.0686,-0.0389,20.2587,0.239,-1007.64,0
80291,RUNNING,0.343,0.0694,10.4159,-0.0157,-2000.0,0
80391,RUNNING,1.2348,0.8005,-8.3472,-3.0,-1200.0,0
80491,FAULT,1.7836,1.3019,-17.2938,-3.0,0.0,4
80591,FAULT,1.7836,1.6184,-16.8723,-3.0,0.0,4
80691,FAULT,1.6464,1.6327,-16.8014,-3.0,0.0,4
80791,FAULT,1.2348,1.475,-16.7895,-3.0,0.0,4
80891,FAULT,0.9604,1.227,-16.7875,-3.0,0.0,4
80991,FAULT,0.0686,0.7598,-16.7872,-3.0,0.0,4
81091,FAULT,-0.686,0.0801,-16.7871,-3.0,0.0,4
81191,FAULT,-2.1952,-0.9437,-16.7871,-3.0,0.0,4
81291,FAULT,-3.773,-2.1417,-16.7871,-3.0,0.0,4
81391,FAULT,-4.5962,-3.5181,-16.7871,-3.0,0.0,4
81491,FAULT,-5.145,-4.2902,-16.7871,-3.0,0.0,4
81591,FAULT,-8.918,-7.3307,-16.7871,-3.0,0.0,4
81691,FAULT,-10.633,-9.0149,-16.7871,-3.0,0.0,4
81792,FAULT,-11.0446,-10.2879,-16.7871,-3.0,0.0,4
81892,FAULT,-11.0446,-10.6738,-16.7871,-3.0,0.0,4
81992,FAULT,-11.8678,-11.3373,-16.7871,-3.0,0.0,4
82092,FAULT,-12.691,-12.0277,-16.7871,-3.0,0.0,4
82192,FAULT,-12.691,-12.4635,-16.7871,-3.0,0.0,4
