t_ms,state,x_cm,x_filt_cm,theta_deg,theta_cmd_deg,u_step_rate,fault_flags,x_ref_cm,sonar_age_ms,sonar_valid,sonar_miss_count,theta_cmd_unclamped_deg,theta_cmd_clamped_deg,theta_cmd_saturated,act_deg_abs,trim_deg,search_phase,test_phase
149196,FAULT,1.372,1.372,22.4561,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,50.3613,27.9053,idle,
149296,FAULT,1.372,1.372,22.4561,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,50.3613,27.9053,idle,
149396,FAULT,1.372,1.372,22.4561,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,50.3613,27.9053,idle,
149496,FAULT,1.372,1.372,22.4561,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,50.3613,27.9053,idle,
149596,FAULT,1.372,1.372,22.4561,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,50.3613,27.9053,idle,
149696,FAULT,1.372,1.372,22.4561,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,50.3613,27.9053,idle,
149796,FAULT,1.372,1.372,22.4561,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,50.3613,27.9053,idle,
149896,FAULT,1.372,1.372,22.4561,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,50.3613,27.9053,idle,
149996,FAULT,1.372,1.372,22.4561,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,50.3613,27.9053,idle,
150096,FAULT,1.372,1.372,22.4561,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,50.3613,27.9053,idle,
150196,FAULT,1.372,1.372,22.4561,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,50.3613,27.9053,idle,
150296,FAULT,1.372,1.372,22.4561,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,50.3613,27.9053,idle,
150396,FAULT,1.372,1.372,22.4561,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,50.3613,27.9053,idle,
150496,FAULT,1.372,1.372,22.4561,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,50.3613,27.9053,idle,
150596,FAULT,1.372,1.372,22.4561,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,50.3613,27.9053,idle,
150696,FAULT,1.372,1.372,22.4561,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,50.3613,27.9053,idle,
150796,FAULT,1.372,1.372,22.4561,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,50.3613,27.9053,idle,
150896,FAULT,1.372,1.372,22.4561,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,50.3613,27.9053,idle,
150996,FAULT,1.372,1.372,22.4561,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,50.3613,27.9053,idle,
151096,FAULT,1.372,1.372,22.4561,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,50.3613,27.9053,idle,
151196,FAULT,1.372,1.372,22.4561,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,50.3613,27.9053,idle,
151296,FAULT,1.372,1.372,22.4561,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,50.3613,27.9053,idle,
151396,FAULT,1.372,1.372,22.4561,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,50.3613,27.9053,idle,
151496,FAULT,1.372,1.372,22.4561,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,50.3613,27.9053,idle,
151596,FAULT,1.372,1.372,22.4561,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,50.3613,27.9053,idle,
151696,FAULT,1.372,1.372,22.4561,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,50.3613,27.9053,idle,
151796,FAULT,1.372,1.372,22.4561,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,50.3613,27.9053,idle,
151896,FAULT,1.372,1.372,22.4561,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,50.3613,27.9053,idle,
151996,FAULT,1.372,1.372,22.4561,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,50.3613,27.9053,idle,
152096,FAULT,1.372,1.372,22.4561,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,50.3613,27.9053,idle,
152196,FAULT,1.372,1.372,22.4561,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,50.3613,27.9053,idle,
152296,FAULT,1.372,1.372,22.4561,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,50.3613,27.9053,idle,
152396,FAULT,1.372,1.372,22.4561,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,50.3613,27.9053,idle,
152496,FAULT,1.372,1.372,22.4561,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,50.3613,27.9053,idle,
152596,FAULT,1.372,1.372,22.4561,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,50.3613,27.9053,idle,
152696,FAULT,1.372,1.372,22.4561,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,50.3613,27.9053,idle,
152796,FAULT,1.372,1.372,22.4561,0.0,0.0,0,-5.7776,31,1,0,0.0,0.0,0,50.3613,27.9053,idle,
152896,FAULT,1.372,1.372,22.4561,0.0,0.0,0,-5.7776,3,1,0,0.0,0.0,0,50.3613,27.9053,idle,
152996,FAULT,1.372,1.372,22.4561,0.0,0.0,0,-5.7776,23,1,0,0.0,0.0,0,50.3613,27.9053,idle,
153096,FAULT,1.372,1.372,22.4561,0.0,0.0,0,-5.7776,3,1,0,0.0,0.0,0,50.3613,27.9053,idle,
153196,FAULT,1.372,1.372,22.4561,0.0,0.0,0,-5.7776,23,1,0,0.0,0.0,0,50.3613,27.9053,idle,
153296,FAULT,1.372,1.372,22.4561,0.0,0.0,0,-5.7776,2,1,0,0.0,0.0,0,50.3613,27.9053,idle,
153396,FAULT,1.372,1.372,22.4561,0.0,0.0,0,-5.7776,22,1,0,0.0,0.0,0,50.3613,27.9053,idle,
153496,FAULT,1.372,1.372,22.4561,0.0,0.0,0,-5.7776,2,1,0,0.0,0.0,0,50.3613,27.9053,idle,
153596,FAULT,1.372,1.372,22.4561,0.0,0.0,0,-5.7776,22,1,0,0.0,0.0,0,50.3613,27.9053,idle,
153696,FAULT,1.372,1.372,22.4561,0.0,0.0,0,-5.7776,2,1,0,0.0,0.0,0,50.3613,27.9053,idle,
153796,FAULT,1.372,1.372,22.4561,0.0,0.0,0,-5.7776,23,1,0,0.0,0.0,0,50.3613,27.9053,idle,
153896,FAULT,1.372,1.372,22.4561,0.0,0.0,0,-5.7776,2,1,0,0.0,0.0,0,50.3613,27.9053,idle,
153996,FAULT,1.372,1.372,22.4561,0.0,0.0,0,-5.7776,22,1,0,0.0,0.0,0,50.3613,27.9053,idle,
154096,FAULT,1.372,1.372,22.4561,0.0,0.0,0,-5.7776,2,1,0,0.0,0.0,0,50.3613,27.9053,idle,
154196,FAULT,1.372,1.372,22.4561,0.0,0.0,0,-5.7776,22,1,0,0.0,0.0,0,50.3613,27.9053,idle,
154296,FAULT,1.372,1.372,22.4561,0.0,0.0,0,-5.7776,2,1,0,0.0,0.0,0,50.3613,27.9053,idle,
154396,FAULT,1.372,1.372,22.4561,0.0,0.0,0,-5.7776,23,1,0,0.0,0.0,0,50.3613,27.9053,idle,
154496,FAULT,1.372,1.372,22.4561,0.0,0.0,0,-5.7776,2,1,0,0.0,0.0,0,50.3613,27.9053,idle,
154596,FAULT,1.372,1.372,22.4561,0.0,0.0,0,-5.7776,22,1,0,0.0,0.0,0,50.3613,27.9053,idle,
154696,FAULT,1.372,1.372,22.4561,0.0,0.0,0,-5.7776,2,1,0,0.0,0.0,0,50.3613,27.9053,idle,
154796,FAULT,1.372,1.372,22.4561,0.0,0.0,0,-5.7776,22,1,0,0.0,0.0,0,50.3613,27.9053,idle,
154896,FAULT,1.372,1.372,22.4561,0.0,0.0,0,-5.7776,2,1,0,0.0,0.0,0,50.3613,27.9053,idle,
154996,FAULT,1.372,1.372,22.4561,0.0,0.0,0,-5.7776,21,1,0,0.0,0.0,0,50.3613,27.9053,idle,
155096,FAULT,1.372,1.372,22.4561,0.0,0.0,0,-5.7776,2,1,0,0.0,0.0,0,50.3613,27.9053,idle,
155196,FAULT,1.372,1.372,22.4561,0.0,0.0,0,-5.7776,22,1,0,0.0,0.0,0,50.3613,27.9053,idle,
155296,FAULT,1.372,1.372,22.4561,0.0,0.0,0,-5.7776,2,1,0,0.0,0.0,0,50.3613,27.9053,idle,
155396,FAULT,1.372,1.372,22.4561,0.0,0.0,0,-5.7776,22,1,0,0.0,0.0,0,50.3613,27.9053,idle,
155496,FAULT,1.372,1.372,22.4561,0.0,0.0,0,-5.7776,1,1,0,0.0,0.0,0,50.3613,27.9053,idle,
155596,FAULT,1.372,1.372,22.4561,0.0,0.0,0,-5.7776,21,1,0,0.0,0.0,0,50.3613,27.9053,idle,
155696,FAULT,1.372,1.372,22.4561,0.0,0.0,0,-5.7776,2,1,0,0.0,0.0,0,50.3613,27.9053,idle,
155796,FAULT,1.372,1.372,22.4561,0.0,0.0,0,-5.7776,22,1,0,0.0,0.0,0,50.3613,27.9053,idle,
155896,FAULT,1.029,1.2691,22.4561,0.0,0.0,0,-5.7776,2,1,0,0.0,0.0,0,50.3613,27.9053,idle,
155996,FAULT,1.029,1.1466,22.4561,0.0,0.0,0,-5.7776,22,1,0,0.0,0.0,0,50.3613,27.9053,idle,
156096,FAULT,1.372,1.2947,22.4561,0.0,0.0,0,-5.7776,1,1,0,0.0,0.0,0,50.3613,27.9053,idle,
156196,FAULT,1.372,1.3341,22.4561,0.0,0.0,0,-5.7776,21,1,0,0.0,0.0,0,50.3613,27.9053,idle,
156296,FAULT,1.372,1.359,22.4561,0.0,0.0,0,-5.7776,2,1,0,0.0,0.0,0,50.3613,27.9053,idle,
156396,FAULT,1.372,1.3656,22.4561,0.0,0.0,0,-5.7776,22,1,0,0.0,0.0,0,50.3613,27.9053,idle,
156496,FAULT,1.372,1.3698,22.4561,0.0,0.0,0,-5.7776,2,1,0,0.0,0.0,0,50.3613,27.9053,idle,
