t_ms,state,x_cm,x_filt_cm,theta_deg,theta_cmd_deg,u_step_rate,fault_flags,x_ref_cm,sonar_age_ms,sonar_valid,sonar_miss_count,theta_cmd_unclamped_deg,theta_cmd_clamped_deg,theta_cmd_saturated,act_deg_abs,trim_deg,search_phase,x_linear_cm,x_linear_filt_cm,x_ctrl_cm,x_ctrl_filt_cm,x_feedback_cm,feedback_blend,test_phase
2551,SAFE_DISABLED,4.6194,4.6194,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,12.3047,19.5117,idle,4.6194,4.6194,4.6194,4.6194,4.6194,0.4,
2651,SAFE_DISABLED,4.6194,4.6194,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,12.3047,19.5117,idle,4.6194,4.6194,4.6194,4.6194,4.6194,0.4,
2751,SAFE_DISABLED,4.6194,4.6194,0.0,0.0,0.0,0,0.0,23,1,0,0.0,0.0,0,12.3047,19.5117,idle,4.6194,4.6194,4.6194,4.6194,4.6194,0.4,
2851,SAFE_DISABLED,4.6194,4.6194,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,12.3926,19.5117,idle,4.6194,4.6194,4.6194,4.6194,4.6194,0.4,
2951,SAFE_DISABLED,4.6194,4.6194,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,12.3047,19.5117,idle,4.6194,4.6194,4.6194,4.6194,4.6194,0.4,
3051,SAFE_DISABLED,4.6194,4.6194,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,12.3047,19.5117,idle,4.6194,4.6194,4.6194,4.6194,4.6194,0.4,
3151,SAFE_DISABLED,4.6194,4.6194,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,12.3047,19.5117,idle,4.6194,4.6194,4.6194,4.6194,4.6194,0.4,
3251,SAFE_DISABLED,4.6194,4.6194,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,12.3047,19.5117,idle,4.6194,4.6194,4.6194,4.6194,4.6194,0.4,
3351,SAFE_DISABLED,4.6194,4.6194,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,12.3047,19.5117,idle,4.6194,4.6194,4.6194,4.6194,4.6194,0.4,
3451,SAFE_DISABLED,4.6194,4.6194,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,12.3047,19.5117,idle,4.6194,4.6194,4.6194,4.6194,4.6194,0.4,
3551,SAFE_DISABLED,4.6194,4.6194,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,12.3047,19.5117,idle,4.6194,4.6194,4.6194,4.6194,4.6194,0.4,
3651,SAFE_DISABLED,4.6194,4.6194,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,12.3047,19.5117,idle,4.6194,4.6194,4.6194,4.6194,4.6194,0.4,
3751,SAFE_DISABLED,4.6194,4.6194,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,12.3047,19.5117,idle,4.6194,4.6194,4.6194,4.6194,4.6194,0.4,
3851,SAFE_DISABLED,4.6194,4.6194,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,12.3926,19.5117,idle,4.6194,4.6194,4.6194,4.6194,4.6194,0.4,
3951,SAFE_DISABLED,4.6194,4.6194,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,12.3047,19.5117,idle,4.6194,4.6194,4.6194,4.6194,4.6194,0.4,
4051,SAFE_DISABLED,4.6194,4.6194,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,12.3047,19.5117,idle,4.6194,4.6194,4.6194,4.6194,4.6194,0.4,
4151,SAFE_DISABLED,4.6194,4.6194,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,12.3047,19.5117,idle,4.6194,4.6194,4.6194,4.6194,4.6194,0.4,
4251,SAFE_DISABLED,4.6194,4.6194,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,12.3047,19.5117,idle,4.6194,4.6194,4.6194,4.6194,4.6194,0.4,
65976,READY,1.664,1.907,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,19.9512,19.8633,idle,1.664,1.907,1.664,1.907,1.907,0.4,
66076,READY,1.664,1.7831,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,19.8633,19.8633,idle,1.664,1.7831,1.664,1.7831,1.7831,0.4,
66176,READY,0.4292,0.9239,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,19.9512,19.8633,idle,0.4292,0.9239,0.4292,0.9239,0.9239,0.4,
66276,READY,0.4292,0.6716,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,19.9512,19.8633,idle,0.4292,0.6716,0.4292,0.6716,0.6716,0.4,
66376,READY,1.1838,0.7388,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,19.9512,19.8633,idle,1.1838,0.7388,1.1838,0.7388,0.7388,0.4,
66476,READY,2.0756,1.2621,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.0756,1.2621,2.0756,1.2621,1.2621,0.4,
66576,READY,2.0756,1.7966,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.0756,1.7966,2.0756,1.7966,1.7966,0.4,
66676,READY,2.0756,1.9389,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.0756,1.9389,2.0756,1.9389,1.9389,0.4,
66776,READY,1.2524,1.7242,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,19.8633,19.8633,idle,1.2524,1.7242,1.2524,1.7242,1.7242,0.4,
66876,READY,0.8408,1.2881,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,19.9512,19.8633,idle,0.8408,1.2881,0.8408,1.2881,1.2881,0.4,
66976,READY,0.7722,0.9593,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,19.9512,19.8633,idle,0.7722,0.9593,0.7722,0.9593,0.9593,0.4,
67077,READY,0.7722,0.8639,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,19.9512,19.8633,idle,0.7722,0.8639,0.7722,0.8639,0.8639,0.4,
67177,READY,1.321,1.0792,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,19.8633,19.8633,idle,1.321,1.0792,1.321,1.0792,1.0792,0.4,
67277,READY,1.664,1.3631,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,19.8633,19.8633,idle,1.664,1.3631,1.664,1.3631,1.3631,0.4,
67377,READY,1.664,1.5608,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,19.8633,19.8633,idle,1.664,1.5608,1.664,1.5608,1.5608,0.4,
67477,READY,1.664,1.6135,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,19.9512,19.8633,idle,1.664,1.6135,1.664,1.6135,1.6135,0.4,
67577,READY,1.664,1.6393,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,19.9512,19.8633,idle,1.664,1.6393,1.664,1.6393,1.6393,0.4,
67677,READY,1.321,1.4806,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,19.8633,19.8633,idle,1.321,1.4806,1.321,1.4806,1.4806,0.4,
67778,READY,1.2524,1.3552,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,19.8633,19.8633,idle,1.2524,1.3552,1.2524,1.3552,1.3552,0.4,
67878,READY,1.2524,1.3028,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,19.9512,19.8633,idle,1.2524,1.3028,1.2524,1.3028,1.3028,0.4,
67978,READY,1.321,1.2977,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,19.8633,19.8633,idle,1.321,1.2977,1.321,1.2977,1.2977,0.4,
68078,READY,2.0756,1.6763,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.0756,1.6763,2.0756,1.6763,1.6763,0.4,
68179,READY,2.0756,1.88,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,19.8633,19.8633,idle,2.0756,1.88,2.0756,1.88,1.88,0.4,
68279,READY,2.0756,1.9798,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.0756,1.9798,2.0756,1.9798,1.9798,0.4,
68379,READY,2.0756,2.0428,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.0756,2.0428,2.0756,2.0428,2.0428,0.4,
68480,READY,2.1442,2.0945,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.1442,2.0945,2.1442,2.0945,2.0945,0.4,
68580,READY,2.0756,2.0922,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,19.8633,19.8633,idle,2.0756,2.0922,2.0756,2.0922,2.0922,0.4,
68680,READY,2.1442,2.1043,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.1442,2.1043,2.1442,2.1043,2.1043,0.4,
68781,READY,2.4186,2.3152,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.4186,2.3152,2.4186,2.3152,2.3152,0.4,
68881,READY,2.4872,2.3885,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.4872,2.3885,2.4872,2.3885,2.3885,0.4,
68981,READY,2.4872,2.4534,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.4872,2.4534,2.4872,2.4534,2.4534,0.4,
69082,READY,2.4872,2.4756,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.4872,2.4756,2.4872,2.4756,2.4756,0.4,
69182,READY,2.4872,2.4816,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.4872,2.4816,2.4872,2.4816,2.4816,0.4,
69282,READY,2.4872,2.4845,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.4872,2.4845,2.4872,2.4845,2.4845,0.4,
69382,READY,2.4872,2.4863,0.0,0.0,0.0,0,0.0,15,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.4872,2.4863,2.4872,2.4863,2.4863,0.4,
69482,READY,2.4872,2.4868,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.4872,2.4868,2.4872,2.4868,2.4868,0.4,
69582,READY,2.4872,2.4871,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.4872,2.4871,2.4872,2.4871,2.4871,0.4,
69682,READY,2.4872,2.4872,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.4872,2.4872,2.4872,2.4872,2.4872,0.4,
69782,READY,2.4872,2.4872,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.4872,2.4872,2.4872,2.4872,2.4872,0.4,
69882,READY,2.5558,2.5078,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.5558,2.5078,2.5558,2.5078,2.5078,0.4,
69982,READY,2.5558,2.5394,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.5558,2.5394,2.5558,2.5394,2.5394,0.4,
70082,READY,2.5558,2.5478,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.5558,2.5478,2.5558,2.5478,2.5478,0.4,
70182,READY,2.8302,2.7334,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.8302,2.7334,2.8302,2.7334,2.7334,0.4,
70282,READY,2.8302,2.7828,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.8302,2.7828,2.8302,2.7828,2.7828,0.4,
70382,READY,2.5558,2.7316,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.5558,2.7316,2.5558,2.7316,2.7316,0.4,
70482,READY,2.4872,2.607,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.4872,2.607,2.4872,2.607,2.607,0.4,
70582,READY,2.4872,2.5283,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.4872,2.5283,2.4872,2.5283,2.5283,0.4,
70682,READY,2.4872,2.5074,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.4872,2.5074,2.4872,2.5074,2.5074,0.4,
70782,READY,2.4872,2.4941,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.4872,2.4941,2.4872,2.4941,2.4941,0.4,
70882,READY,2.4872,2.4906,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.4872,2.4906,2.4872,2.4906,2.4906,0.4,
70982,READY,2.4872,2.4884,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,19.8633,19.8633,idle,2.4872,2.4884,2.4872,2.4884,2.4884,0.4,
71083,READY,2.4872,2.4878,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.4872,2.4878,2.4872,2.4878,2.4878,0.4,
71183,READY,2.4872,2.4875,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.4872,2.4875,2.4872,2.4875,2.4875,0.4,
71283,READY,2.4872,2.4873,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,19.8633,19.8633,idle,2.4872,2.4873,2.4872,2.4873,2.4873,0.4,
71383,READY,2.5558,2.5223,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.5558,2.5223,2.5558,2.5223,2.5223,0.4,
71483,READY,2.4872,2.5237,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.4872,2.5237,2.4872,2.5237,2.5237,0.4,
71583,READY,2.4872,2.5051,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.4872,2.5051,2.4872,2.5051,2.5051,0.4,
71683,READY,2.4872,2.4934,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,19.8633,19.8633,idle,2.4872,2.4934,2.4872,2.4934,2.4934,0.4,
71783,READY,2.4872,2.4902,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.4872,2.4902,2.4872,2.4902,2.4902,0.4,
71883,READY,2.4872,2.4883,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.4872,2.4883,2.4872,2.4883,2.4883,0.4,
71983,READY,2.4872,2.4877,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.4872,2.4877,2.4872,2.4877,2.4877,0.4,
72083,READY,2.8988,2.7074,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.8988,2.7074,2.8988,2.7074,2.7074,0.4,
72183,READY,2.8988,2.805,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.8988,2.805,2.8988,2.805,2.805,0.4,
72283,READY,2.5558,2.6917,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.5558,2.6917,2.5558,2.6917,2.6917,0.4,
72383,READY,2.5558,2.6224,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.5558,2.6224,2.5558,2.6224,2.6224,0.4,
72483,READY,2.4872,2.5535,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.4872,2.5535,2.4872,2.5535,2.5535,0.4,
72583,READY,2.4872,2.51,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.4872,2.51,2.4872,2.51,2.51,0.4,
72683,READY,2.4872,2.4984,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.4872,2.4984,2.4872,2.4984,2.4984,0.4,
72783,READY,2.4872,2.5415,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.4872,2.5415,2.4872,2.5415,2.5415,0.4,
72883,READY,2.8988,2.6373,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,19.9512,19.8633,idle,2.8988,2.6373,2.8988,2.6373,2.6373,0.4,
72989,RUNNING,2.4867,2.5381,-1.575,-1.1712,-120.0,0,0.0,11,1,0,-1.1712,-1.1712,0,18.7207,19.8633,idle,2.4872,2.5387,2.4863,2.5378,2.5381,0.4,
73092,RUNNING,2.4868,2.512,-1.4625,-1.7274,0.0,0,0.0,31,1,0,-1.7274,-1.7274,0,18.3691,19.8633,idle,2.4872,2.5125,2.4864,2.5116,2.512,0.4,
73192,RUNNING,2.4866,2.4989,-1.6875,-1.7342,0.0,0,0.0,32,1,0,-1.7342,-1.7342,0,18.3691,19.8633,idle,2.4872,2.4996,2.4862,2.4985,2.4989,0.4,
73292,RUNNING,2.4866,2.4926,-1.6875,-1.7454,0.0,0,0.0,33,1,0,-1.7454,-1.7454,0,18.3691,19.8633,idle,2.4872,2.4933,2.4862,2.4922,2.4926,0.4,
73394,RUNNING,2.4866,2.4887,-1.6875,-1.7356,0.0,0,0.0,14,1,0,-1.7356,-1.7356,0,18.3691,19.8633,idle,2.4872,2.4893,2.4862,2.4882,2.4887,0.4,
73494,RUNNING,2.4866,2.4876,-1.6875,-1.7728,0.0,0,0.0,33,1,0,-1.7728,-1.7728,0,18.3691,19.8633,idle,2.4872,2.4883,2.4862,2.4872,2.4876,0.4,
73594,RUNNING,2.4866,2.4869,-1.6875,-1.784,0.0,0,0.0,12,1,0,-1.784,-1.784,0,18.3691,19.8633,idle,2.4872,2.4876,2.4862,2.4865,2.4869,0.4,
73694,RUNNING,2.4866,2.4868,-1.6875,-1.803,0.0,0,0.0,31,1,0,-1.803,-1.803,0,18.3691,19.8633,idle,2.4872,2.4874,2.4862,2.4863,2.4868,0.4,
73795,RUNNING,2.4866,2.4867,-1.6875,-1.8184,0.0,0,0.0,33,1,0,-1.8184,-1.8184,0,18.3691,19.8633,idle,2.4872,2.4873,2.4862,2.4862,2.4867,0.4,
73895,RUNNING,2.5552,2.5072,-1.6875,-2.3683,-120.0,0,0.0,13,1,0,-2.3683,-2.3683,0,18.2812,19.8633,idle,2.5558,2.5079,2.5547,2.5068,2.5072,0.4,
73996,RUNNING,2.623,2.5659,-2.475,-1.9035,0.0,0,0.0,32,1,0,-1.9035,-1.9035,0,17.666,19.8633,idle,2.6244,2.5673,2.622,2.5649,2.5659,0.4,
74097,RUNNING,2.7607,2.6367,-1.9125,-1.9671,0.0,0,0.0,33,1,0,-1.9671,-1.9671,0,18.0176,19.8633,idle,2.7616,2.6376,2.7601,2.6361,2.6367,0.4,
74198,RUNNING,2.8974,2.7977,-2.3625,-3.1745,-120.0,0,0.0,12,1,0,-3.1745,-3.1745,0,17.5781,19.8633,idle,2.8988,2.7992,2.8964,2.7968,2.7977,0.4,
74298,RUNNING,2.8972,2.8484,-2.475,-2.1449,120.0,0,0.0,31,1,0,-2.1449,-2.1449,0,17.4023,19.8633,idle,2.8988,2.85,2.8961,2.8473,2.8484,0.4,
74398,RUNNING,2.8974,2.8734,-2.3625,-2.1795,0.0,0,0.0,32,1,0,-2.1795,-2.1795,0,17.5781,19.8633,idle,2.8988,2.8749,2.8964,2.8725,2.8734,0.4,
74499,RUNNING,2.8974,2.8856,-2.3625,-2.2055,0.0,0,0.0,32,1,0,-2.2055,-2.2055,0,17.5781,19.8633,idle,2.8988,2.8871,2.8964,2.8847,2.8856,0.4,
74599,RUNNING,2.8974,2.8933,-2.3625,-2.2723,0.0,0,0.0,13,1,0,-2.2723,-2.2723,0,17.5781,19.8633,idle,2.8988,2.8948,2.8964,2.8924,2.8933,0.4,
74699,RUNNING,2.8974,2.8954,-2.3625,-2.2479,0.0,0,0.0,33,1,0,-2.2479,-2.2479,0,17.5781,19.8633,idle,2.8988,2.8969,2.8964,2.8944,2.8954,0.4,
74801,RUNNING,2.8974,2.8967,-2.3625,-2.2741,0.0,0,0.0,13,1,0,-2.2741,-2.2741,0,17.5781,19.8633,idle,2.8988,2.8982,2.8964,2.8957,2.8967,0.4,
74901,RUNNING,2.8974,2.897,-2.3625,-2.2849,0.0,0,0.0,32,1,0,-2.2849,-2.2849,0,17.5781,19.8633,idle,2.8988,2.8985,2.8964,2.896,2.897,0.4,
75001,RUNNING,2.8974,2.8973,-2.3625,-2.3042,0.0,0,0.0,12,1,0,-2.3042,-2.3042,0,17.5781,19.8633,idle,2.8988,2.8987,2.8964,2.8963,2.8973,0.4,
75101,RUNNING,2.5548,2.7947,-2.1375,-2.2513,0.0,0,0.0,31,1,0,-2.2513,-2.2513,0,17.5781,19.8633,idle,2.5558,2.7959,2.5541,2.7939,2.7947,0.4,
75201,RUNNING,2.5552,2.6728,-1.6875,-2.1854,0.0,0,0.0,32,1,0,-2.1854,-2.1854,0,18.0176,19.8633,idle,2.5558,2.6735,2.5547,2.6723,2.6728,0.4,
75301,RUNNING,2.554,2.6836,-2.8125,-2.2103,120.0,0,0.0,30,1,0,-2.2103,-2.2103,0,17.1387,19.8633,idle,2.5558,2.6855,2.5528,2.6823,2.6836,0.4,
75402,RUNNING,2.5557,2.6192,-0.7875,-2.182,-44.79,0,0.0,31,1,0,-2.182,-2.182,0,19.0723,19.8633,idle,2.5558,2.6194,2.5556,2.6191,2.6192,0.4,
75502,RUNNING,2.5543,2.643,-2.5875,-2.2155,24.69,0,0.0,31,1,0,-2.2155,-2.2155,0,17.4902,19.8633,idle,2.5558,2.6446,2.5532,2.6419,2.643,0.4,
75602,RUNNING,2.5555,2.599,-1.2375,-2.2011,-95.31,0,0.0,30,1,0,-2.2011,-2.2011,0,18.7207,19.8633,idle,2.5558,2.5993,2.5552,2.5987,2.599,0.4,
75703,RUNNING,2.8269,2.7139,-3.6,-2.2971,-78.99,0,0.0,31,1,0,-2.2971,-2.2971,0,16.6113,19.8633,idle,2.8302,2.7171,2.8247,2.7117,2.7139,0.4,
75803,RUNNING,2.8288,2.7734,-2.3625,-2.3531,41.01,0,0.0,31,1,0,-2.3531,-2.3531,0,17.2266,19.8633,idle,2.8302,2.7748,2.8278,2.7724,2.7734,0.4,
75904,RUNNING,2.8287,2.8015,-2.475,-2.3895,0.0,0,0.0,31,1,0,-2.3895,-2.3895,0,17.4023,19.8633,idle,2.8302,2.8031,2.8276,2.8005,2.8015,0.4,
