BALL_BEAM_REF_BOOT
AS5600_BOOT,ok=1,status_ok=1,md=1,mh=0,ml=0,agc=190,mag=2085
HOST_START_READY
AS5600_ZERO,raw_deg=325.0195
REF_CFG,profile=center_far_near_90s,center_cm=13.0000,near_cm=9.0000,far_cm=17.0000,segment_ms=30000
REF,2302,13.0000,hold_center
TEL,11908,12.8068,15.1312,-4.1175,0.0000,-3711,7.286531,-4.5318,0.0000,95.2066,-112.8496,-112.8272,0.0224,0.0000,1
TEL,12008,18.5104,18.0706,-3.5779,56.0000,-3727,7.317947,7.0961,0.0000,94.4198,-112.7239,6.3000,119.0239,-420.0000,1
TEL,12108,18.6520,18.3949,-5.2599,88.8889,-3791,7.443611,6.4208,0.0000,93.6395,-112.4073,10.0000,122.4073,-1000.0000,1
TEL,12208,14.3018,17.4863,-5.3279,88.8889,-3876,7.610507,4.1077,0.0000,92.8656,-112.2545,10.0000,122.2545,-1000.0000,1
TEL,12308,16.8368,16.5912,-3.3593,88.8889,-3965,7.785259,-5.1155,0.0000,92.0981,-112.3036,10.0000,122.3036,-1000.0000,1
TEL,12408,17.8974,17.6276,-4.1569,88.8889,-4055,7.961973,0.3870,0.0000,93.7609,-112.1552,10.0000,122.1552,-1000.0000,1
TEL,12508,17.9637,17.8223,-4.7696,88.8889,-4143,8.134761,1.2908,0.0000,92.9860,-111.7456,10.0000,121.7456,-1000.0000,1
TEL,12608,14.7502,15.9333,-4.8701,88.8889,-4233,8.311476,1.2633,0.0000,92.2175,-111.3632,10.0000,121.3632,-1000.0000,1
TEL,12708,16.7781,16.1784,-2.8875,88.8889,-4322,8.486227,0.5755,0.0000,93.3725,-110.9427,10.0000,120.9427,-1000.0000,1
TEL,12808,17.0757,16.7843,-3.5249,88.8889,-4409,8.657052,2.8862,0.0000,92.6008,-110.7782,10.0000,120.7782,-1000.0000,1
TEL,12908,17.3833,17.0069,-3.8904,88.8889,-4498,8.831802,2.8190,0.0000,91.8355,-111.5142,10.0000,121.5142,-1000.0000,1
TEL,13008,16.4333,16.0102,-3.0348,88.8889,-4588,9.008517,-4.9300,0.0000,91.0766,-112.2540,10.0000,122.2540,-1000.0000,1
TEL,13108,17.5729,16.8934,-3.5079,88.8889,-4676,9.181304,0.0330,0.0000,92.4797,-112.4066,10.0000,122.4066,-1000.0000,1
TEL,13208,17.1976,17.0489,-4.0459,88.8889,-4766,9.358019,1.1134,0.0000,94.0981,-112.4120,10.0000,122.4120,-1000.0000,1
TEL,13308,12.4944,16.1478,-4.2011,88.8889,-4855,9.532770,1.8826,0.0000,93.3204,-112.4121,10.0000,122.4121,-1000.0000,1
TEL,13408,13.2465,15.2688,-4.2214,56.0000,-4929,9.678069,13.4195,0.0000,0.0003,-112.4121,6.3000,118.7121,-1000.0000,1
TEL,13508,16.5468,16.8008,-4.1967,88.8889,-5019,9.854784,23.3559,0.0000,0.0003,-112.4121,10.0000,122.4121,-1000.0000,1
TEL,13608,14.1295,15.9174,-3.5372,88.8889,-5109,10.031497,14.8002,0.0000,0.0003,-112.4121,10.0000,122.4121,-1000.0000,1
TEL,13708,17.8316,16.2825,-1.4328,54.8889,-5197,10.204285,-0.0323,0.1003,0.5734,-112.4250,6.1750,118.6000,-1000.0000,1
TEL,13808,19.7016,17.9509,0.0000,0.0000,-5285,10.377073,29.9109,0.0979,0.5686,-112.4671,-112.4906,-0.0236,-946.0000,1
TEL,13908,19.7016,17.9509,0.0000,0.0000,-5337,10.479175,29.9109,0.0979,0.5686,-112.4583,-112.4906,-0.0324,-346.0000,1
TEL,14008,12.9503,14.4079,-3.3337,0.0000,-5343,10.490956,-8.0861,0.0979,0.5686,-112.4782,-112.4801,-0.0019,0.0000,1
TEL,14108,14.4781,15.1786,-3.2462,56.0000,-5352,10.508627,7.3554,0.0955,0.5639,-112.4901,6.3000,118.7901,-300.0000,1
TEL,14208,19.9409,18.6313,0.0000,0.0000,-5406,10.614656,33.2982,0.0931,0.5593,-112.4997,-112.4996,0.0001,-792.0001,1
TEL,14308,19.9409,18.6313,0.0000,0.0000,-5445,10.691232,33.2982,0.0931,0.5593,-112.5000,-112.4996,0.0004,-180.0001,1
TEL,14408,18.3018,17.4656,-2.5658,0.0000,-5446,10.693196,-19.1595,0.0931,0.5593,-112.4871,-112.5000,-0.0129,0.0000,1
TEL,14508,19.3144,18.7499,-4.4656,56.0000,-5471,10.742283,-6.8336,0.0909,0.5547,-112.4996,6.3000,118.7996,-540.0001,1
TEL,14608,19.7016,18.7499,0.0000,0.0000,-5500,10.799224,12.6095,0.0909,0.5547,-112.5000,-112.4997,0.0003,-66.0001,1
TEL,14708,19.6230,18.7499,0.0000,0.0000,-5500,10.799224,12.6095,0.0909,0.5547,-112.5000,-112.4997,0.0003,0.0000,1
TEL,14808,18.8680,18.4222,-5.0723,56.0000,-5524,10.846348,-2.8233,0.0000,0.0000,-112.5000,6.3000,118.8000,-540.0000,1
TEL,14908,19.6230,18.6957,0.0000,0.0000,-5593,10.981829,6.8375,0.0000,2.1689,-112.5000,-112.5000,0.0000,-786.0000,1
TEL,15008,14.9843,17.5558,-4.5558,0.0000,-5632,11.058405,-7.1242,0.0000,2.1689,-112.5000,-112.5000,0.0000,-192.0000,1
TEL,15108,17.7014,17.2031,-4.2031,56.0000,-5634,11.062333,-2.0383,0.0000,2.1509,-112.5000,6.3000,118.8000,-60.0000,1
TEL,15208,19.5450,18.3274,0.0000,0.0000,-5668,11.129092,14.2261,0.0000,2.1509,-112.5000,-112.5000,0.0000,-546.0001,1
TEL,15308,19.7016,18.3274,0.0000,0.0000,-5687,11.166399,14.2261,0.0000,2.1509,-112.5000,-112.5000,0.0000,0.0000,1
TEL,15408,19.7016,17.2042,0.0000,0.0000,-5695,11.182106,-5.6162,0.0000,0.0000,-112.5000,-112.5000,0.0000,-186.0000,1
TEL,15508,18.7955,18.0168,-4.5131,0.0000,-5696,11.184069,3.8612,0.0000,0.0000,-112.5000,-112.5000,0.0000,0.0000,1
