t_ms,state,x_cm,x_filt_cm,theta_deg,theta_cmd_deg,u_step_rate,fault_flags,x_ref_cm,sonar_age_ms,sonar_valid,sonar_miss_count,theta_cmd_unclamped_deg,theta_cmd_clamped_deg,theta_cmd_saturated,act_deg_abs,trim_deg,search_phase,test_phase
163832,READY,1.6418,1.8181,0.0,0.0,0.0,0,0.0,10,1,0,0.0,0.0,0,18.1934,16.4355,idle,
163932,READY,1.1616,1.5697,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,18.1934,16.4355,idle,
164032,READY,-0.4162,0.5185,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,18.1934,16.4355,idle,
164132,READY,-0.8278,-0.1681,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.1934,16.4355,idle,
164232,READY,-0.8964,-0.6221,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,18.2812,16.4355,idle,
164332,READY,-1.2394,-0.8649,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.1934,16.4355,idle,
164432,READY,-1.2394,-1.111,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,18.1934,16.4355,idle,
164532,READY,-1.2394,-1.1765,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,18.1934,16.4355,idle,
164632,READY,-1.2394,-1.2178,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,18.2812,16.4355,idle,
164732,READY,-1.2394,-1.2288,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,18.1934,16.4355,idle,
164832,READY,-0.8278,-1.0158,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,18.1934,16.4355,idle,
164932,READY,-1.2394,-1.1298,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,18.1934,16.4355,idle,
165032,READY,-1.2394,-1.2018,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,18.1934,16.4355,idle,
165132,READY,-1.2394,-1.221,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,18.1934,16.4355,idle,
165232,READY,-1.2394,-1.2331,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,18.1934,16.4355,idle,
165332,READY,-1.2394,-1.2363,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.1934,16.4355,idle,
165432,READY,-1.2394,-1.2383,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,18.1934,16.4355,idle,
165532,READY,-1.2394,-1.2389,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.1934,16.4355,idle,
165632,READY,-1.2394,-1.2392,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,18.1934,16.4355,idle,
165732,READY,-0.8278,-1.1014,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.2812,16.4355,idle,
165832,READY,-0.8278,-0.9217,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,18.1934,16.4355,idle,
165932,READY,-0.8278,-0.8738,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.1934,16.4355,idle,
166032,READY,-0.8278,-0.8436,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,18.1934,16.4355,idle,
166132,READY,-0.8278,-0.8355,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.1934,16.4355,idle,
166232,READY,-0.8964,-0.9231,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,18.1934,16.4355,idle,
166332,READY,-1.1708,-1.0494,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.1934,16.4355,idle,
166432,READY,-0.8964,-1.0065,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,18.1934,16.4355,idle,
166532,READY,-1.1708,-1.0903,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.1934,16.4355,idle,
166632,READY,-1.2394,-1.1234,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,18.2812,16.4355,idle,
166732,READY,-1.2394,-1.197,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.1934,16.4355,idle,
166832,READY,-0.8278,-0.9789,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,18.1934,16.4355,idle,
166932,READY,-0.8278,-0.9163,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.1934,16.4355,idle,
167032,READY,-0.8278,-0.8581,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,18.1934,16.4355,idle,
167132,READY,-0.8278,-0.8427,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,18.1934,16.4355,idle,
167232,READY,-0.8964,-0.8535,0.0,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,18.1934,16.4355,idle,
167332,READY,-0.8278,-0.8548,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.1934,16.4355,idle,
167432,READY,-0.8278,-0.8371,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,18.1934,16.4355,idle,
167532,READY,-1.1708,-0.9496,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.1934,16.4355,idle,
167632,READY,-0.8278,-0.9344,0.0,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,18.1934,16.4355,idle,
167732,READY,-0.8278,-0.88,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,18.1934,16.4355,idle,
167832,READY,-0.8278,-0.8457,0.0,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,18.1934,16.4355,idle,
167932,READY,-0.8278,-0.8366,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.1934,16.4355,idle,
168032,READY,-0.8278,-0.8308,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,18.1934,16.4355,idle,
168132,READY,-0.8278,-0.8293,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.1934,16.4355,idle,
168232,READY,-0.8278,-0.8283,0.0,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,18.2812,16.4355,idle,
168332,READY,-0.8278,-0.8281,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,18.1934,16.4355,idle,
168432,READY,-0.8278,-0.8279,0.0,0.0,0.0,0,0.0,3,1,0,0.0,0.0,0,18.1934,16.4355,idle,
168532,READY,-0.8278,-0.8278,0.0,0.0,0.0,0,0.0,23,1,0,0.0,0.0,0,18.1934,16.4355,idle,
168632,READY,-1.2394,-1.0377,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,18.1934,16.4355,idle,
168732,READY,-1.308,-1.1756,0.0,0.0,0.0,0,0.0,23,1,0,0.0,0.0,0,18.1934,16.4355,idle,
168832,READY,-1.308,-1.2626,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,18.2812,16.4355,idle,
168932,READY,-1.308,-1.2857,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,18.1934,16.4355,idle,
169032,READY,-1.308,-1.3004,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,18.1934,16.4355,idle,
169132,READY,-1.308,-1.3043,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,18.1934,16.4355,idle,
169232,READY,-1.308,-1.3067,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,18.1934,16.4355,idle,
169332,READY,-1.308,-1.3074,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,18.1934,16.4355,idle,
169432,READY,-1.2394,-1.2872,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,18.1934,16.4355,idle,
169532,READY,-1.2394,-1.2628,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,18.1934,16.4355,idle,
169632,READY,-1.2394,-1.2474,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,18.1934,16.4355,idle,
169732,READY,-1.2394,-1.2433,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,18.1934,16.4355,idle,
169832,READY,-1.2394,-1.2408,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,18.1934,16.4355,idle,
169932,READY,-1.2394,-1.2401,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,18.1934,16.4355,idle,
170032,READY,-1.2394,-1.2396,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,18.1934,16.4355,idle,
170132,READY,-1.2394,-1.2395,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,18.1934,16.4355,idle,
170232,READY,-1.2394,-1.2394,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,18.2812,16.4355,idle,
170332,READY,-1.2394,-1.2394,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,18.1934,16.4355,idle,
170432,READY,-1.2394,-1.2394,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,18.1934,16.4355,idle,
170532,READY,-1.2394,-1.2394,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,18.1934,16.4355,idle,
170632,READY,-1.2394,-1.2394,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,18.1934,16.4355,idle,
170732,READY,-1.2394,-1.2394,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,18.1934,16.4355,idle,
170832,READY,-1.2394,-1.2394,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,18.1934,16.4355,idle,
170932,READY,-1.2394,-1.2394,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,18.1934,16.4355,idle,
171032,READY,-1.1708,-1.2188,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,18.1934,16.4355,idle,
171132,READY,-0.8278,-1.0338,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,18.1934,16.4355,idle,
171232,READY,-0.8278,-0.8985,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,18.1934,16.4355,idle,
171332,READY,-0.8278,-0.8624,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,18.1934,16.4355,idle,
171432,READY,-0.8278,-0.8397,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,18.1934,16.4355,idle,
171532,READY,-1.2394,-0.9571,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,18.1934,16.4355,idle,
171632,READY,-0.8278,-1.0191,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,18.1934,16.4355,idle,
171732,READY,-0.8278,-0.9215,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,18.1934,16.4355,idle,
171832,READY,-0.8278,-0.86,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,18.1934,16.4355,idle,
171932,READY,-0.8278,-0.8436,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,18.1934,16.4355,idle,
172032,READY,-0.8278,-0.8332,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,18.1934,16.4355,idle,
172132,READY,-0.8278,-0.8305,0.0,0.0,0.0,0,0.0,22,1,0,0.0,0.0,0,18.1934,16.4355,idle,
172232,READY,-1.2394,-1.0386,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,18.1934,16.4355,idle,
172332,READY,-1.2394,-1.141,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,18.1934,16.4355,idle,
172432,READY,-1.2394,-1.2057,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,18.1934,16.4355,idle,
172532,READY,-1.2394,-1.2229,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,18.1934,16.4355,idle,
172632,READY,-1.2394,-1.3807,0.0,0.0,0.0,0,0.0,2,1,0,0.0,0.0,0,18.1934,16.4355,idle,
172737,RUNNING,-1.2385,-1.3076,2.25,2.0607,0.0,0,0.0,27,1,0,2.0607,2.0607,0,18.457,16.4355,idle,
172837,RUNNING,-1.2385,-1.2622,2.25,1.9267,0.0,0,0.0,3,1,0,1.9267,1.9267,0,18.5449,16.4355,idle,
172937,RUNNING,-1.2384,-1.25,2.3625,2.1912,-174.49,0,0.0,23,1,0,2.1912,2.1912,0,18.8965,16.4355,idle,
173038,RUNNING,-1.2385,-1.2424,2.25,2.2592,0.0,0,0.0,4,1,0,2.2592,2.2592,0,19.0723,16.4355,idle,
173138,RUNNING,-1.2385,-1.2404,2.25,2.3862,155.6,0,0.0,24,1,0,2.3862,2.3862,0,18.8086,16.4355,idle,
173238,RUNNING,-1.2383,-1.2389,2.475,2.4836,0.0,0,0.0,2,1,0,2.4836,2.4836,0,19.0723,16.4355,idle,
173338,RUNNING,-1.2383,-1.2386,2.475,2.5924,144.5,0,0.0,24,1,0,2.5924,2.5924,0,19.0723,16.4355,idle,
173438,RUNNING,-1.238,-1.2381,2.7,2.6954,0.0,0,0.0,3,1,0,2.6954,2.6954,0,19.3359,16.4355,idle,
173538,RUNNING,-1.238,-1.2381,2.7,2.8006,0.0,0,0.0,23,1,0,2.8006,2.8006,0,19.3359,16.4355,idle,
173638,RUNNING,-1.2378,-1.2378,2.925,2.9045,0.0,0,0.0,3,1,0,2.9045,2.9045,0,19.5996,16.4355,idle,
173739,RUNNING,-1.2378,-1.2378,2.925,3.0091,0.0,0,0.0,23,1,0,3.0091,3.0091,0,19.5996,16.4355,idle,
173839,RUNNING,-1.2375,-1.2375,3.15,3.1131,0.0,0,0.0,2,1,0,3.1131,3.1131,0,19.7754,16.4355,idle,
173939,RUNNING,-1.2375,-1.2375,3.15,3.2175,0.0,0,0.0,22,1,0,3.2175,3.2175,0,19.7754,16.4355,idle,
174040,RUNNING,-1.2373,-1.2373,3.375,3.3239,0.0,0,0.0,3,1,0,3.3239,3.3239,0,20.0391,16.4355,idle,
174140,RUNNING,-1.2373,-1.2373,3.375,3.4259,0.0,0,0.0,23,1,0,3.4259,3.4259,0,20.0391,16.4355,idle,
174240,RUNNING,-1.237,-1.237,3.6,3.5324,0.0,0,0.0,3,1,0,3.5324,3.5324,0,20.2148,16.4355,idle,
174340,RUNNING,-1.237,-1.237,3.6,3.6342,0.0,0,0.0,22,1,0,3.6342,3.6342,0,20.2148,16.4355,idle,
174440,RUNNING,-1.2365,-1.2365,3.9375,3.7297,-55.38,0,0.0,2,1,0,3.7297,3.7297,0,20.2148,16.4355,idle,
174540,RUNNING,-1.2366,-1.2366,3.825,3.8424,0.0,0,0.0,22,1,0,3.8424,3.8424,0,20.3906,16.4355,idle,
174640,RUNNING,-1.2366,-1.2366,3.825,3.9467,147.1,0,0.0,3,1,0,3.9467,3.9467,0,20.3906,16.4355,idle,
174740,RUNNING,-1.2363,-1.2363,4.05,4.0505,0.0,0,0.0,22,1,0,4.0505,4.0505,0,20.6543,16.4355,idle,
174840,RUNNING,-1.2363,-1.2363,4.05,4.1548,0.0,0,0.0,2,1,0,4.1548,4.1548,0,20.6543,16.4355,idle,
174940,RUNNING,-1.236,-1.236,4.275,4.2586,0.0,0,0.0,22,1,0,4.2586,4.2586,0,20.8301,16.4355,idle,
175040,RUNNING,-1.236,-1.236,4.275,4.3628,0.0,0,0.0,2,1,0,4.3628,4.3628,0,20.8301,16.4355,idle,
175140,RUNNING,-1.2356,-1.2356,4.5,4.4665,0.0,0,0.0,22,1,0,4.4665,4.4665,0,21.0059,16.4355,idle,
175240,RUNNING,-1.2356,-1.2356,4.5,4.5708,0.0,0,0.0,3,1,0,4.5708,4.5708,0,21.0937,16.4355,idle,
175340,RUNNING,-0.825,-1.1121,4.725,4.483,-207.42,0,0.0,22,1,0,4.483,4.483,0,21.2695,16.4355,idle,
175440,RUNNING,-0.8266,-0.9252,3.15,3.5551,268.35,0,0.0,2,1,0,3.5551,3.5551,0,19.5996,16.4355,idle,
175540,RUNNING,-0.8256,-0.8739,4.1625,4.2809,-82.57,0,0.0,22,1,0,4.2809,4.2809,0,21.0059,16.4355,idle,
175640,RUNNING,-0.8257,-0.8423,4.05,4.1812,5.14,0,0.0,2,1,0,4.1812,4.1812,0,20.918,16.4355,idle,
175740,RUNNING,-0.8255,-0.8336,4.275,4.3497,0.0,0,0.0,22,1,0,4.3497,4.3497,0,20.918,16.4355,idle,
175840,RUNNING,-0.484,-0.6588,3.375,2.8779,-200.0,0,0.0,1,1,0,2.8779,2.8779,0,20.127,16.4355,idle,
175940,RUNNING,-0.4833,-0.5689,4.5,4.05,-43.81,0,0.0,22,1,0,4.05,4.05,0,20.8301,16.4355,idle,
176040,RUNNING,-0.073,-0.3897,4.1625,1.5244,0.0,0,0.0,2,1,0,1.5244,1.5244,0,20.5664,16.4355,idle,
176140,RUNNING,-0.0731,-0.2286,2.3625,3.5948,200.0,0,0.0,22,1,0,3.5948,3.5948,0,19.0723,16.4355,idle,
176240,RUNNING,-0.3465,-0.2657,4.6125,4.2527,0.0,0,0.0,2,1,0,4.2527,4.2527,0,20.918,16.4355,idle,
176340,RUNNING,-0.0731,-0.2253,2.8125,3.6334,-200.0,0,0.0,21,1,0,3.6334,3.6334,0,19.9512,16.4355,idle,
176440,RUNNING,-0.0731,-0.1252,3.7125,3.1097,56.53,0,0.0,1,1,0,3.1097,3.1097,0,20.0391,16.4355,idle,
176540,RUNNING,-0.1415,-0.1335,3.6,3.5122,0.0,0,0.0,22,1,0,3.5122,3.5122,0,20.2148,16.4355,idle,
176640,RUNNING,-0.0046,-0.0733,3.6,2.9302,0.0,0,0.0,2,1,0,2.9302,2.9302,0,20.0391,16.4355,idle,
176740,RUNNING,-0.0046,-0.0383,3.2625,3.3776,143.02,0,0.0,22,1,0,3.3776,3.3776,0,19.6875,16.4355,idle,
176840,RUNNING,-0.0046,-0.0161,3.4875,3.2619,0.0,0,0.0,1,1,0,3.2619,3.2619,0,19.8633,16.4355,idle,
176940,RUNNING,0.2696,0.1296,2.025,3.1136,200.0,0,0.0,21,1,0,3.1136,3.1136,0,18.5449,16.4355,idle,
177040,RUNNING,0.2693,0.1236,3.375,2.0611,-400.0,0,0.0,1,1,0,2.0611,2.0611,0,20.127,16.4355,idle,
177140,RUNNING,-0.0731,0.0952,3.375,3.15,200.0,0,0.0,21,1,0,3.15,3.15,0,19.4238,16.4355,idle,
177240,RUNNING,-0.0731,-0.0154,3.2625,3.7354,-170.08,0,0.0,2,1,0,3.7354,3.7354,0,20.2148,16.4355,idle,
177340,RUNNING,-0.0731,-0.0448,3.4875,3.3666,-146.63,0,0.0,21,1,0,3.3666,3.3666,0,19.9512,16.4355,idle,
177440,RUNNING,-0.0731,-0.0634,3.15,3.4708,8.0,0,0.0,1,1,0,3.4708,3.4708,0,19.9512,16.4355,idle,
177540,RUNNING,-0.0731,-0.0683,3.4875,3.4134,0.0,0,0.0,21,1,0,3.4134,3.4134,0,20.0391,16.4355,idle,
177640,RUNNING,-0.0046,-0.0365,3.0375,3.138,0.0,0,0.0,1,1,0,3.138,3.138,0,19.5996,16.4355,idle,
177740,RUNNING,0.3381,0.1545,2.25,3.0646,-200.0,0,0.0,21,1,0,3.0646,3.0646,0,19.1602,16.4355,idle,
177840,RUNNING,0.3379,0.275,3.0375,2.4066,77.12,0,0.0,1,1,0,2.4066,2.4066,0,19.248,16.4355,idle,
177940,RUNNING,0.3381,0.3072,2.3625,2.7858,274.31,0,0.0,21,1,0,2.7858,2.7858,0,18.7207,16.4355,idle,
178040,RUNNING,-0.0731,0.1177,2.925,4.4389,200.0,0,0.0,1,1,0,4.4389,4.4389,0,19.4238,16.4355,idle,
178140,RUNNING,-0.073,0.0347,4.1625,3.1814,-44.29,0,0.0,21,1,0,3.1814,3.1814,0,20.3906,16.4355,idle,
178240,RUNNING,-0.0731,-0.0462,3.15,3.504,0.0,0,0.0,1,1,0,3.504,3.504,0,19.9512,16.4355,idle,
178340,RUNNING,-0.0731,-0.0599,3.0375,3.3349,229.5,0,0.0,21,1,0,3.3349,3.3349,0,19.5996,16.4355,idle,
178440,RUNNING,-0.0727,-0.0663,6.4125,9.297,716.1,0,3.7249,40,1,0,9.297,9.297,0,22.2363,16.4355,idle,
178540,RUNNING,-0.0721,-0.0699,10.125,9.6261,-283.9,0,3.7249,21,1,0,9.6261,9.6261,0,26.8945,16.4355,idle,
178640,RUNNING,-0.0721,-0.0713,10.125,9.9524,-141.19,0,3.7249,1,1,0,9.9524,9.9524,0,26.6309,16.4355,idle,
178740,RUNNING,-0.4764,-0.1929,10.6875,10.4556,0.0,0,3.7249,21,1,0,10.4556,10.4556,0,26.9824,16.4355,idle,
178840,RUNNING,-0.4749,-0.378,11.5875,11.7891,189.3,0,3.7249,1,1,0,11.7891,11.7891,0,28.125,16.4355,idle,
178940,RUNNING,-0.4759,-0.4283,11.025,11.8611,195.8,0,3.7249,13,1,0,11.8611,11.8611,0,27.6855,16.4355,idle,
179040,RUNNING,-0.7393,-0.5852,13.1625,12.1159,-200.0,0,3.7249,33,1,0,12.1159,12.1159,0,29.707,16.4355,idle,
179140,RUNNING,0.1983,-0.0729,9.675,11.6582,-181.54,0,3.7249,21,1,0,11.6582,11.6582,0,26.7187,16.4355,idle,
179240,RUNNING,1.2219,0.905,6.6375,8.0993,18.46,0,3.7249,1,1,0,8.0993,8.0993,0,23.5547,16.4355,idle,
179340,RUNNING,1.0077,0.9531,10.35,10.612,218.46,0,3.7249,21,1,0,10.612,10.612,0,26.4551,16.4355,idle,
179440,RUNNING,1.2143,1.1258,9.225,9.8609,18.46,0,3.7249,0,1,0,9.8609,9.8609,0,26.1035,16.4355,idle,
179540,RUNNING,1.0047,1.0888,11.25,11.4174,172.51,0,3.7249,13,1,0,11.4174,11.4174,0,27.7734,16.4355,idle,
179640,RUNNING,1.1427,1.0895,10.35,11.004,51.39,0,3.7249,33,1,0,11.004,11.004,0,27.2461,16.4355,idle,
179740,RUNNING,1.0019,1.0495,12.0375,11.6611,-153.03,0,3.7249,13,1,0,11.6611,11.6611,0,28.5645,16.4355,idle,
179840,RUNNING,1.0031,1.0195,11.7,11.7289,0.0,0,3.7249,1,1,0,11.7289,11.7289,0,28.0371,16.4355,idle,
179940,RUNNING,1.0019,1.0099,12.0375,11.8477,-44.06,0,3.7249,21,1,0,11.8477,11.8477,0,28.3008,16.4355,idle,
180040,RUNNING,1.4745,1.2467,11.475,10.033,-200.0,0,3.7249,1,1,0,10.033,10.033,0,28.125,16.4355,idle,
