t_ms,state,x_cm,x_filt_cm,theta_deg,theta_cmd_deg,u_step_rate,fault_flags,x_ref_cm,sonar_age_ms,sonar_valid,sonar_miss_count,theta_cmd_unclamped_deg,theta_cmd_clamped_deg,theta_cmd_saturated,act_deg_abs,trim_deg,search_phase,x_linear_cm,x_linear_filt_cm,x_ctrl_cm,x_ctrl_filt_cm,x_feedback_cm,feedback_blend,pos_fresh,pos_held,pos_control_usable,control_hold_active,test_phase
2251,SAFE_DISABLED,-12.3118,-12.5051,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,-0.109,27.0492,idle,-12.3118,-12.5051,-12.3118,-12.5051,-12.5051,0.4,0,0,0,0,
2351,SAFE_DISABLED,-12.6548,-12.5815,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,-0.109,27.0492,idle,-12.6548,-12.5815,-12.6548,-12.5815,-12.5815,0.4,0,0,0,0,
2451,SAFE_DISABLED,-12.7234,-12.6747,0.0,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,-0.109,27.0492,idle,-12.7234,-12.6747,-12.7234,-12.6747,-12.6747,0.4,0,0,0,0,
2551,SAFE_DISABLED,-12.7234,-12.6996,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,-0.109,27.0492,idle,-12.7234,-12.6996,-12.7234,-12.6996,-12.6996,0.4,0,0,0,0,
2651,SAFE_DISABLED,-12.6548,-12.6802,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,-0.109,27.0492,idle,-12.6548,-12.6802,-12.6548,-12.6802,-12.6802,0.4,0,0,0,0,
2751,SAFE_DISABLED,-12.7234,-12.6879,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,-0.109,27.0492,idle,-12.7234,-12.6879,-12.7234,-12.6879,-12.6879,0.4,0,0,0,0,
2851,SAFE_DISABLED,-12.7234,-12.706,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,-0.109,27.0492,idle,-12.7234,-12.706,-12.7234,-12.706,-12.706,0.4,0,0,0,0,
2951,SAFE_DISABLED,-12.6548,-12.6724,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,-0.109,27.0492,idle,-12.6548,-12.6724,-12.6548,-12.6724,-12.6724,0.4,0,0,0,0,
3051,SAFE_DISABLED,-12.6548,-12.6634,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,-0.109,27.0492,idle,-12.6548,-12.6634,-12.6548,-12.6634,-12.6634,0.4,0,0,0,0,
3151,SAFE_DISABLED,-12.6548,-12.6578,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,-0.109,27.0492,idle,-12.6548,-12.6578,-12.6548,-12.6578,-12.6578,0.4,0,0,0,0,
3251,SAFE_DISABLED,-12.6548,-12.6563,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,-0.109,27.0492,idle,-12.6548,-12.6563,-12.6548,-12.6563,-12.6563,0.4,0,0,0,0,
3351,SAFE_DISABLED,-12.6548,-12.6555,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,-0.109,27.0492,idle,-12.6548,-12.6555,-12.6548,-12.6555,-12.6555,0.4,0,0,0,0,
3451,SAFE_DISABLED,-12.6548,-12.6551,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,-0.109,27.0492,idle,-12.6548,-12.6551,-12.6548,-12.6551,-12.6551,0.4,0,0,0,0,
3551,SAFE_DISABLED,-12.7234,-12.6899,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,-0.109,27.0492,idle,-12.7234,-12.6899,-12.7234,-12.6899,-12.6899,0.4,0,0,0,0,
3651,SAFE_DISABLED,-12.7234,-12.707,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,-0.109,27.0492,idle,-12.7234,-12.707,-12.7234,-12.707,-12.707,0.4,0,0,0,0,
3751,SAFE_DISABLED,-12.7234,-12.7178,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,-0.109,27.0492,idle,-12.7234,-12.7178,-12.7234,-12.7178,-12.7178,0.4,0,0,0,0,
3851,SAFE_DISABLED,-12.7234,-12.7207,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,-0.109,27.0492,idle,-12.7234,-12.7207,-12.7234,-12.7207,-12.7207,0.4,0,0,0,0,
3951,SAFE_DISABLED,-12.7234,-12.7221,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,-0.109,27.0492,idle,-12.7234,-12.7221,-12.7234,-12.7221,-12.7221,0.4,0,0,0,0,
4051,SAFE_DISABLED,-12.7234,-12.723,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,-0.109,27.0492,idle,-12.7234,-12.723,-12.7234,-12.723,-12.723,0.4,0,0,0,0,
4151,SAFE_DISABLED,-12.6548,-12.6882,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,-0.109,27.0492,idle,-12.6548,-12.6882,-12.6548,-12.6882,-12.6882,0.4,0,0,0,0,
4251,SAFE_DISABLED,-12.6548,-12.6712,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,-0.109,27.0492,idle,-12.6548,-12.6712,-12.6548,-12.6712,-12.6712,0.4,0,0,0,0,
4352,SAFE_DISABLED,-12.6548,-12.6604,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,-0.109,27.0492,idle,-12.6548,-12.6604,-12.6548,-12.6604,-12.6604,0.4,0,0,0,0,
4452,SAFE_DISABLED,-12.3118,-12.4826,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,-0.109,27.0492,idle,-12.3118,-12.4826,-12.3118,-12.4826,-12.4826,0.4,0,0,0,0,
4552,SAFE_DISABLED,-12.3118,-12.3704,0.0,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,-0.109,27.0492,idle,-12.3118,-12.3704,-12.3118,-12.3704,-12.3704,0.4,0,0,0,0,
4652,SAFE_DISABLED,-12.3118,-12.3405,0.0,0.0,0.0,0,0.0,30,1,0,0.0,0.0,0,-0.109,27.0492,idle,-12.3118,-12.3405,-12.3118,-12.3405,-12.3405,0.4,0,0,0,0,
4752,SAFE_DISABLED,-12.3118,-12.3259,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,-0.109,27.0492,idle,-12.3118,-12.3259,-12.3118,-12.3259,-12.3259,0.4,0,0,0,0,
4852,SAFE_DISABLED,-12.3118,-12.3166,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,-0.109,27.0492,idle,-12.3118,-12.3166,-12.3118,-12.3166,-12.3166,0.4,0,0,0,0,
4952,SAFE_DISABLED,-12.3118,-12.3142,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,-0.109,27.0492,idle,-12.3118,-12.3142,-12.3118,-12.3142,-12.3142,0.4,0,0,0,0,
5052,SAFE_DISABLED,-12.3118,-12.313,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,-0.109,27.0492,idle,-12.3118,-12.313,-12.3118,-12.313,-12.313,0.4,0,0,0,0,
5152,SAFE_DISABLED,-12.6548,-12.5376,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,-0.109,27.0492,idle,-12.6548,-12.5376,-12.6548,-12.5376,-12.5376,0.4,0,0,0,0,
5253,SAFE_DISABLED,-12.3118,-12.4224,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,-0.109,27.0492,idle,-12.3118,-12.4224,-12.3118,-12.4224,-12.4224,0.4,0,0,0,0,
5353,SAFE_DISABLED,-12.3118,-12.3498,0.0,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,-0.109,27.0492,idle,-12.3118,-12.3498,-12.3118,-12.3498,-12.3498,0.4,0,0,0,0,
5453,SAFE_DISABLED,-12.3118,-12.3304,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,-0.109,27.0492,idle,-12.3118,-12.3304,-12.3118,-12.3304,-12.3304,0.4,0,0,0,0,
5553,SAFE_DISABLED,-12.3118,-12.3182,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,-0.109,27.0492,idle,-12.3118,-12.3182,-12.3118,-12.3182,-12.3182,0.4,0,0,0,0,
103736,RUNNING,-0.647,-0.645,0.1125,0.0,69.74,0,0.0,27,1,0,0.0,0.0,0,25.1367,25.2246,idle,-0.647,-0.645,-0.647,-0.645,-0.645,0.4,0,0,0,0,
103836,RUNNING,-0.6469,-0.646,0.225,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,25.6641,25.2246,idle,-0.647,-0.646,-0.6469,-0.646,-0.646,0.4,0,0,0,0,
103937,RUNNING,-0.6469,-0.6465,0.225,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,25.6641,25.2246,idle,-0.647,-0.6465,-0.6469,-0.6465,-0.6465,0.4,0,0,0,0,
104037,RUNNING,-0.5098,-0.5667,0.225,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,25.6641,25.2246,idle,-0.5098,-0.5667,-0.5097,-0.5667,-0.5667,0.4,0,0,0,0,
104137,RUNNING,-0.5098,-0.5377,0.225,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,25.6641,25.2246,idle,-0.5098,-0.5377,-0.5097,-0.5377,-0.5377,0.4,0,0,0,0,
104240,RUNNING,-0.5784,-0.5543,0.225,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,25.6641,25.2246,idle,-0.5784,-0.5543,-0.5783,-0.5543,-0.5543,0.4,0,0,0,0,
104340,RUNNING,-0.5784,-0.5666,0.225,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,25.6641,25.2246,idle,-0.5784,-0.5666,-0.5783,-0.5666,-0.5666,0.4,0,0,0,0,
104440,RUNNING,-0.5784,-0.5743,0.225,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,25.6641,25.2246,idle,-0.5784,-0.5743,-0.5783,-0.5743,-0.5743,0.4,0,0,0,0,
104541,RUNNING,-0.5784,-0.5764,0.225,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,25.6641,25.2246,idle,-0.5784,-0.5764,-0.5783,-0.5764,-0.5764,0.4,0,0,0,0,
104641,RUNNING,-0.5784,-0.5777,0.225,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,25.6641,25.2246,idle,-0.5784,-0.5777,-0.5783,-0.5777,-0.5777,0.4,0,0,0,0,
104741,RUNNING,-0.5784,-0.578,0.225,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,25.5762,25.2246,idle,-0.5784,-0.578,-0.5783,-0.578,-0.578,0.4,0,0,0,0,
104841,RUNNING,-0.5784,-0.5782,0.225,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,25.5762,25.2246,idle,-0.5784,-0.5782,-0.5783,-0.5782,-0.5782,0.4,0,0,0,0,
104943,RUNNING,0.2448,-0.0475,-0.9,-0.354,0.0,0,0.0,0,1,0,-0.354,-0.354,0,24.6973,25.2246,idle,0.2448,-0.0475,0.2448,-0.0475,-0.0475,0.4,0,0,0,0,
105043,RUNNING,-0.0982,-0.0157,0.225,0.0006,0.0,0,0.0,21,1,0,0.0006,0.0006,0,25.5762,25.2246,idle,-0.0982,-0.0157,-0.0982,-0.0157,-0.0157,0.4,0,0,0,0,
105143,RUNNING,-0.6469,-0.3376,0.45,0.0012,-120.0,0,0.0,32,1,0,0.0012,0.0012,0,25.8398,25.2246,idle,-0.647,-0.3377,-0.6469,-0.3376,-0.3376,0.4,0,0,0,0,
105243,RUNNING,-0.5784,-0.4748,0.1125,0.0011,0.0,0,0.0,32,1,0,0.0011,0.0011,0,25.5762,25.2246,idle,-0.5784,-0.4748,-0.5784,-0.4748,-0.4748,0.4,0,0,0,0,
105344,RUNNING,-0.5784,-0.5276,0.1125,0.001,0.0,0,0.0,32,1,0,0.001,0.001,0,25.5762,25.2246,idle,-0.5784,-0.5276,-0.5784,-0.5276,-0.5276,0.4,0,0,0,0,
105444,RUNNING,-0.5784,-0.5609,0.1125,0.001,0.0,0,0.0,13,1,0,0.001,0.001,0,25.5762,25.2246,idle,-0.5784,-0.561,-0.5784,-0.5609,-0.5609,0.4,0,0,0,0,
105544,RUNNING,-0.5784,-0.5698,0.1125,0.0009,0.0,0,0.0,33,1,0,0.0009,0.0009,0,25.5762,25.2246,idle,-0.5784,-0.5698,-0.5784,-0.5698,-0.5698,0.4,0,0,0,0,
105646,RUNNING,-0.5784,-0.5754,0.1125,0.0008,0.0,0,0.0,12,1,0,0.0008,0.0008,0,25.5762,25.2246,idle,-0.5784,-0.5754,-0.5784,-0.5754,-0.5754,0.4,0,0,0,0,
105746,RUNNING,-0.5784,-0.5769,0.1125,0.0008,0.0,0,0.0,31,1,0,0.0008,0.0008,0,25.5762,25.2246,idle,-0.5784,-0.5769,-0.5784,-0.5769,-0.5769,0.4,0,0,0,0,
105846,RUNNING,-0.647,-0.5982,0.1125,0.0008,0.0,0,0.0,32,1,0,0.0008,0.0008,0,25.5762,25.2246,idle,-0.647,-0.5982,-0.647,-0.5982,-0.5982,0.4,0,0,0,0,
105947,RUNNING,-0.647,-0.6302,0.1125,0.0007,0.0,0,0.0,12,1,0,0.0007,0.0007,0,25.5762,25.2246,idle,-0.647,-0.6302,-0.647,-0.6302,-0.6302,0.4,0,0,0,0,
106047,RUNNING,-0.647,-0.6388,0.1125,0.0007,0.0,0,0.0,31,1,0,0.0007,0.0007,0,25.5762,25.2246,idle,-0.647,-0.6388,-0.647,-0.6388,-0.6388,0.4,0,0,0,0,
106147,RUNNING,-0.647,-0.6429,0.1125,0.0007,0.0,0,0.0,32,1,0,0.0007,0.0007,0,25.5762,25.2246,idle,-0.647,-0.6429,-0.647,-0.6429,-0.6429,0.4,0,0,0,0,
106247,RUNNING,-0.647,-0.6456,0.1125,0.0007,0.0,0,0.0,12,1,0,0.0007,0.0007,0,25.5762,25.2246,idle,-0.647,-0.6456,-0.647,-0.6456,-0.6456,0.4,0,0,0,0,
106347,RUNNING,-0.5784,-0.6113,0.1125,0.0007,0.0,0,0.0,32,1,0,0.0007,0.0007,0,25.5762,25.2246,idle,-0.5784,-0.6113,-0.5784,-0.6113,-0.6113,0.4,0,0,0,0,
106447,RUNNING,-0.5784,-0.5945,0.1125,0.0007,0.0,0,0.0,33,1,0,0.0007,0.0007,0,25.5762,25.2246,idle,-0.5784,-0.5945,-0.5784,-0.5945,-0.5945,0.4,0,0,0,0,
106548,RUNNING,-0.5784,-0.5839,0.1125,0.0007,0.0,0,0.0,13,1,0,0.0007,0.0007,0,25.5762,25.2246,idle,-0.5784,-0.5839,-0.5784,-0.5839,-0.5839,0.4,0,0,0,0,
106649,RUNNING,-0.5784,-0.5811,0.1125,0.0007,0.0,0,0.0,33,1,0,0.0007,0.0007,0,25.5762,25.2246,idle,-0.5784,-0.5811,-0.5784,-0.5811,-0.5811,0.4,0,0,0,0,
106749,RUNNING,-0.5784,-0.5793,0.1125,0.0007,0.0,0,0.0,13,1,0,0.0007,0.0007,0,25.5762,25.2246,idle,-0.5784,-0.5793,-0.5784,-0.5793,-0.5793,0.4,0,0,0,0,
106849,RUNNING,-0.5784,-0.5788,0.1125,0.0006,0.0,0,0.0,32,1,0,0.0006,0.0006,0,25.5762,25.2246,idle,-0.5784,-0.5788,-0.5784,-0.5788,-0.5788,0.4,0,0,0,0,
106950,RUNNING,-0.5784,-0.5786,0.1125,0.0006,0.0,0,0.0,34,1,0,0.0006,0.0006,0,25.5762,25.2246,idle,-0.5784,-0.5786,-0.5784,-0.5786,-0.5786,0.4,0,0,0,0,
107051,RUNNING,-0.1668,-0.4405,0.1125,-0.0727,0.0,0,0.0,13,1,0,-0.0727,-0.0727,0,25.5762,25.2246,idle,-0.1668,-0.4405,-0.1668,-0.4405,-0.4405,0.4,0,0,0,0,
107151,RUNNING,-0.1668,-0.3009,0.1125,0.0016,0.0,0,0.0,32,1,0,0.0016,0.0016,0,25.5762,25.2246,idle,-0.1668,-0.3009,-0.1668,-0.3009,-0.3009,0.4,0,0,0,0,
107251,RUNNING,-0.1668,-0.2325,0.1125,0.0015,0.0,0,0.0,33,1,0,0.0015,0.0015,0,25.5762,25.2246,idle,-0.1668,-0.2325,-0.1668,-0.2325,-0.2325,0.4,0,0,0,0,
107353,RUNNING,-0.5783,-0.3992,0.3375,0.0018,-120.0,0,0.0,13,1,0,0.0018,0.0018,0,25.752,25.2246,idle,-0.5784,-0.3992,-0.5783,-0.3992,-0.3992,0.4,0,0,0,0,
107453,RUNNING,-0.5784,-0.4906,0.0,0.0017,0.0,0,0.0,32,1,0,0.0017,0.0017,0,25.4883,25.2246,idle,-0.5784,-0.4906,-0.5784,-0.4906,-0.4906,0.4,0,0,0,0,
107553,RUNNING,-0.5784,-0.5353,0.0,0.0016,0.0,0,0.0,33,1,0,0.0016,0.0016,0,25.4883,25.2246,idle,-0.5784,-0.5353,-0.5784,-0.5353,-0.5353,0.4,0,0,0,0,
107655,RUNNING,-0.5784,-0.5636,0.0,0.0015,0.0,0,0.0,14,1,0,0.0015,0.0015,0,25.4883,25.2246,idle,-0.5784,-0.5636,-0.5784,-0.5636,-0.5636,0.4,0,0,0,0,
107755,RUNNING,-0.1668,-0.4476,0.0,0.002,0.0,0,0.0,33,1,0,0.002,0.002,0,25.4883,25.2246,idle,-0.1668,-0.4476,-0.1668,-0.4476,-0.4476,0.4,0,0,0,0,
107855,RUNNING,-0.5784,-0.473,0.0,0.0024,0.0,0,0.0,12,1,0,0.0024,0.0024,0,25.4883,25.2246,idle,-0.5784,-0.473,-0.5784,-0.473,-0.473,0.4,0,0,0,0,
107955,RUNNING,-0.5784,-0.5267,0.0,0.0023,0.0,0,0.0,31,1,0,0.0023,0.0023,0,25.4883,25.2246,idle,-0.5784,-0.5267,-0.5784,-0.5267,-0.5267,0.4,0,0,0,0,
108055,RUNNING,-0.5784,-0.5531,0.0,0.0022,0.0,0,0.0,33,1,0,0.0022,0.0022,0,25.4883,25.2246,idle,-0.5784,-0.5531,-0.5784,-0.5531,-0.5531,0.4,0,0,0,0,
108155,RUNNING,-0.5784,-0.5697,0.0,0.0021,0.0,0,0.0,13,1,0,0.0021,0.0021,0,25.4883,25.2246,idle,-0.5784,-0.5697,-0.5784,-0.5697,-0.5697,0.4,0,0,0,0,
108255,RUNNING,-0.5784,-0.5741,0.0,0.002,0.0,0,0.0,32,1,0,0.002,0.002,0,25.4883,25.2246,idle,-0.5784,-0.5741,-0.5784,-0.5741,-0.5741,0.4,0,0,0,0,
108355,RUNNING,-0.5784,-0.5763,0.0,0.002,0.0,0,0.0,33,1,0,0.002,0.002,0,25.4883,25.2246,idle,-0.5784,-0.5763,-0.5784,-0.5763,-0.5763,0.4,0,0,0,0,
108455,RUNNING,-0.5784,-0.5776,0.0,0.0019,0.0,0,0.0,13,1,0,0.0019,0.0019,0,25.4883,25.2246,idle,-0.5784,-0.5776,-0.5784,-0.5776,-0.5776,0.4,0,0,0,0,
108555,RUNNING,-0.5784,-0.578,0.0,0.0019,0.0,0,0.0,32,1,0,0.0019,0.0019,0,25.4883,25.2246,idle,-0.5784,-0.578,-0.5784,-0.578,-0.578,0.4,0,0,0,0,
108655,RUNNING,-0.647,-0.5988,0.0,0.0018,0.0,0,0.0,33,1,0,0.0018,0.0018,0,25.4883,25.2246,idle,-0.647,-0.5988,-0.647,-0.5988,-0.5988,0.4,0,0,0,0,
108755,RUNNING,-0.5784,-0.6098,0.0,0.0018,0.0,0,0.0,13,1,0,0.0018,0.0018,0,25.4883,25.2246,idle,-0.5784,-0.6098,-0.5784,-0.6098,-0.6098,0.4,0,0,0,0,
108855,RUNNING,-0.5784,-0.5938,0.0,0.0018,0.0,0,0.0,32,1,0,0.0018,0.0018,0,25.4883,25.2246,idle,-0.5784,-0.5938,-0.5784,-0.5938,-0.5938,0.4,0,0,0,0,
108955,RUNNING,-0.5784,-0.5859,0.0,0.0018,0.0,0,0.0,33,1,0,0.0018,0.0018,0,25.4883,25.2246,idle,-0.5784,-0.5859,-0.5784,-0.5859,-0.5859,0.4,0,0,0,0,
109056,RUNNING,-0.1668,-0.3105,0.0,0.0028,0.0,0,0.0,13,1,0,0.0028,0.0028,0,25.4883,25.2246,idle,-0.1668,-0.3105,-0.1668,-0.3105,-0.3105,0.4,0,0,0,0,
109156,RUNNING,-0.1668,-0.2372,0.0,0.0026,0.0,0,0.0,32,1,0,0.0026,0.0026,0,25.4883,25.2246,idle,-0.1668,-0.2372,-0.1668,-0.2372,-0.2372,0.4,0,0,0,0,
109256,RUNNING,-0.1668,-0.1909,0.0,0.0026,0.0,0,0.0,12,1,0,0.0026,0.0026,0,25.4883,25.2246,idle,-0.1668,-0.1909,-0.1668,-0.1909,-0.1909,0.4,0,0,0,0,
109356,RUNNING,-0.1668,-0.1786,0.0,0.0025,0.0,0,0.0,31,1,0,0.0025,0.0025,0,25.4883,25.2246,idle,-0.1668,-0.1786,-0.1668,-0.1786,-0.1786,0.4,0,0,0,0,
109456,RUNNING,-0.1668,-0.1726,0.0,0.0024,0.0,0,0.0,32,1,0,0.0024,0.0024,0,25.4883,25.2246,idle,-0.1668,-0.1726,-0.1668,-0.1726,-0.1726,0.4,0,0,0,0,
109556,RUNNING,-0.2354,-0.2138,0.0,0.0024,0.0,0,0.0,12,1,0,0.0024,0.0024,0,25.4883,25.2246,idle,-0.2354,-0.2138,-0.2354,-0.2138,-0.2138,0.4,0,0,0,0,
109657,RUNNING,-0.1668,-0.1898,0.0,0.0023,0.0,0,0.0,31,1,0,0.0023,0.0023,0,25.4883,25.2246,idle,-0.1668,-0.1898,-0.1668,-0.1898,-0.1898,0.4,0,0,0,0,
109757,RUNNING,-0.1668,-0.1781,0.0,0.0023,0.0,0,0.0,32,1,0,0.0023,0.0023,0,25.4883,25.2246,idle,-0.1668,-0.1781,-0.1668,-0.1781,-0.1781,0.4,0,0,0,0,
109857,RUNNING,-0.2354,-0.2056,0.0,0.0023,0.0,0,0.0,12,1,0,0.0023,0.0023,0,25.4883,25.2246,idle,-0.2354,-0.2056,-0.2354,-0.2056,-0.2056,0.4,0,0,0,0,
109958,RUNNING,-0.5784,-0.3237,0.225,0.0027,0.0,0,0.0,32,1,0,0.0027,0.0027,0,25.4883,25.2246,idle,-0.5784,-0.3237,-0.5783,-0.3237,-0.3237,0.4,0,0,0,0,
110058,RUNNING,-0.5784,-0.491,0.225,0.0026,0.0,0,0.0,11,1,0,0.0026,0.0026,0,25.5762,25.2246,idle,-0.5784,-0.491,-0.5783,-0.491,-0.491,0.4,0,0,0,0,
110158,RUNNING,-0.5784,-0.5355,0.225,0.0026,0.0,0,0.0,32,1,0,0.0026,0.0026,0,25.5762,25.2246,idle,-0.5784,-0.5356,-0.5783,-0.5355,-0.5355,0.4,0,0,0,0,
