BALL_BEAM_REF_BOOT
HOST_START_READY
REF_CFG,profile=center_far_near_90s,center_cm=13.0000,near_cm=9.0000,far_cm=17.0000,segment_ms=30000
REF,1815,13.0000,hold_center
TEL,17520,10.7780,9.8884,3.1116,-76.0525,106,0.208131,2.8075,-0.0000,-1.5628
TEL,17620,11.8484,10.5617,3.3191,-106.4064,80,0.157080,-2.6496,-0.0000,-1.5499
TEL,17720,11.7568,11.0086,1.9914,-66.4064,102,0.200277,0.7841,-0.1609,-2.3544
TEL,17820,13.5161,12.6547,0.3453,-26.4064,62,0.121737,4.6433,-0.1570,-2.3350
TEL,17920,14.3895,13.6556,-0.6556,7.5936,22,0.043197,6.7945,-0.1177,-1.8680
TEL,18020,15.4737,14.8509,-1.8509,41.5936,-12,-0.023562,7.4146,-0.0883,-1.4944
TEL,18120,13.8781,13.5540,-0.5540,72.6483,-46,-0.090321,8.0615,-0.0662,-1.1955
TEL,18220,16.1559,15.4394,-2.4394,113.4850,-77,-0.151189,9.7285,-0.0497,-0.9564
TEL,18320,17.0757,16.3822,-3.3822,139.9422,-117,-0.229729,10.2161,-0.0373,-0.7651
TEL,18420,17.5093,17.1474,-4.1474,149.9597,-144,-0.282743,8.5299,-0.0279,-0.6121
TEL,18520,10.7522,15.5540,-2.5540,93.9597,-146,-0.286670,-6.3041,-0.0210,-0.4897
TEL,18620,16.4899,16.1650,-3.1650,61.8584,-89,-0.174751,-3.0654,-0.0157,-0.3917
TEL,18720,16.8960,16.5392,-3.5392,82.2116,-66,-0.129591,-1.0804,-0.0118,-0.3134
TEL,18820,16.7197,16.6943,-3.6943,88.1264,-86,-0.168861,-0.7221,-0.0088,-0.2507
TEL,18920,11.5482,15.8416,-2.8416,35.5385,-84,-0.164934,-6.4173,-0.0066,-0.2006
TEL,19020,14.3895,13.9247,-0.9247,1.5385,-28,-0.054978,-2.5265,-0.0050,-0.1605
TEL,19120,14.2152,14.2113,-1.2113,6.1308,-5,-0.009817,-1.7912,-0.0037,-0.1284
TEL,19220,13.3225,13.8841,-0.8841,-4.1395,-2,-0.003927,-2.3830,-0.0028,-0.1027
TEL,19320,12.6662,13.4562,-0.4562,-20.2020,8,0.015708,-3.4842,-0.0021,-0.0822
TEL,19420,10.6252,10.5314,2.4686,-76.1824,24,0.047124,-1.5508,-0.0020,-0.0815
TEL,19520,10.3314,10.4928,2.5072,-77.3813,78,0.153153,-1.5769,-0.0020,-0.0808
TEL,19620,9.4122,10.0416,2.9584,-94.1397,81,0.159043,-2.4941,-0.0019,-0.0801
TEL,19720,8.8438,9.5466,3.4534,-113.0691,98,0.192423,-3.6206,-0.0019,-0.0795
TEL,19820,8.1016,8.6768,4.3232,-141.2139,117,0.229729,-4.4631,-0.0019,-0.0788
TEL,19920,8.5491,8.5549,4.4451,-138.9569,139,0.272926,-3.2033,-0.0018,-0.0782
TEL,20020,9.2932,8.8112,4.1888,-123.9780,135,0.265072,-1.4694,-0.0018,-0.0775
TEL,20120,9.8302,9.1511,3.8489,-108.0883,120,0.235619,0.2888,-0.0017,-1.6171
TEL,20220,11.1508,10.0881,2.9119,-68.5753,104,0.204204,3.2362,-0.0017,-1.6037
TEL,20320,11.9102,11.0699,1.9301,-28.5753,65,0.127627,5.7903,-0.0016,-1.5905
TEL,20420,12.9503,12.2880,0.7120,11.4247,25,0.049087,6.8643,-0.0016,-1.5773
TEL,20520,13.5950,12.9760,0.0240,48.9081,-15,-0.029452,7.2722,-0.0016,-1.5643
TEL,20620,14.5228,13.9257,-0.9257,72.9670,-53,-0.104065,7.3099,-0.0012,-1.2489
TEL,20720,15.0799,14.4981,-1.4981,81.9569,-77,-0.151189,7.1861,-0.0009,-0.9991
TEL,20820,15.6264,15.1452,-2.1452,88.7602,-86,-0.168861,6.5329,-0.0007,-0.7993
TEL,20920,16.1015,15.5461,-2.5461,96.8688,-93,-0.182605,6.1557,-0.0005,-0.6394
TEL,21020,16.3771,15.9497,-2.9497,102.6939,-101,-0.198313,5.3567,-0.0004,-0.5116
TEL,21120,16.3213,16.1101,-3.1101,100.7490,-101,-0.198313,4.2556,-0.0003,-0.4092
TEL,21220,16.1015,16.1698,-3.1698,95.1060,-97,-0.190459,2.9435,-0.0002,-0.3274
TEL,21320,16.1015,16.1592,-3.1592,89.9479,-92,-0.180642,2.0417,-0.0002,-0.2619
TEL,21420,15.6264,16.0119,-3.0119,80.8833,-87,-0.170824,1.0539,-0.0001,-0.2095
TEL,21520,15.2254,15.8270,-2.8270,70.5105,-77,-0.151189,0.0006,-0.0001,-0.1676
TEL,21620,14.4781,15.2254,-2.2254,46.5908,-67,-0.131554,-1.6201,-0.0001,-0.1341
TEL,21720,13.8370,14.6284,-1.6284,12.5908,-44,-0.086394,-3.4081,-0.0000,-0.1073
TEL,21820,12.7361,13.5308,-0.5308,-21.4092,-9,-0.017671,-5.2699,-0.0000,-0.0858
TEL,21920,11.8484,12.6611,0.3389,-55.1288,25,0.049087,-6.9918,-0.0000,-0.0851
TEL,22020,10.7780,11.4589,1.5411,-81.9363,58,0.113883,-7.7302,-0.0000,-0.0844
TEL,22120,7.2261,10.2546,1.5411,-81.9363,82,0.161007,-7.7302,-0.0000,-0.0844
TEL,22220,8.7727,9.1196,3.3735,-129.5015,130,0.255254,-7.7691,-0.0000,-0.0836
TEL,22320,8.2563,8.7269,3.8804,-140.3465,140,0.274889,-7.0250,-0.0000,-0.0829
TEL,22420,8.3198,8.3569,4.2731,-148.6654,149,0.292561,-6.4304,-0.0000,-0.0822
TEL,22520,8.7727,8.4731,4.6431,-151.1671,151,0.296488,-4.6844,-0.0000,-0.0815
TEL,22620,8.7727,8.4825,4.5777,-142.7951,143,0.280780,-3.2309,-0.0000,-0.0806
TEL,22720,9.7869,8.8417,4.3813,-128.7659,129,0.253291,-1.3352,-0.0000,-0.0799
TEL,22820,10.9084,9.9373,3.5048,-90.8767,101,0.198313,1.6302,-0.0000,-0.0793
TEL,22920,8.4494,9.6840,2.6017,-52.8702,63,0.123700,4.4570,-0.0000,-0.0786
TEL,23020,8.9158,10.2861,1.4745,-12.8702,25,0.049087,9.2848,-0.0000,-0.0780
TEL,23120,12.3269,11.6486,1.9611,27.1298,-15,-0.029452,12.0090,-0.0000,-0.0773
TEL,23220,13.9610,12.3933,1.1820,47.1605,-47,-0.092284,9.7876,-0.0000,-0.0767
TEL,23320,14.7502,13.8013,-0.1230,81.1605,-74,-0.145299,12.2029,-0.0000,-0.0613
TEL,23420,15.6779,15.1057,-1.7539,96.0000,-96,-0.188496,11.5891,-0.0000,-0.0491
TEL,23520,12.5626,12.9688,-0.4503,62.0000,-70,-0.137445,-3.6541,-0.0000,-0.0392
TEL,23620,15.4737,14.6557,-1.0761,31.5249,-37,-0.072649,1.6578,-0.0000,-0.0313
TEL,23720,15.7297,15.2968,-2.0357,72.3103,-60,-0.117810,3.8987,-0.0000,-0.0251
TEL,23820,16.0473,15.6744,-2.5427,84.8473,-85,-0.166897,3.8725,-0.0000,-0.0201
TEL,23920,10.1208,14.4532,-2.8065,90.5502,-91,-0.178678,3.7096,-0.0000,-0.0160
TEL,24020,14.4781,14.2242,-1.0982,56.5502,-65,-0.127627,3.7106,-0.0000,-0.0128
TEL,24120,14.7502,14.4833,-1.3861,54.0094,-54,-0.106029,3.8070,-0.0000,-0.0103
TEL,24220,14.5678,14.5698,-1.5702,49.1176,-49,-0.096211,2.8040,-0.0000,-0.0082
TEL,24320,14.0448,14.4427,-1.5150,38.6434,-39,-0.076576,1.6118,-0.0000,-0.0066
TEL,24420,11.4608,11.8112,0.8002,-1.3566,-11,-0.021598,-9.8629,-0.0000,-0.0065
TEL,24520,11.8792,11.8789,1.1212,-41.3566,29,0.056941,-6.5625,-0.0000,-0.0065
TEL,24620,11.3179,11.7122,1.1992,-56.5013,57,0.111919,-4.9870,-0.0000,-0.0064
TEL,24720,10.5256,11.3491,1.4368,-58.2572,58,0.113883,-4.6269,-0.0000,-0.0064
TEL,24820,6.9303,10.2018,2.7982,-121.0374,85,0.166897,-9.4849,-0.0000,-0.0063
TEL,24920,8.7376,9.1481,3.5313,-141.1504,138,0.270962,-9.3931,-0.0000,-0.0063
TEL,25020,8.0113,8.4121,4.4012,-161.1159,161,0.316123,-8.4170,-0.0000,-0.0062
TEL,25120,8.4003,8.3447,4.6739,-160.6957,161,0.316123,-6.6266,-0.0000,-0.0062
TEL,25220,9.1961,8.6327,4.5014,-144.3170,145,0.284707,-4.0602,-0.0000,-0.0061
TEL,25320,7.0342,8.6327,4.5014,-144.3170,144,0.282743,-4.0602,-0.0000,-0.0061
TEL,25420,10.2368,9.1574,4.3348,-132.0750,132,0.259181,-2.3766,-0.0000,-0.0060
TEL,25520,11.2338,10.1950,3.8426,-107.1321,107,0.210094,0.4452,-0.0000,-1.5431
TEL,25620,12.5284,11.7720,2.2471,-45.0876,50,0.098175,4.3028,-0.0000,-1.5303
TEL,25720,13.4770,12.7115,1.2280,-5.0876,5,0.009817,6.6269,-0.0000,-1.5177
TEL,25820,12.8782,12.0331,1.7169,-45.0876,45,0.088357,-5.4690,-0.0000,-1.5051
TEL,25920,14.4337,13.4842,0.9669,-20.0352,20,0.039270,-0.0946,-0.0774,-1.8919
TEL,26020,15.8343,15.1410,-1.1475,13.9648,-14,-0.027489,4.6703,-0.0580,-1.5135
TEL,26120,16.5468,15.9330,-2.1410,69.9648,-67,-0.131554,6.7817,-0.0434,-1.2084
TEL,26220,13.7554,14.0966,-3.1952,115.8241,-118,-0.231692,6.7168,-0.0326,-0.9667
TEL,26320,15.8343,15.0277,-1.0966,81.8241,-82,-0.161007,1.9281,-0.0244,-0.7734
TEL,26420,17.2591,16.8788,-3.0504,123.3764,-123,-0.241510,8.6825,-0.0183,-0.6187
TEL,26520,17.3833,17.1274,-3.8788,141.7280,-142,-0.278816,8.2302,-0.0137,-0.4950
TEL,26620,11.5189,16.1583,-4.1297,135.2641,-135,-0.265072,5.8958,-0.0103,-0.3960
TEL,26720,15.4737,14.8561,-3.1583,79.2641,-82,-0.161007,-2.7376,-0.0077,-0.3168
TEL,26820,15.1766,15.0586,-1.9471,45.2641,-45,-0.088357,-1.3060,-0.0058,-0.2534
TEL,26920,14.9370,15.0736,-2.0586,47.9473,-48,-0.094248,-0.6019,-0.0043,-0.2027
TEL,27020,14.0027,14.5588,-1.8329,13.9473,-14,-0.027489,-2.1495,-0.0033,-0.1622
TEL,27120,8.8259,13.0035,-1.5588,4.8954,-5,-0.009817,-2.6839,-0.0024,-0.1297
TEL,27220,11.3747,11.6471,0.7539,-35.1046,35,0.068722,-7.3276,-0.0024,-0.1287
TEL,27320,10.9881,11.3540,1.3529,-70.2556,70,0.137445,-6.5391,-0.0023,-0.1276
TEL,27420,9.8959,10.6179,1.8392,-75.5953,76,0.149226,-6.0514,-0.0023,-0.1266
TEL,27520,9.1769,9.9422,2.3821,-95.4372,95,0.186532,-6.3578,-0.0022,-0.1255
