BALL_BEAM_BOOT
HELP,keys
STATE,SAFE_DISABLED
SENSORS,angle=bad,pos=bad,m=n
MEAS,theta_deg=0.0000,x_cm=0.0000,x_filt_cm=0.0000
AGE,angle_ms=0,pos_ms=0,miss=0
FAULTS,bits=0
CAL,zero_calibrated=yes,limits_calibrated=yes,sign_calibrated=yes
SONAR_CFG,s=-1,u=1
ACT_CFG,t=21.4453,v=1,e=0.000
TEL,enabled=1
FAULT_INFO,bits=0
FAULT_INFO,none
TEL,350,SAFE_DISABLED,0.0000,0.0000,0.0000,0.0000,0.00,0,0.0000,0,0,0,0.0000,0.0000,0,1.3184,21.4453,idle,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
TEL,450,SAFE_DISABLED,-13.8230,-13.9671,0.0000,0.0000,0.00,0,0.0000,32,1,0,0.0000,0.0000,0,1.4062,21.4453,idle,-13.8230,-13.9671,-13.8230,-13.9671,-13.9671,0.4000
TEL,550,SAFE_DISABLED,-13.6172,-13.8410,0.0000,0.0000,0.00,0,0.0000,12,1,0,0.0000,0.0000,0,1.4062,21.4453,idle,-13.6172,-13.8410,-13.6172,-13.8410,-13.8410,0.4000
TEL,650,SAFE_DISABLED,-13.6172,-13.7269,0.0000,0.0000,0.00,0,0.0000,31,1,0,0.0000,0.0000,0,1.4062,21.4453,idle,-13.6172,-13.7269,-13.6172,-13.7269,-13.7269,0.4000
TEL,750,SAFE_DISABLED,-13.6172,-13.6710,0.0000,0.0000,0.00,0,0.0000,34,1,0,0.0000,0.0000,0,1.4062,21.4453,idle,-13.6172,-13.6710,-13.6172,-13.6710,-13.6710,0.4000
TEL,850,SAFE_DISABLED,-13.6172,-13.6112,0.0000,0.0000,0.00,0,0.0000,12,1,0,0.0000,0.0000,0,1.4062,21.4453,idle,-13.6172,-13.6112,-13.6172,-13.6112,-13.6112,0.4000
TEL,950,SAFE_DISABLED,-13.6172,-13.6143,0.0000,0.0000,0.00,0,0.0000,31,1,0,0.0000,0.0000,0,1.4062,21.4453,idle,-13.6172,-13.6143,-13.6172,-13.6143,-13.6143,0.4000
TEL,1050,SAFE_DISABLED,-13.6172,-13.6158,0.0000,0.0000,0.00,0,0.0000,35,1,0,0.0000,0.0000,0,1.4062,21.4453,idle,-13.6172,-13.6158,-13.6172,-13.6158,-13.6158,0.4000
TEL,1150,SAFE_DISABLED,-13.6172,-13.6167,0.0000,0.0000,0.00,0,0.0000,14,1,0,0.0000,0.0000,0,1.4062,21.4453,idle,-13.6172,-13.6167,-13.6172,-13.6167,-13.6167,0.4000
TEL,1250,SAFE_DISABLED,-13.6172,-13.6170,0.0000,0.0000,0.00,0,0.0000,32,1,0,0.0000,0.0000,0,1.4062,21.4453,idle,-13.6172,-13.6170,-13.6172,-13.6170,-13.6170,0.4000
TEL,1350,SAFE_DISABLED,-13.6172,-13.6171,0.0000,0.0000,0.00,0,0.0000,34,1,0,0.0000,0.0000,0,1.4062,21.4453,idle,-13.6172,-13.6171,-13.6172,-13.6171,-13.6171,0.4000
TEL,1451,SAFE_DISABLED,-14.0288,-13.7407,0.0000,0.0000,0.00,0,0.0000,14,1,0,0.0000,0.0000,0,1.4062,21.4453,idle,-14.0288,-13.7407,-14.0288,-13.7407,-13.7407,0.4000
TEL,1551,SAFE_DISABLED,-14.0288,-13.8877,0.0000,0.0000,0.00,0,0.0000,32,1,0,0.0000,0.0000,0,1.4062,21.4453,idle,-14.0288,-13.8877,-14.0288,-13.8877,-13.8877,0.4000
TEL,1651,SAFE_DISABLED,-14.0288,-13.9804,0.0000,0.0000,0.00,0,0.0000,12,1,0,0.0000,0.0000,0,1.4062,21.4453,idle,-14.0288,-13.9804,-14.0288,-13.9804,-13.9804,0.4000
TEL,1751,SAFE_DISABLED,-14.0288,-14.0051,0.0000,0.0000,0.00,0,0.0000,31,1,0,0.0000,0.0000,0,1.3184,21.4453,idle,-14.0288,-14.0051,-14.0288,-14.0051,-14.0051,0.4000
TEL,1851,SAFE_DISABLED,-13.6172,-13.8937,0.0000,0.0000,0.00,0,0.0000,32,1,0,0.0000,0.0000,0,1.4062,21.4453,idle,-13.6172,-13.8937,-13.6172,-13.8937,-13.8937,0.4000
TEL,1951,SAFE_DISABLED,-13.6172,-13.7121,0.0000,0.0000,0.00,0,0.0000,12,1,0,0.0000,0.0000,0,1.4062,21.4453,idle,-13.6172,-13.7121,-13.6172,-13.7121,-13.7121,0.4000
TEL,2051,SAFE_DISABLED,-13.6172,-13.6637,0.0000,0.0000,0.00,0,0.0000,31,1,0,0.0000,0.0000,0,1.4062,21.4453,idle,-13.6172,-13.6637,-13.6172,-13.6637,-13.6637,0.4000
TEL,2151,SAFE_DISABLED,-13.6172,-13.6400,0.0000,0.0000,0.00,0,0.0000,32,1,0,0.0000,0.0000,0,1.4062,21.4453,idle,-13.6172,-13.6400,-13.6172,-13.6400,-13.6400,0.4000
TEL,2251,SAFE_DISABLED,-13.6172,-13.6251,0.0000,0.0000,0.00,0,0.0000,12,1,0,0.0000,0.0000,0,1.3184,21.4453,idle,-13.6172,-13.6251,-13.6172,-13.6251,-13.6251,0.4000
