capture_index,point_direction,point_number,label,sample_index,captured_at_iso,raw_adc,voltage_v,distance_cm,valid_sample
1,out,1,out_p01,7,2026-03-13T15:05:51,251,1.2260,23.6000,1
1,out,1,out_p01,8,2026-03-13T15:05:51,247,1.2060,24.1000,1
1,out,1,out_p01,9,2026-03-13T15:05:51,247,1.2060,24.1000,1
1,out,1,out_p01,10,2026-03-13T15:05:51,251,1.2260,23.6000,1
1,out,1,out_p01,11,2026-03-13T15:05:51,331,1.6160,17.1000,1
1,out,1,out_p01,12,2026-03-13T15:05:51,289,1.4110,20.0000,1
1,out,1,out_p01,13,2026-03-13T15:05:51,267,1.3040,22.0000,1
1,out,1,out_p01,14,2026-03-13T15:05:51,258,1.2600,22.9000,1
1,out,1,out_p01,15,2026-03-13T15:05:51,254,1.2400,23.3000,1
1,out,1,out_p01,16,2026-03-13T15:05:51,248,1.2110,24.0000,1
1,out,1,out_p01,17,2026-03-13T15:05:51,249,1.2160,23.8000,1
1,out,1,out_p01,18,2026-03-13T15:05:51,319,1.5580,17.8000,1
1,out,1,out_p01,19,2026-03-13T15:05:51,265,1.2940,22.2000,1
1,out,1,out_p01,20,2026-03-13T15:05:51,255,1.2450,23.2000,1
1,out,1,out_p01,21,2026-03-13T15:05:51,251,1.2260,23.6000,1
1,out,1,out_p01,22,2026-03-13T15:05:51,253,1.2350,23.4000,1
1,out,1,out_p01,23,2026-03-13T15:05:51,248,1.2110,24.0000,1
1,out,1,out_p01,24,2026-03-13T15:05:51,365,1.7820,15.2000,1
2,out,2,out_p02,0,2026-03-13T15:05:57,368,1.7970,15.1000,1
2,out,2,out_p02,1,2026-03-13T15:05:57,281,1.3720,20.7000,1
2,out,2,out_p02,2,2026-03-13T15:05:57,259,1.2650,22.8000,1
2,out,2,out_p02,3,2026-03-13T15:05:57,252,1.2300,23.5000,1
2,out,2,out_p02,4,2026-03-13T15:05:57,249,1.2160,23.8000,1
2,out,2,out_p02,5,2026-03-13T15:05:57,252,1.2300,23.5000,1
2,out,2,out_p02,6,2026-03-13T15:05:57,340,1.6600,16.5000,1
2,out,2,out_p02,7,2026-03-13T15:05:57,287,1.4010,20.2000,1
2,out,2,out_p02,8,2026-03-13T15:05:57,260,1.2700,22.7000,1
2,out,2,out_p02,9,2026-03-13T15:05:57,257,1.2550,23.0000,1
2,out,2,out_p02,10,2026-03-13T15:05:57,250,1.2210,23.7000,1
2,out,2,out_p02,11,2026-03-13T15:05:57,252,1.2300,23.5000,1
2,out,2,out_p02,12,2026-03-13T15:05:57,245,1.1960,24.3000,1
2,out,2,out_p02,13,2026-03-13T15:05:57,393,1.9190,14.0000,1
2,out,2,out_p02,14,2026-03-13T15:05:57,271,1.3230,21.6000,1
2,out,2,out_p02,15,2026-03-13T15:05:57,255,1.2450,23.2000,1
2,out,2,out_p02,16,2026-03-13T15:05:57,250,1.2210,23.7000,1
2,out,2,out_p02,17,2026-03-13T15:05:57,253,1.2350,23.4000,1
2,out,2,out_p02,18,2026-03-13T15:05:57,247,1.2060,24.1000,1
2,out,2,out_p02,19,2026-03-13T15:05:57,364,1.7770,15.3000,1
2,out,2,out_p02,20,2026-03-13T15:05:57,274,1.3380,21.3000,1
2,out,2,out_p02,21,2026-03-13T15:05:57,257,1.2550,23.0000,1
2,out,2,out_p02,22,2026-03-13T15:05:57,251,1.2260,23.6000,1
2,out,2,out_p02,23,2026-03-13T15:05:57,249,1.2160,23.8000,1
2,out,2,out_p02,24,2026-03-13T15:05:57,248,1.2110,24.0000,1
3,out,3,out_p03,0,2026-03-13T15:06:03,284,1.3870,20.4000,1
3,out,3,out_p03,1,2026-03-13T15:06:03,260,1.2700,22.7000,1
3,out,3,out_p03,2,2026-03-13T15:06:03,253,1.2350,23.4000,1
3,out,3,out_p03,3,2026-03-13T15:06:03,250,1.2210,23.7000,1
3,out,3,out_p03,4,2026-03-13T15:06:03,248,1.2110,24.0000,1
3,out,3,out_p03,5,2026-03-13T15:06:03,245,1.1960,24.3000,1
3,out,3,out_p03,6,2026-03-13T15:06:03,395,1.9290,13.9000,1
3,out,3,out_p03,7,2026-03-13T15:06:03,263,1.2840,22.4000,1
3,out,3,out_p03,8,2026-03-13T15:06:03,254,1.2400,23.3000,1
3,out,3,out_p03,9,2026-03-13T15:06:03,250,1.2210,23.7000,1
3,out,3,out_p03,10,2026-03-13T15:06:03,248,1.2110,24.0000,1
3,out,3,out_p03,11,2026-03-13T15:06:03,247,1.2060,24.1000,1
3,out,3,out_p03,12,2026-03-13T15:06:03,379,1.8510,14.6000,1
3,out,3,out_p03,13,2026-03-13T15:06:03,270,1.3180,21.7000,1
3,out,3,out_p03,14,2026-03-13T15:06:03,256,1.2500,23.1000,1
3,out,3,out_p03,15,2026-03-13T15:06:03,251,1.2260,23.6000,1
3,out,3,out_p03,16,2026-03-13T15:06:03,249,1.2160,23.8000,1
3,out,3,out_p03,17,2026-03-13T15:06:03,248,1.2110,24.0000,1
3,out,3,out_p03,18,2026-03-13T15:06:03,338,1.6500,16.7000,1
3,out,3,out_p03,19,2026-03-13T15:06:03,283,1.3820,20.5000,1
3,out,3,out_p03,20,2026-03-13T15:06:03,264,1.2890,22.3000,1
3,out,3,out_p03,21,2026-03-13T15:06:03,257,1.2550,23.0000,1
3,out,3,out_p03,22,2026-03-13T15:06:03,250,1.2210,23.7000,1
3,out,3,out_p03,23,2026-03-13T15:06:03,248,1.2110,24.0000,1
3,out,3,out_p03,24,2026-03-13T15:06:03,242,1.1820,24.7000,1
4,out,4,out_p04,0,2026-03-13T15:06:09,328,1.6020,17.3000,1
4,out,4,out_p04,1,2026-03-13T15:06:09,289,1.4110,20.0000,1
4,out,4,out_p04,2,2026-03-13T15:06:09,266,1.2990,22.1000,1
4,out,4,out_p04,3,2026-03-13T15:06:09,253,1.2350,23.4000,1
4,out,4,out_p04,4,2026-03-13T15:06:09,254,1.2400,23.3000,1
4,out,4,out_p04,5,2026-03-13T15:06:09,248,1.2110,24.0000,1
4,out,4,out_p04,6,2026-03-13T15:06:09,245,1.1960,24.3000,1
4,out,4,out_p04,7,2026-03-13T15:06:09,386,1.8850,14.3000,1
4,out,4,out_p04,8,2026-03-13T15:06:09,268,1.3090,21.9000,1
4,out,4,out_p04,9,2026-03-13T15:06:09,259,1.2650,22.8000,1
4,out,4,out_p04,10,2026-03-13T15:06:09,251,1.2260,23.6000,1
4,out,4,out_p04,11,2026-03-13T15:06:09,249,1.2160,23.8000,1
4,out,4,out_p04,12,2026-03-13T15:06:09,248,1.2110,24.0000,1
4,out,4,out_p04,13,2026-03-13T15:06:09,379,1.8510,14.6000,1
4,out,4,out_p04,14,2026-03-13T15:06:09,269,1.3130,21.8000,1
4,out,4,out_p04,15,2026-03-13T15:06:09,260,1.2700,22.7000,1
4,out,4,out_p04,16,2026-03-13T15:06:09,251,1.2260,23.6000,1
4,out,4,out_p04,17,2026-03-13T15:06:09,253,1.2350,23.4000,1
4,out,4,out_p04,18,2026-03-13T15:06:09,248,1.2110,24.0000,1
4,out,4,out_p04,19,2026-03-13T15:06:09,355,1.7330,15.7000,1
4,out,4,out_p04,20,2026-03-13T15:06:09,279,1.3620,20.9000,1
4,out,4,out_p04,21,2026-03-13T15:06:09,261,1.2740,22.6000,1
4,out,4,out_p04,22,2026-03-13T15:06:09,253,1.2350,23.4000,1
4,out,4,out_p04,23,2026-03-13T15:06:09,250,1.2210,23.7000,1
4,out,4,out_p04,24,2026-03-13T15:06:09,253,1.2350,23.4000,1
5,out,5,out_p05,0,2026-03-13T15:06:15,247,1.2060,24.1000,1
5,out,5,out_p05,1,2026-03-13T15:06:15,247,1.2060,24.1000,1
5,out,5,out_p05,2,2026-03-13T15:06:15,251,1.2260,23.6000,1
5,out,5,out_p05,3,2026-03-13T15:06:15,247,1.2060,24.1000,1
5,out,5,out_p05,4,2026-03-13T15:06:15,247,1.2060,24.1000,1
5,out,5,out_p05,5,2026-03-13T15:06:15,247,1.2060,24.1000,1
5,out,5,out_p05,6,2026-03-13T15:06:15,247,1.2060,24.1000,1
5,out,5,out_p05,7,2026-03-13T15:06:15,247,1.2060,24.1000,1
5,out,5,out_p05,8,2026-03-13T15:06:15,247,1.2060,24.1000,1
5,out,5,out_p05,9,2026-03-13T15:06:15,247,1.2060,24.1000,1
5,out,5,out_p05,10,2026-03-13T15:06:15,246,1.2010,24.2000,1
5,out,5,out_p05,11,2026-03-13T15:06:15,247,1.2060,24.1000,1
5,out,5,out_p05,12,2026-03-13T15:06:15,251,1.2260,23.6000,1
5,out,5,out_p05,13,2026-03-13T15:06:15,247,1.2060,24.1000,1
5,out,5,out_p05,14,2026-03-13T15:06:15,247,1.2060,24.1000,1
5,out,5,out_p05,15,2026-03-13T15:06:15,247,1.2060,24.1000,1
5,out,5,out_p05,16,2026-03-13T15:06:15,251,1.2260,23.6000,1
5,out,5,out_p05,17,2026-03-13T15:06:15,253,1.2350,23.4000,1
5,out,5,out_p05,18,2026-03-13T15:06:15,248,1.2110,24.0000,1
5,out,5,out_p05,19,2026-03-13T15:06:15,352,1.7190,15.9000,1
5,out,5,out_p05,20,2026-03-13T15:06:15,283,1.3820,20.5000,1
5,out,5,out_p05,21,2026-03-13T15:06:15,259,1.2650,22.8000,1
5,out,5,out_p05,22,2026-03-13T15:06:15,253,1.2350,23.4000,1
5,out,5,out_p05,23,2026-03-13T15:06:15,249,1.2160,23.8000,1
5,out,5,out_p05,24,2026-03-13T15:06:15,248,1.2110,24.0000,1
6,out,6,out_p06,0,2026-03-13T15:06:22,285,1.3920,20.4000,1
6,out,6,out_p06,1,2026-03-13T15:06:22,259,1.2650,22.8000,1
6,out,6,out_p06,2,2026-03-13T15:06:22,253,1.2350,23.4000,1
6,out,6,out_p06,3,2026-03-13T15:06:22,249,1.2160,23.8000,1
6,out,6,out_p06,4,2026-03-13T15:06:22,252,1.2300,23.5000,1
6,out,6,out_p06,5,2026-03-13T15:06:22,324,1.5820,17.5000,1
6,out,6,out_p06,6,2026-03-13T15:06:22,287,1.4010,20.2000,1
6,out,6,out_p06,7,2026-03-13T15:06:22,261,1.2740,22.6000,1
6,out,6,out_p06,8,2026-03-13T15:06:22,253,1.2350,23.4000,1
6,out,6,out_p06,9,2026-03-13T15:06:22,250,1.2210,23.7000,1
6,out,6,out_p06,10,2026-03-13T15:06:22,248,1.2110,24.0000,1
6,out,6,out_p06,11,2026-03-13T15:06:22,244,1.1910,24.4000,1
6,out,6,out_p06,12,2026-03-13T15:06:22,391,1.9090,14.0000,1
6,out,6,out_p06,13,2026-03-13T15:06:22,265,1.2940,22.2000,1
6,out,6,out_p06,14,2026-03-13T15:06:22,255,1.2450,23.2000,1
6,out,6,out_p06,15,2026-03-13T15:06:22,250,1.2210,23.7000,1
6,out,6,out_p06,16,2026-03-13T15:06:22,249,1.2160,23.8000,1
6,out,6,out_p06,17,2026-03-13T15:06:22,247,1.2060,24.1000,1
6,out,6,out_p06,18,2026-03-13T15:06:22,379,1.8510,14.6000,1
6,out,6,out_p06,19,2026-03-13T15:06:22,267,1.3040,22.0000,1
6,out,6,out_p06,20,2026-03-13T15:06:22,259,1.2650,22.8000,1
6,out,6,out_p06,21,2026-03-13T15:06:22,255,1.2450,23.2000,1
6,out,6,out_p06,22,2026-03-13T15:06:22,248,1.2110,24.0000,1
6,out,6,out_p06,23,2026-03-13T15:06:22,248,1.2110,24.0000,1
6,out,6,out_p06,24,2026-03-13T15:06:22,374,1.8260,14.8000,1
7,out,7,out_p07,0,2026-03-13T15:06:40,311,1.5190,18.4000,1
7,out,7,out_p07,1,2026-03-13T15:06:40,265,1.2940,22.2000,1
7,out,7,out_p07,2,2026-03-13T15:06:40,254,1.2400,23.3000,1
7,out,7,out_p07,3,2026-03-13T15:06:40,250,1.2210,23.7000,1
7,out,7,out_p07,4,2026-03-13T15:06:40,248,1.2110,24.0000,1
7,out,7,out_p07,5,2026-03-13T15:06:40,392,1.9140,14.0000,1
7,out,7,out_p07,6,2026-03-13T15:06:40,288,1.4060,20.1000,1
7,out,7,out_p07,7,2026-03-13T15:06:40,274,1.3380,21.3000,1
7,out,7,out_p07,8,2026-03-13T15:06:40,268,1.3090,21.9000,1
7,out,7,out_p07,9,2026-03-13T15:06:40,266,1.2990,22.1000,1
7,out,7,out_p07,10,2026-03-13T15:06:40,264,1.2890,22.3000,1
7,out,7,out_p07,11,2026-03-13T15:06:40,360,1.7580,15.5000,1
7,out,7,out_p07,12,2026-03-13T15:06:40,297,1.4500,19.4000,1
7,out,7,out_p07,13,2026-03-13T15:06:40,276,1.3480,21.1000,1
7,out,7,out_p07,14,2026-03-13T15:06:40,270,1.3180,21.7000,1
7,out,7,out_p07,15,2026-03-13T15:06:40,266,1.2990,22.1000,1
7,out,7,out_p07,16,2026-03-13T15:06:40,265,1.2940,22.2000,1
7,out,7,out_p07,17,2026-03-13T15:06:40,260,1.2700,22.7000,1
7,out,7,out_p07,18,2026-03-13T15:06:40,302,1.4750,19.0000,1
7,out,7,out_p07,19,2026-03-13T15:06:40,277,1.3530,21.0000,1
7,out,7,out_p07,20,2026-03-13T15:06:40,270,1.3180,21.7000,1
7,out,7,out_p07,21,2026-03-13T15:06:40,266,1.2990,22.1000,1
7,out,7,out_p07,22,2026-03-13T15:06:40,265,1.2940,22.2000,1
7,out,7,out_p07,23,2026-03-13T15:06:40,261,1.2740,22.6000,1
7,out,7,out_p07,24,2026-03-13T15:06:40,321,1.5670,17.7000,1
8,out,8,out_p08,0,2026-03-13T15:06:51,321,1.5670,17.7000,1
8,out,8,out_p08,1,2026-03-13T15:06:51,304,1.4840,18.9000,1
8,out,8,out_p08,2,2026-03-13T15:06:51,301,1.4700,19.1000,1
8,out,8,out_p08,3,2026-03-13T15:06:51,297,1.4500,19.4000,1
8,out,8,out_p08,4,2026-03-13T15:06:51,296,1.4450,19.5000,1
8,out,8,out_p08,5,2026-03-13T15:06:51,292,1.4260,19.8000,1
8,out,8,out_p08,6,2026-03-13T15:06:51,343,1.6750,16.4000,1
8,out,8,out_p08,7,2026-03-13T15:06:51,304,1.4840,18.9000,1
8,out,8,out_p08,8,2026-03-13T15:06:51,297,1.4500,19.4000,1
8,out,8,out_p08,9,2026-03-13T15:06:51,294,1.4360,19.6000,1
8,out,8,out_p08,10,2026-03-13T15:06:51,292,1.4260,19.8000,1
8,out,8,out_p08,11,2026-03-13T15:06:51,289,1.4110,20.0000,1
8,out,8,out_p08,12,2026-03-13T15:06:51,351,1.7140,15.9000,1
8,out,8,out_p08,13,2026-03-13T15:06:51,308,1.5040,18.6000,1
8,out,8,out_p08,14,2026-03-13T15:06:51,299,1.4600,19.2000,1
8,out,8,out_p08,15,2026-03-13T15:06:51,299,1.4600,19.2000,1
8,out,8,out_p08,16,2026-03-13T15:06:51,297,1.4500,19.4000,1
8,out,8,out_p08,17,2026-03-13T15:06:51,296,1.4450,19.5000,1
8,out,8,out_p08,18,2026-03-13T15:06:51,429,2.0950,12.6000,1
8,out,8,out_p08,19,2026-03-13T15:06:51,314,1.5330,18.2000,1
8,out,8,out_p08,20,2026-03-13T15:06:51,301,1.4700,19.1000,1
8,out,8,out_p08,21,2026-03-13T15:06:51,295,1.4400,19.5000,1
8,out,8,out_p08,22,2026-03-13T15:06:51,293,1.4310,19.7000,1
8,out,8,out_p08,23,2026-03-13T15:06:51,292,1.4260,19.8000,1
8,out,8,out_p08,24,2026-03-13T15:06:51,417,2.0360,13.0000,1
9,out,9,out_p09,0,2026-03-13T15:07:07,310,1.5140,18.4000,1
9,out,9,out_p09,1,2026-03-13T15:07:07,299,1.4600,19.2000,1
9,out,9,out_p09,2,2026-03-13T15:07:07,295,1.4400,19.5000,1
9,out,9,out_p09,3,2026-03-13T15:07:07,293,1.4310,19.7000,1
9,out,9,out_p09,4,2026-03-13T15:07:07,315,1.5380,18.1000,1
9,out,9,out_p09,5,2026-03-13T15:07:07,315,1.5380,18.1000,1
9,out,9,out_p09,6,2026-03-13T15:07:07,315,1.5380,18.1000,1
9,out,9,out_p09,7,2026-03-13T15:07:07,315,1.5380,18.1000,1
9,out,9,out_p09,8,2026-03-13T15:07:07,315,1.5380,18.1000,1
9,out,9,out_p09,9,2026-03-13T15:07:07,316,1.5430,18.0000,1
9,out,9,out_p09,10,2026-03-13T15:07:07,315,1.5380,18.1000,1
9,out,9,out_p09,11,2026-03-13T15:07:07,315,1.5380,18.1000,1
9,out,9,out_p09,12,2026-03-13T15:07:07,315,1.5380,18.1000,1
9,out,9,out_p09,13,2026-03-13T15:07:07,315,1.5380,18.1000,1
9,out,9,out_p09,14,2026-03-13T15:07:07,315,1.5380,18.1000,1
9,out,9,out_p09,15,2026-03-13T15:07:07,315,1.5380,18.1000,1
9,out,9,out_p09,16,2026-03-13T15:07:07,315,1.5380,18.1000,1
9,out,9,out_p09,17,2026-03-13T15:07:07,315,1.5380,18.1000,1
9,out,9,out_p09,18,2026-03-13T15:07:07,316,1.5430,18.0000,1
9,out,9,out_p09,19,2026-03-13T15:07:07,313,1.5280,18.2000,1
9,out,9,out_p09,20,2026-03-13T15:07:07,371,1.8120,14.9000,1
9,out,9,out_p09,21,2026-03-13T15:07:07,332,1.6210,17.0000,1
9,out,9,out_p09,22,2026-03-13T15:07:07,323,1.5770,17.6000,1
9,out,9,out_p09,23,2026-03-13T15:07:07,319,1.5580,17.8000,1
9,out,9,out_p09,24,2026-03-13T15:07:07,317,1.5480,18.0000,1
10,ret,9,ret_p09,0,2026-03-13T15:07:31,382,1.8650,14.4000,1
10,ret,9,ret_p09,1,2026-03-13T15:07:31,362,1.7680,15.4000,1
10,ret,9,ret_p09,2,2026-03-13T15:07:31,359,1.7530,15.5000,1
10,ret,9,ret_p09,3,2026-03-13T15:07:31,360,1.7580,15.5000,1
10,ret,9,ret_p09,4,2026-03-13T15:07:31,358,1.7480,15.6000,1
10,ret,9,ret_p09,5,2026-03-13T15:07:31,438,2.1390,12.3000,1
10,ret,9,ret_p09,6,2026-03-13T15:07:31,417,2.0360,13.0000,1
10,ret,9,ret_p09,7,2026-03-13T15:07:31,381,1.8600,14.5000,1
10,ret,9,ret_p09,8,2026-03-13T15:07:31,372,1.8160,14.9000,1
10,ret,9,ret_p09,9,2026-03-13T15:07:31,368,1.7970,15.1000,1
10,ret,9,ret_p09,10,2026-03-13T15:07:31,367,1.7920,15.1000,1
10,ret,9,ret_p09,11,2026-03-13T15:07:31,364,1.7770,15.3000,1
10,ret,9,ret_p09,12,2026-03-13T15:07:31,510,2.4900,10.3000,1
10,ret,9,ret_p09,13,2026-03-13T15:07:31,387,1.8900,14.2000,1
10,ret,9,ret_p09,14,2026-03-13T15:07:31,374,1.8260,14.8000,1
10,ret,9,ret_p09,15,2026-03-13T15:07:31,365,1.7820,15.2000,1
10,ret,9,ret_p09,16,2026-03-13T15:07:31,363,1.7720,15.3000,1
10,ret,9,ret_p09,17,2026-03-13T15:07:31,362,1.7680,15.4000,1
10,ret,9,ret_p09,18,2026-03-13T15:07:31,490,2.3930,10.8000,1
10,ret,9,ret_p09,19,2026-03-13T15:07:31,386,1.8850,14.3000,1
10,ret,9,ret_p09,20,2026-03-13T15:07:31,371,1.8120,14.9000,1
10,ret,9,ret_p09,21,2026-03-13T15:07:31,365,1.7820,15.2000,1
10,ret,9,ret_p09,22,2026-03-13T15:07:31,363,1.7720,15.3000,1
10,ret,9,ret_p09,23,2026-03-13T15:07:31,361,1.7630,15.4000,1
10,ret,9,ret_p09,24,2026-03-13T15:07:31,481,2.3490,11.0000,1
11,ret,8,ret_p08,0,2026-03-13T15:07:41,499,2.4370,10.6000,1
11,ret,8,ret_p08,1,2026-03-13T15:07:41,371,1.8120,14.9000,1
11,ret,8,ret_p08,2,2026-03-13T15:07:41,417,2.0360,13.0000,1
11,ret,8,ret_p08,3,2026-03-13T15:07:41,563,2.7490,9.2000,0
11,ret,8,ret_p08,4,2026-03-13T15:07:41,437,2.1340,12.3000,1
11,ret,8,ret_p08,5,2026-03-13T15:07:41,426,2.0800,12.7000,1
11,ret,8,ret_p08,6,2026-03-13T15:07:41,422,2.0610,12.8000,1
11,ret,8,ret_p08,7,2026-03-13T15:07:41,419,2.0460,13.0000,1
11,ret,8,ret_p08,8,2026-03-13T15:07:41,417,2.0360,13.0000,1
11,ret,8,ret_p08,9,2026-03-13T15:07:41,557,2.7200,9.3000,0
11,ret,8,ret_p08,10,2026-03-13T15:07:41,439,2.1440,12.3000,1
11,ret,8,ret_p08,11,2026-03-13T15:07:41,427,2.0850,12.7000,1
11,ret,8,ret_p08,12,2026-03-13T15:07:41,422,2.0610,12.8000,1
11,ret,8,ret_p08,13,2026-03-13T15:07:41,419,2.0460,13.0000,1
11,ret,8,ret_p08,14,2026-03-13T15:07:41,418,2.0410,13.0000,1
11,ret,8,ret_p08,15,2026-03-13T15:07:41,543,2.6510,9.6000,0
11,ret,8,ret_p08,16,2026-03-13T15:07:41,448,2.1870,12.0000,1
11,ret,8,ret_p08,17,2026-03-13T15:07:41,429,2.0950,12.6000,1
11,ret,8,ret_p08,18,2026-03-13T15:07:41,423,2.0650,12.8000,1
11,ret,8,ret_p08,19,2026-03-13T15:07:41,420,2.0510,12.9000,1
11,ret,8,ret_p08,20,2026-03-13T15:07:41,419,2.0460,13.0000,1
11,ret,8,ret_p08,21,2026-03-13T15:07:41,516,2.5200,10.1000,1
11,ret,8,ret_p08,22,2026-03-13T15:07:41,455,2.2220,11.8000,1
11,ret,8,ret_p08,23,2026-03-13T15:07:41,430,2.1000,12.6000,1
11,ret,8,ret_p08,24,2026-03-13T15:07:41,423,2.0650,12.8000,1
12,ret,7,ret_p07,0,2026-03-13T15:07:53,425,2.0750,12.7000,1
12,ret,7,ret_p07,1,2026-03-13T15:07:53,433,2.1140,12.5000,1
12,ret,7,ret_p07,2,2026-03-13T15:07:53,437,2.1340,12.3000,1
12,ret,7,ret_p07,3,2026-03-13T15:07:53,445,2.1730,12.1000,1
12,ret,7,ret_p07,4,2026-03-13T15:07:53,449,2.1920,11.9000,1
12,ret,7,ret_p07,5,2026-03-13T15:07:53,453,2.2120,11.8000,1
12,ret,7,ret_p07,6,2026-03-13T15:07:53,457,2.2310,11.7000,1
12,ret,7,ret_p07,7,2026-03-13T15:07:53,460,2.2460,11.6000,1
12,ret,7,ret_p07,8,2026-03-13T15:07:53,464,2.2660,11.5000,1
12,ret,7,ret_p07,9,2026-03-13T15:07:53,468,2.2850,11.4000,1
12,ret,7,ret_p07,10,2026-03-13T15:07:53,472,2.3050,11.3000,1
12,ret,7,ret_p07,11,2026-03-13T15:07:53,472,2.3050,11.3000,1
12,ret,7,ret_p07,12,2026-03-13T15:07:53,472,2.3050,11.3000,1
12,ret,7,ret_p07,13,2026-03-13T15:07:53,476,2.3240,11.2000,1
12,ret,7,ret_p07,14,2026-03-13T15:07:53,476,2.3240,11.2000,1
12,ret,7,ret_p07,15,2026-03-13T15:07:53,481,2.3490,11.0000,1
12,ret,7,ret_p07,16,2026-03-13T15:07:53,481,2.3490,11.0000,1
12,ret,7,ret_p07,17,2026-03-13T15:07:53,481,2.3490,11.0000,1
12,ret,7,ret_p07,18,2026-03-13T15:07:53,485,2.3680,10.9000,1
12,ret,7,ret_p07,19,2026-03-13T15:07:53,485,2.3680,10.9000,1
12,ret,7,ret_p07,20,2026-03-13T15:07:53,489,2.3880,10.8000,1
12,ret,7,ret_p07,21,2026-03-13T15:07:53,489,2.3880,10.8000,1
12,ret,7,ret_p07,22,2026-03-13T15:07:53,627,3.0620,8.1000,0
12,ret,7,ret_p07,23,2026-03-13T15:07:53,513,2.5050,10.2000,1
12,ret,7,ret_p07,24,2026-03-13T15:07:53,499,2.4370,10.6000,1
13,ret,6,ret_p06,0,2026-03-13T15:08:11,478,2.3340,11.1000,1
13,ret,6,ret_p06,1,2026-03-13T15:08:11,477,2.3290,11.1000,1
13,ret,6,ret_p06,2,2026-03-13T15:08:11,596,2.9100,8.6000,0
13,ret,6,ret_p06,3,2026-03-13T15:08:11,593,2.8960,8.6000,0
13,ret,6,ret_p06,4,2026-03-13T15:08:11,591,2.8860,8.7000,0
13,ret,6,ret_p06,5,2026-03-13T15:08:11,689,3.3640,7.2000,0
13,ret,6,ret_p06,6,2026-03-13T15:08:11,636,3.1050,7.9000,0
13,ret,6,ret_p06,7,2026-03-13T15:08:11,607,2.9640,8.4000,0
13,ret,6,ret_p06,8,2026-03-13T15:08:11,598,2.9200,8.5000,0
13,ret,6,ret_p06,9,2026-03-13T15:08:11,594,2.9000,8.6000,0
13,ret,6,ret_p06,10,2026-03-13T15:08:11,592,2.8910,8.6000,0
13,ret,6,ret_p06,11,2026-03-13T15:08:11,591,2.8860,8.7000,0
13,ret,6,ret_p06,12,2026-03-13T15:08:11,732,3.5740,6.7000,0
13,ret,6,ret_p06,13,2026-03-13T15:08:11,617,3.0130,8.2000,0
13,ret,6,ret_p06,14,2026-03-13T15:08:11,602,2.9390,8.5000,0
13,ret,6,ret_p06,15,2026-03-13T15:08:11,596,2.9100,8.6000,0
13,ret,6,ret_p06,16,2026-03-13T15:08:11,593,2.8960,8.6000,0
