t_ms,state,x_cm,x_filt_cm,theta_deg,theta_cmd_deg,u_step_rate,fault_flags,x_ref_cm,sonar_age_ms,sonar_valid,sonar_miss_count,theta_cmd_unclamped_deg,theta_cmd_clamped_deg,theta_cmd_saturated,act_deg_abs,trim_deg,search_phase,x_linear_cm,x_linear_filt_cm,x_ctrl_cm,x_ctrl_filt_cm,x_feedback_cm,feedback_blend,test_phase
350,SAFE_DISABLED,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,-31.1133,0.0,idle,0.0,0.0,0.0,0.0,0.0,0.0,
450,SAFE_DISABLED,-5.3134,-5.3134,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,-31.1133,0.0,idle,-5.3134,-5.3134,-5.3134,-5.3134,-5.3134,0.4,
550,SAFE_DISABLED,-5.3134,-5.3134,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,-31.1133,0.0,idle,-5.3134,-5.3134,-5.3134,-5.3134,-5.3134,0.4,
650,SAFE_DISABLED,-5.3134,-5.3134,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,-31.1133,0.0,idle,-5.3134,-5.3134,-5.3134,-5.3134,-5.3134,0.4,
750,SAFE_DISABLED,-5.3134,-5.3134,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,-31.1133,0.0,idle,-5.3134,-5.3134,-5.3134,-5.3134,-5.3134,0.4,
850,SAFE_DISABLED,-5.3134,-5.3134,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,-31.1133,0.0,idle,-5.3134,-5.3134,-5.3134,-5.3134,-5.3134,0.4,
950,SAFE_DISABLED,-5.3134,-5.3134,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,-31.1133,0.0,idle,-5.3134,-5.3134,-5.3134,-5.3134,-5.3134,0.4,
1050,SAFE_DISABLED,-5.3134,-5.3134,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,-31.1133,0.0,idle,-5.3134,-5.3134,-5.3134,-5.3134,-5.3134,0.4,
1150,SAFE_DISABLED,-5.3134,-5.3134,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,-31.1133,0.0,idle,-5.3134,-5.3134,-5.3134,-5.3134,-5.3134,0.4,
1250,SAFE_DISABLED,-5.3134,-5.3134,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,-31.1133,0.0,idle,-5.3134,-5.3134,-5.3134,-5.3134,-5.3134,0.4,
1350,SAFE_DISABLED,-5.3134,-5.3134,0.0,0.0,0.0,0,0.0,35,1,0,0.0,0.0,0,-31.1133,0.0,idle,-5.3134,-5.3134,-5.3134,-5.3134,-5.3134,0.4,
