t_ms,state,x_cm,x_filt_cm,theta_deg,theta_cmd_deg,u_step_rate,fault_flags,x_ref_cm,sonar_age_ms,sonar_valid,sonar_miss_count,theta_cmd_unclamped_deg,theta_cmd_clamped_deg,theta_cmd_saturated,act_deg_abs,trim_deg,search_phase,x_linear_cm,x_linear_filt_cm,x_ctrl_cm,x_ctrl_filt_cm,x_feedback_cm,feedback_blend,pos_fresh,pos_held,pos_control_usable,control_hold_active,test_phase
4051,SAFE_DISABLED,7.6146,7.6108,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,26.9824,14.4141,idle,7.6146,7.6108,7.6146,7.6108,7.6108,0.4,1,0,1,0,
4151,SAFE_DISABLED,7.6146,7.6127,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,26.9824,14.4141,idle,7.6146,7.6127,7.6146,7.6127,7.6127,0.4,1,0,1,0,
4251,SAFE_DISABLED,7.6146,7.6139,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,26.9824,14.4141,idle,7.6146,7.6139,7.6146,7.6139,7.6139,0.4,1,0,1,0,
4352,SAFE_DISABLED,7.6146,7.6143,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,26.9824,14.4141,idle,7.6146,7.6143,7.6146,7.6143,7.6143,0.4,1,0,1,0,
4452,SAFE_DISABLED,7.6146,7.6145,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,26.9824,14.4141,idle,7.6146,7.6145,7.6146,7.6145,7.6145,0.4,1,0,1,0,
4552,SAFE_DISABLED,7.6146,7.6145,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,26.9824,14.4141,idle,7.6146,7.6145,7.6146,7.6145,7.6145,0.4,1,0,1,0,
4652,SAFE_DISABLED,7.6146,7.6146,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,26.9824,14.4141,idle,7.6146,7.6146,7.6146,7.6146,7.6146,0.4,1,0,1,0,
4752,SAFE_DISABLED,7.6146,7.6146,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,26.9824,14.4141,idle,7.6146,7.6146,7.6146,7.6146,7.6146,0.4,1,0,1,0,
4852,SAFE_DISABLED,7.6146,7.6146,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,26.9824,14.4141,idle,7.6146,7.6146,7.6146,7.6146,7.6146,0.4,1,0,1,0,
4952,SAFE_DISABLED,7.6146,7.6146,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,26.9824,14.4141,idle,7.6146,7.6146,7.6146,7.6146,7.6146,0.4,1,0,1,0,
5052,SAFE_DISABLED,7.6146,7.6146,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,26.9824,14.4141,idle,7.6146,7.6146,7.6146,7.6146,7.6146,0.4,1,0,1,0,
5152,SAFE_DISABLED,7.6146,7.6146,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,26.9824,14.4141,idle,7.6146,7.6146,7.6146,7.6146,7.6146,0.4,1,0,1,0,
5253,SAFE_DISABLED,7.6146,7.6146,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,26.9824,14.4141,idle,7.6146,7.6146,7.6146,7.6146,7.6146,0.4,1,0,1,0,
5353,SAFE_DISABLED,7.6146,7.6146,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,26.9824,14.4141,idle,7.6146,7.6146,7.6146,7.6146,7.6146,0.4,1,0,1,0,
5453,SAFE_DISABLED,7.6146,7.6146,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,26.9824,14.4141,idle,7.6146,7.6146,7.6146,7.6146,7.6146,0.4,1,0,1,0,
5553,SAFE_DISABLED,7.6146,7.6146,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,26.9824,14.4141,idle,7.6146,7.6146,7.6146,7.6146,7.6146,0.4,1,0,1,0,
5653,SAFE_DISABLED,7.6146,7.6146,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,26.9824,14.4141,idle,7.6146,7.6146,7.6146,7.6146,7.6146,0.4,1,0,1,0,
5753,SAFE_DISABLED,7.6146,7.6146,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,26.9824,14.4141,idle,7.6146,7.6146,7.6146,7.6146,7.6146,0.4,1,0,1,0,
5853,SAFE_DISABLED,7.6146,7.6146,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,26.9824,14.4141,idle,7.6146,7.6146,7.6146,7.6146,7.6146,0.4,1,0,1,0,
5954,SAFE_DISABLED,7.6146,7.6146,0.0,0.0,0.0,0,0.0,1,1,0,0.0,0.0,0,26.9824,14.4141,idle,7.6146,7.6146,7.6146,7.6146,7.6146,0.4,1,0,1,0,
6054,SAFE_DISABLED,7.6146,7.6146,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,26.9824,14.4141,idle,7.6146,7.6146,7.6146,7.6146,7.6146,0.4,1,0,1,0,
6154,SAFE_DISABLED,7.6146,7.6146,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,26.9824,14.4141,idle,7.6146,7.6146,7.6146,7.6146,7.6146,0.4,1,0,1,0,
6254,SAFE_DISABLED,7.6146,7.6146,0.0,0.0,0.0,0,0.0,21,1,0,0.0,0.0,0,26.9824,14.4141,idle,7.6146,7.6146,7.6146,7.6146,7.6146,0.4,1,0,1,0,
6354,SAFE_DISABLED,7.6146,7.6146,0.0,0.0,0.0,0,0.0,40,1,0,0.0,0.0,0,26.9824,14.4141,idle,7.6146,7.6146,7.6146,7.6146,7.6146,0.4,1,0,1,0,
6454,SAFE_DISABLED,7.6146,7.6146,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,26.9824,14.4141,idle,7.6146,7.6146,7.6146,7.6146,7.6146,0.4,1,0,1,0,
6554,SAFE_DISABLED,7.6146,7.6146,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,26.9824,14.4141,idle,7.6146,7.6146,7.6146,7.6146,7.6146,0.4,1,0,1,0,
6654,SAFE_DISABLED,7.6146,7.6146,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,26.9824,14.4141,idle,7.6146,7.6146,7.6146,7.6146,7.6146,0.4,1,0,1,0,
6754,SAFE_DISABLED,7.6146,7.6146,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,26.9824,14.4141,idle,7.6146,7.6146,7.6146,7.6146,7.6146,0.4,1,0,1,0,
6854,SAFE_DISABLED,7.6146,7.6146,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,26.9824,14.4141,idle,7.6146,7.6146,7.6146,7.6146,7.6146,0.4,1,0,1,0,
6955,SAFE_DISABLED,7.6146,7.6146,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,26.9824,14.4141,idle,7.6146,7.6146,7.6146,7.6146,7.6146,0.4,1,0,1,0,
7055,SAFE_DISABLED,7.6146,7.6146,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,26.9824,14.4141,idle,7.6146,7.6146,7.6146,7.6146,7.6146,0.4,1,0,1,0,
7155,SAFE_DISABLED,7.6146,7.6146,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,26.9824,14.4141,idle,7.6146,7.6146,7.6146,7.6146,7.6146,0.4,1,0,1,0,
7255,SAFE_DISABLED,7.6146,7.6146,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,26.9824,14.4141,idle,7.6146,7.6146,7.6146,7.6146,7.6146,0.4,1,0,1,0,
7355,SAFE_DISABLED,7.6146,7.6146,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,26.9824,14.4141,idle,7.6146,7.6146,7.6146,7.6146,7.6146,0.4,1,0,1,0,
7455,SAFE_DISABLED,7.6146,7.6146,0.0,0.0,0.0,0,0.0,13,1,0,0.0,0.0,0,26.9824,14.4141,idle,7.6146,7.6146,7.6146,7.6146,7.6146,0.4,1,0,1,0,
39890,READY,-6.0033,-4.8814,0.0,0.0,0.0,0,0.0,33,1,0,0.0,0.0,0,18.5449,18.1934,idle,-6.0033,-4.8814,-6.0033,-4.8814,-4.8814,0.4,1,0,1,0,
39990,READY,-9.0033,-7.369,0.0,0.0,0.0,0,0.0,24,1,0,0.0,0.0,0,18.457,18.1934,idle,-9.0033,-7.369,-9.0033,-7.369,-7.369,0.4,1,0,1,0,
40090,READY,-9.0033,-8.2025,0.0,0.0,0.0,0,0.0,35,1,0,0.0,0.0,0,18.457,18.1934,idle,-9.0033,-8.2025,-9.0033,-8.2025,-8.2025,0.4,1,0,1,0,
40190,READY,-12.0033,-9.9436,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-12.0033,-9.9436,-12.0033,-9.9436,-9.9436,0.4,1,0,1,0,
40290,READY,-12.0033,-10.9941,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-12.0033,-10.9941,-12.0033,-10.9941,-10.9941,0.4,1,0,1,0,
40390,READY,-12.0033,-11.5088,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,18.457,18.1934,idle,-12.0033,-11.5088,-12.0033,-11.5088,-11.5088,0.4,1,0,1,0,
40491,READY,-13.5033,-12.6672,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5033,-12.6672,-13.5033,-12.6672,-12.6672,0.4,1,0,1,0,
40591,READY,-13.5175,-13.1009,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5175,-13.1009,-13.5175,-13.1009,-13.1009,0.4,1,0,1,0,
40691,READY,-13.5175,-13.389,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5175,-13.389,-13.5175,-13.389,-13.389,0.4,1,0,1,0,
40792,READY,-13.5175,-13.4545,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5175,-13.4545,-13.5175,-13.4545,-13.4545,0.4,1,0,1,0,
40892,READY,-13.5175,-13.4867,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5175,-13.4867,-13.5175,-13.4867,-13.4867,0.4,1,0,1,0,
40992,READY,-13.4489,-13.4719,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.4489,-13.4719,-13.4489,-13.4719,-13.4719,0.4,1,0,1,0,
41093,READY,-13.4489,-13.4602,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.4489,-13.4602,-13.4489,-13.4602,-13.4602,0.4,1,0,1,0,
41193,READY,-13.5175,-13.4878,0.0,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5175,-13.4878,-13.5175,-13.4878,-13.4878,0.4,1,0,1,0,
41293,READY,-13.5861,-13.5379,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5379,-13.5861,-13.5379,-13.5379,0.4,1,0,1,0,
41393,READY,-13.5861,-13.5696,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.5696,-13.5861,-13.5696,-13.5696,0.4,1,0,1,0,
41493,READY,-13.5175,-13.5574,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5175,-13.5574,-13.5175,-13.5574,-13.5574,0.4,1,0,1,0,
41593,READY,-12.6943,-13.2181,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,18.457,18.1934,idle,-12.6943,-13.2181,-12.6943,-13.2181,-13.2181,0.4,1,0,1,0,
41694,READY,-12.6943,-12.874,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-12.6943,-12.874,-12.6943,-12.874,-12.874,0.4,1,0,1,0,
41794,READY,-12.6943,-12.7823,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,18.457,18.1934,idle,-12.6943,-12.7823,-12.6943,-12.7823,-12.7823,0.4,1,0,1,0,
41894,READY,-12.6943,-12.7245,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-12.6943,-12.7245,-12.6943,-12.7245,-12.7245,0.4,1,0,1,0,
41994,READY,-13.5175,-13.0425,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5175,-13.0425,-13.5175,-13.0425,-13.0425,0.4,1,0,1,0,
42094,READY,-13.9291,-13.4082,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9291,-13.4082,-13.9291,-13.4082,-13.4082,0.4,1,0,1,0,
42194,READY,-13.9977,-13.771,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9977,-13.771,-13.9977,-13.771,-13.771,0.4,1,0,1,0,
42294,READY,-14.0663,-13.9072,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-14.0663,-13.9072,-14.0663,-13.9072,-13.9072,0.4,1,0,1,0,
42394,READY,-13.9977,-14.0254,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9977,-14.0254,-13.9977,-14.0254,-14.0254,0.4,1,0,1,0,
42494,READY,-13.9977,-14.0072,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9977,-14.0072,-13.9977,-14.0072,-14.0072,0.4,1,0,1,0,
42594,READY,-13.9977,-14.0024,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9977,-14.0024,-13.9977,-14.0024,-14.0024,0.4,1,0,1,0,
42694,READY,-13.5861,-13.7901,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.7901,-13.5861,-13.7901,-13.7901,0.4,1,0,1,0,
42795,READY,-13.5175,-13.6211,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5175,-13.6211,-13.5175,-13.6211,-13.6211,0.4,1,0,1,0,
42895,READY,-13.5175,-13.5683,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5175,-13.5683,-13.5175,-13.5683,-13.5683,0.4,1,0,1,0,
42995,READY,-13.5175,-13.5349,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5175,-13.5349,-13.5175,-13.5349,-13.5349,0.4,1,0,1,0,
43096,READY,-13.9291,-13.6639,0.0,0.0,0.0,0,0.0,31,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9291,-13.6639,-13.9291,-13.6639,-13.6639,0.4,1,0,1,0,
43196,READY,-13.9977,-13.8342,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9977,-13.8342,-13.9977,-13.8342,-13.8342,0.4,1,0,1,0,
43296,READY,-13.9977,-13.9416,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9977,-13.9416,-13.9977,-13.9416,-13.9416,0.4,1,0,1,0,
43397,READY,-13.9977,-13.9702,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9977,-13.9702,-13.9977,-13.9702,-13.9702,0.4,1,0,1,0,
43497,READY,-13.9977,-13.9883,0.0,0.0,0.0,0,0.0,11,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9977,-13.9883,-13.9977,-13.9883,-13.9883,0.4,1,0,1,0,
43597,READY,-13.9291,-13.9725,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9291,-13.9725,-13.9291,-13.9725,-13.9725,0.4,1,0,1,0,
43697,READY,-13.5861,-13.7186,0.0,0.0,0.0,0,0.0,12,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.7186,-13.5861,-13.7186,-13.7186,0.4,1,0,1,0,
43797,READY,-13.5861,-13.6511,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.6511,-13.5861,-13.6511,-13.6511,0.4,1,0,1,0,
43897,READY,-13.5861,-13.6179,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.6179,-13.5861,-13.6179,-13.6179,0.4,1,0,1,0,
43998,READY,-13.6547,-13.6176,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.6547,-13.6176,-13.6547,-13.6176,-13.6176,0.4,1,0,1,0,
44098,READY,-13.9291,-13.7765,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9291,-13.7765,-13.9291,-13.7765,-13.7765,0.4,1,0,1,0,
44198,READY,-13.9977,-13.9117,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9977,-13.9117,-13.9977,-13.9117,-13.9117,0.4,1,0,1,0,
44298,READY,-13.9291,-13.9206,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9291,-13.9206,-13.9291,-13.9206,-13.9206,0.4,1,0,1,0,
44398,READY,-13.9291,-13.9249,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9291,-13.9249,-13.9291,-13.9249,-13.9249,0.4,1,0,1,0,
44498,READY,-13.9291,-13.9277,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9291,-13.9277,-13.9291,-13.9277,-13.9277,0.4,1,0,1,0,
44598,READY,-13.9291,-13.9284,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9291,-13.9284,-13.9291,-13.9284,-13.9284,0.4,1,0,1,0,
44698,READY,-13.9291,-13.9288,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9291,-13.9288,-13.9291,-13.9288,-13.9288,0.4,1,0,1,0,
44798,READY,-13.9291,-13.929,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9291,-13.929,-13.9291,-13.929,-13.929,0.4,1,0,1,0,
44898,READY,-13.9977,-13.9496,0.0,0.0,0.0,0,0.0,32,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.9977,-13.9496,-13.9977,-13.9496,-13.9496,0.4,1,0,1,0,
44998,READY,-13.6547,-13.8568,0.0,0.0,0.0,0,0.0,34,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.6547,-13.8568,-13.6547,-13.8568,-13.8568,0.4,1,0,1,0,
45099,READY,-13.5861,-13.679,0.0,0.0,0.0,0,0.0,14,1,0,0.0,0.0,0,18.457,18.1934,idle,-13.5861,-13.679,-13.5861,-13.679,-13.679,0.4,1,0,1,0,
